beta, gamma, t0 
0.0283963, 0.620075, -0.456999
0.031016, 0.574979, -0.18489
0.0337507, 0.668446, -0.585872
0.0356531, 0.659816, -0.647102
0.0366842, 0.858172, 0.0671108
0.0392283, 0.758866, 0.391106
0.0364995, 0.96284, 0.185412
0.0425568, 0.7772, 0.437197
0.0328371, 0.9628, 0.0652233
0.0396842, 1.24882, 0.454997
0.0372354, 0.996092, 0.254524
0.0410086, 0.718581, 0.396435
0.0397183, 0.616934, 0.190574
0.0367468, 0.637073, -0.336504
0.0330248, 0.847669, 0.406499
0.0405084, 0.79971, 0.351246
0.0338586, 0.685088, -0.0439013
0.0407412, 0.832451, 0.0583682
0.0350569, 0.674336, -0.627874
0.0278267, 1.04756, 0.157368
0.0368145, 1.03873, 0.0858349
0.0581149, 1.00017, 0.280373
0.0467031, 1.39709, 0.143505
0.0449533, 1.24173, 0.145049
0.0389404, 1.23, -0.0880653
0.0459768, 1.07259, -0.309509
0.0378059, 1.09443, -0.277539
0.0328592, 1.17379, 0.0765373
0.039295, 0.790403, 0.24545
0.0501404, 1.25205, 0.0265527
0.0427836, 1.14474, 0.133698
0.0394728, 0.928235, 0.0750856
0.0366743, 0.850117, -0.150507
0.0378297, 0.693543, -0.982133
0.0343527, 0.918143, -0.576512
0.0316371, 1.12318, -0.471301
0.0453204, 0.757697, 0.526352
0.0424126, 1.32364, 0.250515
0.0659094, 1.05408, 0.442982
0.0377848, 1.04329, 0.246312
0.0450342, 1.17058, 0.325784
0.0357881, 1.19918, -0.778377
0.0346605, 0.954398, -0.250737
0.0562439, 0.94255, -0.28587
0.0510468, 1.04497, 0.0940309
0.0382031, 1.04933, 0.165856
0.0475913, 1.21246, 0.208937
0.0489588, 0.981964, 0.0154091
0.037005, 1.10735, 0.213344
0.0575695, 1.00698, 0.446256
0.0324873, 1.33201, 0.0864352
0.0520049, 1.09651, 0.198689
0.0599324, 1.32389, -0.115689
0.0244772, 1.1532, 0.174531
0.0412833, 1.31461, -0.0154274
0.0379838, 1.247, 0.221637
0.0460428, 0.97947, 0.227891
0.0412222, 1.04838, 0.204321
0.0454415, 1.35217, 0.0956869
0.0414164, 1.1765, -0.46342
0.0561371, 0.818215, 0.29258
0.0452467, 0.914743, -0.0574349
0.0364406, 1.13789, 0.25493
0.026427, 0.609691, -0.0566871
0.0261729, 0.600183, -1.1323
0.026132, 0.765631, -0.259595
0.0271763, 0.647435, -0.328403
0.0299016, 0.784697, -0.544158
0.0216359, 0.675608, 0.281938
0.0303872, 0.947154, 0.257105
0.0339645, 0.758126, -0.10792
0.0325586, 0.89671, -1.82897
0.0260611, 0.890342, -0.38172
0.026671, 0.664365, -0.947206
0.0360831, 1.11951, -0.332468
0.0478905, 0.71885, -0.0369862
0.052097, 1.02764, -0.446473
0.0397304, 0.805946, 0.0762122
0.0370239, 0.894763, -1.40176
0.0290825, 0.740448, -0.820039
0.0393358, 0.620232, -0.908574
0.037727, 0.968827, 0.430142
0.0354655, 1.10334, 0.299247
0.0390811, 0.893941, 0.341744
0.0431467, 0.90678, -0.123715
0.0287112, 0.814936, 0.26546
0.0480386, 0.685798, 0.0840328
0.0514235, 0.792078, -0.351038
0.0288237, 1.17586, 0.129127
0.0310806, 1.00562, -0.42285
0.0370845, 0.855701, 0.36231
0.0324096, 0.859719, 0.524074
0.0400684, 0.799493, 0.146631
0.0344572, 0.839316, -0.865899
0.0299493, 0.97687, -0.180064
0.0309338, 0.77869, -0.521476
0.0407581, 0.557822, -0.600972
0.032161, 0.859052, -0.0670954
0.0416323, 0.751174, 0.11206
0.047863, 1.07835, 0.148218
0.0396886, 1.04347, 0.141735
0.050356, 0.864371, -0.0549767
0.0423998, 0.706006, 0.222301
0.0426699, 0.974101, 0.242772
0.0350676, 1.06232, 0.261772
0.0558513, 1.20971, 0.123162
0.0435963, 0.997736, 0.182259
0.0356845, 1.18042, 0.505921
0.0411466, 1.21246, 0.126447
0.0544643, 1.03288, 0.315373
0.0527154, 1.03601, 0.392397
0.0544139, 1.37317, 0.401453
0.0540619, 1.58826, 0.338517
0.0770436, 1.46798, 0.569765
0.0729104, 1.52097, 0.414664
0.0401189, 1.44603, 0.254341
0.0500874, 1.37599, 0.265315
0.0594118, 1.35741, 0.527154
0.0667987, 0.91996, 0.49863
0.0545267, 1.05756, 0.523641
0.0603138, 1.34567, 0.558408
0.0684117, 1.2495, 0.236582
0.0526951, 1.4952, 0.454359
0.0638361, 1.59553, 0.519611
0.0657573, 2.10847, 0.458825
0.0678192, 1.28093, 0.515533
0.0483204, 1.7908, 0.561286
0.0717192, 0.988364, 0.608549
0.060184, 1.3866, 0.613498
0.051415, 1.32604, 0.404161
0.062625, 1.50954, 0.405284
0.0430269, 1.07143, -0.0564826
0.0511319, 0.879776, 0.252082
0.0430422, 0.768473, 0.330229
0.0432675, 0.941847, -0.0423598
0.0489484, 0.974719, 0.183305
0.0356999, 0.920823, 0.0429918
0.0377501, 0.868772, -0.112564
0.0396631, 0.632152, 0.0606848
0.030772, 0.759798, -0.176817
0.0436531, 0.87945, -0.360714
0.0269731, 0.925888, -0.660268
0.0421512, 0.661412, 0.0785489
0.0333558, 0.880144, -0.0884089
0.037112, 1.01085, -0.114132
0.0507279, 0.882392, -0.541621
0.0298332, 1.14027, -0.78053
0.024243, 0.902997, 0.0332685
0.031702, 0.708969, 0.0812275
0.0352808, 0.720547, -0.552414
0.0316287, 0.590147, -0.0367227
0.0416803, 0.830166, -0.690273
0.0223569, 0.66642, -0.549378
0.0269012, 0.5717, -0.607126
0.0265166, 0.666791, -1.6334
0.0334399, 0.802774, -1.875
0.024214, 0.638375, -0.586646
0.0284413, 0.790981, 0.00508099
0.0386645, 0.776815, 0.1543
0.0420983, 0.866698, -0.338927
0.0346986, 0.922846, -0.738655
0.0271606, 0.972669, -0.0978747
0.0438816, 0.857754, -0.310995
0.029302, 1.18447, 0.273473
0.0430664, 1.00058, -0.665224
0.0372973, 1.0301, 0.138222
0.0464268, 0.894497, 0.127733
0.0376869, 1.32948, 0.217547
0.0393145, 0.841639, 0.407401
0.032434, 0.968159, 0.162876
0.0406219, 0.835794, 0.224636
0.0280325, 0.947515, 0.234211
0.0442316, 0.821948, 0.0977611
0.0418466, 0.750243, -0.137212
0.0575585, 0.837195, 0.40529
0.0517888, 0.735639, 0.315387
0.039737, 1.0318, 0.299616
0.0424676, 0.969065, 0.0119996
0.0416581, 0.774983, 0.109489
0.033545, 0.763237, -0.235638
0.0491507, 0.728555, 0.219722
0.0401858, 0.694261, -0.641276
0.0326162, 0.898048, -0.0932408
0.0286528, 0.967269, 0.126387
0.0327827, 1.27607, 0.23056
0.0382608, 0.986654, 0.267786
0.0437858, 1.36327, 0.0335779
0.0352033, 0.923373, -0.142559
0.0323578, 1.16662, 0.0150217
0.0405655, 1.00384, -0.279394
0.040875, 0.966795, -0.10968
0.0538303, 1.12653, 0.025753
0.032226, 0.965408, -0.118349
0.0364135, 0.989817, 0.196197
0.048539, 1.17441, 0.0240289
0.0472231, 1.31514, -0.161835
0.0463983, 1.21545, -1.19281
0.0378326, 0.80892, -0.644991
0.0395397, 0.838542, -0.0338696
0.0360098, 1.02484, -0.556365
0.0291357, 0.800614, 0.0698138
0.0288724, 0.678831, 0.00259278
0.0306722, 0.452892, -1.17163
0.0353719, 0.654236, -0.873065
0.0306292, 0.831809, -0.941361
0.0353247, 0.617575, -1.00167
0.0311542, 0.669388, -0.150162
0.0312399, 0.728209, -0.0691577
0.0392315, 0.594674, -0.0343783
0.0288138, 0.789177, -0.606625
0.029966, 0.957766, -0.190863
0.0314307, 0.782832, -0.75166
0.0423893, 1.00106, -0.288996
0.0482165, 1.29642, 0.250593
0.0586936, 0.913582, 0.0788476
0.0411654, 1.20061, 0.236429
0.0437323, 1.46492, -0.172871
0.0492495, 1.05753, -0.649507
0.0425547, 1.14006, -0.112412
0.0524924, 1.61764, -0.146233
0.0354416, 1.10152, -0.910633
0.0556428, 0.829543, 0.0410125
0.0418942, 1.05107, -0.506088
0.0333136, 0.715384, -0.0752888
0.0384067, 0.659358, -0.735576
0.029876, 0.731202, 0.222196
0.0349195, 0.516104, 0.114361
0.0295561, 0.59563, -1.20461
0.0295625, 0.841275, -0.6937
0.0314121, 0.89086, -0.197899
0.0381833, 0.735814, -0.334458
0.0350155, 0.558663, -0.215203
0.0283865, 0.524544, -0.238991
0.0333712, 0.745828, -0.904625
0.0265169, 0.762089, -0.139317
0.0377726, 0.481868, -0.129114
0.0314806, 0.667103, -0.103614
0.0306186, 1.23888, -0.217421
0.0307841, 1.01686, 0.116197
0.0396906, 0.645049, 0.0671528
0.0326965, 0.934797, 0.248821
0.036112, 1.11546, 0.134298
0.033318, 0.909952, -0.115483
0.0306243, 0.754961, -0.0859871
0.03335, 0.776684, 0.242537
0.0317449, 0.634436, -1.02452
0.038128, 0.679176, 0.272508
0.0387924, 0.590077, -0.2713
0.0366555, 0.75714, -0.68498
0.0279893, 0.80224, -0.284241
0.0291496, 0.632572, -0.172538
0.0300681, 0.676881, -0.182818
0.0361859, 0.749755, -0.26995
0.0424921, 0.839909, -0.854821
0.0384068, 0.718286, -0.596613
0.0425168, 0.772957, -0.186866
0.0289429, 0.468721, -0.31115
0.0330252, 0.660823, -0.0667715
0.0324909, 0.610312, -0.357351
0.031808, 0.527551, -0.164889
0.0314204, 0.681632, -0.927516
0.031806, 0.512149, -0.303356
0.0320731, 0.536168, -0.28783
0.0326816, 0.696959, -0.349096
0.0211723, 0.655154, -0.495071
0.0375529, 0.598778, -0.758216
0.0301757, 0.729241, 0.0328076
0.0354544, 1.0112, 0.106015
0.0396514, 0.90825, 0.119061
0.0509414, 0.854617, 0.491397
0.0423988, 1.27953, 0.346848
0.0533008, 1.07712, 0.460441
0.0400574, 1.03422, 0.100028
0.051956, 1.12971, 0.341494
0.0345, 0.965686, -0.0728183
0.0311674, 0.757855, -0.712566
0.0334617, 0.961926, -0.332209
0.0316318, 0.800712, -0.773107
0.0289292, 0.735859, -0.336182
0.0307514, 0.784313, -1.16646
0.0189132, 0.801501, -0.515589
0.0394966, 0.715925, -0.566542
0.0300504, 0.748083, -0.979478
0.0265135, 0.630752, -1.0361
0.0255578, 0.622686, -1.2726
0.0400257, 0.717655, -0.577925
0.038788, 0.634745, -0.580478
0.0292749, 0.827854, 0.214824
0.0364904, 0.864957, -0.199157
0.0295385, 1.08437, 0.0895912
0.0332507, 0.605794, 0.196822
0.0262344, 0.588533, -0.122255
0.0230534, 0.621834, -0.532622
0.0264551, 0.596621, -0.815585
0.0242905, 0.523748, -1.3399
0.0327843, 0.470683, -0.248656
0.0285801, 0.5713, -0.341282
0.0319597, 0.712815, -0.784598
0.0376366, 0.615717, -0.77055
0.0206798, 0.832049, -1.10493
0.0343574, 0.822199, 0.203392
0.0492985, 0.682253, 0.324202
0.0534211, 1.00643, 0.37847
0.0369429, 0.891989, 0.266871
0.0489818, 1.06494, 0.304569
0.0436776, 1.51114, 0.164575
0.0646023, 1.01806, 0.38266
0.045243, 1.04236, 0.19077
0.0500937, 1.14314, 0.25938
0.0407136, 1.34763, -0.0353379
0.0449615, 1.15685, 0.203709
0.0330822, 0.919863, 0.247825
0.0429666, 1.11373, 0.149129
0.0585978, 0.972945, -0.0268037
0.0561222, 0.990659, 0.220856
0.0404331, 1.28563, 0.177455
0.0362495, 1.13734, 0.0603848
0.0409805, 0.901227, 0.145162
0.0403005, 0.945224, 0.312541
0.0491936, 1.0794, 0.382799
0.0405081, 1.03925, -0.96803
0.0484866, 1.351, 0.457424
0.0614657, 1.53836, 0.40045
0.0448761, 0.991326, -0.0220819
0.0552686, 1.16508, 0.0897094
0.0479792, 1.12192, 0.211171
0.0448369, 0.719484, -0.582949
0.036654, 1.02664, -0.252326
0.0403595, 0.745429, 0.0104835
0.0357704, 1.13052, -0.507197
0.0268511, 1.16615, 0.169407
0.0338575, 0.963271, -0.46643
0.0389688, 0.801554, 0.0671824
0.0380765, 0.839221, 0.000958204
0.0287742, 0.699045, -1.94639
0.0246072, 0.816427, 0.0957115
0.0326463, 0.994007, -0.198124
0.042591, 1.00042, 0.0933121
0.0349611, 0.8757, -0.160984
0.0288405, 0.946006, 0.129821
0.0338587, 0.653504, 0.0235649
0.033592, 0.838992, 0.0670302
0.0386013, 0.947571, 0.20629
0.035723, 0.865961, -0.392902
0.0331879, 0.953054, 0.258387
0.0366736, 0.777416, 0.0219451
0.0332638, 0.698913, -0.190569
0.0349599, 0.733333, -0.144506
0.0432966, 0.847505, -0.198891
0.0385422, 0.553457, -0.197474
0.0302632, 0.925123, -0.23364
0.0249729, 0.76817, -0.02293
0.028138, 0.88213, 0.012855
0.0447367, 0.621638, -0.0791887
0.0274715, 0.635713, -0.18423
0.0217387, 0.794897, -0.33165
0.0237666, 0.754596, -0.488337
0.0375322, 0.633175, 0.0575699
0.0405164, 0.664257, -1.58687
0.0303965, 0.886276, -1.40686
0.0352879, 0.798911, -1.09291
0.04342, 0.936352, -0.284725
0.0418204, 0.920679, -0.400894
0.0327324, 1.06792, -1.37688
0.0302855, 0.889122, -1.67021
0.0333786, 0.925908, -1.78157
0.0270288, 0.681525, -0.656219
0.0327137, 0.793566, -0.612766
0.0367477, 0.793126, -0.464243
0.030129, 0.744652, -0.890352
0.0234443, 0.719861, -1.11782
0.0303041, 0.672174, -1.09173
0.0303682, 0.828548, -0.481528
0.0296715, 0.661035, -0.375884
0.0353696, 0.541838, 0.0730368
0.034927, 0.708105, -0.0767329
0.0299901, 0.931448, -0.409786
0.0361292, 0.459024, -0.130876
0.04048, 0.576205, -0.196854
0.041549, 0.735806, -0.646343
0.0430567, 0.885154, 0.443496
0.0413342, 0.748262, 0.452238
0.0450658, 0.85395, -0.109236
0.0389165, 0.942079, 0.141136
0.0378652, 1.16298, -0.484305
0.0385704, 1.06996, -0.390481
0.0349684, 1.09062, -0.804299
0.0440322, 1.41542, 0.276406
0.0649433, 1.35627, 0.305926
0.0524591, 1.93716, 0.360903
0.0538647, 1.26359, 0.435548
0.0559432, 1.70903, 0.434496
0.0573018, 1.6939, 0.213681
0.0422511, 1.35263, 0.363366
0.0579333, 1.36267, 0.311129
0.067918, 1.07176, -0.0899689
0.0549588, 1.09039, -0.00106348
0.0394925, 1.18592, 0.0482362
0.0527709, 1.38189, 0.485282
0.0395953, 1.1306, 0.209723
0.0471807, 1.32165, 0.279976
0.0485185, 1.06162, 0.505579
0.04223, 0.834703, -0.929411
0.0372835, 0.960719, -0.267861
0.0454109, 1.04421, -1.48889
0.0391701, 1.05266, -0.365005
0.0430972, 1.07255, 0.285472
0.0347721, 1.02761, -0.0428246
0.0454515, 1.1122, 0.391337
0.0586111, 1.06105, -0.291303
0.0358574, 1.01948, -0.290519
0.0402685, 0.855211, -0.384413
0.0554412, 1.0755, -0.00497559
0.0511265, 1.49249, -0.352805
0.0369387, 0.792476, 0.488823
0.0465957, 1.17015, 0.250022
0.0523352, 1.28663, -0.0816634
0.0354632, 1.03974, -0.264481
0.0460946, 0.736932, -0.238837
0.043147, 1.06501, -0.336975
0.0434728, 1.13417, -0.136608
0.0342709, 1.08846, -0.314384
0.0296946, 0.895548, -1.78286
0.0393038, 0.982053, -0.284009
0.0284462, 0.6735, -0.301837
0.0323231, 0.878785, -1.86783
0.0331013, 0.920196, -0.610421
0.0338001, 0.541337, -0.123953
0.0344656, 0.75186, 0.0943509
0.0379578, 0.926603, -0.34855
0.0345538, 1.07811, -0.393238
0.0260255, 0.795304, 0.163972
0.0290441, 1.03015, -0.035115
0.0498215, 1.15464, 0.11924
0.047881, 0.841692, -0.114457
0.0555111, 1.06753, 0.338326
0.0627076, 1.11959, -0.212729
0.0472027, 1.26902, 0.332797
0.0457555, 1.13373, 0.365253
0.042518, 1.07169, 0.427378
0.0368771, 1.17357, 0.402354
0.044793, 0.977337, -0.0820767
0.0535109, 1.03042, 0.268703
0.036273, 0.997589, 0.239798
0.0397281, 0.912379, 0.320582
0.040752, 1.27378, 0.3501
0.0401666, 0.812144, 0.216475
0.0393741, 0.719233, -0.36277
0.0319065, 0.906709, -0.287345
0.0388707, 0.823362, -0.37252
0.0467674, 0.92222, -0.0618777
0.0363688, 0.921283, 0.0883863
0.0542632, 1.26903, -0.120825
0.0419984, 1.52195, 0.46195
0.0413564, 1.5024, 0.444691
0.0431912, 1.13491, 0.502124
0.0565676, 0.85012, 0.552672
0.0348051, 1.09972, 0.410567
0.0450263, 1.40483, 0.222289
0.0440381, 0.786729, 0.393606
0.0498505, 1.21965, 0.123114
0.0469392, 1.05373, 0.111546
0.0261512, 0.865656, -0.574155
0.0429045, 1.08052, 0.0971376
0.0404668, 1.36114, 0.427468
0.0508198, 1.17066, 0.0320038
0.0459252, 1.13031, 0.391827
0.0467891, 1.05257, 0.244346
0.0409686, 0.838935, -0.188564
0.0401678, 1.13057, 0.13193
0.0329213, 1.09515, 0.305817
0.0388189, 0.809054, -0.00812114
0.0313462, 1.12172, 0.387336
0.0304861, 0.893419, 0.0512681
0.0422858, 0.966277, 0.338738
0.0386623, 0.790962, -0.515553
0.0378519, 0.847363, -0.107652
0.0401199, 1.42226, 0.0163345
0.0327272, 1.15485, -0.0642345
0.0400242, 1.07192, -0.0377857
0.0459745, 0.854369, -0.873903
0.0464642, 1.02388, 0.128002
0.0425509, 0.860299, 0.113892
0.0537793, 1.11246, 0.365571
0.0461261, 1.18035, 0.405774
0.0454916, 0.888716, 0.030351
0.0442897, 1.0395, -0.0993902
0.0443685, 0.730648, -0.893271
0.0411777, 0.76392, -0.762099
0.0304901, 0.859139, -0.0204927
0.0373137, 0.786862, 0.223797
0.0339988, 0.818721, -0.339939
0.0411503, 0.862039, -0.611771
0.0327625, 0.623951, -0.237813
0.0360242, 0.793446, -0.331984
0.0417821, 0.863155, -0.261396
0.0373127, 0.736647, -0.0496078
0.0278671, 0.655541, -1.94471
0.0278532, 0.474877, -0.878445
0.0298303, 0.579588, -0.870467
0.0279639, 0.735016, -0.407419
0.0297612, 0.711777, -0.649415
0.0318947, 0.794367, -2.42918
0.0317961, 0.629727, -0.340769
0.0382354, 0.671132, -1.17817
0.0282445, 0.596838, -0.903017
0.0303297, 0.547309, -0.457145
0.0210176, 0.409035, -0.229116
0.0234303, 0.471035, -0.543968
0.0212864, 0.525955, -0.685
0.030232, 0.690566, -1.67785
0.0255494, 0.393299, -0.282425
0.0352556, 0.590385, -0.392535
0.031888, 0.584415, -0.271432
0.0357995, 0.605405, -0.48797
0.0295587, 0.700326, -0.402126
0.0302755, 0.686686, -0.235537
0.0407157, 0.717909, -0.624117
0.0380909, 0.753351, 0.0409684
0.0287321, 0.590415, 0.227657
0.0295316, 0.716409, 0.357043
0.0372647, 0.656264, 0.0631609
0.0298551, 0.92121, -0.125158
0.0390711, 0.695248, -1.29437
0.0290721, 0.651162, -0.159131
0.040109, 0.532974, -0.144491
0.0422587, 0.93265, -0.247383
0.0446733, 0.678628, -0.354523
0.0470074, 0.823569, -0.133326
0.05212, 0.954525, -0.137723
0.0342491, 1.11991, -0.229433
0.0439985, 0.917154, -0.567055
0.0414511, 0.912715, -0.999231
0.0332003, 1.17622, 0.323102
0.0367677, 1.02982, 0.360036
0.0436026, 1.09096, 0.438774
0.0389395, 1.23314, 0.483977
0.0520031, 1.37258, 0.100511
0.0508747, 1.01816, -0.11141
0.0414228, 1.36901, 0.0141756
0.0446717, 0.837132, -0.0376905
0.0360892, 0.867858, 0.0913819
0.0422241, 0.800613, -0.159995
0.0392891, 1.02054, -0.0635817
0.041444, 1.19103, 0.0224838
0.0499702, 0.905715, 0.216302
0.0497499, 0.814603, -0.0103383
0.0499279, 0.876903, -0.571074
0.0459501, 1.08844, -1.00951
0.038979, 1.07167, 0.160035
0.0495808, 0.776297, -0.371142
0.0321104, 0.810869, -0.835752
0.0418286, 1.02121, -0.795946
0.0351363, 1.12358, -0.0951846
0.0550372, 1.25316, -0.104267
0.0371526, 1.10698, -0.413725
0.0558331, 1.53832, -1.00551
0.0349047, 1.29007, 0.113933
0.0547689, 1.25877, -0.195242
0.0499148, 0.833002, -0.685975
0.0509446, 0.942161, -0.119149
0.0455257, 0.854201, -0.363897
0.0281513, 0.830818, -0.36967
0.0333422, 0.838169, -0.187747
0.0312126, 0.91917, -0.535229
0.0421533, 1.08558, -0.0411653
0.0519926, 1.05744, 0.353983
0.059141, 1.28489, 0.382361
0.0541762, 1.29929, -0.0385027
0.0503844, 1.01369, 0.39046
0.0662956, 1.19277, 0.474674
0.0528257, 1.11933, 0.437123
0.0559123, 1.26618, 0.389838
0.0423948, 1.0392, -0.325802
0.0443605, 0.846296, -0.433192
0.0446735, 1.0815, 0.0262197
0.0449413, 1.23144, -0.0594801
0.0637052, 1.09722, -0.137804
0.0470356, 1.13073, -0.2685
0.0566473, 0.973678, -0.57675
0.0419274, 1.11273, 0.449271
0.0548218, 1.02078, -0.111776
0.0453728, 1.17026, 0.0417945
0.0468584, 1.04639, -0.126883
0.0412656, 0.978767, -0.1927
0.0482302, 1.04262, -0.144913
0.0529729, 1.00616, 0.495143
0.0412813, 0.982487, 0.105945
0.0443255, 0.919979, 0.0404464
0.0353848, 1.25833, 0.207112
0.049438, 1.08832, -0.152943
0.0423358, 0.962521, -0.323844
0.0469092, 0.974604, 0.06088
0.0393872, 0.70603, 0.0600626
0.039682, 0.811807, 0.341042
0.0436667, 0.976071, 0.408963
0.0414584, 0.71103, 0.370498
0.0455261, 0.550728, -0.269093
0.0422196, 0.802435, 0.16338
0.0412105, 1.008, 0.197315
0.0364945, 0.64565, -0.728987
0.0292103, 0.701313, -1.48934
0.0316505, 0.691567, -1.05294
0.0312459, 0.658649, -2.28203
0.0332658, 0.710795, -0.86321
0.0419245, 0.85432, -2.33696
0.0327442, 0.901271, -1.01095
0.0282261, 0.762477, -0.57807
0.0297932, 0.810048, 0.103709
0.052499, 0.850803, 0.164279
0.0352943, 0.968657, 0.105849
0.0317884, 0.815305, -0.0654584
0.0509246, 0.920544, -0.202684
0.0417692, 0.925259, -0.726059
0.0429513, 1.18218, -0.469975
0.0637862, 1.27957, -0.00891055
0.0379478, 1.07925, 0.192784
0.0551418, 1.1831, -1.12799
0.0561678, 0.942967, -0.126874
0.0458368, 0.887276, 0.14466
0.041141, 0.847977, 0.325287
0.0445884, 0.863421, 0.115143
0.049092, 1.04272, 0.0386386
0.0320613, 0.900835, 0.273122
0.0431749, 0.805312, -0.0421123
0.0304836, 0.925132, -0.0671963
0.032401, 0.94186, -0.547686
0.0438657, 0.658082, -0.192868
0.039426, 0.641367, -0.155066
0.03422, 0.612278, -0.526106
0.0317918, 0.775843, -0.395018
0.0365041, 0.757044, -0.229776
0.0322416, 0.855189, 0.397403
0.035842, 1.10115, 0.346195
0.0289621, 1.07619, -0.128385
0.0383306, 1.02304, 0.277311
0.0301351, 0.825419, 0.236486
0.0518534, 0.714229, 0.27281
0.0382268, 0.873711, 0.258614
0.0454202, 0.889462, -0.752716
0.0287723, 0.790373, 0.22906
0.0281026, 0.801, -0.112984
0.0265424, 0.689469, -0.17365
0.042149, 0.679318, -0.258047
0.0265804, 1.04462, -0.66013
0.0422735, 0.720561, -0.670244
0.0320933, 1.0956, -0.702875
0.0361266, 0.734721, -0.771298
0.0288769, 0.599196, -0.73237
0.0327006, 0.761718, -0.441744
0.0306377, 0.771281, -0.430591
0.0325719, 0.671248, -0.571927
0.0327815, 0.700972, -0.091205
0.0277033, 0.63314, -0.690675
0.0260682, 0.633324, -0.33237
0.0398201, 0.731064, -0.00324195
0.0339364, 0.819147, -0.0119634
0.0274453, 0.731991, -0.271497
0.0265521, 0.789173, -0.901114
0.0357215, 0.629724, -0.128793
0.0409832, 0.64732, -0.045994
0.0310734, 0.670145, -0.112189
0.0335157, 0.668121, -0.00573659
0.0281578, 0.816868, -0.40017
0.034812, 0.900273, 0.174867
0.0584595, 1.15228, 0.0405502
0.0363624, 0.922614, 0.109126
0.0476782, 1.25221, 0.131523
0.0402135, 1.01716, 0.13296
0.0405162, 0.981444, -0.379152
0.0485478, 0.93661, 0.10514
0.0395212, 1.1711, 0.13915
0.042406, 1.03477, -0.00875573
0.042139, 1.01243, 0.0556963
0.0440327, 0.768092, 0.0132951
0.0348048, 0.995221, 0.0613805
0.0421276, 1.25568, -0.0335795
0.0429845, 1.32729, 0.356001
0.0603694, 0.980504, 0.533526
0.0545612, 1.31686, 0.422344
0.065617, 1.21868, 0.041902
0.0591848, 1.27083, 0.381817
0.0570995, 1.57149, 0.351131
0.0610321, 1.24246, 0.258652
0.0566755, 1.28757, 0.446752
0.0563483, 1.03337, 0.529668
0.0697305, 1.17906, 0.0165718
0.0522894, 1.17276, 0.507981
0.0495595, 1.00651, 0.394598
0.0644645, 0.981037, -0.225801
0.0343815, 1.04125, 0.149822
0.0426879, 0.973243, 0.317603
0.0435193, 1.04846, 0.428516
0.0415272, 0.874172, 0.500371
0.0558613, 0.95476, 0.220568
0.0489232, 1.07518, 0.308868
0.0433608, 1.08077, 0.245591
0.0523328, 1.24986, 0.053439
0.0426259, 1.1826, -0.56687
0.0401384, 1.15677, 0.182404
0.0490808, 1.23364, 0.371031
0.0603113, 1.50165, 0.487852
0.0605391, 1.25589, 0.332143
0.0468388, 1.4249, 0.440302
0.0668966, 1.19357, 0.46347
0.0579451, 1.65602, 0.391463
0.0458293, 1.25112, 0.213217
0.038245, 0.862959, -0.280724
0.04661, 1.04937, 0.416107
0.0613705, 1.09305, 0.396504
0.0545737, 0.966513, 0.171273
0.0437703, 1.07403, 0.280772
0.0403812, 1.16221, 0.343456
0.0457036, 1.50042, 0.0627898
0.0579313, 1.40165, -0.667721
0.0453622, 1.20395, -0.0836981
0.0551355, 1.32109, 0.173271
0.070802, 1.06502, 0.282727
0.0573716, 1.00219, 0.35821
0.0423499, 1.12979, -0.376692
0.0507615, 1.0376, 0.15641
0.0557895, 0.818187, 0.210455
0.0347942, 1.18075, -0.0561272
0.0506686, 1.01327, 0.134662
0.0596005, 1.11321, 0.198107
0.0414165, 1.62751, 0.146628
0.0478355, 1.10335, 0.32373
0.0552106, 1.0979, 0.228041
0.0685872, 0.965944, 0.146435
0.0570733, 1.38501, 0.2874
0.0531159, 1.17132, -0.00120386
0.0581248, 1.07972, 0.265081
0.0319631, 1.07876, 0.0966914
0.0502, 1.50076, 0.287779
0.0417716, 1.22974, 0.407947
0.0383983, 1.3415, 0.160461
0.0369797, 1.00494, -0.435508
0.0406318, 1.21856, 0.318637
0.0422019, 1.02883, 0.276938
0.0547762, 0.938477, 0.379708
0.0378792, 0.796623, -0.0139833
0.0485062, 1.13655, 0.338856
0.0583695, 0.908783, 0.296562
0.0384743, 1.29919, 0.118959
0.0541071, 1.11702, 0.342926
0.0435385, 0.940351, -0.505004
0.03623, 0.796767, 0.139815
0.0360725, 0.873801, -0.010676
0.0353623, 0.924118, -1.03967
0.0305108, 0.687329, -0.147297
0.0320043, 0.785637, -0.483211
0.0252144, 0.704297, -0.652054
0.0311412, 0.71387, -0.673397
0.0187122, 0.681633, -3.61892
0.02159, 0.855532, -0.449297
0.0365797, 0.778602, -0.0462325
0.0377599, 0.669278, 0.00790587
0.0280616, 0.670926, -0.841775
0.0272859, 0.552409, -0.723225
0.0304517, 0.617817, -0.77481
0.0248665, 0.769689, -0.412401
0.0290935, 0.759349, -0.445914
0.0274826, 0.711113, -0.596607
0.022642, 0.601545, -0.680862
0.0276994, 0.922245, -1.33719
0.0366649, 0.45852, -1.20634
0.0280049, 0.604313, -0.610679
0.0341133, 0.775631, -0.066763
0.0288597, 0.821861, 0.0221926
0.0359784, 0.85274, -1.20196
0.0316657, 0.783359, -0.996031
0.0319597, 0.787438, -0.729353
0.0275422, 0.774084, -1.17971
0.0304432, 0.573357, -1.42296
0.034547, 0.675632, -2.01147
