beta, gamma, t0 
0.0369023, 0.776808, -0.492226
0.0393169, 1.02482, -0.373473
0.0494323, 0.733307, -0.230815
0.0246973, 0.819099, -0.592645
0.0319516, 0.806814, -0.176029
0.0321972, 0.622, -0.537932
0.0381074, 0.785925, -0.359201
0.0359947, 0.861355, -0.306443
0.0401718, 0.941462, -0.535776
0.0283169, 0.715995, -1.08448
0.0279402, 1.05276, -0.782709
0.031811, 0.800916, -0.464361
0.0306468, 0.805227, -0.608327
0.042316, 0.808571, -0.567088
0.0385366, 1.00951, -0.390128
0.0336356, 0.953698, 0.0136533
0.0447356, 0.982845, -0.0567438
0.0407274, 1.00537, -0.180987
0.0338915, 0.952756, -0.260211
0.0399456, 0.561735, -0.497607
0.0423168, 0.739642, -0.0464939
0.0396657, 0.699639, -0.532339
0.0268289, 0.723286, -0.291739
0.0338664, 0.559839, -0.0484893
0.036951, 0.868693, -0.23768
0.0281125, 0.742916, -0.389929
0.038135, 0.733245, -0.447522
0.0469107, 1.03505, 0.167099
0.0401581, 0.909128, -0.419702
0.028082, 0.662351, 0.0644274
0.0489246, 0.645105, -0.327363
0.0414047, 1.09773, 0.0275067
0.0339999, 1.08143, -0.0382478
0.0400258, 0.948971, -0.27959
0.0379876, 1.23159, 0.194293
0.0370959, 1.01243, 0.230171
0.054382, 0.817304, 0.294323
0.0424687, 0.93716, 0.186979
0.0379116, 0.860083, 0.324625
0.0359572, 0.730709, 0.428573
0.0419949, 0.949999, 0.186745
0.0410993, 0.824948, 0.349559
0.0401507, 1.02582, -0.331804
0.0434958, 0.690311, 0.133463
0.033308, 0.80396, -0.105493
0.0446991, 0.811429, -0.122692
0.0256518, 0.898667, 0.22562
0.0367772, 0.753098, -0.516013
0.0425675, 0.855787, 0.294077
0.045649, 0.87444, -0.253374
0.0369627, 0.837404, -0.0535057
0.0607286, 1.06628, -0.0881271
0.0453013, 1.38529, 0.166242
0.0572348, 1.0764, 0.580283
0.0377931, 1.11811, -0.493393
0.037315, 0.976259, 0.534139
0.0481226, 1.19723, 0.385589
0.0388335, 0.676814, 0.351798
0.0377758, 1.0458, 0.403159
0.049144, 1.1107, 0.0753785
0.0460194, 0.925583, 0.338738
0.0444179, 1.19436, 0.369536
0.0486868, 1.00196, 0.537909
0.0538783, 0.954577, 0.30702
0.0528817, 0.944417, -0.0267588
0.0429898, 1.19985, -0.538991
0.0533137, 1.05273, 0.00210688
0.0490721, 1.14438, 0.126878
0.0565783, 1.02424, -0.0609562
0.0463418, 0.890423, 0.0313467
0.0373594, 1.06621, -0.0328064
0.0429881, 0.860145, -0.108101
0.0437497, 0.747941, -0.688613
0.0468899, 0.821746, -0.801504
0.0494149, 0.862307, -0.493365
0.0435447, 1.06792, -0.908255
0.0429815, 1.07858, 0.169935
0.04179, 0.907948, 0.0463297
0.039811, 0.943803, 0.0680661
0.0302823, 0.588651, -0.38581
0.0287148, 0.885586, -0.431956
0.0334991, 0.597466, -1.05314
0.0401625, 0.92974, -0.0468023
0.0341782, 0.886002, 0.252236
0.0395603, 1.1387, 0.187333
0.0298048, 0.817984, -0.324718
0.0546301, 1.34161, 0.247198
0.0462607, 1.31629, 0.216196
0.0302883, 0.809288, 0.0937397
0.0368052, 0.976308, -0.0219619
0.034605, 0.816319, -0.139938
0.0467385, 0.995428, -0.530525
0.0500266, 1.01807, 0.378288
0.0544538, 1.12859, 0.190477
0.0511363, 1.18031, 0.151375
0.040976, 0.897071, 0.139582
0.0334466, 0.947262, 0.209486
0.046794, 0.80444, 0.283846
0.0450793, 1.01321, -1.07847
0.0418926, 0.917003, -0.445973
0.0432089, 0.835949, -0.464642
0.0374012, 1.04897, -0.450198
0.0420613, 0.934353, -0.370622
0.0474329, 1.11246, -0.429667
0.0432978, 0.886751, -0.525973
0.0401064, 0.770707, -0.0750578
0.0383373, 0.989175, -0.120305
0.0324507, 0.622105, 0.0695294
0.0237315, 0.525901, -0.428317
0.0237477, 0.604901, -0.702993
0.02513, 0.783636, -0.602374
0.0422798, 0.554144, -1.12105
0.0245032, 0.756324, -0.0963984
0.0293017, 0.824415, -0.0652347
0.0395102, 0.64907, -0.0534411
0.0299519, 0.828284, -0.820978
0.0433392, 0.871254, -0.124394
0.0410247, 0.909379, -0.0225824
0.0464561, 0.622822, -0.144458
0.0340676, 0.810351, -0.416703
0.0419115, 0.901752, -1.17147
0.0339275, 1.01176, -1.01937
0.0380197, 0.801943, -0.771109
0.0325374, 0.891777, -1.29326
0.0403829, 0.910997, -0.447851
0.0364206, 0.493285, -2.24054
0.0236871, 0.645758, -0.533718
0.033954, 0.678949, -0.71755
0.0282002, 0.729314, -0.469502
0.0394514, 0.77526, -0.612176
0.0257223, 0.953354, -0.391116
0.0367043, 0.899391, -0.578773
0.0290092, 0.971596, -0.708815
0.041854, 0.909549, 0.408594
0.0365566, 1.05001, 0.445995
0.0409551, 0.767164, 0.446823
0.0429883, 1.1164, 0.288507
0.0477223, 1.20098, 0.0196344
0.0492719, 0.947254, 0.2131
0.0359686, 0.9319, 0.0278794
0.0562661, 0.873693, 0.275097
0.0475241, 1.21539, 0.150262
0.0404887, 1.42967, 0.160977
0.0399945, 1.08281, -0.743435
0.0321404, 1.326, -0.846681
0.0447005, 1.32602, -0.231956
0.0328547, 1.10388, -0.229839
0.0490317, 1.30872, -0.611092
0.0401084, 0.902414, -0.0674428
0.0386539, 0.848446, 0.35172
0.0373475, 1.02957, 0.29593
0.0493297, 0.856549, 0.273137
0.0458249, 0.910825, 0.0545027
0.038428, 1.22034, 0.299861
0.0473734, 1.03379, 0.394375
0.0400195, 1.00448, 0.250231
0.0371508, 0.918912, -0.0678373
0.0281355, 0.829798, -0.268612
0.0267868, 0.813478, -0.783875
0.0376227, 0.71975, -1.35228
0.0373099, 0.742691, 0.10146
0.0327675, 0.743128, 0.362906
0.0328624, 0.639263, -0.910446
0.0270469, 0.930702, -1.55596
0.0379263, 0.604633, -0.353933
0.0386906, 1.01929, -0.196654
0.0286943, 0.798277, -1.17456
0.0326507, 0.87053, -0.416674
0.0366531, 0.957295, -0.748265
0.0374475, 0.780957, 0.0511887
0.0268086, 0.80767, 0.0117014
0.0332337, 0.822461, -0.469267
0.0361136, 0.792544, -0.161937
0.034854, 0.816679, -0.122599
0.0374712, 0.691499, -0.670856
0.0393757, 0.976932, -0.412598
0.0317798, 0.693517, 0.210513
0.0326749, 0.973077, 0.0506066
0.0352693, 0.930116, -0.0424814
0.0433375, 1.25473, 0.170313
0.0397825, 0.747088, -0.714881
0.0375052, 1.09948, -0.00596443
0.0421075, 1.57325, 0.0848071
0.0479611, 1.04729, 0.133054
0.0267716, 0.903299, -1.0983
0.0360422, 1.19534, -0.256771
0.0368486, 0.969263, -0.714234
0.0389606, 1.03267, -0.138881
0.0323522, 0.966096, -0.14561
0.0512536, 0.975816, 0.0178938
0.0395233, 1.0653, -0.421929
0.0528028, 1.03057, -0.0519804
0.0382403, 0.952448, -0.846608
0.0393677, 0.846774, -0.146946
0.0334355, 0.952317, -0.224518
0.0446133, 0.66462, 0.00609984
0.0338639, 1.0155, -0.0202351
0.0316732, 0.707171, 0.0848312
0.0302385, 0.86406, -0.364746
0.0426936, 0.65652, 0.159938
0.0420545, 0.833468, -0.785029
0.0276002, 0.820035, 0.128901
0.0352314, 0.717809, 0.213383
0.0310866, 1.01266, 0.241154
0.037976, 0.927628, -0.129706
0.034404, 0.851648, -0.606679
0.0313465, 0.653058, -0.553851
0.0351279, 0.761372, -0.0700106
0.0472176, 0.9345, 0.0917912
0.0316531, 0.857983, 0.048822
0.0290455, 0.810213, -1.13704
0.0322005, 0.918221, -0.262414
0.0335569, 0.564789, -0.976729
0.0326532, 0.479349, -1.33117
0.0262417, 0.538753, -1.24258
0.0235545, 0.566626, -2.93551
0.0227074, 0.588789, -1.72458
0.032143, 0.667077, -1.29994
0.0241584, 0.737291, -1.40239
0.0278334, 0.688991, -0.367487
0.0354568, 0.703049, -0.695432
0.0364671, 0.628523, -0.806699
0.0284498, 0.542207, -0.0316271
0.0302278, 0.752444, -0.29298
0.0394712, 0.598603, -0.50909
0.037453, 0.553523, -0.452163
0.0347805, 0.643833, 0.000227109
0.0283148, 0.787679, -0.233656
0.0313644, 0.640298, -0.247098
0.0355901, 0.623433, -0.610201
0.0290196, 0.729901, -0.67255
0.0294304, 0.629403, -1.52797
0.0227484, 0.582379, -0.542419
0.0283833, 0.582715, -0.907638
0.0230517, 0.66018, -0.504367
0.0276632, 0.609434, -1.29991
0.0332226, 0.661499, -1.60579
0.0294482, 0.429253, 0.0510322
0.0367983, 0.573525, -0.017035
0.0279821, 0.677218, -0.872156
0.0224573, 0.457636, -0.700384
0.0249817, 0.683106, -0.77046
0.0289597, 0.686435, -1.22791
0.0280236, 0.597788, -1.22548
0.0251659, 0.694632, -1.39274
0.0250244, 0.564744, -1.57151
0.0251531, 0.605034, -2.11684
0.0341525, 0.415953, -1.11348
0.0298111, 0.575983, -1.54548
0.0340966, 0.670534, -0.321082
0.0351434, 0.620046, 0.133788
0.0306044, 0.60744, -0.0374139
0.0299978, 0.729877, 0.113902
0.0404115, 1.00279, -0.0732994
0.0397649, 1.25387, -0.524143
0.0440217, 0.940908, -0.0272045
0.0446107, 0.900796, -0.0735905
0.0373409, 0.838699, -0.0705447
0.0318157, 0.873823, -0.287417
0.0338208, 0.664964, -0.189285
0.032607, 0.547685, -0.235813
0.0265868, 0.47233, -0.84141
0.0364879, 0.521908, -0.414409
0.0280384, 0.634194, -1.0696
0.0328409, 0.94387, -0.247207
0.0277497, 0.761093, 0.19569
0.0353888, 1.0117, 0.224903
0.0323469, 0.911276, 0.214815
0.0286497, 0.782942, -0.101493
0.0376908, 0.766398, -0.355588
0.037841, 0.914486, -0.538528
0.035899, 0.90538, -0.57769
0.0210221, 0.737803, -0.42555
0.0253743, 0.488082, -0.731194
0.0300946, 0.598767, -0.943074
0.021752, 0.686088, -1.06129
0.0348166, 0.868703, -1.98614
0.0231468, 0.596743, -0.641381
0.0358434, 1.07656, -0.462075
0.0319833, 0.75908, -0.46277
0.0299437, 0.999851, 0.1502
0.028102, 0.883235, -0.949193
0.0317416, 0.698807, -1.34188
0.0301535, 0.723829, -1.15848
0.0229206, 0.443057, -1.18369
0.0214814, 0.570851, -1.20514
0.0204835, 0.518881, -1.73991
0.0193093, 0.542459, -1.65272
0.0250566, 0.404327, -1.68763
0.0139978, 0.690384, -1.21894
0.0311708, 0.6475, -1.61155
0.0243304, 0.59471, -0.598349
0.0277747, 0.525522, -0.0339779
0.0390301, 0.542443, -0.199511
0.0260542, 0.551715, 0.0162382
0.0260029, 0.482717, -0.675874
0.0364109, 0.724786, -0.515425
0.0262161, 0.991396, -1.57308
0.0283492, 0.566721, -0.391498
0.0270775, 0.728247, -1.01229
0.0281851, 0.620675, -0.496551
0.029639, 0.711102, -0.775326
0.0267619, 0.756422, 0.0171768
0.0335269, 0.881578, -0.335743
0.0336185, 0.898371, 0.0287648
0.0236484, 0.790767, 0.114186
0.0289389, 0.836469, 0.186931
0.0271479, 0.916312, -0.0418345
0.0274833, 0.809361, -0.0867397
0.0393494, 0.753442, 0.0809634
0.0296331, 0.770364, -0.0521268
0.0341121, 0.570654, -0.594489
0.0238297, 0.814351, -0.782509
0.0300585, 0.529139, -0.354725
0.0192535, 0.704186, -0.185726
0.0295254, 0.798194, -0.508013
0.0294584, 0.88683, -0.147566
0.0472868, 0.801885, -0.172212
0.0356102, 1.17375, -0.310895
0.0359303, 0.93819, -0.379743
0.0292515, 0.694927, -0.709689
0.0300671, 0.857028, -0.203885
0.0345971, 0.612644, -0.0550453
0.035262, 0.756865, -0.33376
0.0342111, 0.930757, -0.407302
0.0324398, 0.917328, -0.980023
0.0438453, 0.871901, 0.268981
0.0378455, 0.780883, -0.54617
0.0337519, 0.846152, 0.274691
0.040942, 0.772038, 0.116525
0.025701, 0.758085, -1.24093
0.0379245, 0.49586, -0.915055
0.0278544, 0.480694, -1.46713
0.0273001, 0.631858, -0.697751
0.0317718, 0.782157, -0.203014
0.0369727, 0.957388, -0.0780389
0.0335935, 0.739144, -2.44687
0.0246183, 0.7634, -1.60186
0.0317404, 0.702699, -2.20434
0.0301215, 0.600329, -0.615247
0.035095, 0.488567, -0.11454
0.044387, 0.701764, 0.395539
0.0571781, 0.958208, -0.122891
0.0521521, 0.910333, 0.0386351
0.0510978, 0.934884, -0.520788
0.0395294, 0.894965, 0.370653
0.048868, 1.20548, 0.270993
0.0447622, 1.09315, -0.0432008
0.0290197, 0.897355, 0.104884
0.0438443, 0.633806, -0.356681
0.0399575, 0.843005, -1.3066
0.0372997, 0.986955, -1.2161
0.0234489, 0.650122, -0.062947
0.0294566, 0.920873, 0.00878645
0.0353911, 0.785481, -0.616807
0.0276599, 0.591758, 0.0820855
0.0328107, 0.773788, -0.0639635
0.0292647, 0.712854, -0.504341
0.0314491, 0.781944, -1.15835
0.0402998, 0.725592, -0.444478
0.021239, 0.624359, -0.547548
0.0351119, 0.753898, -0.700782
0.035659, 0.791277, -0.876512
0.0345224, 0.905216, 0.135337
0.0299319, 0.777499, 0.0332814
0.0202146, 0.899809, -0.18619
0.026922, 0.47275, -1.6214
0.0259137, 0.614674, -1.64103
0.0237675, 0.670555, 0.118106
0.0389599, 0.531815, -0.0665812
0.027481, 0.63828, -0.443226
0.0328708, 0.537953, -0.027002
0.0252214, 0.850613, 0.052349
0.0338741, 0.657966, -0.122673
0.0325512, 0.842155, -0.0902863
0.0417077, 0.984375, 0.0756319
0.0378594, 0.772598, -0.203374
0.0296852, 0.673587, -0.466848
0.0331894, 0.678148, -1.83377
0.0295406, 0.603516, -0.419819
0.0384456, 0.817857, -1.00174
0.0333688, 0.838288, -1.02762
0.0312054, 0.678405, -0.410304
0.0324982, 0.808887, -0.390369
0.0267454, 0.680198, -0.400826
0.0411987, 0.883106, -0.616939
0.0293648, 0.646915, -1.31184
0.0256356, 0.744756, -1.39695
0.0228939, 0.779128, -1.62321
0.0255595, 0.660683, -2.16663
0.0188768, 0.639154, -1.57962
0.0297804, 0.745415, -1.37784
0.0248986, 0.723199, -1.30456
0.0296892, 0.671427, -1.43279
0.0283565, 0.951194, -2.61525
0.0223815, 0.801539, -0.882911
0.0311986, 0.592135, -0.665453
0.023158, 0.576166, -0.826165
0.0315178, 0.573722, -0.988883
0.025536, 0.757784, -0.765912
0.0298852, 0.68873, -0.602869
0.0284649, 0.531255, -1.13072
0.0277219, 0.973509, -1.08104
0.0257433, 0.875284, -1.39445
0.0262009, 0.960075, -2.10853
0.034573, 0.702791, -0.445151
0.0345367, 0.621145, 0.0901109
0.0290368, 0.665058, -0.302863
0.0357152, 0.600377, -0.803148
0.0247323, 0.843139, -0.541142
0.0286529, 0.974514, -0.554884
0.0166569, 0.70255, -0.433677
0.0231833, 0.846633, -0.691476
0.0298822, 0.856957, -0.484045
0.0306796, 0.852373, -0.681167
0.0308422, 0.884393, -0.969437
0.0220704, 0.63138, -1.22024
0.0302643, 0.693902, -0.309895
0.0307557, 0.702038, -0.390024
0.0295542, 0.690481, -0.49546
0.035234, 0.519225, -0.59119
0.0257845, 0.75649, -0.527319
0.0317691, 0.967496, -0.975239
0.0356511, 0.691094, -0.879464
0.03211, 0.721674, -0.486323
0.026185, 0.776651, -0.542562
0.0314343, 0.66534, -0.432921
0.0257231, 0.797371, -0.494672
0.0325956, 0.740061, -0.446957
0.0395812, 0.780115, -0.581017
0.0260389, 0.815832, -0.565426
0.0292941, 1.12594, -0.565427
0.0366286, 0.830757, -0.233475
0.0382357, 0.962056, -0.190095
0.0361477, 0.779743, -1.07358
0.0307354, 0.716673, -0.866797
0.0285054, 0.977425, -1.59746
0.0310384, 0.560513, -0.680156
0.0235842, 0.645884, -0.26201
0.0386428, 0.492084, -1.10557
0.0279474, 0.635354, -0.382869
0.0243363, 0.77926, -0.684745
0.0237227, 0.836293, -0.177353
0.0396757, 0.769326, 0.219896
0.0316857, 0.845162, 0.405996
0.0449999, 0.894379, -0.723746
0.0466357, 0.952985, 0.463306
0.0338011, 1.12006, -0.0348851
0.0417937, 0.943101, 0.204499
0.0413975, 0.921516, 0.0165558
0.0323114, 0.918551, 0.429082
0.0360516, 0.704819, -0.0321795
0.044213, 0.880408, 0.299268
0.0382279, 0.791577, 0.0603132
0.0503624, 1.33329, 0.365924
0.0411588, 1.2098, 0.235161
0.0447048, 1.28235, 0.425303
0.0412891, 1.28792, 0.161253
0.0433611, 0.866184, 0.220601
0.042987, 0.799643, 0.0920391
0.0515791, 0.960714, 0.0282266
0.0440061, 1.022, 0.160516
0.0350833, 1.38481, 0.27068
0.0414668, 1.10649, -0.143296
0.0352914, 1.06392, 0.000228287
0.0396423, 1.18298, 0.0186064
0.0413137, 1.05243, 0.245749
0.0325358, 0.779493, 0.255168
0.0550547, 0.842847, 0.354511
0.0304725, 0.875607, 0.398866
0.0378181, 0.732341, -0.139078
0.0415218, 0.737016, 0.364283
0.0366412, 0.921713, 0.195337
0.0352942, 0.778181, 0.362524
0.0365356, 0.957134, 0.39371
0.0363368, 1.06071, -0.195289
0.0344145, 0.718483, -0.168908
0.038159, 0.60616, 0.0152331
0.04525, 0.872645, -0.363195
0.0330968, 0.825062, -0.0105409
0.0418453, 0.790501, -0.00611816
0.0420989, 0.872122, -0.207379
0.0430942, 0.867978, -0.0271649
0.0298278, 0.810306, -0.520531
0.0291894, 0.798375, -0.325803
0.0425321, 0.796599, 0.359385
0.0393122, 0.893193, 0.477853
0.0432391, 0.718265, 0.315213
0.044125, 0.926421, 0.221742
0.0378055, 0.685557, -0.217984
0.0318363, 1.12421, -0.0573755
0.0485652, 1.08514, 0.191901
0.0467679, 0.755752, 0.111244
0.0565705, 1.13329, 0.251294
0.0499166, 1.1755, 0.270349
0.0352926, 1.14841, 0.0410186
0.053238, 0.913559, -0.0348157
0.0349663, 0.95265, -1.75784
0.0414959, 1.1596, 0.300812
0.0372173, 1.03346, 0.0473075
0.0334129, 1.1631, -0.840377
0.036959, 1.04308, 0.148394
0.0389904, 1.00859, -0.853013
0.0370584, 0.951673, -0.904275
0.0359863, 0.888963, -0.187076
0.0392037, 0.771307, -0.766656
0.0369754, 0.808233, -0.443021
0.0339769, 0.759354, 0.0767634
0.0345004, 0.935055, 0.00762507
0.0317339, 0.954894, 0.257755
0.0408565, 0.756452, -0.0323194
0.0257775, 0.691657, -0.819358
0.0324275, 0.605673, -0.184101
0.0398129, 1.107, -0.283829
0.0394467, 1.01827, 0.187265
0.0453772, 1.22203, 0.135586
0.04371, 1.09254, 0.210872
0.0334202, 0.996129, 0.0486898
0.0460116, 0.857161, -0.338643
0.0453162, 1.01765, -0.347165
0.0453919, 0.969139, -0.56046
0.0425693, 0.812691, 0.154881
0.0424778, 0.734185, 0.127142
0.036705, 0.916447, 0.165533
0.0314217, 0.73775, 0.0260571
0.0422645, 0.732567, 0.156646
0.0364668, 0.665699, 0.331064
0.0295921, 0.853667, 0.157899
0.0389845, 0.663636, -1.42904
0.0342111, 1.01019, -0.25466
0.0318857, 0.612574, 0.120173
0.0326397, 0.590019, -0.5119
0.0299956, 0.819531, -0.106503
0.0339035, 0.754346, -0.077798
0.040989, 0.663323, -0.24636
0.0277994, 0.651393, -0.400906
0.0312373, 0.668613, -1.36924
0.0373913, 0.666249, -0.260663
0.031565, 0.741109, -0.0793054
0.0369887, 0.773521, -0.372117
0.0334108, 0.676894, -0.196037
0.0354692, 0.613813, -0.0153925
0.0239391, 0.540935, -1.43987
0.0305574, 0.519133, -1.87687
0.0367003, 0.703301, -0.147854
0.0288027, 0.624273, -0.240456
0.0353093, 0.786888, -0.0110123
0.0297847, 0.873666, -0.0689677
0.0375397, 0.761167, -0.871811
0.0302505, 0.701041, 0.0522366
0.0339632, 0.993076, -0.189931
0.0300979, 0.682284, -1.78899
0.0261103, 0.734411, -0.793397
0.0327162, 0.696639, -0.00745938
0.032768, 0.731151, -0.0948579
0.0397758, 0.700712, -0.187076
0.037225, 0.8598, -0.367529
0.0345795, 0.992209, -0.509265
0.0327329, 0.834519, -0.513424
0.03068, 1.00917, 0.045335
0.0356409, 0.966667, -0.463203
0.0352679, 0.840919, 0.186487
0.0327787, 1.16098, -0.0175458
0.0311809, 0.665231, -0.357106
0.0304043, 1.07617, -0.238736
0.0419197, 0.958846, 0.338213
0.0490513, 0.989781, -0.0547719
0.0277004, 0.749091, 0.135958
0.0581481, 0.838696, -0.143151
0.0484202, 1.209, -0.210697
0.0414604, 1.08777, -0.00297606
0.0474622, 1.09231, -0.448952
0.043715, 0.716221, 0.191151
0.0486023, 1.11221, 0.160753
0.034372, 0.961879, -0.526256
0.0386747, 1.19234, 0.196367
0.0467072, 0.718117, -0.126893
0.0539137, 1.07284, -0.219611
0.0405096, 0.764087, -0.409715
0.0353823, 0.917983, -0.268132
0.0384205, 0.912452, -0.524702
0.0427742, 0.631424, -1.70195
0.0329243, 0.811727, -0.572779
0.0334521, 0.82041, -0.804501
0.037362, 1.23719, -0.995517
0.0487966, 1.05832, -0.0432361
0.0417724, 0.62024, -0.447536
0.0437869, 1.09891, 0.213899
0.0571525, 1.04319, 0.419783
0.0556345, 1.45596, 0.423034
0.0575551, 1.13231, 0.178967
0.0522168, 1.3976, 0.211587
0.0400276, 1.72573, 0.342958
0.0537502, 1.48591, 0.359977
0.0779267, 1.34934, 0.294735
0.0778768, 1.72915, 0.435969
0.0767412, 1.42822, 0.329936
0.0682726, 1.439, 0.423601
0.0658234, 1.12586, 0.279727
0.0510418, 1.46534, 0.257078
0.0704304, 1.54581, 0.0728575
0.0460705, 1.7844, 0.386381
0.0667711, 1.07483, 0.0754832
0.0436185, 1.26959, 0.31519
0.0540961, 1.22069, -0.0255752
0.0450475, 1.19576, 0.371594
0.0534161, 0.982337, 0.334598
0.0344852, 0.912134, 0.366573
0.0323104, 1.05562, -0.358349
0.0435728, 1.22544, -0.213416
0.044758, 1.04229, -0.081192
0.046305, 0.714477, -0.434866
0.043107, 0.840205, -0.0597557
0.0542693, 0.978298, -0.085148
0.0583588, 1.45064, 0.0870979
0.046001, 1.57913, -0.0869583
0.0671846, 1.30194, 0.224479
0.0584495, 1.30449, 0.584187
0.048224, 1.12849, 0.103634
0.0451904, 1.05664, -0.213644
0.0405452, 1.02499, -0.782139
0.0288482, 0.88728, -0.951186
0.0341836, 0.890059, -0.0382471
0.0366801, 0.884604, -0.441992
0.0305355, 0.86377, -0.891617
0.0369762, 0.998799, 0.0662781
0.0431505, 0.883747, -0.044432
0.0391822, 0.783187, -0.875031
0.0362465, 0.649868, 0.0158033
0.0177718, 0.62994, 0.049446
0.0361576, 0.509824, -0.211238
0.0256735, 0.801882, -0.114671
0.0263735, 0.687412, -1.5159
0.0266317, 0.645375, 0.00126012
0.033387, 0.656873, -0.451826
0.0274302, 0.738894, -1.85566
0.0260204, 0.631609, 0.0661871
0.0381801, 0.796231, 0.0811671
0.0341197, 0.587261, 0.248264
0.0289389, 0.937457, -0.357803
0.0324256, 0.797503, -1.27648
0.0305638, 0.71263, -0.154083
0.0333156, 0.707428, -0.0855591
0.036219, 0.735433, -0.130199
0.0323481, 0.655714, -0.426213
0.029967, 0.662985, -0.579065
0.0299153, 0.672166, -0.930985
0.0215594, 0.622675, -0.567464
0.0323898, 0.712936, -0.141475
0.0200597, 0.543938, -0.377502
0.0233615, 0.756689, -0.0186222
0.0334579, 0.704443, -1.34019
0.0237338, 0.652003, -0.948026
0.0298864, 0.878786, 0.0224709
0.0400985, 0.59731, -0.0356471
0.0257219, 0.504184, 0.036604
0.0283281, 0.66634, -0.0490033
0.0330699, 0.66504, 0.00528976
0.0386651, 0.785406, -0.505194
0.0311979, 0.793013, -1.26398
0.0342788, 0.634632, 0.109076
0.0313947, 0.920228, -0.0785807
0.0315547, 0.489242, 0.14234
0.027078, 0.649013, 0.248697
0.0362622, 0.738961, -0.0731038
0.0267211, 0.72257, -0.114429
0.0335403, 0.769051, -0.527599
0.0239118, 0.735576, -0.859255
0.0275824, 0.68675, -1.14982
0.0318873, 0.727779, -0.802078
0.0373839, 0.869407, -0.00408269
0.0327779, 0.795936, -0.0411034
0.04041, 1.17387, -1.06288
0.0314214, 0.853937, -0.310438
0.0317654, 0.901787, -1.08821
0.028702, 1.29719, 0.0678443
0.0351025, 1.35476, 0.0190965
0.0411548, 1.38383, -0.344573
0.0457389, 0.718799, -0.156423
0.0291488, 1.08216, -0.12272
0.0381202, 0.759758, -0.518751
0.0304357, 0.854485, -0.83421
0.0305648, 0.796262, -0.44576
0.029169, 0.69944, -0.972817
0.0304187, 0.690453, -1.05069
0.0262404, 0.914418, -0.173472
0.0359088, 0.902695, -0.0752131
0.0378075, 1.26286, -0.101835
0.0444328, 1.27323, -0.604625
0.0493161, 0.904425, 0.394514
0.0477241, 0.98564, 0.399064
0.052243, 1.03034, 0.435245
0.0399763, 0.852798, -0.719269
0.0382887, 1.4337, 0.440614
0.0540888, 1.43151, -0.490033
0.0520672, 1.10361, 0.498108
0.0418354, 1.24295, 0.42561
0.0449966, 1.29129, 0.479026
0.0506763, 0.935176, 0.151623
0.0351709, 0.786744, -0.0304541
0.0370185, 0.796607, 0.10789
0.0420737, 0.825753, 0.328965
0.0376275, 1.28703, 0.191981
0.0497245, 0.996536, 0.236305
0.0388979, 0.821178, -0.658809
0.0388461, 0.807067, -0.111078
0.0422565, 1.04907, 0.0570499
0.0496265, 1.24676, -0.681957
0.0352603, 1.26134, 0.50116
0.0606587, 1.39235, 0.47734
0.069027, 1.35197, 0.295552
0.045437, 1.63047, 0.19798
0.053216, 1.42837, 0.110724
0.0708073, 1.63982, 0.425688
0.0714345, 2.08616, 0.307122
0.0903267, 1.53094, 0.58106
0.0846126, 2.22767, 0.473914
0.0912635, 2.07842, 0.609036
0.0699316, 2.42474, 0.49942
0.0519891, 1.82027, 0.545685
0.0748821, 1.31012, 0.533276
0.0966047, 1.50003, 0.558486
0.0904868, 1.18452, 0.61181
0.0715196, 2.03667, -0.0221451
0.0633414, 1.79091, 0.438679
0.056267, 1.57112, 0.168216
0.0561846, 1.33709, -0.636165
0.0580378, 1.41385, -0.315646
0.0471897, 1.20619, 0.0571179
0.065777, 1.64737, 0.111483
0.0398619, 1.07231, 0.0788268
0.0452258, 0.752774, -0.885326
0.0427136, 0.777242, -0.443859
0.0391926, 1.09254, -0.00883528
0.0480902, 0.905667, 0.0669765
0.0444128, 1.03083, -0.50544
0.0497025, 0.866591, 0.0214926
0.0348087, 0.613557, -0.223284
0.0374519, 0.986021, -0.220706
0.0412453, 0.798298, -0.760475
0.0356762, 0.684192, -0.580359
0.0346895, 0.660959, -0.620694
0.0296389, 0.714403, -0.0702071
0.030107, 0.96238, 0.183154
0.0310929, 0.775131, 0.233814
0.0326408, 0.682942, 0.103061
0.0316327, 0.786715, 0.249288
0.0396781, 0.978677, 0.231005
0.0460533, 0.775082, 0.313092
0.0278389, 1.07917, -0.0470444
0.0415026, 0.648, 0.122787
0.0252707, 0.819746, -0.205822
0.0363182, 0.60962, -0.198154
0.0402156, 0.911664, 0.247363
0.0298352, 0.657515, 0.311246
0.0273264, 0.751359, -0.610359
0.0251109, 0.664221, 0.271507
0.0323447, 0.754586, 0.240695
0.0328831, 0.738195, -0.5245
0.0383486, 0.921005, -0.665541
0.0296143, 0.696584, -0.383062
0.0346895, 0.851305, -0.765664
0.0441054, 0.635934, -0.307494
0.0281155, 0.926571, 0.0892273
0.032494, 0.871782, -0.90413
0.0317543, 0.887156, -0.453089
0.0351216, 0.980961, -0.335769
0.0211959, 0.769959, -1.6695
0.031884, 0.525061, -0.224075
0.0270239, 0.538918, -0.582958
0.0347281, 0.65343, -0.849727
0.0235885, 0.61865, -0.0847579
0.0307261, 0.802984, -0.106435
0.0385018, 0.925511, -0.154379
