beta, gamma, t0 
0.0381805, 0.788486, -0.343183
0.0391122, 0.918694, -0.435024
0.0367804, 1.14781, -0.40253
0.0467774, 0.955339, -0.0753867
0.051846, 1.15718, -0.104907
0.040511, 0.883115, 0.124839
0.0479244, 0.698407, -0.135121
0.0444845, 0.697187, -0.351221
0.035116, 0.929453, 0.130303
0.0354204, 0.802889, -0.189456
0.0458328, 0.791846, -0.738334
0.030579, 0.846484, -0.110007
0.0354833, 0.811484, 0.14212
0.0325679, 0.662944, -1.24755
0.0387395, 0.707917, 0.0717629
0.0405441, 0.796037, 0.130029
0.0321304, 0.804383, -0.341024
0.0547895, 0.964138, 0.136792
0.0473153, 0.85627, 0.0619042
0.0329379, 1.02759, -0.281843
0.033395, 1.19501, 0.0594115
0.0457431, 1.01115, -0.0306247
0.0510967, 1.02846, 0.142473
0.0522937, 1.25983, -0.549215
0.0362737, 1.40254, 0.204874
0.0450077, 0.953192, -0.175902
0.0381542, 0.929138, -0.608957
0.0417172, 1.04263, -0.0340194
0.0327207, 0.841881, -0.164935
0.0335223, 0.959424, 0.33856
0.0466093, 0.819839, 0.220265
0.0361093, 0.78826, -0.140717
0.0302815, 0.852759, 0.0951072
0.0303013, 0.900906, -0.496131
0.0359514, 0.814206, 0.193526
0.0395532, 0.967664, -0.752803
0.0253701, 0.569802, -0.754035
0.0306099, 0.787949, -0.722735
0.0224463, 0.831559, -0.995924
0.0221087, 0.737729, -0.812906
0.0238611, 0.68677, -1.07087
0.0220839, 0.712666, -2.2488
0.0235274, 0.674872, -0.964472
0.0288756, 0.547622, -0.931838
0.0241746, 0.437722, -1.77227
0.0275084, 0.64082, -1.10314
0.0320257, 0.610238, -0.926151
0.0268624, 1.03974, -4.06414
0.0265812, 0.819726, -0.502335
0.033112, 0.840947, -1.37146
0.0360591, 0.656544, 0.0186985
0.0251583, 0.840613, -0.157602
0.0365387, 0.847103, -1.42591
0.0312817, 0.62481, -0.880782
0.0404709, 0.926106, -0.379124
0.0395508, 0.923352, 0.322858
0.0455412, 1.05741, -0.524411
0.0392105, 1.07408, -0.355812
0.0378313, 0.983936, -0.244628
0.0609276, 1.06154, 0.11291
0.0563476, 1.38637, 0.215338
0.0577447, 1.16445, 0.355558
0.044454, 0.858861, -0.00132246
0.0434269, 1.06774, 0.393399
0.0399162, 0.729449, -0.205013
0.0349287, 1.1926, 0.396246
0.0354869, 0.976535, 0.243416
0.0340247, 0.91774, 0.36048
0.0328025, 0.923351, -0.55346
0.0402635, 0.669735, 0.00168234
0.0465235, 0.859307, -0.242925
0.0422495, 0.875832, -0.124737
0.0325131, 1.14114, -0.113495
0.0429654, 1.08934, -0.0946705
0.0436289, 1.13652, -0.415386
0.0500931, 1.00849, 0.186414
0.0391356, 1.01092, 0.256918
0.0386761, 0.669195, 0.199966
0.0363164, 0.65014, -0.861423
0.0399047, 0.874129, -0.0872003
0.0370171, 0.541256, 0.0175925
0.0329271, 0.666129, 0.137311
0.0359904, 0.83953, -0.115053
0.03611, 0.724653, -0.14603
0.0257658, 0.91042, -1.22361
0.0276541, 0.841058, -1.15634
0.0284032, 1.09851, -0.266759
0.0384307, 0.895988, -0.0956941
0.0382942, 1.20829, 0.0415248
0.0315555, 0.8358, -0.384295
0.0330555, 0.810963, 0.0584257
0.0458944, 0.776154, 0.0624036
0.0464697, 1.00953, 0.152944
0.0357832, 0.728223, -0.358444
0.0351009, 0.762846, -0.139907
0.0342888, 0.888315, -0.448115
0.0351684, 0.850144, 0.0846699
0.0323517, 0.651003, 0.0423632
0.0293306, 0.915968, -0.582075
0.0354146, 0.693189, -0.398716
0.0365486, 0.872021, 0.175624
0.0332853, 0.87998, -0.0227059
0.0376129, 0.813073, -0.503568
0.0311229, 0.770395, 0.00304229
0.0394313, 0.510879, 0.233306
0.0456414, 0.90042, 0.168508
0.0382647, 0.943837, -0.136508
0.0319732, 0.761536, -0.19512
0.0395077, 0.880307, -0.539795
0.0278535, 0.789345, -1.74266
0.0313521, 0.651385, -0.102269
0.0331238, 0.632189, -0.788761
0.0340152, 0.650251, -1.95704
0.02966, 0.522968, -1.14162
0.0242882, 0.720942, -1.93069
0.0304079, 0.701194, -0.787279
0.0240061, 0.710802, -0.121921
0.0289531, 0.693687, -0.640893
0.0245977, 0.787841, -1.42686
0.0317255, 0.575338, -0.664965
0.0355282, 0.571279, -0.0998138
0.0361604, 0.834401, 0.0555689
0.0300984, 0.925891, -1.13324
0.0269, 0.872626, -0.465755
0.0402152, 0.823047, 0.322716
0.0298892, 0.821078, 0.138311
0.0293633, 0.548005, 0.145936
0.0327239, 0.768398, 0.175169
0.0297622, 1.04981, 0.00340417
0.0353051, 0.529647, -0.111235
0.0310336, 0.813454, -0.214365
0.0330317, 1.05198, -0.0976262
0.0340876, 1.06319, 0.294119
0.0304346, 0.81191, -0.524569
0.0357144, 0.799368, -0.204693
0.0348093, 0.686947, -0.109373
0.024101, 0.724678, -0.900094
0.024199, 0.583268, -0.709698
0.0371601, 0.787411, -2.06884
0.0302748, 0.593854, -0.464564
0.0293499, 0.674248, -0.286841
0.0277892, 0.708599, -0.20142
0.0300912, 0.977321, -0.155529
0.0277475, 0.498986, -1.46331
0.0367713, 0.49324, -0.441047
0.0280621, 0.582439, -0.936226
0.0304087, 0.602113, -1.45094
0.0307549, 0.720222, -1.20356
0.0317678, 0.803055, -0.821444
0.0340872, 0.905955, -0.543294
0.0397946, 0.770947, -0.465458
0.0372423, 0.934001, 0.0955154
0.0427728, 0.787035, -0.026141
0.037479, 0.925268, -0.161035
0.0384818, 0.739607, -0.228823
0.0253745, 0.706705, -0.205978
0.0378232, 0.668851, -0.404757
0.0341028, 0.752394, -0.533959
0.036404, 1.05473, 0.244297
0.0292352, 0.713453, -0.105268
0.0261732, 0.559266, -0.228925
0.0355967, 0.842045, 0.248737
0.0360264, 0.964171, 0.177254
0.0510939, 0.742107, 0.0481662
0.0343142, 0.927341, 0.275159
0.0504156, 1.13298, 0.324119
0.0541934, 1.3299, -0.0927188
0.0396209, 1.011, -0.0666805
0.0436046, 0.988243, 0.0726015
0.0514137, 0.910986, -0.0640377
0.0493263, 1.12919, -0.189118
0.0321431, 1.00171, -0.68292
0.0330161, 0.759313, -1.68714
0.0414327, 0.78917, 0.0494055
0.0400294, 0.761138, 0.260221
0.0323761, 0.904208, -0.280534
0.0366777, 0.795143, -0.0416992
0.0320542, 0.877339, 0.100198
0.0386983, 0.600943, 0.10945
0.0276953, 0.739864, 0.0846799
0.0324594, 0.688884, 0.284481
0.0396178, 0.942881, 0.335094
0.0387517, 0.923522, 0.370714
0.0393314, 0.793884, 0.367505
0.0414435, 0.737246, 0.237637
0.0370871, 0.670714, 0.197125
0.0305387, 0.948002, 0.0259589
0.0440709, 0.697164, 0.217707
0.0391447, 0.714698, 0.00365938
0.0365423, 0.863656, -0.959622
0.0261266, 0.789742, -0.0827176
0.0376786, 0.6426, -0.0468505
0.0339428, 0.639646, -0.102801
0.0424017, 0.689202, -0.545548
0.0275327, 0.756068, -0.486305
0.0338005, 0.850804, -0.240614
0.0331956, 0.843267, -0.754821
0.0263285, 0.683152, -0.105991
0.0313423, 0.663885, -0.139425
0.0343629, 0.748187, -1.77064
0.0323854, 0.550919, -0.0685142
0.0286567, 0.525684, -0.688798
0.0382049, 0.821737, -0.609089
0.0312115, 0.783521, -0.516892
0.0332038, 0.628871, -0.309347
0.0287486, 0.697225, -1.51405
0.0276778, 0.753607, -1.2486
0.0280351, 0.964998, -1.22088
0.0279024, 0.677923, -0.533665
0.0346109, 0.789872, -0.211796
0.0327167, 0.809443, -0.143088
0.0425528, 0.645243, 0.177182
0.03289, 0.815996, -0.128518
0.0226774, 0.792402, -0.511379
0.0344064, 0.943944, 0.113515
0.0400315, 1.38704, -0.190081
0.0368388, 0.762348, -0.734383
0.0371991, 0.642716, -0.428149
0.033599, 1.29907, 0.318984
0.0432782, 1.3448, 0.25369
0.0497132, 1.38196, -1.6992
0.0563181, 1.45861, -0.0941886
0.0451387, 1.81985, -0.00971174
0.0512289, 1.00582, -0.0332881
0.0582159, 1.23477, -0.19058
0.0518548, 1.11467, -0.305354
0.0377239, 1.20785, -0.524784
0.0396799, 1.04412, 0.297601
0.0296938, 0.755354, 0.130236
0.0334614, 0.659711, -1.22075
0.0389638, 0.830803, 0.138901
0.0380315, 0.681492, 0.289733
0.0345069, 0.983086, 0.119573
0.0447756, 0.792244, -0.2732
0.0394869, 1.06471, 0.159659
0.0385152, 1.2045, -0.00717127
0.0384064, 1.06497, -0.436446
0.0384109, 0.932475, -1.07593
0.0463719, 0.890751, -0.290227
0.033375, 1.02088, -0.348382
0.0344517, 0.806204, -0.0901309
0.0377886, 0.756017, -0.00611651
0.0438688, 0.764873, -0.0271106
0.036875, 0.805946, -0.137929
0.0339222, 0.71179, -0.235027
0.0295092, 0.749995, 0.0401095
0.0271775, 0.846297, -0.143937
0.0243295, 0.726655, -0.268204
0.0333133, 0.513687, -1.05197
0.0265292, 0.895141, -0.200888
0.0402226, 0.820734, -0.306003
0.0430503, 1.07734, -0.702145
0.0416343, 1.17351, -0.0515246
0.0364931, 1.27892, -0.0622583
0.0461854, 0.847271, -0.652678
0.0409795, 0.877804, -0.123182
0.045856, 1.29747, -0.425563
0.0545906, 0.882886, -0.35114
0.0445747, 1.00378, -0.286778
0.0393866, 0.854311, 0.144466
0.0491302, 0.977041, 0.277189
0.0411431, 0.990226, -0.0552432
0.0445155, 0.803991, 0.170713
0.0428483, 1.14389, 0.091337
0.0472032, 1.16913, 0.305813
0.0401528, 1.24674, 0.366458
0.0466824, 1.00254, 0.278145
0.0404247, 1.1939, -0.401748
0.0376529, 0.941018, 0.0447636
0.0307506, 1.26653, 0.313961
0.0354327, 1.21754, -1.12154
0.0479007, 0.850565, 0.349899
0.0527147, 1.21563, 0.171173
0.0620651, 1.23274, 0.157794
0.0372012, 1.45234, -0.495208
0.038229, 1.23252, -0.395296
0.0448922, 0.981296, -0.310157
0.0505158, 1.43751, -0.575037
0.0396875, 1.08964, 0.113196
0.0570769, 0.99816, -0.0912695
0.0678555, 1.28319, 0.425642
0.0449298, 1.22423, 0.561671
0.0547046, 0.972727, 0.396598
0.0547409, 1.1266, 0.558289
0.0529616, 1.29012, 0.121163
0.0741458, 1.76471, 0.496598
0.0562369, 1.43099, 0.512751
0.0626925, 1.61083, 0.408771
0.0613499, 1.5246, 0.266796
0.050476, 1.23917, -0.146746
0.0391621, 1.46247, 0.0297953
0.0559063, 1.2294, 0.268582
0.0450585, 1.29493, 0.426543
0.0444664, 1.13191, -0.23461
0.0497199, 1.03842, 0.34282
0.0510843, 1.05367, 0.533777
0.0459872, 0.979388, 0.559471
0.0429036, 0.926837, 0.372041
0.0470509, 1.00909, 0.214326
0.0339772, 0.974955, 0.509662
0.0429252, 1.08089, 0.182758
0.039635, 0.821382, -0.34361
0.0364917, 0.810573, 0.170812
0.03106, 0.659504, -1.11302
0.0402335, 0.83564, 0.18988
0.0442211, 0.937459, -0.0110272
0.0296906, 1.4153, -1.83127
0.0445392, 0.921322, 0.163667
0.045986, 1.23279, -0.180947
0.0455371, 0.83582, -0.142974
0.044126, 0.789923, -0.0575537
0.0376168, 1.25576, 0.03863
0.0425306, 0.884012, 0.347207
0.0418547, 0.78423, 0.26946
0.0415179, 0.925061, 0.210086
0.0434874, 0.654306, 0.140671
0.0384145, 0.909094, 0.303275
0.0399722, 1.30568, 0.00287589
0.0426615, 1.00522, 0.0673153
0.0522312, 1.1525, 0.261855
0.0623738, 1.1086, 0.227718
0.0378556, 1.20768, 0.236657
0.0412554, 0.68077, 0.00756912
0.0312512, 0.971476, -0.900639
0.033607, 0.841247, -0.621878
0.0400333, 0.730376, -0.290843
0.0279272, 0.762704, -0.335655
0.0267254, 0.590726, -0.194497
0.0329281, 0.505413, -0.0386964
0.0263139, 0.716002, -0.0820137
0.0349706, 0.549072, -0.161493
0.0279592, 0.740497, -0.399284
0.0351246, 0.652659, -0.992979
0.02145, 0.902332, -0.205621
0.02908, 0.829479, -0.308698
0.0289911, 0.5591, -0.591007
0.0350683, 0.471524, -0.650208
0.0306527, 0.654581, -1.6739
0.0277011, 0.674831, -0.0573119
0.032637, 0.747224, -1.02234
0.0409198, 0.728305, 0.223242
0.0422114, 1.04431, 0.042827
0.0367817, 0.792627, -1.17606
0.022102, 1.06275, -0.590657
0.0405595, 0.760742, -0.669539
0.0406834, 0.98097, -1.42547
0.0374339, 0.867306, -0.168132
0.0441774, 0.893724, 0.0052077
0.0586057, 1.06776, -0.817853
0.0348383, 1.02284, -0.565446
0.0442159, 1.31822, -0.090723
0.0323733, 1.04018, -0.665444
0.0285099, 0.599376, -0.23387
0.0269021, 0.721854, -0.806989
0.0357602, 0.796178, -1.15464
0.0263227, 0.73221, -0.816731
0.0297067, 0.578629, -0.825002
0.0292914, 0.857588, -0.281939
0.0228575, 0.860147, -0.508176
0.0218341, 0.633872, -0.501334
0.0229639, 0.637355, -0.780492
0.0291934, 0.61214, -0.464793
0.0279902, 0.614152, -0.451735
0.0320109, 1.07506, -1.01303
0.0344047, 0.566005, -0.378506
0.0332794, 0.820339, -0.79786
0.027448, 0.760643, -0.305868
0.0356379, 0.579735, -0.663084
0.0278427, 0.916878, -0.90727
0.0222329, 0.894907, -1.6481
0.0272685, 0.640505, -1.04029
0.0244864, 0.655017, -1.79841
0.0302569, 0.667961, -1.15341
0.0253345, 0.600198, -2.344
0.0197279, 0.580305, -0.586316
0.0228788, 0.68608, -3.03395
0.0259059, 0.602297, -0.524314
0.0273408, 0.72669, -0.664667
0.0348124, 0.493143, -0.547358
0.035808, 0.459077, -0.759181
0.034502, 0.683254, -0.150945
0.0499868, 0.729389, -0.43936
0.0355959, 0.800823, -0.0493767
0.0465668, 0.928696, -0.154518
0.0374019, 1.00098, -0.116255
0.0390051, 0.802804, -0.219424
0.0512277, 0.773338, -0.292915
0.0408847, 0.86824, -0.420469
0.030577, 0.928535, -0.306134
0.0459894, 0.867696, -0.369988
0.0372664, 0.97489, -0.363417
0.03864, 0.967806, -0.519109
0.0320588, 0.846264, 0.240486
0.0318012, 0.696173, -0.644281
0.0255481, 0.495193, -1.06106
0.0447737, 0.538589, -0.579522
0.0312447, 0.840128, -0.478562
0.0315876, 0.735172, -0.151904
0.027037, 0.68747, -0.833616
0.0386523, 0.984996, -0.524117
0.0393813, 0.710773, -0.440137
0.0262756, 0.780852, -0.892678
0.0352511, 0.760435, -1.36703
0.0309845, 0.840534, -0.296052
0.0458284, 0.907725, -0.938962
0.0365376, 1.2876, -1.37811
0.0531782, 1.1174, 0.236785
0.0505083, 1.16624, 0.0149396
0.0453957, 1.08843, 0.583763
0.0440517, 1.23366, 0.397349
0.0605478, 1.05213, 0.237735
0.046215, 1.3411, 0.219468
0.0587294, 0.964192, 0.324168
0.0586247, 1.35459, 0.187601
0.0517529, 1.39942, 0.193515
0.0561601, 1.15343, 0.378582
0.0370141, 1.0441, -0.223218
0.0406714, 0.978557, 0.053496
0.0439221, 0.767486, -0.286578
0.0320101, 0.797416, -0.361997
0.0314006, 0.671195, -1.48252
0.0339156, 0.748537, -0.360238
0.0300145, 0.892213, 0.284052
0.0381017, 0.5932, -0.389868
0.0360679, 0.658617, -0.135812
0.0505935, 0.806667, 0.371453
0.0377232, 0.810189, -0.525139
0.0363999, 0.95735, 0.452094
0.0331825, 0.983073, -0.836374
0.0457398, 1.24137, -0.058989
0.0374976, 1.05375, 0.480121
0.0379146, 1.23281, 0.0223629
0.0541834, 0.775713, -0.989338
0.0324506, 1.08765, 0.115468
0.0368199, 0.802434, 0.0452429
0.0392398, 0.997388, 0.0447652
0.0449946, 1.26903, 0.0397988
0.0480681, 1.10372, 0.173345
0.0322294, 0.911942, -0.181271
0.0388453, 0.846879, -0.233346
0.037949, 0.712892, 0.129783
0.0317723, 0.774751, -0.025904
0.0427024, 0.827464, -0.0561066
0.0370888, 0.859266, -0.130189
0.0370779, 0.846755, -0.270635
0.0333472, 0.946136, -0.369032
0.0200117, 0.780915, -1.05144
0.0420513, 0.78566, -0.0811413
0.0304679, 0.671126, -0.824378
0.0334886, 0.902577, -0.646523
0.0341567, 0.715361, -0.357626
0.0396414, 0.601633, 0.0254338
0.0274534, 0.851755, 0.110285
0.033107, 0.818358, 0.124746
0.0367032, 0.84159, 0.219543
0.0303002, 0.727095, -0.456552
0.0346099, 0.890704, 0.192537
0.0392031, 0.878522, -0.11197
0.035921, 0.630862, 0.111088
0.0252137, 0.574749, -0.713767
0.0270189, 0.651748, -0.276699
0.0353267, 0.621153, -0.0650565
0.0302504, 0.552093, -0.686669
0.0357945, 0.659485, -0.0353971
0.0405042, 0.844561, -0.913052
0.0300988, 0.569676, -0.300467
0.0433867, 0.83296, -0.55007
0.0385074, 0.915655, -0.649208
0.0310524, 0.827741, -0.482748
0.043047, 0.940848, -0.241968
0.0362977, 0.95442, -0.157741
0.0440653, 0.837046, 0.267562
0.0397958, 0.82379, 0.237235
0.0321408, 0.922429, -0.622912
0.0350612, 0.851303, -0.587788
0.0343873, 0.445076, -0.362813
0.0355295, 0.854445, -0.352745
0.0322823, 0.825696, -0.243616
0.0312011, 0.830544, -0.256515
0.0375909, 0.913749, -0.159247
0.0365237, 0.813766, -0.364824
0.0332963, 0.564378, -0.0934807
0.0279681, 0.714432, -0.241824
0.0368989, 0.612022, -0.0232108
0.0306091, 0.669668, -0.469606
0.0381354, 0.946673, -0.082692
0.0282157, 0.662701, -0.0424257
0.0413544, 0.801509, 0.0266824
0.0399488, 0.621935, 0.0581623
0.0342147, 0.688696, 0.131938
0.0396644, 0.907205, -0.158428
0.0347453, 0.70718, -0.084513
0.0295016, 0.850123, 0.0895689
0.0326364, 0.779569, -0.659881
0.0321023, 0.481743, -0.686341
0.0312858, 0.625889, -0.576505
0.029965, 0.495219, -0.805891
0.0285766, 0.705223, -0.182604
0.0298018, 0.817802, -0.769356
0.0296147, 0.716792, -0.196683
0.0222955, 0.547601, -0.463538
0.0294343, 0.661903, -0.236324
0.0224537, 0.499815, -0.514421
0.033952, 0.527522, -0.158415
0.0365407, 0.568407, -0.424479
0.02214, 0.601635, -0.603959
0.022295, 0.506976, -0.200001
0.0252289, 0.694814, -0.539045
0.0281912, 0.647583, -0.232262
0.0204817, 0.672773, -0.898532
0.025626, 0.509012, -1.49366
0.0244682, 0.58653, -0.801583
0.0268544, 0.616109, -0.0303902
0.0282772, 0.472644, -0.250911
0.0325343, 0.481052, -0.644881
0.0361658, 0.666186, -0.689014
0.0307268, 0.781966, -0.87887
0.0259609, 0.965601, -3.07319
0.0391075, 0.701974, -0.765531
0.0359206, 0.677187, -0.721848
0.0299102, 0.65556, -1.46036
0.0201445, 0.57768, -1.58389
0.0283492, 0.754825, -1.37081
0.0275222, 0.607868, -0.997782
0.0247352, 0.702432, -1.19434
0.0252487, 0.668857, -1.39466
0.0244869, 0.601752, -0.86964
0.0274661, 0.612954, -1.12053
0.0281369, 0.521799, -0.69623
0.0223077, 0.569706, -1.0043
0.0254092, 0.683579, -0.963797
0.021565, 0.50086, -0.569556
0.0212358, 0.56588, -0.668412
0.0222337, 0.650545, -1.22743
0.0234484, 0.743282, -0.639243
0.0281645, 0.575009, -0.705735
0.020428, 0.898589, -0.417544
0.0310289, 0.736078, -2.07998
0.0238767, 0.571746, -0.165763
0.0255139, 0.570306, -1.64733
0.0332707, 0.633007, -0.63687
0.028384, 0.664412, -1.26413
0.0443486, 0.60608, -0.736135
0.0407131, 0.932263, -1.01686
0.0314008, 0.840743, -0.549322
0.0277679, 0.640219, -0.451622
0.0252567, 0.957107, -0.82274
0.0333432, 0.625313, -0.364024
0.0309726, 0.784369, -0.208677
0.0317599, 0.696005, -0.421085
0.0252224, 0.551914, -0.358436
0.0339259, 0.861409, -0.622556
0.0276205, 0.550362, -0.777029
0.033454, 0.699568, -0.382082
0.0350146, 0.802128, -0.453753
0.0270482, 0.521696, -0.520401
0.0307135, 0.706768, -0.287891
0.0295842, 0.826064, -0.384933
0.0339887, 0.752648, -0.368486
0.029222, 0.685255, -0.190859
0.0359172, 0.699694, -0.478214
0.036772, 0.703387, -0.0103911
0.0355909, 0.76193, -1.23555
0.0323895, 0.717436, -0.375301
0.0439789, 0.890954, -0.12323
0.0313878, 1.17801, 0.0902892
0.0336029, 0.853263, -0.216141
0.0459919, 0.801491, -0.160941
0.0406903, 1.20958, 0.0468049
0.0416529, 0.922958, -0.0688556
0.0363615, 0.775622, -0.564913
0.0288308, 0.779027, -0.965937
0.0321743, 0.926553, -0.140362
0.0289305, 0.855886, 0.048875
0.0285437, 0.683658, -0.158526
0.0221434, 0.752834, 0.00689644
0.0422538, 0.667024, 0.0602627
0.0297933, 0.676194, -0.221203
0.0314774, 0.733997, 0.285996
0.0382851, 0.676483, 0.237746
0.039487, 0.984843, 0.384874
0.0470506, 0.923327, 0.269987
0.049666, 1.18751, 0.347408
0.0459613, 1.17693, 0.320535
0.0428216, 1.06484, 0.0536868
0.0331018, 0.753919, 0.113455
0.0279158, 0.807528, -0.0359698
0.0310221, 1.0014, -0.0740103
0.0342226, 0.760213, 0.174132
0.0385566, 0.678842, -0.442687
0.0361745, 0.631633, -0.00985278
0.0232785, 0.836204, -0.108628
0.037995, 0.899886, 0.203175
0.0315, 0.819605, -0.203578
0.0348948, 0.588377, 0.154857
0.0340052, 0.73624, -0.145815
0.0455715, 0.759436, -0.312453
0.0309594, 0.712141, -0.914322
0.0289822, 0.774919, -0.575413
0.0365735, 1.17296, -1.19059
0.0390774, 0.969661, -0.310378
0.0398006, 0.706497, -0.657628
0.0319989, 0.796372, -0.249653
0.0417261, 0.863017, -0.00908963
0.0229941, 0.556619, 0.217849
0.0365473, 0.552157, 0.131396
0.035271, 0.630645, -0.96322
0.0367418, 0.669696, -0.747804
0.0287692, 0.80207, -0.5984
0.0394171, 0.610518, -0.0946351
0.0449256, 0.860052, -0.228619
0.0270357, 0.787157, -1.64829
0.0371198, 0.878791, -0.0380194
0.0382801, 1.01492, -0.0968717
0.0425902, 0.955411, -0.203439
0.038272, 1.35454, -0.0445656
0.0479313, 1.30393, -0.04545
0.0369597, 0.982477, -0.107914
0.0420135, 1.22653, -0.549978
0.0513701, 1.03525, -0.677571
0.0373659, 0.920425, -0.872903
0.0410119, 0.889213, -0.510188
0.0277053, 0.865358, 0.0183182
0.0277053, 0.600034, -0.617861
0.0283966, 0.717951, 0.118484
0.0328762, 0.819246, 0.169614
0.0339569, 0.63561, -0.406584
0.0329874, 0.759075, -0.494741
0.0313932, 0.6726, -2.56707
0.0231646, 0.557608, -0.77901
0.0382524, 0.590923, -0.815649
0.0174471, 0.700535, -0.422833
0.0339052, 0.685818, -1.52536
0.0278781, 0.815099, -0.331366
0.0323152, 0.865762, -0.941763
0.0334868, 0.866891, -0.201628
0.0440146, 0.79076, -0.557459
0.0273902, 0.787124, -0.138928
0.0432536, 1.15433, -0.762563
0.0361124, 0.895146, -0.429057
0.0423964, 0.728073, -0.0631854
0.0378942, 0.899478, -0.256904
0.0355279, 0.773456, -0.45228
0.029538, 0.595579, -0.530087
0.0345015, 0.687806, -0.2625
0.0464025, 0.639483, -1.26614
0.0305602, 0.677499, -1.09521
0.0377896, 0.691641, -0.586774
0.0320169, 0.8241, -0.636757
0.0300795, 0.575371, -0.233987
0.0191939, 0.55475, -0.176152
0.0279368, 0.59533, -1.79227
0.0223194, 0.564951, -0.0776086
0.0275343, 0.617208, -0.0170735
0.0311305, 0.436444, -0.128676
0.0353626, 0.741718, -0.229979
0.033805, 0.557676, -0.283644
0.0273913, 0.656723, -0.396873
0.025234, 0.672526, 0.019129
0.0309526, 0.721652, -0.143146
0.0316204, 0.743509, -1.9994
0.0256702, 0.712562, -0.170621
0.0295253, 0.710323, 0.0959779
0.0329269, 0.822086, -0.441111
0.027764, 0.869174, 0.0430067
0.0472368, 0.537389, 0.0927932
0.0242696, 0.759225, -0.0233962
0.0290509, 0.692626, 0.23233
0.0299122, 0.89336, -0.446993
0.0273215, 0.700799, -0.212017
0.0263629, 0.724461, -1.18684
0.0319921, 0.838739, -0.599312
0.0203611, 0.786726, -0.515285
0.030498, 0.742249, -1.25717
0.0298087, 0.703262, -0.358945
0.020615, 0.603171, -0.623252
0.024968, 0.756593, -0.880132
0.0307761, 0.638805, -1.14688
0.0273046, 0.618077, -1.05962
0.0281904, 0.587373, -0.961714
0.030666, 0.625245, -0.285665
0.0241171, 0.851898, -0.0851457
0.034008, 0.794282, -0.385089
0.0279411, 0.673604, -0.45041
0.0318098, 0.520492, -0.334387
0.0276349, 0.565269, -0.270329
0.028536, 0.659364, -0.515879
0.0285196, 0.683914, -0.19354
0.0285222, 0.689329, -0.466839
0.0316061, 0.855378, -0.244265
0.0363075, 0.834553, -0.323177
0.0447284, 0.927825, -0.828784
0.0368136, 0.982739, 0.0391663
0.0361403, 0.968583, -0.139854
0.031617, 0.908009, 0.0661971
0.0406218, 0.827338, -0.0240946
0.0427859, 0.883646, 0.00885205
0.0384509, 0.766838, 0.036034
0.0352153, 1.03581, -0.428841
0.0430222, 1.09113, 0.0821821
0.0424274, 1.25991, 0.0114758
0.0305596, 1.12085, 0.0770354
0.0493603, 1.20025, 0.284249
0.0578483, 1.14696, 0.20164
0.0530721, 0.952429, 0.32107
0.0635991, 1.19921, 0.014346
0.0552099, 1.28471, 0.212178
0.044493, 0.909942, 0.177974
0.0554433, 1.00485, 0.38217
0.0229599, 1.20597, 0.200128
0.0347347, 1.02714, 0.35306
0.0360611, 0.782018, 0.360925
0.0677809, 1.27047, 0.424674
0.0664457, 1.15414, 0.5322
0.0484527, 1.81747, 0.452326
0.0703503, 1.3339, 0.441319
0.0630084, 1.70151, 0.410545
0.0597378, 1.50029, 0.216207
0.0654386, 1.51547, 0.466778
0.0442834, 1.59184, 0.313019
0.0405753, 0.936281, 0.319935
0.0454266, 0.848474, 0.472424
0.0603059, 0.917865, 0.373378
0.0428578, 1.06242, -0.0754523
0.0462023, 1.28301, 0.0997122
0.0467989, 0.947988, 0.122097
0.0347518, 0.828098, 0.0823114
0.032815, 0.693342, 0.0884226
0.0382128, 0.78565, -0.160874
0.0444249, 1.00805, -0.303645
0.0441511, 0.875285, -0.372716
0.0435559, 1.04274, -0.492848
0.0379992, 0.956098, -0.460167
0.0328007, 0.982687, -0.684934
0.0374515, 0.718914, 0.225891
0.0430889, 0.90687, -0.22566
0.0459534, 0.755508, 0.0701064
0.0450976, 0.782223, 0.140146
0.0481453, 1.1049, -0.202049
0.0589432, 1.01668, 0.217786
0.0428697, 1.5185, 0.357437
0.0491424, 1.18063, -0.224854
0.0351048, 1.12497, 0.395964
0.0518505, 0.912819, 0.287558
0.0403794, 1.05796, -0.365714
0.0392402, 0.767639, 0.149047
0.0380956, 0.752353, 0.260097
0.0371142, 0.868031, 0.244257
0.0416553, 0.797686, 0.195425
0.0475791, 1.39005, 0.369027
0.0359838, 1.08842, 0.401355
0.0430072, 1.21153, -0.355344
0.0472739, 0.980002, -1.14383
0.0402957, 1.17528, -0.438826
0.0489679, 1.04602, -0.408394
0.0366133, 1.23635, -1.49334
0.0386784, 0.648804, -0.773721
0.0396191, 0.919585, -0.750815
0.0323791, 0.709189, -1.45908
0.0343318, 1.0438, -0.80069
0.0359241, 1.02529, -0.92569
0.0385902, 0.979654, 0.445562
0.0486609, 1.15451, 0.103018
0.0275271, 1.49147, -0.991453
0.0453248, 1.24323, 0.194111
0.0395865, 1.23518, 0.310112
0.0400906, 1.14661, -0.944888
0.0396761, 0.863695, 0.320937
0.0495864, 1.01488, 0.387088
0.0443052, 1.1941, 0.312741
0.038887, 0.719256, 0.129916
0.0422593, 0.975419, -0.0861132
0.0318533, 0.824262, 0.3009
0.0364912, 0.9691, 0.292958
