beta, gamma, t0 
0.0360425, 0.696981, -0.629789
0.0329316, 0.616279, 0.216169
0.040405, 0.558463, -0.145724
0.0424306, 0.919482, 0.161077
0.0435501, 0.910172, 0.173833
0.0338889, 0.701642, 0.0875647
0.0382266, 0.726812, -0.437149
0.0410908, 0.813282, 0.112962
0.0446247, 1.09786, 0.155857
0.0491656, 0.918171, -0.293118
0.0325824, 0.916588, -0.154002
0.0375797, 0.909425, -0.143535
0.0353156, 0.617923, -0.643164
0.0396361, 0.945281, -0.0952016
0.041815, 0.963757, 0.0346428
0.0306313, 1.39483, 0.108052
0.040761, 0.871991, 0.153142
0.0477029, 1.01284, 0.358002
0.0403922, 0.673084, -0.782525
0.0328105, 0.77292, 0.0127308
0.0379365, 0.939067, 0.122862
0.0302299, 1.20272, -0.25036
0.0459733, 1.00729, 0.0594283
0.0474391, 0.89992, -0.0254243
0.041915, 1.00013, 0.147921
0.0403101, 0.581613, -1.26273
0.0270843, 0.992027, -0.0695399
0.0345113, 0.915441, 0.119352
0.048097, 0.936696, 0.108514
0.0356164, 0.834213, -0.902456
0.0374775, 0.975845, 0.367784
0.0317986, 1.25068, -0.332094
0.0559053, 1.27271, 0.168342
0.0616932, 1.19745, 0.150351
0.0553857, 0.994486, -0.699046
0.0490098, 0.853046, 0.412701
0.0451431, 0.877593, 0.274651
0.051355, 1.14071, 0.164042
0.0508146, 1.41427, 0.355418
0.0423329, 1.15085, -0.124114
0.0488989, 1.19658, 0.185268
0.0643234, 1.10664, 0.221236
0.0472207, 1.25565, -0.303868
0.0512071, 0.622875, -0.169908
0.0436343, 0.588285, 0.123936
0.0357503, 0.887593, -0.0403658
0.042148, 1.00467, 0.241839
0.0553538, 0.983054, -0.135431
0.040098, 1.20432, -0.400491
0.0504217, 1.25082, -0.508299
0.0467133, 0.849526, 0.294402
0.0449701, 1.33445, 0.333102
0.0489967, 1.3986, 0.368545
0.0362101, 1.13544, 0.2765
0.0537911, 1.20993, 0.339713
0.0447778, 1.07323, 0.550145
0.034489, 1.22637, -1.03306
0.0337996, 0.850876, -1.65134
0.0245335, 0.919426, -0.9492
0.0352042, 0.865928, -1.53219
0.0405563, 0.763977, -0.587568
0.0316965, 0.840319, -1.15819
0.0372684, 0.87949, -0.297796
0.0390538, 1.02849, -0.397176
0.0501462, 1.19708, -0.492085
0.0404489, 1.06832, 0.121904
0.0421208, 1.11614, -0.673576
0.033634, 0.978674, 0.0275142
0.0446424, 1.12963, 0.0971656
0.0466244, 1.33539, -0.0482812
0.0476241, 1.03419, 0.178267
0.0348592, 1.13643, -0.165022
0.0461404, 1.0679, 0.352013
0.0301883, 1.33757, 0.298098
0.0232079, 1.04485, -0.0893876
0.0424006, 0.928106, -2.32899
0.0335275, 1.25732, -0.338648
0.0426645, 0.947212, -0.146672
0.0362656, 0.871126, -0.130012
0.0341402, 1.05035, -0.0307853
0.0396311, 0.758064, -0.335714
0.0311875, 0.668154, 0.246421
0.0259551, 1.18065, -0.479256
0.0312258, 0.772784, -0.318172
0.0367078, 0.885321, -0.562286
0.0266232, 0.858515, -0.0145413
0.0367355, 1.07744, -0.94833
0.0264804, 0.713147, 0.1305
0.0318142, 0.692737, -0.0476367
0.0291694, 0.751025, -1.57507
0.0327749, 0.744334, -2.02877
0.0317291, 0.65486, -0.185871
0.0238981, 0.756482, -0.0251536
0.0379217, 0.636468, -0.37609
0.0178419, 0.695707, -0.589344
0.0315477, 0.672618, -0.430596
0.0317956, 0.696318, -0.819729
0.0428587, 0.680487, -0.483576
0.0384367, 0.664463, -0.0813272
0.039765, 0.605566, -0.142558
0.0330333, 0.642256, -0.501151
0.0311343, 0.71484, -1.27753
0.0312143, 0.612359, -0.144179
0.0354192, 0.652133, 0.156539
0.035, 0.915732, 0.035195
0.0440059, 0.774089, 0.087495
0.030183, 0.701429, -0.0016638
0.0357197, 0.722301, 0.034121
0.0389588, 0.902262, -0.104376
0.0519079, 1.00197, 0.0688359
0.0511999, 1.21211, -0.393477
0.0420134, 1.22601, 0.222755
0.0631953, 1.22191, -0.200721
0.0516413, 1.24605, -0.253398
0.0617278, 0.886735, -0.314795
0.0537366, 1.51568, -0.157266
0.0469862, 1.18364, 0.121663
0.0418764, 0.884779, -0.800667
0.0470546, 1.05724, 0.00233951
0.0403958, 1.12021, -0.886225
0.0763081, 1.43397, 0.147444
0.0452198, 1.26853, -0.0823638
0.0651262, 1.02075, -0.442709
0.0513536, 1.38845, -0.0323401
0.0540302, 1.44593, 0.197694
0.0338885, 1.30794, 0.150604
0.0371056, 1.10556, 0.0842163
0.0396284, 0.869579, 0.0197647
0.04314, 0.790369, -0.286721
0.0294368, 1.02572, -0.207564
0.0399089, 0.857794, -0.143663
0.0361001, 0.547827, -0.399486
0.036625, 1.01, -0.368577
0.0405587, 0.789336, 0.0180321
0.0353188, 0.74047, -0.107501
0.0322674, 0.676587, -0.144333
0.0387052, 0.744901, 0.080442
0.0374327, 0.910955, -0.181651
0.0391014, 0.596532, -0.385772
0.0379115, 0.718655, -0.721574
0.0366806, 0.92194, -0.552453
0.0398264, 1.13996, -0.0199975
0.0310496, 1.12708, -0.378876
0.0361912, 0.935487, -0.029439
0.0473957, 1.11998, 0.141795
0.0482657, 1.31321, 0.115955
0.0403513, 1.30869, -0.0845523
0.040615, 0.936192, 0.179384
0.0527126, 0.966503, -0.509888
0.0463938, 0.977085, 0.0190476
0.039585, 1.03065, 0.440731
0.0469662, 0.928727, 0.423686
0.0354816, 1.11949, -0.419293
0.0425081, 0.775298, -0.281491
0.0235665, 0.844724, 0.108919
0.0421217, 0.941967, -0.565054
0.0250903, 0.945657, -0.726752
0.0391756, 0.808946, -0.617965
0.0293208, 0.926055, -0.1162
0.0338128, 0.836399, -0.756348
0.0310108, 0.720807, -0.131491
0.029716, 0.767532, -0.608667
0.0280356, 0.571402, -1.18139
0.0244305, 0.630031, -0.917101
0.0386922, 0.522436, -0.381219
0.0281245, 0.569452, -2.02769
0.0247378, 0.635352, -0.591366
0.0237692, 0.706796, -1.17296
0.0234029, 0.457119, 0.0691092
0.0291583, 0.536058, -0.317011
0.0238575, 0.576879, -0.436935
0.0344758, 0.636016, -0.392708
0.0358503, 0.781978, -0.139105
0.0298758, 0.686334, -0.0501035
0.0266002, 0.703853, -0.0849756
0.0381332, 0.886771, -0.645993
0.0246427, 0.86796, -0.390373
0.045649, 0.956999, -0.476764
0.0361807, 0.826076, -0.656079
0.0347012, 0.655174, -1.24814
0.0347334, 0.8995, -0.504986
0.0321592, 1.0682, -0.964146
0.0371047, 1.244, -0.772304
0.0515448, 1.1864, -0.565076
0.0439457, 1.26017, -0.169357
0.0541421, 1.39253, 0.0829869
0.0509664, 1.40187, 0.485352
0.0561081, 1.58672, -0.420555
0.0599993, 1.42148, -0.99409
0.0637325, 1.75162, 0.0940764
0.0619064, 1.57249, 0.147207
0.0514983, 1.44349, 0.136898
0.050612, 1.17955, -0.14548
0.0521129, 1.05398, -0.941789
0.0398524, 1.025, -0.167823
0.0377741, 0.710367, -0.649977
0.0328492, 0.696273, -0.378841
0.0336924, 0.510292, -1.25282
0.0325667, 0.940035, -0.741011
0.0255599, 0.641582, -1.73383
0.0310584, 0.8935, -0.31355
0.0361688, 0.732931, -0.759669
0.0432039, 0.868621, -1.47789
0.0305344, 1.14329, -0.0223835
0.0375918, 0.869824, -0.735562
0.0263075, 0.687365, -1.43422
0.0240855, 0.666665, -0.655891
0.0198913, 0.798621, -0.892955
0.0344141, 0.875237, -0.292289
0.0259525, 0.753059, 0.061981
0.0319317, 0.712415, -0.427659
0.032372, 0.598987, -0.0717295
0.0262604, 0.548794, -0.0378008
0.0295947, 0.751906, -0.468407
0.0318243, 0.49915, -0.91802
0.02368, 0.603408, -0.283306
0.0294997, 0.388615, 0.240272
0.0269973, 0.705648, -0.433935
0.0279271, 0.773036, -0.741824
0.0298481, 0.568368, -0.939149
0.0276349, 0.652872, -0.0956348
0.0315043, 0.611518, -0.0340884
0.0305851, 0.406128, -0.192743
0.0211273, 0.468813, -0.444065
0.0253511, 0.562235, 0.258038
0.0314799, 0.694481, 0.212945
0.0316351, 0.665633, 0.252203
0.028498, 0.648169, -0.285294
0.0281043, 0.811617, -0.831388
0.0215654, 0.641586, -1.73697
0.0240642, 0.640498, -1.34374
0.0190906, 0.713587, -1.28945
0.0269326, 0.601, -0.612981
0.0255712, 0.597699, -0.916554
0.0302672, 0.488031, -1.16718
0.0205742, 0.633615, -0.938977
0.0263831, 0.588808, -1.05662
0.0191335, 0.788955, -1.34066
0.0226896, 0.777829, -0.957265
0.0315763, 0.64833, -1.32146
0.030059, 0.721213, -0.719791
0.0314555, 0.561478, -0.386126
0.0301962, 0.519662, -0.223544
0.030579, 0.635253, -0.222177
0.0226489, 0.636319, -0.184474
0.0242982, 0.771805, -0.309144
0.022765, 0.508905, -0.167612
0.0301071, 0.52661, -1.00033
0.0269996, 0.558874, -0.38986
0.0359562, 0.841643, -1.63049
0.0256107, 0.533244, -0.875272
0.0302341, 0.848863, -0.574633
0.026487, 0.69244, -1.44837
0.0322755, 0.737978, -1.44082
0.032966, 1.07957, -2.03876
0.0282762, 0.573905, -0.0182269
0.033001, 0.861828, -0.214957
0.041452, 0.801233, -0.533968
0.0293396, 1.07971, -0.360679
0.0260638, 0.84178, -0.455473
0.031699, 0.779263, -0.550065
0.0403782, 0.713083, -0.515112
0.0352464, 0.772812, -0.304763
0.0406384, 0.775862, -1.19502
0.0336773, 0.724101, -1.26715
0.0280169, 0.523877, -0.634239
0.0306042, 0.804261, -1.00617
0.0284719, 0.759614, -0.468021
0.0251019, 0.586683, -1.13966
0.0334079, 1.01796, -0.413352
0.029945, 0.741995, 0.0494823
0.0306656, 0.682636, -0.259401
0.0344783, 0.786601, -0.359754
0.0371475, 1.09499, -0.123347
0.0337038, 0.860978, 0.110755
0.0278887, 0.974702, -0.318227
0.0444956, 0.857337, -0.760913
0.0299048, 0.826726, -0.126732
0.0405093, 0.915096, -0.0362855
0.0315247, 0.871481, -0.16336
0.0301629, 0.713512, -0.470091
0.0334017, 0.856608, -0.47558
0.0357257, 0.697762, -0.702036
0.0350207, 0.803194, 0.000327198
0.0368426, 0.987357, -0.0353306
0.0261706, 0.988636, -0.72148
0.0327487, 1.03694, 0.279542
0.0254597, 0.975271, 0.482964
0.0395102, 0.770372, 0.444419
0.0413524, 0.907518, 0.407267
0.0440919, 0.875727, 0.524558
0.0479976, 0.972706, 0.500019
0.0468072, 0.735778, -0.0288622
0.0296656, 0.799421, -1.61186
0.0407884, 0.890036, -0.434227
0.0417565, 0.897126, -1.05669
0.0336648, 0.824928, -0.681926
0.0434463, 1.09996, 0.159279
0.0514171, 0.840583, -0.104916
0.0485016, 0.982377, -0.674092
0.0300961, 1.04766, -0.666258
0.0319674, 0.787276, -0.508944
0.0333675, 0.653262, -0.582616
0.0356466, 0.903762, -1.08815
0.0294141, 1.11939, -0.594526
0.0335894, 0.842585, -0.437286
0.0286676, 0.796542, -0.645809
0.0360992, 1.09648, -0.268923
0.0414891, 1.19343, -0.261072
0.0288982, 0.645789, -1.17123
0.0312647, 0.794886, -0.343143
0.0308814, 0.603848, -0.546661
0.0351026, 0.788138, -1.55644
0.0295522, 0.592254, -0.562063
0.034124, 0.832412, -0.55729
0.0345556, 0.708579, -0.0997131
0.0402081, 0.797643, 0.0474739
0.0427984, 0.894258, -0.333033
0.0422293, 0.85491, -0.104771
0.0406671, 0.930905, -0.265819
0.04625, 0.931183, 0.0952123
0.0432357, 0.927409, -0.410201
0.0384033, 0.719247, 0.340735
0.0344893, 1.00212, 0.0706662
0.0407433, 0.89622, -0.0365932
0.0433711, 0.748545, 0.0301554
0.0302002, 0.681066, -0.17494
0.028524, 0.978866, -0.51693
0.0348282, 0.723031, -0.0445758
0.0349722, 1.00212, 0.0752451
0.036193, 1.04958, -0.265905
0.04579, 1.06616, 0.454912
0.0344189, 1.01784, 0.412737
0.0330902, 0.735595, 0.363405
0.0437724, 0.881969, 0.429803
0.0415759, 0.934232, 0.0917964
0.043527, 1.06919, 0.452764
0.0564082, 1.18875, 0.160539
0.0400447, 1.00069, 0.347259
0.0454483, 1.14404, 0.289261
0.0522316, 0.790687, -0.0629571
0.0412605, 0.952953, -0.744266
0.04714, 0.948687, 0.325588
0.0528087, 0.976758, 0.450905
0.0468374, 0.925961, 0.33147
0.0435558, 1.08052, -0.204073
0.0270698, 0.801842, 0.129204
0.0471885, 0.773537, 0.249077
0.0284981, 0.892545, -0.675989
0.0400194, 0.720308, 0.188237
0.0480857, 0.894579, -0.624845
0.032565, 0.774909, -0.479931
0.0394805, 1.00245, 0.142257
0.0320145, 1.30127, 0.0940076
0.0377893, 1.25383, -0.632799
0.0287292, 1.07576, 0.114584
0.0467447, 0.668452, -0.138037
0.038687, 0.648058, -0.16189
0.0284981, 0.886994, -0.740511
0.0342703, 0.870476, -0.249981
0.0304439, 0.876716, -0.197652
0.0364263, 1.03282, -0.775419
0.0368318, 0.750129, -0.750764
0.0475494, 1.13435, -0.156758
0.064743, 1.06874, -0.0957602
0.0502353, 1.07761, -0.607718
0.0397527, 0.98609, -0.161004
0.0421622, 1.10822, -0.263016
0.0479296, 1.05627, -0.132206
0.0430178, 0.863905, -0.456988
0.0376109, 1.16888, -0.299438
0.0502112, 1.23637, -0.129976
0.0431274, 1.17642, 0.331683
0.0390498, 1.03207, 0.213325
0.0485345, 1.03576, 0.117368
0.0527929, 1.11156, 0.255875
0.0492395, 1.01103, -0.315267
0.0390595, 0.957044, 0.242635
0.0481661, 1.00006, -0.212535
0.0423689, 1.08823, -0.523869
0.046834, 1.29997, -0.0315217
0.0281404, 0.736664, -0.0343514
0.0386586, 0.932435, -0.452263
0.0366683, 0.604596, -1.00003
0.0313772, 0.588926, -2.10031
0.0232137, 0.431398, -1.81339
0.026741, 0.580873, -1.25724
0.0251669, 0.694469, -1.33691
0.0301379, 0.650254, -0.558807
0.0358052, 0.662559, -0.320452
0.0242201, 0.438951, -0.766339
0.0343126, 0.672753, -0.266719
0.0312444, 0.605334, -1.18453
0.0314149, 0.722145, -1.29841
0.0270841, 0.608065, -1.09745
0.0269312, 0.573084, -2.87258
0.0259873, 0.531847, -0.80415
0.0360786, 0.508317, -0.633517
0.0220813, 0.546792, -1.62516
0.0307346, 0.70383, -0.217652
0.027365, 0.61676, -0.457328
0.0254762, 0.53136, -0.230503
0.0246115, 0.494698, -0.312572
0.0266326, 0.504961, -1.10231
0.0295454, 0.674023, -0.286172
0.0244439, 0.489658, -0.111107
0.0353956, 0.695526, -0.255702
0.032887, 0.879924, -0.0672762
0.0289606, 0.784346, -0.224078
0.0299151, 0.674641, -0.0816072
0.0376332, 0.738803, -0.0348275
0.0388693, 0.609002, -0.29996
0.0334366, 0.570593, -0.679927
0.0316258, 0.702971, -0.0149423
0.0351835, 0.451596, -0.0264926
0.0304335, 0.649837, -0.609922
0.031371, 0.603559, 0.0449677
0.0367493, 0.572562, -0.119835
0.0319821, 0.64055, -0.330641
0.0367959, 0.544774, 0.0517549
0.0465924, 0.639579, -0.127554
0.0360458, 0.899529, -0.479112
0.0340143, 0.720098, -0.31368
0.0307468, 0.861484, -0.0528462
0.0326678, 0.656661, -0.0070526
0.0392197, 0.526777, 0.0200507
0.0236048, 0.711183, -0.447349
0.0306167, 0.832325, -0.304308
0.0246259, 0.894449, -0.477186
0.0336716, 0.785952, -1.31436
0.0270114, 0.694727, 0.0768756
0.0388941, 0.698194, 0.0765628
0.0321215, 0.726825, -0.198901
0.0260282, 0.608943, 0.0301285
0.0250837, 0.858915, -0.157929
0.0320922, 0.902948, 0.327944
0.0424208, 0.865613, 0.28734
0.0447521, 0.773159, -0.69204
0.0317884, 0.799941, 0.0160364
0.028127, 0.512635, -0.363484
0.039327, 0.729185, -0.924924
0.0371431, 0.91189, -0.568289
0.0435173, 0.793126, -0.558107
0.031913, 0.684226, -0.0942401
0.0353347, 0.845815, -0.760325
0.03104, 0.985246, -0.45426
0.048371, 0.940725, -0.835582
0.0311145, 0.838205, 0.144208
0.0420988, 0.884813, 0.0939815
0.0329008, 0.915955, -0.72183
0.0346377, 0.629401, -0.239796
0.0343017, 0.80967, -0.833358
0.0343025, 0.90246, 0.0178873
0.035558, 1.08009, 0.110309
0.0494123, 1.42538, 0.167803
0.0591332, 1.14193, 0.366266
0.0330221, 0.952438, 0.292285
0.0450976, 0.785067, -0.291912
0.0307665, 0.721825, -0.788972
0.0345644, 0.740483, 0.277878
0.0312246, 0.682974, 0.36341
0.0411807, 0.916636, 0.432621
0.0347523, 0.918228, 0.061975
0.033487, 0.871799, 0.400207
0.0341613, 0.912349, 0.257133
0.0477101, 0.684876, 0.323303
0.0362628, 0.876369, 0.348089
0.0335826, 0.679305, 0.0513234
0.0390762, 0.717242, -0.188868
0.0380477, 0.847233, 0.133609
0.0330621, 0.906095, -0.845261
0.0516433, 1.18867, -0.323289
0.0393832, 1.0696, 0.32972
0.0401104, 0.95864, 0.0351091
0.0345151, 0.984813, 0.250319
0.0332867, 0.932863, -0.138223
0.0352873, 0.777558, -0.691656
0.0376514, 0.667869, -0.212389
0.0318915, 0.830369, -0.238136
0.0326593, 0.797597, -0.221219
0.034495, 0.958684, -0.421362
0.0353802, 0.651966, -0.226289
0.0268408, 0.69772, 0.0255274
0.0290785, 0.707184, -0.455893
0.0237052, 0.81092, -0.0972306
0.0439328, 0.829266, -0.271353
0.0265698, 0.903735, -0.693275
0.0407947, 1.00411, -0.0486588
0.031059, 0.884169, -0.422933
0.0333636, 0.495425, -2.35291
0.0297161, 0.680699, -0.371968
0.0441644, 0.719811, -0.217088
0.0390987, 1.03196, -0.934246
0.0450955, 0.946036, 0.0025122
0.0409136, 1.12048, -0.324143
0.0344494, 0.812432, -0.100954
0.0336889, 0.792837, -0.106103
0.0324901, 0.881673, -0.576371
0.0311691, 0.749697, -0.997581
0.025777, 0.861317, -0.631459
0.0248958, 0.725558, -0.702241
0.0340656, 0.660926, -2.19634
0.0282266, 0.532572, -0.612777
0.0246483, 0.642454, -0.959445
0.0274625, 0.606583, -1.44957
0.0298247, 0.765105, -1.45704
0.0397636, 0.76077, -0.320428
0.0429245, 0.891675, -0.241106
0.0364242, 0.877797, -0.382253
0.0313463, 1.06359, -0.812975
0.0490524, 1.10826, -0.151948
0.0397959, 1.10483, 0.495317
0.0431774, 0.773546, 0.471658
0.0459945, 0.673003, 0.415578
0.0403085, 0.92336, 0.279995
0.0491512, 0.908051, 0.455623
0.0575847, 0.932823, 0.421037
0.0644192, 1.17095, 0.508698
0.0693432, 1.31965, 0.451652
0.0703324, 1.63079, 0.47779
0.0704052, 1.40184, 0.620934
0.0490027, 1.46156, 0.56332
0.0637584, 1.2397, 0.566904
0.0565533, 1.27802, 0.527272
0.0670023, 1.59307, 0.0533636
0.0650101, 1.67854, 0.612462
0.0544822, 1.45217, 0.474587
0.0818254, 1.26604, 0.60384
0.06642, 1.95553, 0.608355
0.0500263, 0.923424, -0.0124501
0.0490948, 1.08716, 0.421734
0.0349136, 1.6429, 0.515566
0.0695525, 1.5923, 0.619971
0.0534995, 1.34286, 0.446422
0.0566478, 0.985892, -0.171769
0.0501007, 1.5203, 0.195326
0.064744, 1.45446, 0.168641
0.0554417, 1.22063, -1.2741
0.0599465, 1.17778, 0.394555
0.0456553, 1.14145, 0.408153
0.0537409, 0.923642, 0.322272
0.0428842, 1.10143, 0.256037
0.0431605, 1.00121, 0.326042
0.0459866, 1.08187, -0.414556
0.0543207, 1.33722, 0.265165
0.0450001, 1.27021, 0.468291
0.0554133, 1.29506, 0.348588
0.0450621, 1.33226, 0.383186
0.0425119, 1.33502, -0.698711
0.0329391, 1.25218, 0.199912
0.048639, 1.12621, -0.096826
0.0356616, 1.02693, 0.278516
0.0571578, 0.929832, 0.0518942
0.0595154, 1.14465, 0.240423
0.0519354, 0.944857, 0.248024
0.0577127, 1.09235, 0.189551
0.0638963, 1.47424, 0.368654
0.0403812, 1.254, 0.2929
0.036572, 1.05179, -0.095967
0.0365127, 1.08373, 0.371081
0.0423995, 0.987742, 0.258377
0.0425452, 0.999621, 0.170213
0.0481292, 0.723187, 0.407033
0.0440505, 0.705483, -0.733265
0.0413656, 1.08169, 0.416982
0.0356631, 0.971149, 0.192243
0.0438989, 1.2245, 0.494124
0.0478682, 1.07193, 0.353901
0.0413081, 1.11798, 0.343609
0.0422005, 1.07237, -0.440041
0.0470016, 0.926841, -0.344968
0.0452473, 0.939354, 0.348163
0.0387619, 1.03185, 0.230748
0.0414409, 0.770417, -0.0776673
0.0337248, 0.998388, -0.978721
0.0330959, 0.806219, -1.48845
0.0305369, 0.808834, -0.0214596
0.0412095, 0.975482, 0.0471759
0.0283275, 1.00129, -0.045393
0.0376632, 0.938486, -0.352944
0.0439747, 0.640903, -1.34035
0.0301579, 0.653279, -1.07273
0.0274593, 0.655456, -0.998396
0.0377303, 0.548044, -0.985797
0.0396409, 0.7161, -0.706776
0.0305531, 0.802425, -0.518656
0.0350537, 0.645619, -0.789872
0.0333224, 0.608874, -0.087332
0.0333976, 0.719742, -0.041946
0.0300956, 0.651942, -0.862761
0.0245033, 0.808101, -0.200743
0.0318271, 0.489045, -0.43627
0.0252757, 0.526436, -0.634767
0.0305624, 0.560963, -0.371027
0.0363166, 0.504763, -0.62347
0.0299719, 0.565945, -0.505899
0.0277407, 0.547435, -0.909597
0.0298007, 0.560113, -0.213667
0.0312583, 0.895574, -1.23342
0.0293839, 0.849008, -0.232476
0.0212094, 0.747029, -0.120677
0.0249123, 0.964007, -0.629999
0.0375787, 0.835344, -0.532729
0.0322864, 0.873818, -0.212511
0.0369768, 0.534255, -0.268753
0.0393828, 0.917105, -1.37107
0.0296444, 0.714224, -1.35464
0.0356621, 0.650154, -1.2387
0.0332289, 0.690708, -1.6206
0.033532, 0.863964, -1.61829
0.0391336, 0.663002, -0.838535
0.0422562, 0.749845, -0.740142
0.0378316, 0.682908, -0.0778374
0.0442362, 0.803699, -0.848619
0.0445682, 1.07848, -0.21858
0.048341, 0.947765, 0.069882
0.0405544, 1.00052, -0.208952
0.0434457, 1.12228, -0.983763
0.0367933, 0.843934, -1.05432
0.0346463, 0.82919, -0.212895
0.0419452, 0.884354, -0.0182333
0.0289667, 0.908628, -1.65169
0.045591, 1.02493, 0.222712
0.0371443, 0.854012, -0.0344356
0.0427013, 1.1643, 0.211075
0.0349259, 0.871236, 0.123565
0.0410055, 0.854368, -0.241928
0.0471467, 1.05081, 0.093861
0.0456757, 0.835689, 0.153423
0.0589767, 0.938872, -0.457758
0.041001, 0.871674, -0.256571
0.0534145, 1.10329, -0.217958
0.0460713, 0.825916, -0.240835
0.0423242, 1.28431, -0.182378
0.0473025, 1.07678, 0.0829653
0.0364371, 0.922357, 0.0611318
0.045219, 1.03985, 0.00224845
0.0337304, 0.989641, 0.151899
0.0281867, 1.1244, -0.858333
0.0325532, 0.919213, -0.573874
0.0415174, 1.14453, -0.287252
0.0588935, 1.31742, -0.096282
0.0648319, 1.2217, 0.243267
0.0524756, 1.51724, 0.327795
0.0568592, 1.49134, -0.191217
0.0416351, 1.07015, 0.259983
0.0355894, 1.40341, -0.662143
0.0348715, 1.21938, 0.164546
0.0588075, 1.05051, -0.00336061
0.0505509, 1.07148, -0.238531
0.0625439, 1.23437, 0.14788
0.0585733, 0.981734, 0.187443
0.0502797, 1.03786, 0.119049
0.0403876, 1.0466, 0.246558
0.0338875, 1.2141, -0.217762
0.0569061, 0.727329, 0.41042
0.042442, 0.95879, 0.435973
0.0701695, 1.01239, 0.41838
0.048534, 0.938322, -1.84402
0.0461462, 0.709587, 0.539527
0.0467882, 0.969446, 0.532221
0.0436782, 1.48583, -0.0592747
0.0517059, 1.087, 0.110045
0.049476, 1.04008, -1.30112
0.0367452, 1.09773, -0.731503
0.0398436, 1.10396, 0.222717
0.0450715, 0.792412, -0.233172
0.0454088, 0.788516, -0.365813
0.0467153, 0.640206, -0.177688
0.0309542, 0.709099, -1.37198
0.0240795, 0.676133, -0.441431
0.0317659, 0.655285, -0.576202
0.0254445, 0.661398, -0.357761
0.0343661, 0.770912, -0.425234
0.0271318, 0.679222, -0.317264
0.02958, 0.564008, -0.382066
0.0332017, 0.423049, -0.229424
0.0333482, 0.556018, -0.394289
0.0252679, 0.516849, -0.550748
0.0266716, 0.609159, -0.849829
0.0256714, 0.356892, -0.668842
0.0249696, 0.603747, -0.689387
0.0245838, 0.742916, -0.358356
0.0330675, 0.587476, -0.494128
0.0273638, 0.817671, -0.628719
0.0317591, 0.865695, -0.738086
0.0323571, 0.574221, -0.733365
0.0281643, 0.590763, -0.470001
0.0335431, 0.568081, -0.778375
0.0219025, 0.615358, -1.3411
0.0268614, 0.491328, -1.10526
0.0226599, 0.451376, -1.46751
0.0253723, 0.46477, -2.24257
0.0202749, 0.439116, -0.793777
0.0278924, 0.423211, -0.945451
0.0244247, 0.537515, -0.871573
0.0246466, 0.481641, -0.828087
0.030089, 0.608846, -1.10673
0.0293137, 0.511131, -1.63177
0.0249507, 0.520014, -0.506235
0.0246235, 0.615814, -1.92512
0.0343887, 0.731895, -1.87468
0.0197879, 0.661878, -2.42051
0.0237314, 0.588794, -2.14752
0.0316016, 0.493956, -2.02778
0.0301425, 0.396241, -1.69741
0.0244337, 0.657997, -0.927118
0.0285367, 0.708396, -1.00984
0.0172289, 0.42019, -1.48642
0.0276907, 0.611096, -1.06799
0.0308048, 0.55042, -1.27693
0.0221033, 0.496929, -0.795623
0.029191, 0.617421, -1.197
0.0232691, 0.578204, -0.603362
0.0240349, 0.625915, -0.617458
0.0300372, 0.582896, -0.858993
0.027158, 0.593853, -0.5962
0.0317573, 0.502619, -0.538156
0.0220881, 0.753496, -0.538814
0.0222825, 0.512172, -1.09595
0.0229637, 0.531994, -1.30169
0.0251944, 0.4976, -1.3973
0.0222237, 0.493974, -1.77118
0.0235082, 0.59776, -2.1457
0.0266982, 0.508016, -1.76626
0.0198089, 0.633791, -1.0995
0.0263136, 0.572349, -0.683344
0.0284274, 0.521306, -1.23851
0.0214386, 0.706946, -0.538434
0.0302077, 0.765117, -1.02504
0.0250455, 0.710794, -0.455346
0.0300189, 0.554516, -0.365498
0.030144, 0.875229, -0.826106
0.024474, 0.604063, -0.926177
0.0330204, 0.669356, -1.34224
0.0343821, 0.660649, -1.15703
0.0319463, 0.614983, -1.20124
0.0393748, 0.747197, -0.414777
0.0362425, 0.741352, -1.12963
0.0253689, 0.821975, -0.472913
0.0307417, 0.85527, -1.10694
0.030622, 0.818235, -0.631834
0.0357549, 0.752469, -0.23753
0.0350774, 0.74601, -0.405849
0.0261153, 0.761755, -0.315139
0.0362695, 0.700062, -0.473468
0.0262272, 0.695149, -1.05884
0.029182, 0.603635, -0.204281
0.0304317, 0.506326, 0.0571243
0.0262477, 0.776963, 0.165952
0.0317289, 0.432041, 0.0849586
0.0365527, 0.549385, -0.63509
0.029022, 0.579906, 0.0394765
0.0305783, 0.651065, -0.0953303
0.0358238, 0.616294, 0.0149067
0.026214, 0.5787, -0.207952
0.0251107, 0.804557, -0.0921995
0.030756, 0.674752, -0.0111771
0.0230494, 0.675748, -0.511845
0.0253449, 0.450491, -0.811844
0.0327184, 0.8176, -0.689558
0.0387078, 0.886053, -0.763016
0.0363239, 0.80552, -1.4885
0.036798, 0.557591, -0.512247
0.0209453, 0.539044, -0.31946
0.0260158, 0.663666, -1.76522
0.0164938, 0.427542, -1.82826
0.0161961, 0.478744, -2.38505
0.027263, 0.341918, -1.39188
0.0278528, 0.435296, -1.91857
0.0242999, 0.473594, -2.95186
0.025265, 0.54151, -1.791
0.0237578, 0.422798, -1.24111
0.0167016, 0.714711, -1.42205
0.030816, 0.539594, -1.5221
0.0248476, 0.529481, -0.84003
