beta, gamma, t0 
0.0281436, 0.491472, -0.669931
0.0266917, 0.625909, -2.39999
0.0213555, 0.580001, -2.90369
0.0245619, 0.49331, -0.0923917
0.0296537, 0.658967, -1.41617
0.0208622, 0.462221, -1.23776
0.0220834, 0.450219, -0.910418
0.0214654, 0.48772, -0.832619
0.0243273, 0.487086, -2.08334
0.0236594, 0.457396, -1.60048
0.0238671, 0.60821, -1.53101
0.0287927, 0.495949, -0.493367
0.0206158, 0.449261, -0.24968
0.0330631, 0.618806, -1.02154
0.0244203, 0.522778, -1.02111
0.0250537, 0.516056, -1.11514
0.0265595, 0.531692, -0.940199
0.0242087, 0.587848, -0.850945
0.0245168, 0.549961, -0.904056
0.0267336, 0.4858, -1.43149
0.0254714, 0.533678, -1.19268
0.0308548, 0.474039, -0.717843
0.0243522, 0.634408, -0.743738
0.0260878, 0.643859, -0.642441
0.0225196, 0.534771, -1.21288
0.0280906, 0.478557, -0.672872
0.0248567, 0.39349, -0.671271
0.0230175, 0.524063, -1.4025
0.0217204, 0.473951, -2.17579
0.0240755, 0.470527, -2.58041
0.0169351, 0.46184, -2.26391
0.0272963, 0.549386, -1.29845
0.0233823, 0.527354, -1.675
0.0267634, 0.452249, -1.00362
0.0199206, 0.616977, -0.919461
0.0239432, 0.545818, -0.573981
0.026026, 0.585399, -1.08605
0.0253073, 0.565976, -0.581609
0.0212257, 0.663439, -0.854195
0.0353541, 0.839964, -0.724706
0.0362911, 0.763752, -0.713171
0.0269339, 0.422258, -0.725487
0.0200807, 0.593513, -1.12944
0.0217851, 0.419547, -1.49191
0.0230946, 0.478644, -1.14507
0.0244193, 0.472896, -1.03778
0.0255677, 0.568309, -1.04683
0.0244026, 0.517689, -0.875023
0.0252306, 0.476755, -0.709407
0.0257787, 0.572834, -2.33673
0.0199082, 0.603416, -0.719783
0.0311498, 0.550622, -0.993068
0.0355478, 0.60664, -1.09716
0.0200477, 0.802529, -0.204619
0.03517, 0.782448, -0.451346
0.0362013, 1.0227, -0.156014
0.03566, 0.970873, 0.105029
0.0293872, 1.17162, -0.0169772
0.0438156, 0.987197, 0.437141
0.0537758, 0.776582, -0.215309
0.0478135, 1.05217, -0.519064
0.0399133, 1.09557, 0.354776
0.0488229, 0.971216, 0.122441
0.0393044, 1.09897, -0.219465
0.0402223, 1.16596, -0.463607
0.067885, 1.03176, 0.0407877
0.0406667, 1.20493, -0.854121
0.0400885, 1.0818, -0.0225003
0.040485, 1.22237, 0.195238
0.0409893, 1.51219, -0.36028
0.0443436, 0.801746, -0.430459
0.0299975, 0.939363, -0.903793
0.0335469, 0.56761, -0.962591
0.0240738, 0.645437, -1.22606
0.0244932, 1.02484, -0.237125
0.0384837, 0.774001, -0.204661
0.0392339, 0.947415, -0.230582
0.0273201, 0.77772, -1.27807
0.0334327, 0.888671, -0.050552
0.0283408, 0.691334, -0.867009
0.0342827, 0.697001, 0.0581358
0.0371073, 0.759279, -0.336474
0.0311933, 0.788693, -0.143348
0.029723, 0.852982, -0.267728
0.0357513, 0.650954, -0.0281398
0.0262024, 0.694486, 0.0273687
0.0304676, 0.659466, -0.0595792
0.02828, 0.765706, -0.0345698
0.031834, 0.57916, -0.46876
0.0322161, 0.76353, -1.36145
0.0250231, 0.850294, -1.3721
0.0232824, 0.609404, -1.29468
0.0270764, 0.652986, -1.11855
0.0241471, 0.674954, -0.950796
0.030487, 0.840152, -1.14639
0.0412179, 0.741724, -0.129756
0.0396244, 0.916568, -0.166891
0.0375143, 0.876005, 0.0962768
0.0475948, 1.1553, -0.79391
0.0308909, 0.956706, -0.0254567
0.0296281, 0.820313, -0.73447
0.0340687, 0.711716, -0.993645
0.0378534, 0.943769, -0.783349
0.0295675, 0.904409, -0.0401051
0.0378945, 1.05737, -0.661083
0.0563321, 0.99516, -0.0503521
0.0265859, 0.944948, -0.0380177
0.0388751, 1.29132, -0.0277605
0.0497462, 0.970883, -0.971436
0.0329421, 0.981684, -0.247879
0.0404215, 0.938545, 0.0916861
0.0404798, 0.749562, -0.822118
0.0350278, 0.912869, 0.197619
0.033961, 0.816391, 0.30253
0.0479247, 1.18144, 0.00620676
0.0345091, 0.845474, -0.238565
0.0302303, 0.789057, -0.53532
0.0377895, 0.750466, -1.70492
0.034153, 0.851469, -0.639719
0.035121, 0.84168, -0.403219
0.0323019, 0.81547, -0.0524352
0.0302822, 0.847615, -0.262365
0.0364529, 0.948037, 0.0331381
0.0366206, 1.02336, 0.14971
0.0477298, 0.878554, -0.0338542
0.0446154, 1.17993, -0.423669
0.0369925, 0.868882, -0.203547
0.0310085, 0.816976, 0.23998
0.0416122, 1.09857, -0.0771495
0.0456518, 0.992617, -0.30053
0.044967, 1.1238, 0.470266
0.0499805, 0.992045, 0.55097
0.0605447, 0.744927, 0.550058
0.0696149, 0.924519, 0.468417
0.0538892, 1.0758, -0.0578028
0.0491485, 0.880935, 0.04391
0.0442373, 0.829585, 0.179678
0.0437309, 0.94576, 0.230314
0.0389153, 0.845478, -0.189315
0.0476491, 0.96372, 0.262554
0.0561479, 1.00046, 0.263217
0.0478213, 1.49763, 0.0876536
0.0433428, 1.17847, -0.51922
0.0397151, 1.02653, 0.117968
0.0637323, 1.16458, 0.293855
0.0531685, 1.12222, 0.214804
0.0469484, 1.30848, -0.0869263
0.0518286, 1.15473, 0.110625
0.0398558, 0.997184, 0.331189
0.0687907, 1.11871, 0.317341
0.0375676, 0.978696, 0.225796
0.0454503, 0.91749, 0.188007
0.0379733, 1.01409, 0.250511
0.0485613, 0.851221, 0.332715
0.0442198, 1.34316, -0.436322
0.0378569, 1.18798, 0.256399
0.043312, 0.968812, -0.0407788
0.0392932, 0.670329, 0.0769146
0.0376351, 0.915154, -1.26766
0.0337222, 0.927697, 0.260646
0.0369772, 0.997662, -0.376213
0.050572, 0.828371, 0.314497
0.0456844, 0.969752, 0.297558
0.0316184, 1.03219, 0.125078
0.0537717, 0.922536, 0.242456
0.0405955, 0.867739, 0.360789
0.0512345, 1.03072, 0.56211
0.0399482, 0.953201, -0.120445
0.0362771, 0.860824, 0.0176288
0.0310278, 0.844835, -0.015278
0.0371441, 0.828154, -0.0598317
0.0330693, 0.699056, -0.941871
0.0369034, 0.930901, 0.103691
0.0334877, 1.26697, -0.213133
0.040286, 0.985996, -0.868101
0.0346976, 0.924649, -1.30765
0.0464195, 0.956143, 0.1198
0.0435263, 1.15925, 0.254396
0.0259644, 1.07729, -0.439497
0.0272847, 0.882497, -0.961403
0.0291668, 0.825749, -0.0122884
0.0348566, 0.91957, -1.07836
0.0302185, 0.783602, -1.58999
0.0356545, 0.78141, -0.44249
0.0264973, 0.926561, -0.537215
0.0301545, 0.857795, -1.94239
0.0381122, 0.907852, -0.438209
0.0421183, 0.785309, -0.320764
0.0395555, 0.723982, -0.74556
0.0268709, 0.870679, -0.7401
0.0229026, 0.787476, -1.3999
0.0308905, 0.879616, -0.850975
0.0370552, 0.740078, -0.925037
0.0363392, 0.70373, -0.67438
0.0366717, 0.806625, -1.10661
0.0298535, 0.559415, -0.678329
0.0248761, 0.834611, -0.551142
0.0246413, 0.535469, -0.915983
0.0230829, 0.620559, -1.4322
0.0257214, 0.607068, -0.520977
0.0405057, 0.901665, -0.692976
0.0326772, 0.690436, -0.27435
0.0421422, 0.711646, -0.958562
0.0425117, 0.666753, -0.217637
0.0303026, 0.6553, -1.17269
0.0338114, 1.21654, -0.178196
0.0394999, 1.06937, 0.144281
0.0345632, 0.783139, -0.201935
0.0314494, 0.639338, -0.30483
0.0347589, 0.599942, 0.0807169
0.0310691, 0.728648, -0.410221
0.0372769, 0.682439, 0.197805
0.0308352, 0.631595, 0.198772
0.0384544, 0.569969, -0.48111
0.0368751, 0.740391, -0.788621
0.0281437, 0.925635, -0.378949
0.0357502, 0.821886, -0.394472
0.0340487, 0.870386, -0.467429
0.0403869, 0.969532, -0.3366
0.0374746, 0.898552, -0.391453
0.0316598, 0.625182, -0.242675
0.0310551, 0.628073, -0.465676
0.0214822, 0.715586, -0.254638
0.0278003, 0.638346, -0.30055
0.0315336, 0.718356, -0.25053
0.0254191, 0.770681, -0.34911
0.044702, 0.932008, -1.52734
0.0355366, 0.70756, -1.1116
0.0417856, 0.814997, -1.13175
0.0365102, 0.686788, -0.877501
0.044193, 0.788534, -0.933392
0.0374816, 0.910241, -0.172363
0.0383932, 0.905651, -0.401151
0.0409264, 1.02597, -0.25103
0.0357828, 1.10503, -0.209873
0.0437774, 1.24812, 0.33765
0.0443255, 1.05178, -0.013114
0.0451255, 1.12273, 0.388456
0.0620845, 1.16765, 0.462241
0.0534586, 1.01191, 0.468841
0.0400943, 0.887635, 0.269393
0.0395757, 1.02403, 0.409253
0.0402431, 0.979774, 0.232668
0.0423122, 0.95295, 0.175288
0.0408611, 1.10082, 0.12115
0.0516169, 1.28594, 0.398777
0.0459745, 1.3562, 0.55462
0.0539604, 1.21408, -0.188611
0.0505595, 1.34411, 0.556063
0.0493592, 1.17679, 0.567383
0.0538034, 1.01329, -1.07592
0.0355164, 1.42995, -0.0152728
0.0544146, 1.035, -0.909749
0.0438669, 1.02984, -0.0965225
0.0468606, 1.05766, -0.180183
0.0297154, 0.682395, -0.226622
0.0435724, 0.732291, 0.0513372
0.0261982, 0.65932, -0.210458
0.0331034, 0.895826, -0.00916749
0.0328517, 0.803785, -0.0252421
0.0354168, 0.561393, 0.199227
0.0403697, 0.555023, -0.0606502
0.030361, 0.610844, 0.114384
0.0382325, 0.830754, -0.625627
0.0457871, 0.613868, -0.794091
0.0481654, 0.589265, -0.113296
0.0392712, 1.01778, -0.845361
0.0389751, 0.837774, -0.18889
0.0241646, 0.874091, -0.25337
0.0502415, 0.854906, -0.0212747
0.038714, 1.17017, -0.315573
0.0444348, 1.09528, -0.122698
0.0334229, 1.3197, -0.0376024
0.033511, 1.02109, -0.115206
0.0457264, 0.9909, -0.335948
0.0504784, 1.0274, -0.0384128
0.0447598, 1.16976, -0.0433765
0.0761911, 1.35228, -0.552537
0.0440208, 1.31036, -0.0209614
0.0454102, 1.12389, -1.07395
0.0583528, 1.05846, -0.454596
0.0421218, 1.22066, 0.209839
0.0484584, 1.31787, 0.344871
0.0597868, 1.35122, 0.364956
0.0528855, 1.62368, 0.293215
0.0727052, 1.91965, 0.124701
0.0575645, 1.70958, 0.181408
0.0580241, 1.45653, 0.134541
0.0403258, 1.32973, 0.375504
0.045727, 0.900809, -0.532207
0.035741, 0.890619, -0.551735
0.0332275, 1.04734, -0.552479
0.0494888, 0.98407, 0.409939
0.0443255, 1.10703, -0.716989
0.0402063, 0.914515, 0.195814
0.0333469, 0.846758, 0.235895
0.0449629, 0.881316, 0.338571
0.0455133, 0.585605, 0.297416
0.030773, 0.845532, -0.153702
0.0336945, 0.734439, 0.152969
0.0304684, 0.697315, 0.297426
0.0275486, 1.01234, -0.118375
0.0303149, 0.730224, -1.18028
0.0282532, 0.863289, -0.32388
0.0352036, 0.894493, -0.226332
0.0298336, 0.802663, -1.28696
0.0433355, 0.733745, 0.0376607
0.037467, 0.718003, 0.0479089
0.0487235, 1.08605, 0.233784
0.0443328, 0.881323, 0.283815
0.0395667, 0.881126, -1.87811
0.0413628, 1.07142, 0.360404
0.0367178, 1.07516, 0.209515
0.0496181, 0.918666, -0.4728
0.0368153, 0.833961, -0.0810253
0.0451875, 1.04729, 0.00253851
0.0414274, 1.01595, 0.0369019
0.0383299, 1.06897, 0.142734
0.048449, 1.18705, -0.360497
0.041195, 1.1919, -0.241712
0.0460245, 1.20943, -0.330211
0.0350602, 1.08982, -0.06949
0.0429865, 1.02568, 0.171352
0.0431121, 1.00747, 0.232876
0.0429795, 0.929824, -0.0782126
0.0429601, 1.01846, -0.308317
0.0358772, 0.814929, 0.0747842
0.0426737, 0.799838, -0.360718
0.0451404, 0.732441, 0.0937362
0.042817, 0.836733, 0.00156068
0.0383121, 0.77881, -0.974624
0.0361904, 1.0337, -0.891569
0.0304149, 1.1361, -0.265599
0.0393428, 0.788672, -0.200359
0.035634, 0.857299, -0.177482
0.0337673, 0.827474, -0.677956
0.0313708, 0.898758, -1.00612
0.0318598, 0.713601, -0.0122362
0.0301689, 1.10188, 0.041466
0.0359233, 0.855053, 0.197018
0.0471684, 0.814126, 0.295477
0.029977, 0.861465, -0.581596
0.0422543, 0.889733, -1.09721
0.0365543, 0.89287, -0.546345
0.0410291, 0.921884, -0.335315
0.036122, 0.945408, -0.565957
0.0352606, 0.929386, -0.801367
0.0438251, 1.21356, 0.0412056
0.0372561, 0.810617, -0.292206
0.0454858, 1.13869, 0.21471
0.0379237, 1.22077, 0.0545367
0.0410545, 0.980747, 0.0781935
0.0317453, 0.819348, 0.0213239
0.0262818, 1.10093, -0.121694
0.0349989, 0.867776, 0.0783071
0.041557, 1.00346, 0.483361
0.0532551, 1.22236, 0.218474
0.0539306, 0.982127, -0.133435
0.0427289, 0.892556, -0.42012
0.0455956, 1.02812, -0.154213
0.0539933, 0.973697, 0.47797
0.0489356, 1.20952, 0.434309
0.0464736, 1.04493, 0.226005
0.0432979, 0.85005, 0.556421
0.0418209, 0.921154, 0.310665
0.0318263, 0.865333, -0.860697
0.0385637, 1.22287, 0.237661
0.0421139, 1.10966, 0.259833
0.0478704, 0.719109, -1.88465
0.0391387, 1.08517, -0.164918
0.0428881, 0.87218, -0.396028
0.0459114, 1.12779, 0.0545984
0.0454894, 1.54548, 0.0348293
0.0578243, 1.15671, -0.024841
0.0593241, 1.2011, 0.245577
0.0580741, 0.943778, 0.258457
0.027241, 1.23772, -0.266758
0.0374399, 1.14444, 0.282734
0.0295003, 0.82654, -0.163745
0.046402, 0.827511, -0.0023035
0.0336862, 1.10528, 0.233383
0.0348376, 0.902226, -0.0234211
0.0344226, 0.767919, -0.11152
0.0534285, 0.766006, 0.371571
0.0310498, 0.865434, 0.412163
0.0391035, 0.869138, 0.317604
0.0334625, 0.72252, 0.214025
0.0335349, 0.692323, -0.109265
0.0325714, 0.623887, -0.383729
0.0377289, 0.602476, -0.604961
0.034011, 0.734568, 0.165858
0.042136, 0.731353, 0.196887
0.0366655, 0.830804, 0.256655
0.044422, 0.821257, 0.168748
0.030887, 0.755769, -0.616157
0.0385622, 1.05229, 0.508949
0.0348585, 1.65453, 0.154324
0.0540316, 1.68108, 0.0603827
0.0442309, 1.04208, 0.442676
0.0425658, 1.28025, 0.0884445
0.0335389, 1.12766, 0.318243
0.0488917, 1.42517, 0.353732
0.0419197, 1.2206, 0.342061
0.0532078, 0.812182, 0.10697
0.0491655, 1.22698, 0.0892685
0.043535, 0.741493, 0.0705182
0.0412407, 0.881883, 0.0427535
0.0518017, 0.932199, 0.0967415
0.0480253, 1.06646, -0.204436
0.0392927, 0.994736, -0.101894
0.041627, 0.811206, -0.170021
0.0470879, 0.786556, -0.0801175
0.0499628, 1.23593, 0.356565
0.0392727, 1.34443, 0.00311417
0.0441949, 1.07263, 0.0936602
0.0517799, 0.904724, -0.35861
0.0370822, 1.11027, 0.40457
0.0406914, 0.974099, 0.19178
0.035162, 0.858036, 0.408939
0.0442001, 0.924969, -0.580905
0.039481, 1.36485, -0.00812237
0.0452472, 1.20194, 0.11888
0.0497832, 1.2883, -0.271147
0.0442038, 0.915575, 0.135192
0.0449796, 0.81983, 0.00973016
0.0354044, 0.976672, 0.0531294
0.0454055, 0.877867, 0.273683
0.0490859, 0.979855, 0.27164
0.0422197, 0.952741, -0.537141
0.0456613, 0.718435, 0.00600914
0.0420596, 0.79321, 0.0852295
0.0339628, 1.01311, 0.00221245
0.0425873, 0.865004, 0.117972
0.0239544, 0.669453, 0.218074
0.0284776, 0.969874, 0.0904815
0.0374556, 0.962473, -0.0162639
0.0521236, 0.907468, 0.055905
0.0358119, 1.25211, 0.0981386
0.0389391, 1.12551, -0.145708
0.0484625, 1.14726, 0.412891
0.0430047, 1.16787, 0.167926
0.048052, 0.963221, 0.180986
0.047538, 0.867674, -0.115323
0.0346265, 0.883022, -0.102939
0.0399956, 0.959506, 0.0848985
0.0352623, 0.813242, 0.234905
0.0257433, 0.971579, -0.531748
0.0355293, 0.832918, -0.275582
0.0296343, 0.705306, -0.712596
0.0310725, 0.840395, -0.826577
0.0366428, 0.750575, -0.428334
0.0324484, 0.76784, -0.674119
0.0338989, 0.622332, -0.374291
0.0318636, 0.870584, -0.491249
0.0396177, 0.911626, 0.126751
0.0300541, 0.677362, 0.121514
0.0289309, 0.845223, -0.283324
0.0386127, 0.898699, 0.0965907
0.0334699, 0.905099, 0.234264
0.0327854, 0.609345, 0.0815032
0.0429704, 0.78111, 0.320401
0.0471578, 0.562464, 0.0140008
0.0390684, 0.637823, 0.387809
0.0430615, 0.714106, 0.357067
0.0362834, 0.696404, -0.320065
0.0233802, 0.60356, -0.724375
0.0305723, 0.775769, 0.374842
0.0371979, 0.802968, -0.176016
0.0403312, 1.09719, -0.342203
0.0363118, 0.724926, -0.0183302
0.036735, 1.05653, 0.40769
0.0396255, 0.878675, 0.391375
0.0347752, 0.556788, -0.0112744
0.0368527, 0.701169, -0.188608
0.0458925, 0.785242, -0.385156
0.0359623, 0.688715, 0.419652
0.0354689, 0.90607, 0.50635
0.0376786, 0.882042, 0.453186
0.0322186, 0.729532, 0.299079
0.0386301, 0.664729, 0.266067
0.049272, 0.886178, 0.0228769
0.0332316, 0.938539, -0.134648
0.0291018, 0.846145, -0.217985
0.0322017, 0.733727, -0.605697
0.0345418, 0.727763, -0.326159
0.022729, 0.564994, 0.356612
0.0301916, 0.673049, -1.31946
0.0346702, 0.843898, -0.0541651
0.0413149, 0.570309, -0.0728216
0.0448358, 0.686955, -0.125404
0.0242399, 0.557315, -1.22733
0.0361298, 0.690554, -0.322413
0.0293943, 0.678521, -0.869227
0.0280997, 0.706837, -0.0345851
0.0231462, 0.536307, -0.344808
0.0258258, 0.566952, -0.966086
0.0278185, 0.44059, -0.829422
0.0210589, 0.513978, -1.49902
0.0255393, 0.382253, -1.09127
0.0301406, 0.46089, -1.23053
0.0225428, 0.64349, -2.11253
0.0309371, 0.674788, -1.62667
0.0205298, 0.691928, -1.59686
0.0320465, 0.669055, -1.43457
0.0223658, 0.560497, -1.84968
0.031881, 0.783668, -1.64507
0.0188628, 0.680346, -2.13535
0.0287711, 0.575662, -1.27447
0.0227886, 0.671617, -0.892568
0.0193363, 0.551044, -1.88089
0.0225693, 0.530225, -1.15544
0.0244241, 0.699166, -0.839833
0.032293, 0.495085, -1.78245
0.0221094, 0.574253, -0.793241
0.0311231, 0.540668, -0.750718
0.0293956, 0.446809, -1.01939
0.022829, 0.58778, -2.01018
0.0227894, 0.504386, -0.850817
0.0307318, 0.471647, -0.947045
0.0297038, 0.483603, -0.620165
0.0298921, 0.526865, -0.463344
0.0407145, 0.511485, -1.32763
0.0257281, 0.500773, -0.763237
0.022668, 0.628705, -1.42998
0.0254922, 0.526176, -1.09375
0.0299118, 0.542434, -1.62819
0.0333015, 0.770315, -1.14152
0.0272663, 0.657582, -0.918613
0.0297991, 0.751141, -0.593265
0.0306116, 0.883716, 0.191063
0.0376007, 0.784439, 0.171023
0.0399266, 0.631434, -0.788027
0.0503279, 1.00931, 0.110524
0.0313877, 1.02497, -0.0760251
0.03774, 0.9402, 0.206602
0.0413617, 0.793485, -0.0116168
0.0307182, 0.890556, -0.181238
0.0334572, 0.711244, 0.175832
0.0443416, 1.00724, 0.17091
0.0383526, 0.992728, -0.482647
0.038831, 1.00059, 0.141862
0.0358937, 0.759766, 0.402898
0.0536613, 0.810581, 0.14137
0.0423291, 0.761309, 0.23526
0.0342425, 1.0914, 0.409389
0.0273813, 1.10217, -0.255867
0.05249, 1.00948, 0.390699
0.0490062, 1.07945, -0.350821
0.0455901, 0.902452, -0.584716
0.0328664, 0.759196, -0.796974
0.0350343, 0.731218, -0.190327
0.0275631, 0.836894, -0.557151
0.0305331, 0.958409, 0.187406
0.0370347, 1.13052, -0.46968
0.0333787, 0.785968, -0.184977
0.0429973, 0.968468, -0.0472361
0.0295196, 0.776565, -0.201158
0.0327259, 0.741118, 0.0740445
0.0284294, 0.705972, -0.677011
0.0281713, 0.755473, -0.373234
0.0325266, 1.02038, 0.0122335
0.0292225, 0.83526, -0.130665
0.038324, 0.779567, -0.0413658
0.0309539, 1.00091, -0.369586
0.0303762, 0.787681, -0.500203
0.0421321, 1.0069, -0.925568
0.0379718, 1.01431, 0.0972589
0.0557759, 1.1127, -0.106153
0.042828, 1.23346, 0.369661
0.0564342, 1.31608, -0.517682
0.0456976, 0.989686, -0.588077
0.0515615, 1.28326, -0.545486
0.053861, 0.843694, -0.544325
0.0423237, 1.2871, -0.0246956
0.0551338, 1.1065, -0.776402
0.0402416, 1.08499, 0.0442421
0.0482135, 0.865592, -0.643978
0.0381587, 1.12295, 0.356276
0.0534399, 0.922148, 0.388485
0.0364626, 1.29586, 0.200687
0.0563371, 0.969469, 0.416248
0.0393718, 1.29354, -0.16692
0.0490322, 1.22311, 0.28826
0.0470392, 0.635761, 0.226289
0.0470323, 0.813543, 0.169808
0.0470179, 0.813405, -0.0614348
0.0565401, 0.975405, -0.145049
0.0404493, 0.720534, 0.0355582
0.0413436, 0.880953, 0.0275825
0.0376888, 0.670801, 0.0857619
0.0351186, 0.569292, -0.382996
0.0336375, 0.633774, -0.146581
0.0372895, 0.842384, -0.16819
0.0278947, 0.627205, -0.129096
0.0375207, 0.396359, 0.0880757
0.0362688, 0.713759, -1.05601
0.0247519, 1.01453, -0.173395
0.0348946, 0.808026, -0.841494
0.032383, 0.586283, -0.230653
0.0378531, 0.774996, -0.88395
0.0457867, 1.05191, -0.0910267
0.0389285, 0.700474, -0.411097
0.0398255, 0.451788, 0.0443305
0.038654, 1.02675, 0.0263932
0.0456947, 1.06678, -0.131263
0.0319191, 0.915383, -1.08516
0.0450165, 0.946858, -0.0856748
0.0293273, 0.97571, 0.436634
0.0287787, 0.778895, 0.362865
0.0422409, 0.615392, 0.284426
0.0325098, 0.794477, 0.186144
0.0246548, 0.607525, 0.425171
0.0363958, 0.689573, -1.57965
0.0289279, 0.790006, -0.0910308
0.0337462, 0.731846, 0.0203411
0.0365601, 0.8453, -0.287595
0.0470761, 0.755349, -0.0886312
0.0426623, 1.17971, -0.110856
0.0376646, 0.88483, -0.0277968
0.0310435, 0.88103, -0.0827105
0.0371911, 0.989419, -0.122691
0.0443134, 1.04101, 0.173316
0.0331387, 1.12469, 0.332673
0.0422191, 1.1263, 0.119932
0.0429188, 0.745676, 0.20537
0.0365092, 0.938903, -0.774118
0.0356979, 1.14772, 0.0125835
0.0358499, 0.805564, -0.0605235
0.0352306, 0.771189, 0.267706
0.0420829, 1.04874, 0.395571
0.0452955, 1.22655, -0.349681
0.0521176, 1.18314, 0.0222722
0.0484926, 1.02802, 0.379015
0.0395959, 1.15458, 0.365768
0.0584118, 0.926254, 0.242034
0.0542324, 1.00403, 0.45584
0.0454053, 1.42856, -0.0556597
0.0584391, 1.48303, 0.498264
0.0647565, 0.912528, 0.599108
0.0595236, 1.3169, 0.0215675
0.0525106, 1.33254, 0.434882
0.0731175, 1.38693, 0.599967
0.0658473, 1.44409, 0.478322
0.047485, 1.20609, 0.47693
0.058093, 1.38997, 0.593321
0.0779985, 1.21822, 0.499411
0.0643329, 1.04395, 0.353717
0.0530515, 1.23945, 0.470482
0.0419228, 1.03806, 0.199792
0.0448278, 1.01288, 0.435672
0.056905, 1.18543, -0.0849701
0.0578615, 1.44043, 0.0874962
0.0424832, 1.15112, 0.513854
0.0515795, 0.880962, 0.41302
0.0401522, 1.04328, 0.239697
0.0446265, 1.13838, 0.335757
0.0550233, 0.98026, 0.316059
0.0429755, 1.4159, 0.0983925
0.0440677, 1.10776, 0.337095
0.0527705, 1.01828, 0.0908636
0.0329189, 0.756556, -0.038959
0.0283321, 0.97877, -0.297617
0.0319354, 0.776359, -0.41125
0.0430304, 0.740666, -0.445695
0.0359199, 0.870548, -1.07256
0.0345246, 0.781393, -0.83759
0.0232637, 0.868412, -0.845394
0.0371375, 0.911534, -1.21514
0.0316183, 0.959949, -0.36043
0.025838, 0.746708, -0.166443
0.0384781, 0.628389, 0.0698063
0.0362112, 0.830889, -0.403994
0.0284177, 0.720126, -0.92532
0.0252098, 0.602512, -0.36644
0.0340683, 0.803137, -0.78535
0.0212801, 0.647012, -0.588088
0.0321933, 0.595047, 0.0346507
0.037517, 0.633018, 0.0810613
0.0367527, 0.501448, -0.597968
0.0432053, 0.851887, -0.993627
0.0281361, 0.874949, -0.125339
0.0409518, 0.5572, -0.109315
0.0327486, 0.558096, -0.147221
0.0202795, 0.603194, -0.395008
0.03006, 0.562301, -0.668193
0.0259544, 0.720931, -0.191535
0.036746, 0.7687, -0.255031
0.0417892, 0.692959, -0.15166
0.0291182, 0.552677, -0.0174312
0.0385389, 0.594811, -0.172594
0.0295797, 0.59319, -0.589705
0.0210381, 0.762651, -0.453588
0.0270474, 0.945072, -1.06735
0.0289502, 0.74177, -0.270506
0.0346559, 0.863433, -0.668517
0.0380326, 0.672549, -0.0268183
0.0349221, 0.868193, -0.0440879
0.0242202, 1.06927, 0.0791797
0.0392554, 0.677492, -0.154346
0.0393374, 0.653447, -0.543295
0.0274358, 0.708233, 0.178447
0.0258475, 0.623266, -0.304614
0.0246309, 0.747478, -0.0638475
0.0281431, 0.860624, -0.0031693
0.0316337, 0.610293, -0.972524
0.0312115, 0.716759, -0.303067
0.0537721, 0.71519, -0.0264576
0.0371487, 0.719325, 0.264049
0.0420645, 0.818009, -0.0165428
0.0223948, 0.653078, 0.184452
0.0386656, 0.678313, 0.345203
0.0411403, 0.812489, 0.267553
0.0303432, 0.96026, -0.0951063
0.0477966, 0.939003, 0.252621
0.0330757, 1.033, 0.185369
0.0435826, 1.14088, 0.056823
0.0511677, 0.925897, -0.000370398
0.0443505, 0.891198, 0.10742
0.0506358, 0.928914, 0.111726
0.0458192, 1.37175, -0.29898
0.0486422, 1.11206, 0.182
0.0498151, 0.958016, 0.108579
0.0422563, 1.09973, 0.0309142
0.0404643, 1.15257, 0.0106763
0.0361824, 0.791137, -0.448824
0.0276857, 0.902376, -0.457448
0.0421516, 1.00582, -0.914824
0.0286939, 0.836379, -0.700878
0.0342939, 0.839342, -0.409313
0.0313531, 0.73302, 0.0168807
0.0304779, 0.948958, -0.140738
0.0418709, 0.840785, -0.0833621
0.0511538, 0.83479, 0.13581
0.0553636, 1.09732, -0.175953
0.0418662, 1.22447, -0.458611
0.0356481, 0.90627, -0.0506433
0.0443067, 0.878478, 0.0365692
0.0340104, 0.852483, -0.0972994
0.0371716, 0.861537, -0.383458
0.0387359, 0.92459, -0.197512
0.036103, 0.856822, -0.455638
0.0342562, 0.811879, -0.190655
0.0303022, 1.16606, -0.100293
0.0306281, 0.905427, -0.00788157
0.0285785, 0.74303, -0.842126
0.0282072, 0.999225, -0.613794
0.0335297, 1.04584, -0.595675
0.049968, 0.749349, -0.258771
0.0361079, 1.0952, 0.200054
0.0529497, 1.18126, 0.139132
0.0343488, 0.866948, -0.220621
0.0323706, 0.857208, -0.935359
0.0314668, 0.776453, 0.263753
0.0444571, 1.00369, 0.220963
0.0365368, 1.17184, -1.02711
0.0298337, 1.15281, 0.202312
0.0478911, 1.34824, 0.218882
0.0463329, 1.16829, -0.0966682
0.0583041, 0.911078, -0.269455
0.0370623, 0.865138, -0.378764
0.043789, 0.968757, -0.425277
0.0427692, 0.987238, -0.173604
0.0419656, 0.897934, -0.452705
0.0392065, 0.883868, -0.561631
0.0273642, 0.704084, -0.462604
0.0238697, 0.810657, -0.0908592
0.0410249, 0.840856, -0.434841
0.0336706, 0.630028, -0.371014
0.0222379, 0.597311, -0.316048
0.0217009, 0.72598, -1.0786
0.0312549, 0.706156, -1.9624
0.030417, 0.712286, -1.55043
0.0213994, 0.792704, -1.50349
