beta, gamma, t0 
0.0325282, 1.1043, -0.308601
0.0394098, 1.12525, -0.279882
0.0542978, 1.0648, 0.236116
0.0374585, 1.04808, 0.178307
0.0474392, 1.27366, 0.0365751
0.0578031, 1.30959, 0.370897
0.0654242, 1.1001, -0.0341735
0.0487114, 1.50097, -0.214404
0.0561519, 1.33356, 0.297127
0.0649404, 1.33211, -0.0983388
0.0584524, 1.25006, 0.0555981
0.0437489, 1.59303, 0.405642
0.0501965, 0.907265, -0.283982
0.0418043, 0.843715, -0.768621
0.043528, 1.0618, -1.49214
0.0402593, 0.865304, 0.121112
0.0386625, 1.01874, 0.030927
0.040884, 0.987759, 0.0320851
0.0391766, 0.696493, -1.26569
0.0317706, 0.639825, 0.080102
0.0350572, 0.765461, -0.346789
0.0406127, 0.751878, -0.219925
0.0427283, 1.32952, -0.264922
0.0462702, 0.982659, 0.244684
0.0410404, 0.916681, 0.31926
0.0420594, 0.973055, 0.00545686
0.0361074, 0.804838, -0.899902
0.0330414, 0.843405, 0.0467842
0.0339793, 0.609006, 0.0551151
0.0342662, 0.799564, -0.0161221
0.0358233, 0.610031, 0.0649114
0.0422219, 1.05966, 0.359152
0.0364528, 0.91736, 0.276792
0.0416609, 0.94536, 0.0887475
0.0371868, 0.812595, -0.382077
0.0317899, 0.829805, -0.635964
0.0412465, 0.770549, -0.220249
0.0376882, 0.727525, -0.217273
0.0332365, 0.817321, -0.989824
0.0320295, 0.808304, -0.795739
0.0330813, 0.655929, -0.389278
0.0252972, 0.89986, -0.674167
0.0338334, 0.808721, -1.74194
0.0247013, 0.7592, -0.297789
0.0303366, 0.566366, -0.342297
0.0299974, 0.630823, -2.26499
0.026087, 0.478247, -0.553442
0.0206155, 0.465891, -0.16673
0.0320246, 0.684798, -0.287381
0.0267164, 0.687512, -1.05601
0.0373436, 0.612981, -0.234906
0.0326074, 0.851457, -0.61431
0.0486015, 0.802922, 0.227166
0.0468929, 0.863928, -0.0189852
0.048882, 0.944769, 0.0321536
0.0560197, 1.08447, 0.327254
0.0452611, 1.30157, 0.290123
0.0461753, 0.923767, 0.385697
0.0555305, 1.29038, 0.343273
0.0613015, 1.49121, 0.166167
0.0537779, 1.08104, 0.365704
0.0392604, 1.58581, 0.0727154
0.05392, 0.915421, 0.344521
0.0420484, 1.10325, 0.147925
0.0385257, 0.862868, 0.274415
0.0567942, 1.04137, 0.484312
0.0517546, 0.973592, 0.359209
0.0265819, 1.35276, 0.232353
0.0354272, 0.916535, -0.0879179
0.0456033, 1.3812, -0.453855
0.0404823, 1.00132, 0.0683878
0.0436103, 0.818717, -0.215351
0.0346319, 0.901782, -0.442046
0.0341352, 1.14926, -0.172511
0.0381012, 0.932039, -1.17378
0.0307941, 0.745424, -0.0644965
0.0361149, 0.681093, 0.170164
0.0617503, 0.638866, -0.160274
0.0429455, 0.800042, 0.140491
0.0376597, 0.723651, -0.108329
0.0403697, 0.758183, -0.991237
0.0376033, 0.604401, -1.63262
0.037716, 0.893922, 0.19006
0.0475707, 0.792437, 0.288197
0.0318406, 0.792351, 0.353971
0.0425716, 1.22279, -0.091753
0.0461655, 0.971788, -0.265248
0.0379331, 0.731988, -0.0859515
0.0254481, 0.757487, -0.391105
0.0323832, 0.802412, -0.116824
0.030929, 1.16082, -0.445726
0.0495287, 1.13083, -0.452858
0.042006, 1.43267, -1.06445
0.0326635, 1.11579, 0.105787
0.0382933, 1.05461, 0.16672
0.0517786, 0.990108, -0.0805571
0.0544951, 1.11812, 0.32229
0.0405881, 0.921165, 0.524389
0.0418085, 0.869907, 0.411068
0.0363012, 1.01723, 0.310079
0.0460367, 0.915764, 0.234238
0.0427462, 1.08908, 0.292053
0.0393113, 0.995659, 0.340338
0.0534397, 1.07384, 0.331329
0.0519551, 1.18789, -0.125341
0.0453151, 1.0542, 0.243598
0.0557353, 1.1908, 0.187875
0.0377406, 1.13868, 0.0925252
0.0393376, 1.33217, 0.192506
0.0567936, 1.8167, 0.0449348
0.0548114, 1.15194, -0.285193
0.0435169, 1.30752, -0.187435
0.0341731, 1.95994, 0.102925
0.0537948, 1.02651, -0.563415
0.0398533, 0.875982, -0.962272
0.0391775, 0.933703, -1.23823
0.0397226, 0.807922, -0.10024
0.0391543, 0.8495, 0.117094
0.0339798, 1.17373, -0.182358
0.0412029, 1.03417, -0.200762
0.0389609, 0.944196, -0.482241
0.039712, 0.939527, -0.987109
0.0343339, 1.07313, -0.148544
0.044474, 0.902582, 0.145512
0.0410716, 0.898139, 0.127222
0.0371782, 1.02772, -0.256042
0.0386853, 1.04423, -0.238027
0.0311604, 0.859816, -0.159653
0.0511296, 1.06415, -0.111435
0.0418958, 1.12664, 0.0518515
0.0343086, 1.14282, -0.488832
0.0317479, 0.853171, 0.118105
0.0283448, 0.819621, -0.929254
0.0272892, 0.908856, 0.234445
0.039575, 0.74149, -0.0451282
0.0334065, 0.684928, -0.0845233
0.026516, 1.0431, -1.95937
0.0265596, 0.721006, -1.41594
0.0360007, 0.636205, -0.337257
0.0405196, 0.75462, -0.255357
0.0308115, 0.748449, -0.0350758
0.0422636, 0.748673, -0.498632
0.0316862, 1.03679, -0.445251
0.0286705, 0.98139, -0.910436
0.0345157, 0.962554, -0.264138
0.0463494, 0.919588, -0.0423466
0.0355618, 0.797446, -0.322639
0.0353059, 0.810635, 0.173229
0.0447006, 0.601201, -0.453418
0.0316769, 0.560002, 0.197685
0.03113, 0.457477, 0.0310836
0.0344932, 0.617095, 0.392338
0.0378998, 0.947042, -0.117252
0.0287913, 0.984088, 0.220385
0.0443161, 0.751421, 0.295602
0.0401562, 0.767554, -0.271873
0.0369236, 0.969002, -0.710267
0.0387651, 0.878811, -0.0281125
0.0489872, 1.25454, 0.290256
0.0437075, 1.20678, 0.29616
0.0469641, 0.944886, 0.183936
0.0361468, 0.7596, 0.1939
0.0295618, 0.875582, 0.107146
0.0405587, 1.15181, 0.0930402
0.0335034, 0.963307, 0.17978
0.0370251, 0.981511, 0.0387765
0.0437467, 0.954242, 0.282035
0.0435501, 0.973266, 0.0515297
0.0434118, 0.845684, 0.0685836
0.0375934, 0.814222, 0.187126
0.030294, 0.593846, 0.0380414
0.0274053, 0.717808, 0.268471
0.0288744, 0.642708, -0.129288
0.032633, 0.604716, -0.116757
0.0378448, 0.649223, -0.216465
0.0375759, 0.654553, -0.271702
0.0301288, 0.635714, -0.426764
0.0265382, 0.615589, -0.51457
0.0303266, 1.02372, -0.379975
0.0317561, 0.992896, -0.329553
0.0356925, 1.04948, -0.136477
0.0378864, 0.914764, -0.094511
0.04, 1.04864, -1.0095
0.034538, 0.929383, -0.170749
0.0312244, 0.8561, -0.176688
0.0449634, 1.31222, -0.467613
0.0287568, 0.723447, -0.340311
0.0327922, 0.811739, -0.653396
0.0311176, 0.764803, -0.142078
0.0333138, 0.871688, 0.0375634
0.0369083, 0.794926, 0.153744
0.0234867, 1.07211, 0.14183
0.036745, 0.695406, 0.206329
0.0358493, 1.19278, -0.156254
0.0334624, 0.878438, -0.581905
0.0369107, 0.959551, -0.73733
0.0280539, 0.979805, -0.0057189
0.0381241, 0.823541, -0.646822
0.0346407, 0.649457, 0.0134589
0.0287733, 0.829104, -0.121461
0.0303341, 0.800971, 0.105464
0.0390444, 0.967957, 0.202697
0.0390971, 0.82264, 0.0875057
0.0404324, 0.957098, -0.251842
0.0437981, 1.07818, -0.0354174
0.0451443, 1.3311, 0.292895
0.0500076, 1.21537, 0.194335
0.0472234, 1.11011, -0.0449141
0.0489672, 1.28594, 0.33451
0.049327, 1.06915, 0.334363
0.0654061, 1.25366, 0.326412
0.0634862, 1.82636, 0.168843
0.0647459, 1.76415, 0.35351
0.0652049, 1.68356, 0.374392
0.0503776, 1.73898, -0.0441286
0.0548081, 1.40788, 0.210847
0.0576166, 1.19994, 0.264517
0.051073, 1.09712, 0.292524
0.0488073, 1.10387, 0.206175
0.0496178, 1.0918, 0.481086
0.0512117, 0.986029, 0.0209366
0.042013, 1.27664, 0.265222
0.0479548, 1.37545, 0.40773
0.0590036, 1.0404, 0.489269
0.0382074, 1.04589, 0.365739
0.0512921, 0.989405, 0.469376
0.061379, 0.819145, 0.318837
0.039669, 0.977816, 0.501963
0.0505512, 1.00479, 0.358794
0.0369174, 0.797637, 0.202359
0.037034, 0.896383, 0.41861
0.0334237, 0.941062, 0.391007
0.0373789, 1.26344, 0.519313
0.0357294, 1.32655, -0.36598
0.0459469, 0.769706, -0.269838
0.0370736, 0.749233, -1.28443
0.0278724, 0.835886, -1.05367
0.021031, 0.594254, -0.710705
0.0324016, 0.559345, -0.240393
0.022829, 0.545284, -0.883536
0.0328524, 0.547067, -0.284451
0.0397025, 0.491786, -0.356634
0.0353106, 0.495444, -0.443088
0.0284549, 0.720373, -0.887514
0.0272534, 0.613394, -1.03548
0.0276236, 0.628866, -2.20645
0.0274335, 0.367053, -0.372014
0.031547, 0.590788, -0.302224
0.0351242, 0.470339, -1.22361
0.0280931, 0.575403, 0.0613458
0.040009, 0.647365, 0.154645
0.0315678, 0.612948, -0.43834
0.0264283, 0.677845, -0.017011
0.0345975, 0.65348, 0.0868078
0.035791, 0.65292, 0.173667
0.030905, 0.780555, 0.173052
0.0321504, 0.938671, -0.449499
0.0370978, 0.73107, -0.727282
0.0284286, 0.890714, -0.107513
0.0343446, 0.889446, 0.0849235
0.043601, 0.769765, 0.0945841
0.0297642, 0.895102, -0.559178
0.034966, 0.703099, -0.182069
0.0425641, 0.840063, -0.276491
0.0253852, 0.648607, -0.447745
0.0322429, 0.688216, 0.268737
0.0235536, 0.681445, -0.20467
0.0302121, 0.703689, -0.253135
0.0315542, 0.636123, -1.45408
0.0211826, 0.780656, -2.09712
0.0238429, 0.625208, -1.09248
0.0250801, 0.733931, -3.20543
0.0298525, 0.686789, -1.03365
0.0235338, 0.8245, -0.558586
0.0270479, 0.841025, -1.30472
0.0337258, 0.78452, -0.751233
0.0321923, 0.767369, -0.765431
0.0257719, 0.55127, -0.82917
0.0201932, 0.689307, -0.636305
0.0226521, 0.712203, -0.52377
0.0360123, 0.61253, -0.409679
0.0336037, 0.87147, -0.78623
0.0231784, 0.783378, -1.0474
0.0217911, 0.562979, -0.701736
0.0281712, 0.672504, -0.503735
0.0279295, 0.7923, -0.527792
0.0271834, 0.789281, -0.977848
0.0337391, 0.908588, -1.52295
0.0340066, 0.70071, -0.874083
0.0244985, 0.620279, -0.631333
0.03335, 0.69366, -0.169773
0.0328355, 0.606269, -0.649611
0.0335239, 0.748179, -0.286501
0.0277593, 0.786786, -0.366476
0.0298984, 0.621535, -0.789405
0.0293174, 0.60459, -0.156314
0.0306188, 0.753237, 0.0178954
0.0346695, 0.73354, -0.23605
0.0318776, 0.735965, -0.0334582
0.0327925, 0.59697, 0.0365312
0.0292715, 0.869933, -1.09652
0.0295101, 0.827083, -1.0596
0.0342992, 0.691254, -0.990342
0.0349095, 0.579342, 0.167987
0.0377853, 0.555336, 0.264248
0.0317025, 0.823769, 0.113363
0.035372, 0.781906, -0.621353
0.0345983, 0.618653, -0.475676
0.0344693, 0.515062, 0.30983
0.0317995, 0.694209, 0.300874
0.0313271, 0.679296, 0.0931409
0.0314357, 0.720191, -0.255675
0.029761, 0.774011, 0.241672
0.0348952, 0.765134, 0.18081
0.04344, 1.05858, -0.0816526
0.0431304, 1.11148, 0.0392882
0.0388168, 0.814894, 0.315556
0.0493732, 0.950844, 0.0103689
0.0341095, 1.21686, 0.0383814
0.046953, 1.1997, 0.0908963
0.0383884, 0.724848, 0.0675252
0.0437138, 0.768926, -0.915519
0.0344239, 1.0018, 0.255308
0.0320133, 0.807278, -0.0219287
0.0232894, 0.637916, 0.118263
0.0205501, 1.13255, 0.361933
0.0301048, 0.654753, -0.697296
0.0304098, 0.544087, 0.333172
0.0341801, 0.529261, -0.158866
0.0276686, 0.506641, -0.37901
0.0337634, 0.60834, -0.261815
0.037221, 0.667563, 0.00447502
0.0278332, 0.608044, -0.922723
0.0227931, 0.51566, -0.524136
0.0360422, 0.792167, -0.347167
0.0312051, 0.620378, -0.0745034
0.0327719, 0.768847, 0.19878
0.0256454, 0.674912, -0.363345
0.027581, 0.659399, -0.119246
0.0326042, 0.624128, -0.309398
0.0343442, 0.960515, 0.0464579
0.0418321, 0.629091, -0.0123112
0.0345114, 0.959757, -0.0484352
0.0358045, 0.793399, -0.0930372
0.0313417, 0.679045, -0.043725
0.0325764, 0.626118, -0.329136
0.0237612, 0.577362, -0.302646
0.0247277, 0.571442, -0.152876
0.0321853, 0.569845, -0.420424
0.0222923, 0.628331, 0.00335392
0.0198049, 0.66325, -0.0262787
0.0217035, 0.556805, -1.2127
0.0308991, 0.535805, -1.24365
0.0283068, 0.41899, -0.820125
0.0225362, 0.80698, -0.562464
0.0310967, 0.829185, -0.0825347
0.039312, 0.876867, -0.654427
0.0367465, 0.638977, -0.00437964
0.0336499, 0.832679, -0.0290962
0.0440794, 0.921125, -0.563278
0.042282, 0.965169, -0.413426
0.0437076, 0.567193, 0.114577
0.0353838, 0.893224, -0.269997
0.040308, 0.776339, -0.136055
0.0341844, 0.606432, -1.05409
0.0364996, 0.713649, -0.830486
0.0339701, 0.801151, -1.27507
0.0411803, 0.892013, -0.029985
0.0323185, 1.0289, 0.060408
0.0338706, 1.03439, -1.30473
0.0394919, 1.17127, -0.6683
0.0266133, 0.718599, -0.104729
0.0365803, 0.719899, -0.147665
0.0284247, 0.64011, -1.56072
0.0307541, 0.721099, -1.26224
0.0278968, 0.569617, -0.164545
0.042867, 0.741384, -0.0963478
0.038112, 0.796959, -0.656218
0.0273576, 0.787909, -0.308318
0.0330448, 0.890615, -0.0661517
0.0373278, 0.839206, -1.02789
0.0497614, 0.773887, -0.940881
0.0433007, 0.772058, -0.251866
0.0466072, 0.882785, 0.0883567
0.0352981, 0.778417, -0.38502
0.0391297, 0.650978, -0.190237
0.0425888, 0.902641, -0.237322
0.0411521, 0.904176, -0.330385
0.0409523, 1.27252, 0.0457959
0.0567419, 1.04539, 0.0519538
0.0314572, 0.972521, -1.17708
0.0452581, 0.773996, -0.90642
0.0378712, 0.730396, -0.784201
0.0353975, 0.750691, -0.041824
0.0338295, 0.693464, -0.217873
0.037558, 0.826185, -0.0330763
0.0337774, 0.823167, -1.47205
0.0388571, 0.546364, 0.23615
0.0392343, 0.774949, 0.397551
0.0478167, 1.06776, 0.185681
0.059929, 0.686326, 0.36375
0.0415839, 1.00671, 0.0257644
0.0643803, 1.52045, 0.107614
0.0622133, 1.03907, -0.32183
0.0352998, 1.10295, 0.179445
0.0576231, 1.12625, -0.263352
0.0473769, 0.825456, -0.16795
0.0289725, 1.21317, -0.134136
0.0421363, 0.951764, 0.177442
0.0389881, 0.775589, -0.0300432
0.0356457, 0.798097, -0.129789
0.0428691, 0.925801, 0.15913
0.0331987, 0.608839, 0.156376
0.0356514, 0.819034, 0.174504
0.0489458, 0.729615, -0.549073
0.0373428, 0.744045, 0.0469423
0.0429334, 0.733466, 0.0978522
0.031206, 0.608498, 0.107223
0.0375737, 0.670865, -0.0922325
0.0394995, 0.942252, -0.301256
0.0484292, 0.816123, -0.160774
0.0339556, 0.86977, 0.0608984
0.029011, 0.814004, 0.103003
0.0400508, 0.670309, 0.0524306
0.03094, 0.943435, -0.525085
0.0350722, 0.767735, -1.04581
0.0391974, 1.04255, -0.146496
0.0392845, 0.850893, 0.270224
0.0413279, 0.935956, 0.444122
0.0484161, 1.03031, 0.192098
0.0418431, 0.938956, 0.324397
0.0373463, 0.973494, 0.437843
0.0385805, 0.860666, -0.238686
0.0351017, 0.917258, 0.0234747
0.0446423, 0.803697, -1.07358
0.0450925, 0.734456, 0.164459
0.0431526, 0.832992, 0.300979
0.0452284, 0.883199, 0.416947
0.0490183, 1.04936, 0.0476843
0.0373465, 0.897288, 0.529683
0.0454292, 1.1113, 0.285922
0.0538383, 1.00287, 0.423208
0.0377007, 1.04077, -0.324473
0.0454456, 0.928623, -0.396831
0.0397138, 0.79741, -1.13494
0.0311456, 0.856466, -1.16192
0.0412963, 0.949322, 0.280372
0.0306454, 0.819962, 0.271129
0.049602, 0.861308, 0.0262984
0.0476282, 0.960727, -0.344869
0.039832, 1.13088, 0.0142926
0.0425149, 1.33905, -0.204107
0.0446914, 1.24041, -0.289949
0.0344368, 1.33977, -1.14088
0.0451793, 1.27738, 0.518775
0.0486027, 1.51435, 0.328749
0.0500012, 1.40032, -0.18688
0.067945, 1.56954, 0.410303
0.0539792, 1.25297, 0.111906
0.0490567, 1.0621, 0.564848
0.0386976, 1.50795, 0.441705
0.0663732, 1.3913, 0.519307
0.0558912, 1.4021, 0.0713945
0.0389069, 1.331, 0.550023
0.0463618, 1.0955, 0.44503
0.0562419, 1.01265, 0.387709
0.0487091, 0.570215, 0.406468
0.0423051, 0.589838, -0.305377
0.0344516, 0.965206, 0.313516
0.0426464, 0.889037, 0.575301
0.0541623, 1.3572, 0.315118
0.0524899, 1.40379, 0.418629
0.0546489, 1.63991, 0.401928
0.0550888, 1.21502, 0.27182
0.0501761, 1.12173, 0.160246
0.0628659, 1.19186, 0.0146611
0.0383943, 0.978177, 0.00743433
0.0357906, 0.847262, -0.00432912
0.0300039, 0.838941, 0.233194
0.0353208, 1.061, 0.090281
0.0322638, 0.963293, -0.0503691
0.0310686, 0.927579, -0.616991
0.0367214, 0.902578, -0.0489645
0.0309848, 0.837601, 0.0866828
0.0428866, 0.928792, 0.131628
0.0329831, 1.16503, -0.563095
0.0467613, 0.886035, 0.242845
0.0326217, 0.79521, 0.0617001
0.0327796, 0.92872, -0.361955
0.0338181, 0.63097, 0.0532147
0.0262632, 0.610862, -0.0903191
0.0367672, 0.836101, -0.999196
0.0276866, 0.567356, -1.0056
0.029911, 0.848541, 0.148345
0.0315415, 0.603993, 0.00252383
0.0234865, 0.585073, -0.734023
0.0166784, 0.61606, -0.201819
0.0394709, 1.0623, -0.0451807
0.0430237, 0.778316, -0.0725234
0.0316874, 0.864853, -0.771564
0.04516, 1.07808, -0.0966893
0.035005, 0.762647, -0.302561
0.043321, 0.845452, -0.157981
0.0424318, 0.891772, -0.539622
0.0432526, 0.924051, -0.716923
0.0459599, 1.02459, -0.520939
0.036036, 1.21825, -1.05515
0.0345683, 0.960909, 0.0640892
0.046556, 1.08352, -0.247339
0.0494278, 0.913072, 0.033231
0.0557929, 1.0175, -0.559466
0.041702, 1.04473, -0.0776956
0.0451182, 0.987663, 0.11621
0.0382459, 1.04794, -0.365591
0.0367091, 0.907202, 0.157205
0.0341824, 0.856033, -0.0458321
0.0347703, 1.02758, -0.340178
0.0573632, 1.4547, 0.177172
0.0477262, 1.01468, -0.185219
0.0453802, 0.788025, -0.273843
0.0422123, 1.10634, 0.0476871
0.041165, 0.799841, 0.267732
0.0337264, 1.14421, -0.401436
0.0470715, 0.989006, 0.395607
0.0461374, 1.21335, 0.121034
0.0563775, 1.67737, -0.0553952
0.0535144, 1.28542, 0.178878
0.0503498, 1.16736, -0.101134
0.0311849, 0.710484, 0.250888
0.0380668, 1.16918, -0.0931603
0.0423302, 0.978587, -1.17484
0.0365008, 1.10866, -0.714381
0.0379018, 1.08217, -0.498071
0.0450948, 1.11534, -0.190141
0.060035, 0.818271, 0.423194
0.0426265, 1.03831, -0.90449
0.0609606, 1.04032, 0.374599
0.0419866, 0.923011, 0.412332
0.03463, 0.740209, -1.14273
0.0539122, 0.994229, -0.235801
0.0358275, 0.842337, 0.0213582
0.0499184, 1.36779, 0.299043
0.0370234, 0.981197, 0.219341
0.0436654, 0.988925, 0.0758306
0.0366175, 0.736147, 0.312041
0.045077, 0.872243, 0.332806
0.0435305, 0.843702, 0.371423
0.0340616, 0.748121, 0.436682
0.0264464, 0.625035, 0.297703
0.0268442, 0.60507, 0.203173
0.033012, 0.610294, -0.0581792
0.0300354, 0.672667, -0.827959
0.0307962, 0.579457, -0.460327
0.0316306, 0.948132, 0.167571
0.0298436, 0.752399, 0.310535
0.0343793, 0.742422, -0.415158
0.0364109, 0.582072, -0.421864
0.043072, 0.721478, -0.354481
0.0307696, 0.739525, -1.21078
0.0307718, 0.580444, -1.6927
0.0307042, 0.735348, -0.714217
0.0288682, 0.796759, -0.321626
0.0274509, 0.622825, -0.129701
0.0406777, 0.537205, -0.0313334
0.0382166, 0.859436, -0.316003
0.0371171, 1.30622, -0.0514725
0.0494363, 1.12821, 0.156758
0.0500812, 0.999058, -0.0496489
0.0492767, 0.646922, 0.138502
0.0383911, 0.783009, 0.000509428
0.0307718, 0.751098, 0.277325
0.0356087, 0.741075, -0.0883573
0.0344903, 0.666584, 0.317027
0.0319891, 1.25327, 0.110901
0.0400863, 1.0164, -0.185465
0.0413422, 0.774313, -0.519412
0.0347127, 0.589938, -1.05947
0.0340169, 0.733243, -0.828665
0.0255613, 0.822107, -0.0830171
0.0424384, 0.910557, -0.133758
0.0211352, 0.985527, -1.25554
0.0410953, 0.884371, 0.105209
0.0345337, 0.682152, -0.0964935
0.0351343, 0.718895, -0.715665
0.0364142, 0.822154, 0.0814035
0.0375315, 1.28163, -0.0364657
0.0418452, 0.694034, -0.483419
0.035893, 0.969407, -0.52683
0.036817, 0.807283, -0.476248
0.0436902, 0.982517, -0.394825
0.0325081, 0.759121, 0.0904777
0.0255088, 0.908421, 0.11725
0.0360975, 0.781583, 0.207136
0.0326647, 0.699945, 0.211358
0.0431199, 0.654684, 0.211445
0.0378624, 0.954345, -0.0626289
0.0381163, 0.72161, -0.0972307
0.0341598, 0.68837, 0.229421
0.0385212, 0.773425, -0.024191
0.0345607, 0.413522, -0.335984
0.0323154, 0.598428, -0.21816
0.0294133, 0.592699, -0.72704
0.0295238, 0.734405, -0.621311
0.0252928, 0.692419, -1.44287
0.031229, 0.478016, -0.485061
0.0325673, 0.578648, -1.22747
0.0277393, 0.611947, -0.975028
0.0308068, 0.751901, -1.09182
0.0324989, 0.878655, -0.826298
0.0491535, 0.712092, -0.490482
0.0457202, 0.808726, -0.12109
0.039859, 0.790565, -0.00685076
0.0359936, 0.753249, -0.367607
0.0304521, 0.512532, -0.0213032
0.040413, 0.672721, 0.170341
0.0350839, 0.788338, 0.346022
0.0334677, 0.614486, -0.225358
0.0336824, 0.590726, -0.563338
0.0372732, 0.642112, 0.392031
0.0313972, 0.742291, 0.42129
0.0319538, 0.874637, -0.123642
0.0257169, 0.850359, 0.451863
0.0346281, 0.805409, -0.109274
0.0338644, 1.04859, 0.38837
0.0263763, 0.76506, 0.405767
0.030332, 0.789398, -0.0229527
0.0415099, 0.684372, 0.468196
0.0336288, 0.977517, 0.213539
0.0461033, 0.895288, 0.455035
0.0371008, 0.893437, 0.0336627
0.0432188, 1.14137, 0.0349901
0.0368212, 1.02112, -0.643671
0.0454763, 1.06833, -0.359524
0.0348263, 1.02483, -0.455554
0.0411933, 0.839686, -0.396064
0.0405228, 0.883544, -0.611415
0.0352205, 0.910522, 0.113757
0.043314, 0.830653, 0.2501
0.0329088, 0.764565, 0.00859519
0.0394269, 0.874752, 0.206273
0.0400928, 0.763818, 0.223581
0.0372835, 1.15485, 0.0529141
0.0401132, 0.815524, 0.217417
0.0414821, 0.917043, -0.470526
0.034221, 1.04593, 0.0661086
0.0483242, 1.21451, 0.144166
0.047184, 0.929448, -0.731141
0.0401988, 0.838723, 0.29642
0.0462385, 0.715434, -0.466685
0.0400779, 1.00945, 0.390228
0.0448513, 1.0458, 0.331429
0.0394097, 0.985916, -0.0730708
0.0457669, 0.795404, 0.272189
0.0292023, 0.882499, 0.254065
0.0414562, 0.868849, 0.274844
0.0404531, 0.98457, 0.231948
0.027357, 0.745133, 0.160336
0.028766, 0.703038, -0.246261
0.0312478, 1.01776, 0.134632
0.0411167, 0.86895, 0.249565
0.0353599, 0.693598, -0.0279858
0.0397956, 0.900163, 0.229429
0.0341922, 0.628692, 0.0096078
0.0302646, 0.684389, -0.400295
0.0234426, 0.531579, -0.304834
0.0225225, 0.528723, -2.41033
0.0254592, 0.428216, -0.672053
0.0317296, 0.534541, -0.114804
0.0235224, 0.590261, -0.738821
0.0285975, 0.752966, -0.25231
0.0272792, 0.781761, -1.01555
0.0298604, 0.666141, -2.1959
0.0325118, 0.847238, -1.18964
0.0275261, 0.616705, -1.19877
0.0226913, 0.824837, -0.895906
0.0280651, 0.645577, -0.236453
0.0301677, 0.608385, -0.616202
0.0301568, 0.738956, -1.21284
0.0272646, 0.584102, -0.400978
0.0327657, 0.717096, -0.143747
0.0358737, 0.74422, -0.947889
0.0223034, 0.893519, -0.301874
0.0231946, 0.721558, -0.139785
0.0304804, 0.696105, -0.172548
0.0263899, 0.789893, -0.15927
0.0415862, 0.778644, -0.384428
0.0517199, 1.10781, -0.310407
0.041693, 0.958733, 0.0152092
0.0445982, 1.46175, -0.100396
0.0303299, 1.12928, -0.783619
0.0362637, 0.744711, -1.99935
0.0264746, 0.83984, -0.980583
0.0388646, 0.897157, -0.718832
0.0327445, 0.98896, -0.436878
0.0375204, 0.583575, -0.0742989
0.0306407, 0.941453, -1.37035
0.0374929, 1.10069, -0.0577947
0.0328214, 0.975605, -0.0125355
0.0398115, 0.879281, -0.17361
0.0455239, 0.605538, -0.167014
0.0330269, 0.771369, -0.346536
0.0310436, 0.677129, -0.0222741
0.0215057, 0.690717, -0.0366435
0.0384645, 0.838824, -0.29048
0.0356636, 0.728932, -0.532551
0.0313713, 0.476704, -1.1549
0.0260477, 0.566195, -1.24067
0.0214563, 0.576558, -0.452948
0.0235528, 0.593856, -0.273074
0.029819, 0.611995, -0.566459
0.0303668, 0.801268, -1.43939
0.0373431, 0.917933, -0.888329
0.0353037, 0.854814, -0.921185
0.0329548, 0.748923, -0.620911
0.0396722, 0.635831, -0.491817
0.028346, 1.01764, -0.592642
0.0359239, 0.905752, -0.488315
0.041596, 0.65497, -0.34331
0.0314719, 1.10372, -0.35953
0.0397238, 0.693169, -0.58659
0.0370145, 0.864993, 0.0528015
0.0348608, 0.715428, 0.362552
0.044166, 0.709114, 0.352203
0.0392858, 0.919164, 0.390769
0.0280196, 0.997804, -0.11719
0.0340721, 0.885463, -0.302161
0.030544, 0.785546, 0.299738
0.0380157, 0.880879, 0.252222
0.0428801, 0.796544, 0.317304
0.025488, 0.615981, -0.377492
0.0414718, 0.5561, 0.163628
0.0319275, 0.550091, 0.0110997
0.0402899, 0.789649, -0.900026
0.0274996, 0.473875, -1.02339
0.0292423, 0.734832, -1.09647
0.0284024, 0.811687, -0.656282
0.0326906, 0.675132, -0.954748
0.0237819, 0.797661, -0.678711
0.0403143, 0.720529, -0.678729
0.0298579, 1.01012, -0.864468
0.0349103, 0.908958, -0.651536
0.0387329, 1.09255, -0.819076
0.0377875, 1.13242, -2.02864
0.0422547, 1.20091, -0.423719
0.0294747, 1.34156, -0.484708
0.0322967, 0.799795, -0.57671
0.0333422, 0.913455, 0.320035
0.0523385, 1.07277, 0.159221
0.0406077, 1.00337, 0.289664
0.0351778, 1.39332, 0.024284
0.0411901, 1.28855, -0.753115
0.0461904, 1.11071, 0.139807
0.0325388, 1.10593, -0.209845
0.0355092, 0.824881, -0.0143065
0.031351, 0.592462, -0.04272
0.0242765, 0.797717, -0.536017
0.0346032, 0.94911, -0.164317
0.0294963, 0.654452, -0.191627
0.0414, 0.943849, -0.325463
0.047733, 1.06354, -0.234111
0.0449617, 1.3897, 0.194627
0.0492375, 1.28143, -0.108708
0.052523, 0.912634, -0.214804
0.0443284, 0.880994, 0.2168
0.0360069, 0.834212, 0.0333683
0.0371387, 0.684462, -0.139187
0.0352534, 0.742141, -0.293296
0.037318, 0.871464, -0.488843
0.0282593, 0.654612, 0.121041
0.0482163, 0.73112, -0.20442
0.0469732, 1.09257, -0.310354
0.0321505, 0.88694, -0.540188
0.0394859, 0.802328, -0.659356
0.0370145, 0.595033, -0.181042
