alpha, beta, delta, gamma 
0.088028, 0.0103408, 0.0107505, 0.0992105
0.0898271, 0.00965651, 0.00999933, 0.0842782
0.117803, 0.0134454, 0.00900978, 0.0867011
0.115782, 0.0143162, 0.0085326, 0.0973205
0.111146, 0.0123202, 0.00755177, 0.0794741
0.106975, 0.0132786, 0.00918062, 0.0793492
0.101652, 0.0135472, 0.00883619, 0.0823386
0.0982926, 0.013187, 0.00907761, 0.0869557
0.111582, 0.0116308, 0.00993614, 0.122132
0.0955122, 0.0109294, 0.0114464, 0.0828807
0.09827, 0.00929746, 0.0113413, 0.0934349
0.0791146, 0.00807903, 0.0104623, 0.0937982
0.0843689, 0.00993068, 0.0115543, 0.0753103
0.0788092, 0.0107784, 0.00818867, 0.100336
0.0799948, 0.00908417, 0.0102669, 0.0960159
0.0940861, 0.010495, 0.0109618, 0.112011
0.0753191, 0.00952815, 0.0116448, 0.109119
0.0837897, 0.00862454, 0.0107262, 0.121484
0.0678689, 0.0105146, 0.0124134, 0.105012
0.08988, 0.010278, 0.0136449, 0.12533
0.0824567, 0.0110748, 0.014483, 0.134289
0.0942302, 0.0117106, 0.0137813, 0.101581
0.084029, 0.0102575, 0.0118984, 0.114277
0.0826822, 0.0105985, 0.0112299, 0.120823
0.0791082, 0.010064, 0.0108001, 0.117225
0.0804511, 0.0108856, 0.0131168, 0.0975198
0.085427, 0.00997974, 0.0117952, 0.101868
0.0717516, 0.0103547, 0.00947522, 0.0897899
0.0962937, 0.00971967, 0.0103042, 0.0777384
0.0910649, 0.0103553, 0.00959877, 0.0978921
0.0775693, 0.00737646, 0.0120925, 0.0963152
0.060895, 0.0098332, 0.0102182, 0.0846889
0.0639396, 0.00870596, 0.00984504, 0.102903
0.0509553, 0.00991497, 0.0101414, 0.108157
0.0445003, 0.00612291, 0.0142408, 0.112801
0.041789, 0.0061653, 0.0124173, 0.0875981
0.0525696, 0.00711599, 0.0120065, 0.0956792
0.0532222, 0.00568747, 0.00749896, 0.0841577
0.071919, 0.00716938, 0.0102179, 0.0835936
0.0686596, 0.0079423, 0.00821408, 0.0686224
0.0844196, 0.0073776, 0.0082305, 0.0627956
0.0685792, 0.00788421, 0.00682328, 0.0601921
0.0611681, 0.00671304, 0.00778143, 0.0800937
0.0531976, 0.00688729, 0.00981983, 0.0779975
0.0610598, 0.00778071, 0.0118199, 0.0700037
0.063511, 0.0102658, 0.00939449, 0.0959186
0.0905992, 0.00995513, 0.0104381, 0.0728093
0.101663, 0.0108079, 0.00813956, 0.0733577
0.0854144, 0.010337, 0.00912237, 0.0778263
0.0796975, 0.00932647, 0.0097668, 0.0843313
0.0765546, 0.00743047, 0.0116038, 0.0943814
0.0697803, 0.00705705, 0.0109545, 0.0964892
0.0787557, 0.0111588, 0.010994, 0.104487
0.0972534, 0.0101898, 0.00826894, 0.0824685
0.0820445, 0.0105619, 0.00785768, 0.0774667
0.0749446, 0.00971044, 0.00794908, 0.0850524
0.082373, 0.00853376, 0.00952631, 0.0805835
0.0681311, 0.00909801, 0.00826849, 0.0970658
0.0673742, 0.00639141, 0.0103752, 0.106418
0.0646645, 0.00850876, 0.0107952, 0.0793328
0.067733, 0.00861967, 0.00988773, 0.0816908
0.0779533, 0.00795859, 0.0103178, 0.0935274
0.0615821, 0.00945352, 0.0110705, 0.0972932
0.0643002, 0.00921192, 0.0133942, 0.121974
0.0733357, 0.00953703, 0.0125327, 0.112883
0.0879312, 0.0068517, 0.0104552, 0.126517
0.064166, 0.00983827, 0.0100704, 0.134523
0.0582828, 0.00939497, 0.0118557, 0.0969407
0.0768632, 0.00830538, 0.011588, 0.125443
0.0627674, 0.00864229, 0.0133893, 0.114812
0.058607, 0.00759935, 0.0128921, 0.104661
0.0551697, 0.00762721, 0.0111603, 0.126524
0.0692758, 0.0060653, 0.0142949, 0.154781
0.0401523, 0.00549891, 0.0134935, 0.128793
0.0351365, 0.0065182, 0.0119253, 0.140594
0.0384911, 0.0074529, 0.0124824, 0.129155
0.0555756, 0.0070851, 0.0129461, 0.131837
0.0527151, 0.00759017, 0.0152658, 0.119457
0.0638696, 0.00883996, 0.0148181, 0.150545
0.0631659, 0.00894251, 0.0103999, 0.126912
0.0736712, 0.00921696, 0.0132877, 0.118046
0.071861, 0.00716269, 0.0129012, 0.106189
0.0754537, 0.00854703, 0.0126945, 0.124701
0.0706872, 0.00776949, 0.0123602, 0.124133
0.0588691, 0.00769141, 0.0101547, 0.115351
0.0781726, 0.00631058, 0.00944939, 0.096601
0.0697394, 0.00919021, 0.00907887, 0.10567
0.0632893, 0.00987008, 0.0131051, 0.112315
0.062597, 0.00931928, 0.0120774, 0.13066
0.0781047, 0.00964294, 0.0134209, 0.153686
0.0610559, 0.0107853, 0.0178002, 0.152707
0.0854065, 0.0105708, 0.0140282, 0.133917
0.0767911, 0.00761423, 0.0137246, 0.163256
0.0850183, 0.00951856, 0.0127274, 0.138078
0.0865909, 0.0100102, 0.015732, 0.120445
0.0959055, 0.00974792, 0.0137833, 0.125859
0.0979791, 0.0110015, 0.0146362, 0.141504
0.0829546, 0.0113033, 0.014206, 0.133038
0.104282, 0.0101771, 0.011731, 0.132048
0.105939, 0.010144, 0.0131402, 0.122133
0.116109, 0.0120099, 0.010838, 0.120242
0.102834, 0.0143482, 0.012005, 0.113575
0.133486, 0.0131982, 0.0123196, 0.135467
0.106169, 0.0135569, 0.0136497, 0.134117
0.115771, 0.0132622, 0.0119572, 0.120053
0.117326, 0.0126322, 0.0112736, 0.136039
0.11692, 0.0143755, 0.0135839, 0.110887
0.117161, 0.010124, 0.00969194, 0.0964453
0.0946171, 0.00975691, 0.0105915, 0.0809109
0.0919503, 0.00797583, 0.0127048, 0.0972974
0.0961847, 0.00794243, 0.0125817, 0.134499
0.0857796, 0.0114759, 0.0125893, 0.141277
0.110022, 0.00891009, 0.0126843, 0.136401
0.0837851, 0.0116194, 0.0105037, 0.11217
0.121035, 0.0112304, 0.0121207, 0.135482
0.116349, 0.0105732, 0.0121407, 0.127793
0.102027, 0.0104835, 0.0107586, 0.108216
0.111434, 0.0116359, 0.0100443, 0.127195
0.100173, 0.0112141, 0.010493, 0.12347
0.0919752, 0.010086, 0.0115743, 0.120725
0.0917876, 0.010849, 0.0123528, 0.121397
0.10529, 0.0121551, 0.0128875, 0.127338
0.0899606, 0.0124611, 0.00989996, 0.12488
0.0820045, 0.00957995, 0.0135189, 0.123712
0.0827948, 0.0108708, 0.0137359, 0.126356
0.0940687, 0.0102066, 0.0126841, 0.141137
0.0905899, 0.00922368, 0.0137558, 0.127365
0.0613992, 0.00990269, 0.0172294, 0.152573
0.0668513, 0.00851866, 0.0121755, 0.134317
0.0672128, 0.00950377, 0.0154002, 0.123571
0.0647589, 0.00834756, 0.0104252, 0.0935634
0.0747019, 0.00933674, 0.0109808, 0.122291
0.0833943, 0.00955053, 0.0115745, 0.124894
0.0682885, 0.00956579, 0.0133969, 0.114555
0.0714791, 0.0108642, 0.0121015, 0.135571
0.0935768, 0.00942009, 0.0136767, 0.119804
0.0888128, 0.00882237, 0.0144246, 0.145458
0.0766384, 0.0113194, 0.0151708, 0.154948
0.0699534, 0.00975304, 0.0146274, 0.139843
0.083237, 0.00909605, 0.0164054, 0.151563
0.0714538, 0.00810211, 0.0160381, 0.149345
0.0607006, 0.0088616, 0.0148053, 0.134955
0.0860999, 0.00833225, 0.0130495, 0.13228
0.0824467, 0.0104602, 0.0163193, 0.15575
0.0648383, 0.00923363, 0.0156038, 0.16917
0.0774319, 0.0074085, 0.014852, 0.14645
0.0834388, 0.00944059, 0.0144233, 0.119568
0.0929699, 0.00863698, 0.0136009, 0.105527
0.0923082, 0.00932494, 0.0132432, 0.129546
0.0797311, 0.00961828, 0.0124195, 0.142429
0.0827343, 0.00967728, 0.0120324, 0.121044
0.0844596, 0.0111978, 0.0127224, 0.116637
0.0872849, 0.0126681, 0.0100102, 0.118093
0.0960351, 0.0130062, 0.0135367, 0.113805
0.0836747, 0.0106556, 0.0108745, 0.114569
0.107219, 0.0120835, 0.0117922, 0.115696
0.0928038, 0.0109566, 0.00982736, 0.104823
0.0825839, 0.0116746, 0.0115563, 0.103882
0.0818811, 0.013381, 0.0155238, 0.123319
0.0868844, 0.00962261, 0.0134494, 0.11825
0.0860507, 0.0105675, 0.0133317, 0.108239
0.0817297, 0.0119263, 0.015805, 0.115671
0.108773, 0.0139511, 0.0164591, 0.109088
0.0806598, 0.0129688, 0.0128982, 0.135194
0.073156, 0.0103237, 0.0108829, 0.128548
0.0712578, 0.0111152, 0.0126876, 0.114362
0.0787096, 0.00931067, 0.0123839, 0.114821
0.0789071, 0.0105718, 0.0118457, 0.122446
0.0665867, 0.0114703, 0.0117266, 0.0982232
0.0936097, 0.0114647, 0.0103874, 0.0930883
0.0845233, 0.0110391, 0.0102461, 0.109978
0.0655248, 0.00906313, 0.0120423, 0.115654
0.0875688, 0.0086945, 0.0111496, 0.100223
0.0695287, 0.00769054, 0.0113516, 0.111328
0.0777524, 0.00834698, 0.0105978, 0.110465
0.0914519, 0.00983129, 0.0133671, 0.100816
0.0914812, 0.00870357, 0.0126752, 0.0874663
0.0846635, 0.00721271, 0.0102116, 0.101733
0.072965, 0.00975697, 0.00979015, 0.0866057
0.0780086, 0.00818012, 0.0113662, 0.0876577
0.0812334, 0.00827693, 0.010194, 0.0779682
0.0706848, 0.00867065, 0.00932143, 0.0983281
0.0607227, 0.00718667, 0.0109736, 0.103427
0.0839703, 0.0095044, 0.00945285, 0.103986
0.103127, 0.0123504, 0.00985912, 0.0838366
0.119389, 0.0117061, 0.00887363, 0.0911216
0.0925793, 0.00994898, 0.00836442, 0.0640988
0.0741847, 0.00985478, 0.00912984, 0.059632
0.0713903, 0.00738687, 0.0085915, 0.0745628
0.0638849, 0.0099799, 0.00978987, 0.100375
0.0654475, 0.00704806, 0.0111806, 0.0896209
0.0583938, 0.007792, 0.00846337, 0.0919555
0.0733061, 0.00874918, 0.00987582, 0.0842709
0.0654452, 0.00891823, 0.0108697, 0.093425
0.0741316, 0.00990272, 0.00895317, 0.0893843
0.0686552, 0.0102556, 0.0109257, 0.0673362
0.0668999, 0.00955623, 0.00899536, 0.0782991
0.0615913, 0.00998253, 0.00963597, 0.067562
0.0755297, 0.0111548, 0.00847457, 0.0703127
0.076288, 0.00695945, 0.00666848, 0.0850901
0.0751931, 0.0070331, 0.00918778, 0.0715779
0.0590111, 0.00712458, 0.00907093, 0.0713917
0.0590703, 0.00835341, 0.00679518, 0.0891373
0.0755536, 0.00789131, 0.00831405, 0.0680256
0.0645581, 0.00924736, 0.00756362, 0.0850431
0.0803545, 0.00888653, 0.00909206, 0.0836128
0.0752044, 0.00840196, 0.00979224, 0.0740889
0.0708204, 0.0109002, 0.0116033, 0.079911
0.0740706, 0.0103136, 0.00711754, 0.0917502
0.0684124, 0.00986989, 0.0107125, 0.0886025
0.0790904, 0.0101607, 0.0108394, 0.105049
0.0794732, 0.0101529, 0.0118237, 0.10994
0.0918544, 0.0146541, 0.0120499, 0.0997541
0.133773, 0.0145414, 0.010645, 0.111974
0.11099, 0.0131339, 0.0126078, 0.100944
0.126, 0.0145393, 0.0114654, 0.108199
0.121394, 0.014209, 0.0123338, 0.131633
0.115385, 0.013859, 0.0110131, 0.120876
0.0977868, 0.012516, 0.0111938, 0.119346
0.121796, 0.0118621, 0.0110582, 0.121211
0.103321, 0.0114786, 0.0120409, 0.0808918
0.096584, 0.00973435, 0.0112975, 0.108199
0.0648494, 0.0110617, 0.0121253, 0.089171
0.0932653, 0.0107589, 0.0130965, 0.125259
0.101604, 0.0106715, 0.0126632, 0.143754
0.108347, 0.0111064, 0.0143931, 0.133814
0.0974762, 0.0127767, 0.0160164, 0.153887
0.0958201, 0.0112086, 0.0118536, 0.122209
0.118378, 0.0143475, 0.01086, 0.0972085
0.11421, 0.0131636, 0.00901923, 0.090011
0.10462, 0.0129772, 0.00886525, 0.102115
0.108689, 0.0137058, 0.00983867, 0.100349
0.108281, 0.0134724, 0.0110585, 0.118996
0.131456, 0.0122709, 0.00861396, 0.0981538
0.149181, 0.0153164, 0.0101269, 0.0879926
0.141381, 0.0180391, 0.00872157, 0.0767803
0.154457, 0.0163928, 0.00801943, 0.0653459
0.14162, 0.0136135, 0.00903853, 0.0941091
0.124336, 0.0147909, 0.0112936, 0.0901364
0.155473, 0.0121759, 0.0102299, 0.0900967
0.122649, 0.0147114, 0.0120686, 0.100018
0.115653, 0.0131947, 0.0124644, 0.0937736
0.104737, 0.0118202, 0.0122097, 0.116185
0.100813, 0.0107987, 0.0139606, 0.129584
0.121358, 0.0128719, 0.0150245, 0.12126
0.118417, 0.0108128, 0.0144062, 0.097409
0.107963, 0.0116365, 0.0124256, 0.119171
0.133469, 0.0133871, 0.0126966, 0.122294
0.121618, 0.0135945, 0.0130352, 0.103563
0.148216, 0.0130361, 0.0101685, 0.111124
0.123501, 0.0165832, 0.0117502, 0.0867315
0.113379, 0.0141754, 0.0110493, 0.111484
0.117534, 0.014616, 0.0121881, 0.108893
0.137894, 0.0121813, 0.00985607, 0.117735
0.155488, 0.0134363, 0.0105189, 0.106794
0.181954, 0.0167461, 0.00902489, 0.0877006
0.18337, 0.0187951, 0.0117028, 0.0848362
0.159973, 0.0157872, 0.0103835, 0.0951056
0.153449, 0.014501, 0.00938738, 0.0987483
0.155967, 0.0202471, 0.00962697, 0.0899031
0.148289, 0.0152045, 0.0117945, 0.0884443
0.18823, 0.0135993, 0.00853589, 0.0786245
0.143503, 0.014057, 0.00792703, 0.0859615
0.125221, 0.0161028, 0.0110267, 0.0694662
0.114924, 0.0190458, 0.00763258, 0.0803649
0.154785, 0.0150919, 0.00815971, 0.0644066
0.164324, 0.0172094, 0.00877891, 0.0690004
0.162659, 0.0161695, 0.00783448, 0.0774729
0.150303, 0.0143605, 0.00892147, 0.0801567
0.131428, 0.0159649, 0.00875168, 0.0854104
0.130074, 0.0172798, 0.00926524, 0.087343
0.127316, 0.0146194, 0.00801909, 0.0830489
0.126637, 0.0133302, 0.00968028, 0.0888326
0.125991, 0.0168399, 0.0109954, 0.103236
0.124384, 0.0182033, 0.0103559, 0.106715
0.123201, 0.0129079, 0.00981184, 0.0950427
0.114984, 0.0127332, 0.0114446, 0.0866018
0.093433, 0.0126252, 0.00941566, 0.106353
0.110354, 0.0131842, 0.012308, 0.101373
0.14073, 0.0123859, 0.0115557, 0.112789
0.152326, 0.0144454, 0.0105951, 0.0937432
0.125421, 0.0187708, 0.0104747, 0.118039
0.125289, 0.0140054, 0.0115121, 0.143213
0.120045, 0.0159031, 0.0125282, 0.102428
0.120413, 0.0142512, 0.0103017, 0.0917142
0.129066, 0.012665, 0.010799, 0.112016
0.104785, 0.0145007, 0.0115392, 0.144146
0.103089, 0.0149139, 0.0134172, 0.115586
0.126073, 0.013202, 0.0151272, 0.141049
0.108696, 0.0126968, 0.0124709, 0.134172
0.101141, 0.0114702, 0.0111296, 0.134225
0.111323, 0.0125724, 0.0108857, 0.119593
0.0933631, 0.013285, 0.0132178, 0.128399
0.115279, 0.0118664, 0.0151968, 0.123281
0.0889942, 0.0133739, 0.0116969, 0.145547
0.0850553, 0.0123656, 0.0122595, 0.128257
0.10815, 0.014412, 0.0160922, 0.124158
0.0975483, 0.0116164, 0.0134002, 0.148342
0.0951411, 0.0114709, 0.0163333, 0.149817
0.108114, 0.0105959, 0.0133657, 0.135618
0.102892, 0.0121634, 0.0105011, 0.157302
0.0987397, 0.0123004, 0.0108394, 0.123445
0.0920857, 0.0122317, 0.0127582, 0.135945
0.104863, 0.0120691, 0.0116359, 0.132873
0.0880248, 0.0106684, 0.0128771, 0.121584
0.071848, 0.00822494, 0.0127714, 0.147113
0.0655478, 0.00851052, 0.0137827, 0.152339
0.0737844, 0.0106691, 0.0150716, 0.148725
0.0729709, 0.00725349, 0.0145471, 0.129287
0.0775104, 0.00617777, 0.0168461, 0.120959
0.0762326, 0.00669403, 0.0118619, 0.113945
0.0842103, 0.00993757, 0.0129752, 0.128738
0.105012, 0.00951817, 0.0116821, 0.12882
0.082248, 0.00896894, 0.0112228, 0.128672
0.089886, 0.0100396, 0.0144638, 0.143955
0.09223, 0.0117721, 0.0146383, 0.141143
0.0827503, 0.0107077, 0.0169732, 0.140001
0.0801346, 0.00745148, 0.0150977, 0.149622
0.0800475, 0.00831016, 0.015711, 0.16148
0.0874283, 0.0108671, 0.0156502, 0.155685
0.103515, 0.0118958, 0.0141867, 0.162994
0.128003, 0.0140632, 0.0147504, 0.151795
0.111251, 0.0129759, 0.0150445, 0.139331
0.125656, 0.0128037, 0.0128311, 0.158588
0.115422, 0.0124013, 0.0128337, 0.125946
0.143288, 0.0136739, 0.0138018, 0.161602
0.14666, 0.0124214, 0.0155208, 0.119257
0.134548, 0.0134961, 0.0147035, 0.143991
0.124702, 0.015728, 0.0154143, 0.153043
0.117112, 0.013082, 0.0192212, 0.142073
0.149775, 0.0136807, 0.0189172, 0.16643
0.111322, 0.0155557, 0.0196842, 0.186895
0.140946, 0.0157679, 0.0178076, 0.167291
0.144918, 0.0143583, 0.0175597, 0.156152
0.153957, 0.015708, 0.0153016, 0.157286
0.152056, 0.0148727, 0.0185043, 0.161581
0.133716, 0.0148439, 0.019982, 0.173519
0.119094, 0.0119222, 0.0154243, 0.160634
0.121406, 0.0128585, 0.0144394, 0.151956
0.110268, 0.0130318, 0.0148322, 0.139821
0.125719, 0.0135787, 0.0137071, 0.163629
0.106779, 0.012952, 0.018286, 0.204778
0.121242, 0.0118127, 0.0210285, 0.196284
0.0948964, 0.0112508, 0.0170357, 0.217831
0.106715, 0.0129246, 0.0230693, 0.180639
0.1126, 0.0120565, 0.0216506, 0.230299
0.0954212, 0.0124751, 0.0189144, 0.204435
0.119745, 0.0141984, 0.021113, 0.197022
0.145067, 0.0128708, 0.0172403, 0.207883
0.13951, 0.0145841, 0.0159391, 0.170432
0.130951, 0.0156092, 0.0176989, 0.162359
0.133697, 0.0154437, 0.0174597, 0.155654
0.119746, 0.0172295, 0.0156263, 0.154557
0.152133, 0.0147843, 0.0172347, 0.146692
0.154624, 0.0158523, 0.0162652, 0.162705
0.188174, 0.0180287, 0.0140134, 0.135861
0.162831, 0.0193555, 0.0133641, 0.161979
0.165732, 0.0161162, 0.0155825, 0.163026
0.164012, 0.017259, 0.016914, 0.131782
0.154281, 0.0163365, 0.0151494, 0.133419
0.139787, 0.0185855, 0.0156255, 0.144838
0.173951, 0.0171314, 0.0120748, 0.126346
0.172742, 0.0180546, 0.0145687, 0.131779
0.148324, 0.0173157, 0.0131434, 0.129315
0.152067, 0.0176301, 0.012746, 0.134741
0.152245, 0.0162503, 0.0134503, 0.145552
0.149166, 0.0176863, 0.0176107, 0.130808
0.124573, 0.0142269, 0.0155362, 0.140127
0.128214, 0.0144107, 0.0161536, 0.141097
0.153265, 0.0162985, 0.0169352, 0.147785
0.16104, 0.0139416, 0.013971, 0.158759
0.167469, 0.0161015, 0.0139236, 0.144444
0.150977, 0.0158605, 0.0142596, 0.128313
0.168765, 0.0143393, 0.0151706, 0.142151
0.133895, 0.0171147, 0.0143807, 0.124346
0.120906, 0.0136701, 0.0132279, 0.103092
0.153113, 0.0157829, 0.0164994, 0.120182
0.143674, 0.0172803, 0.0103701, 0.118479
0.148844, 0.0186959, 0.0120034, 0.124868
0.151514, 0.0140514, 0.0143608, 0.111909
0.129752, 0.0142422, 0.0101271, 0.122705
0.131973, 0.0145599, 0.0122879, 0.108199
0.121203, 0.0131813, 0.012123, 0.130398
0.124618, 0.0129299, 0.0148527, 0.140326
0.111579, 0.0152316, 0.0127249, 0.128374
0.130628, 0.0176715, 0.0141078, 0.114733
0.132659, 0.0129746, 0.0134729, 0.128995
0.129458, 0.0157764, 0.0127284, 0.122121
0.143068, 0.0129466, 0.0153326, 0.135415
0.114916, 0.0130009, 0.0161602, 0.142273
0.113515, 0.0136503, 0.0176859, 0.138657
0.135506, 0.0104181, 0.0136968, 0.152534
0.103375, 0.0116875, 0.0169752, 0.104672
0.120738, 0.0111878, 0.0135342, 0.137827
0.0717684, 0.0106737, 0.0156186, 0.11056
0.100074, 0.0118445, 0.0131115, 0.105712
0.0940606, 0.0130767, 0.0109777, 0.0953516
0.11147, 0.0121523, 0.0091054, 0.0872665
0.103487, 0.0110086, 0.00928395, 0.0723326
0.0914426, 0.0124023, 0.00879103, 0.0970587
0.0789787, 0.0126185, 0.00981484, 0.100778
0.0857297, 0.0107073, 0.00839225, 0.0893349
0.0775954, 0.0082141, 0.00770927, 0.0887531
0.0607244, 0.00848345, 0.0074713, 0.0848117
0.0865321, 0.00877703, 0.0093643, 0.0843452
0.0608034, 0.00799617, 0.0087182, 0.0930433
0.0728138, 0.0123664, 0.00909043, 0.080777
0.0667349, 0.00778634, 0.00877366, 0.0672293
0.0617904, 0.00829462, 0.00829639, 0.0746807
0.0588742, 0.00870516, 0.00939753, 0.0785791
0.068357, 0.00863575, 0.00952506, 0.0819878
0.0671894, 0.0112569, 0.010601, 0.0773599
0.0707773, 0.00940729, 0.0107433, 0.0865131
0.0937018, 0.010437, 0.0112564, 0.09889
0.0934053, 0.010971, 0.0099718, 0.0872819
0.0858206, 0.0100784, 0.00984224, 0.0793228
0.0896711, 0.00905098, 0.0109058, 0.0843204
0.102458, 0.00971819, 0.0109719, 0.106419
0.0826558, 0.00935616, 0.0108658, 0.130475
0.0680066, 0.00922332, 0.0121504, 0.115825
0.0859411, 0.00927099, 0.0132408, 0.119873
0.0765857, 0.00772202, 0.0121343, 0.113649
0.0798417, 0.0102974, 0.0134766, 0.139169
0.0846198, 0.0100602, 0.0156208, 0.142628
0.0825739, 0.0113213, 0.0152866, 0.134967
0.0798473, 0.0115817, 0.0149523, 0.135105
0.0965277, 0.00976754, 0.016371, 0.160276
0.0933808, 0.0129443, 0.0149135, 0.13684
0.119009, 0.0109224, 0.0157454, 0.146548
0.0945172, 0.0134494, 0.0156696, 0.143827
0.115627, 0.011957, 0.0146762, 0.155693
0.0993302, 0.0127348, 0.0150019, 0.142046
0.116788, 0.0123679, 0.0150957, 0.140241
0.117952, 0.0123155, 0.0162197, 0.12457
0.105403, 0.0140802, 0.0136474, 0.138091
0.0930604, 0.0124983, 0.0119407, 0.117923
0.0969131, 0.0149259, 0.0120818, 0.13654
0.0926073, 0.0112703, 0.0119179, 0.128676
0.105827, 0.014165, 0.012217, 0.0938869
0.114466, 0.0133211, 0.0101175, 0.0922086
0.119004, 0.0131899, 0.0100262, 0.086097
0.114542, 0.0131092, 0.0109415, 0.0902508
0.122056, 0.0153617, 0.00875075, 0.0766201
0.131577, 0.0151101, 0.00655009, 0.0764018
0.122654, 0.0147834, 0.00750668, 0.0686626
0.120001, 0.0146665, 0.00886226, 0.0682179
0.118499, 0.0135447, 0.00731033, 0.0833291
0.137583, 0.0129296, 0.009408, 0.0904528
0.13786, 0.0120098, 0.0107079, 0.0786936
0.117559, 0.0115873, 0.00844175, 0.105265
0.143707, 0.0131792, 0.010462, 0.102261
0.0986337, 0.0133193, 0.0119104, 0.100811
0.112779, 0.0132488, 0.0110967, 0.116465
0.120352, 0.0112577, 0.0104687, 0.0908921
0.131569, 0.0143122, 0.0115362, 0.0894092
0.12864, 0.0124177, 0.0106394, 0.108897
0.123932, 0.0133231, 0.014477, 0.0974849
0.111584, 0.0120772, 0.0112876, 0.107642
0.103529, 0.0125947, 0.0117477, 0.118323
0.135024, 0.0128343, 0.0112425, 0.0916748
0.143792, 0.0137106, 0.0134217, 0.116037
0.137604, 0.0162874, 0.0137226, 0.111366
0.152178, 0.0157928, 0.0137009, 0.112692
0.142218, 0.0142737, 0.011398, 0.10399
0.156198, 0.0169957, 0.0141659, 0.116803
0.134094, 0.016226, 0.00996029, 0.0945747
0.126331, 0.0146894, 0.0123491, 0.0736899
0.126445, 0.0151381, 0.0109879, 0.12941
0.118929, 0.0135733, 0.0122298, 0.0740058
0.122871, 0.0121495, 0.0104767, 0.0980453
0.114302, 0.014726, 0.00927255, 0.096107
0.115296, 0.0147478, 0.0101094, 0.0903449
0.140464, 0.0135322, 0.0101849, 0.107445
0.118962, 0.0121604, 0.0111256, 0.109967
0.116301, 0.0129738, 0.0110671, 0.111321
0.115621, 0.0136704, 0.0113426, 0.117034
0.108272, 0.0117414, 0.0117898, 0.139619
0.115148, 0.0121885, 0.0110932, 0.128948
0.105904, 0.0114199, 0.0116776, 0.124143
0.0861945, 0.0105769, 0.0122254, 0.126589
0.102292, 0.010892, 0.0145793, 0.127921
0.114067, 0.0131361, 0.0128486, 0.141706
0.120105, 0.0131802, 0.0141142, 0.129274
0.127088, 0.0145299, 0.0138545, 0.142456
0.114583, 0.0118097, 0.0160785, 0.113879
0.0981109, 0.0111768, 0.0142826, 0.112081
0.108934, 0.0121594, 0.0120573, 0.120021
0.133965, 0.0121736, 0.0112217, 0.0858949
0.134051, 0.0131594, 0.00964569, 0.0979114
0.122951, 0.0146021, 0.00942838, 0.0669228
0.134645, 0.0164524, 0.00850027, 0.079236
0.137621, 0.0139747, 0.0102672, 0.0785284
0.146611, 0.0133857, 0.0094876, 0.0776627
0.134504, 0.0132377, 0.00686786, 0.0743508
0.137652, 0.0151552, 0.00775893, 0.0784621
0.118181, 0.0128322, 0.00868023, 0.0696603
0.145196, 0.0168225, 0.0111343, 0.102141
0.125698, 0.016531, 0.0108748, 0.0749288
0.143251, 0.0141474, 0.00888195, 0.0880816
0.161293, 0.0146856, 0.00879401, 0.0773765
0.138434, 0.0170888, 0.00670224, 0.0882065
0.143648, 0.0164408, 0.00739184, 0.067079
0.140397, 0.0151093, 0.00805053, 0.0742057
0.132756, 0.0141219, 0.00603419, 0.0716556
0.135807, 0.0123025, 0.00679868, 0.0671899
0.124745, 0.0108274, 0.00809683, 0.0806581
0.117679, 0.013565, 0.00600557, 0.075958
0.144452, 0.0152677, 0.00765656, 0.0668057
0.115687, 0.0143172, 0.007205, 0.0576152
0.13295, 0.013212, 0.00741897, 0.0820251
0.115243, 0.0112968, 0.00826071, 0.0822468
0.107986, 0.0126816, 0.0101974, 0.0822313
0.100172, 0.0140205, 0.00905981, 0.0871611
0.0957826, 0.0129667, 0.00847707, 0.0913417
0.115917, 0.0128422, 0.00943944, 0.0750657
0.105769, 0.0128069, 0.00808371, 0.0692414
0.11076, 0.0131991, 0.0078954, 0.0787699
0.127384, 0.0129416, 0.0081665, 0.0725319
0.133298, 0.0124236, 0.0078385, 0.0957113
0.120382, 0.0131936, 0.00833281, 0.0832666
0.131725, 0.0132999, 0.0115406, 0.0827873
0.123344, 0.0132119, 0.00750278, 0.0565413
0.131984, 0.013931, 0.00666194, 0.0538224
0.113064, 0.0119527, 0.00846742, 0.0528055
0.122031, 0.0131758, 0.00608934, 0.0619566
0.108576, 0.0132819, 0.00564581, 0.0475126
0.0928821, 0.0110467, 0.00623234, 0.0449275
0.0932353, 0.0090305, 0.0054201, 0.0479536
0.0961339, 0.0113485, 0.00489524, 0.048255
0.0997812, 0.00990904, 0.0062537, 0.0424588
0.094828, 0.0113905, 0.00518298, 0.0387377
0.105995, 0.0102839, 0.00466978, 0.0335548
0.0850738, 0.00787273, 0.00367869, 0.027734
0.0868591, 0.0108863, 0.00471128, 0.0327629
0.0791789, 0.00831366, 0.00454188, 0.0342557
0.0656412, 0.012265, 0.0057833, 0.0499219
0.0749312, 0.00930395, 0.00513087, 0.0394964
0.0819809, 0.0115527, 0.00436714, 0.0618074
0.0652942, 0.00993453, 0.0066979, 0.0581
0.0732798, 0.00821409, 0.00548825, 0.0719681
0.0542514, 0.0106325, 0.00597861, 0.0701624
0.0598981, 0.00923107, 0.00695769, 0.0640908
0.0721797, 0.00944482, 0.00539904, 0.0545004
0.0686239, 0.00923923, 0.00716103, 0.0704352
