alpha, beta, delta, gamma 
0.0763917, 0.00819246, 0.00711341, 0.071692
0.0753476, 0.00773552, 0.00956986, 0.0686968
0.064722, 0.0075751, 0.00969798, 0.0599603
0.0766203, 0.00757264, 0.0100858, 0.0834745
0.0780583, 0.00744699, 0.00883202, 0.082386
0.0864128, 0.00896236, 0.00919422, 0.0817996
0.0690492, 0.00851519, 0.00892397, 0.089838
0.0695225, 0.00885957, 0.00921267, 0.111152
0.0566114, 0.00988001, 0.0111813, 0.0996006
0.0610748, 0.00919263, 0.0100687, 0.0922162
0.0619458, 0.00686562, 0.00869217, 0.0928047
0.0587306, 0.00959913, 0.00796177, 0.073521
0.0697221, 0.00512239, 0.00854761, 0.0653289
0.0681741, 0.0100259, 0.00933106, 0.0602996
0.0960923, 0.00853949, 0.0071145, 0.0688504
0.0830719, 0.0100588, 0.00786879, 0.0601361
0.0624767, 0.00971487, 0.00743738, 0.053052
0.0598779, 0.00944612, 0.00713524, 0.0550254
0.0657673, 0.0102366, 0.0081534, 0.0560996
0.0648298, 0.0101692, 0.0059779, 0.0565885
0.0813509, 0.0117299, 0.00722737, 0.0589363
0.0816065, 0.0110091, 0.00745611, 0.0797683
0.106458, 0.012588, 0.00795673, 0.0686749
0.115375, 0.0122459, 0.00680924, 0.076706
0.0906206, 0.0125202, 0.00813025, 0.0660275
0.0876236, 0.00998106, 0.00762565, 0.068565
0.0937785, 0.0107803, 0.00970633, 0.0835046
0.0770543, 0.0115115, 0.0108368, 0.0672913
0.0918993, 0.0122354, 0.00743904, 0.0727911
0.0928068, 0.0118421, 0.00816622, 0.0757913
0.0958962, 0.0112346, 0.00842533, 0.0647491
0.0993381, 0.0110565, 0.00801912, 0.0664649
0.0839552, 0.0119428, 0.00710322, 0.050637
0.101333, 0.0127313, 0.00770159, 0.0529272
0.111518, 0.0147581, 0.0063541, 0.0606123
0.0997242, 0.0143621, 0.00739529, 0.0775136
0.0979227, 0.0140628, 0.00925802, 0.0637165
0.111373, 0.0112654, 0.0112085, 0.0800375
0.10254, 0.0118668, 0.00943034, 0.0984156
0.125916, 0.0145643, 0.00863138, 0.0971727
0.11098, 0.0132482, 0.00717798, 0.0650913
0.123749, 0.0142224, 0.0106697, 0.0635771
0.132295, 0.0137928, 0.00982078, 0.0731183
0.126128, 0.0133545, 0.00889893, 0.0989358
0.121, 0.0134071, 0.00961728, 0.0761991
0.110023, 0.0147115, 0.00919903, 0.104024
0.109126, 0.0119566, 0.0103877, 0.097221
0.0939972, 0.0103336, 0.0133963, 0.11198
0.115347, 0.0108455, 0.0146085, 0.108161
0.114775, 0.0120535, 0.0132243, 0.114605
0.116157, 0.0168918, 0.0103746, 0.107879
0.134435, 0.0130439, 0.0108728, 0.101341
0.118603, 0.0126859, 0.0112263, 0.0999417
0.134872, 0.0118634, 0.0119418, 0.0890037
0.0911671, 0.0140656, 0.00982363, 0.0864527
0.0994202, 0.0128184, 0.0110274, 0.123163
0.102306, 0.0127564, 0.0117418, 0.100842
0.102285, 0.0118, 0.0110032, 0.10218
0.120326, 0.0133763, 0.0116324, 0.118076
0.0971111, 0.0114514, 0.0122035, 0.117388
0.0818751, 0.0117189, 0.0121522, 0.0987212
0.0957228, 0.0113756, 0.0119877, 0.116288
0.0780807, 0.0105234, 0.0111894, 0.0948516
0.0824546, 0.0113328, 0.0129601, 0.124489
0.0947441, 0.0102014, 0.0120894, 0.133416
0.109265, 0.0107344, 0.0121101, 0.0977252
0.118177, 0.0137909, 0.0129301, 0.0997043
0.100462, 0.0122926, 0.0125557, 0.132053
0.100381, 0.0121793, 0.0132492, 0.125869
0.111959, 0.010708, 0.0128652, 0.125234
0.11633, 0.0118227, 0.0126117, 0.114727
0.110944, 0.0116193, 0.0146133, 0.127122
0.110111, 0.0136267, 0.0154082, 0.152712
0.0917202, 0.0118582, 0.0171988, 0.18391
0.0915637, 0.0102942, 0.0176139, 0.166265
0.0905061, 0.0129487, 0.0150216, 0.159985
0.100332, 0.0120274, 0.0155944, 0.139183
0.0946347, 0.0100555, 0.0150603, 0.127229
0.0838276, 0.00895318, 0.0136383, 0.125119
0.0837627, 0.0122427, 0.0134799, 0.144285
0.083603, 0.00994176, 0.0152668, 0.1264
0.0601371, 0.0100603, 0.014872, 0.142688
0.0823543, 0.0103683, 0.0169972, 0.157994
0.0719933, 0.00791368, 0.0155796, 0.181879
0.0834091, 0.010198, 0.0160298, 0.140493
0.069635, 0.00825238, 0.0161086, 0.141648
0.0736822, 0.00780963, 0.0153858, 0.160117
0.0755439, 0.00789181, 0.0167818, 0.152846
0.0671612, 0.010093, 0.0148138, 0.159621
0.0582435, 0.00747919, 0.0147702, 0.149707
0.0605475, 0.00956736, 0.0166865, 0.17194
0.0793236, 0.00686404, 0.0156336, 0.137282
0.0742641, 0.00863874, 0.0156853, 0.165645
0.0728142, 0.00946786, 0.0141382, 0.15305
0.0703405, 0.0102737, 0.0154263, 0.154678
0.0750921, 0.0102794, 0.0158584, 0.113084
0.0848138, 0.0111178, 0.0130841, 0.133186
0.07556, 0.00997243, 0.0158198, 0.136204
0.0736797, 0.00900591, 0.0149172, 0.112554
0.0706685, 0.00879526, 0.0121188, 0.125724
0.0711296, 0.00818735, 0.0136169, 0.158874
0.0559892, 0.00972776, 0.0121356, 0.124116
0.0738717, 0.00897687, 0.0150616, 0.114622
0.0582188, 0.00785247, 0.0159475, 0.117732
0.0810206, 0.00787032, 0.0123348, 0.10381
0.0568125, 0.00826973, 0.011956, 0.111364
0.0601601, 0.00939764, 0.0123656, 0.10004
0.0765528, 0.0102393, 0.0129459, 0.119803
0.069787, 0.00843673, 0.0095039, 0.122435
0.0986786, 0.0126204, 0.0133737, 0.0870667
0.0829265, 0.011324, 0.0113285, 0.0939126
0.0702586, 0.00933604, 0.012696, 0.0975872
0.0780561, 0.00908331, 0.0122627, 0.11078
0.0936955, 0.0106177, 0.0106678, 0.0939729
0.104705, 0.0090647, 0.00940891, 0.0765927
0.095013, 0.00865742, 0.00838033, 0.0696713
0.0741623, 0.00900508, 0.00950818, 0.0774952
0.0868875, 0.00982556, 0.00850723, 0.0898086
0.0756388, 0.0117556, 0.00793352, 0.0787571
0.0864238, 0.0107607, 0.00859583, 0.072058
0.0999903, 0.0112305, 0.00629267, 0.0802202
0.088518, 0.0110744, 0.0084326, 0.0673275
0.0899144, 0.0096798, 0.00841476, 0.07656
0.0902046, 0.0101367, 0.0084573, 0.0586683
0.0881924, 0.0104642, 0.0105239, 0.0758925
0.0955304, 0.010532, 0.00770524, 0.0780978
0.0885856, 0.0124157, 0.00700005, 0.075559
0.0856238, 0.0102521, 0.00861032, 0.0900739
0.0689916, 0.0117441, 0.00967999, 0.0837615
0.0975199, 0.00946423, 0.00896375, 0.0845328
0.07994, 0.00789349, 0.00823323, 0.0999512
0.0643294, 0.00977893, 0.00940395, 0.07306
0.0810202, 0.00894737, 0.00705237, 0.0799678
0.0729694, 0.0112006, 0.00826363, 0.103531
0.0853156, 0.00936783, 0.0107517, 0.0704186
0.0691304, 0.00895685, 0.00868007, 0.0930527
0.0675515, 0.00973889, 0.00834454, 0.109222
0.0813514, 0.00780325, 0.0100459, 0.100841
0.077861, 0.00933288, 0.00914212, 0.0888254
0.0618358, 0.00877116, 0.00997151, 0.0757907
0.0509396, 0.00607298, 0.00878824, 0.103208
0.0431417, 0.00769289, 0.0106569, 0.111223
0.0589033, 0.00694875, 0.0114871, 0.110841
0.0509775, 0.00842185, 0.010601, 0.105678
0.0536603, 0.00664765, 0.00755824, 0.101297
0.0571498, 0.00705903, 0.00876256, 0.0813893
0.0537102, 0.00655949, 0.0080793, 0.0720946
0.0510461, 0.00436729, 0.00868743, 0.0837031
0.0426819, 0.00512859, 0.0097167, 0.0750115
0.0545722, 0.00548879, 0.00964409, 0.086195
0.0425904, 0.00570456, 0.0102316, 0.0872153
0.0460079, 0.00616276, 0.00913165, 0.0915338
0.061593, 0.00705137, 0.00925179, 0.108996
0.0588386, 0.00670272, 0.0100122, 0.0757005
0.0651604, 0.00733117, 0.00925677, 0.0919316
0.049225, 0.00908413, 0.00992414, 0.100311
0.0606878, 0.00828735, 0.010735, 0.074732
0.0584494, 0.00613058, 0.0109024, 0.0965624
0.0468425, 0.00746297, 0.00823589, 0.0901728
0.0721542, 0.005875, 0.00927164, 0.069801
0.049263, 0.00862673, 0.00939552, 0.0917637
0.0544785, 0.00768807, 0.00908419, 0.0865439
0.0518054, 0.00933242, 0.00781139, 0.0708551
0.0780898, 0.00896574, 0.00892452, 0.068371
0.0690645, 0.00912922, 0.00703459, 0.0769311
0.0665028, 0.0110558, 0.00832155, 0.0787478
0.0808016, 0.0127677, 0.00753081, 0.0413364
0.0995922, 0.0125028, 0.00983885, 0.0621553
0.0791672, 0.00994476, 0.00940959, 0.106791
0.0771811, 0.010095, 0.00886615, 0.0840849
0.0816792, 0.00787902, 0.00901719, 0.0833575
0.076135, 0.0100886, 0.00866775, 0.0790898
0.0717091, 0.0122604, 0.0106039, 0.0776345
0.0890577, 0.011247, 0.0114453, 0.0765797
0.0670989, 0.0101209, 0.00781722, 0.0962448
0.0842378, 0.00938393, 0.00874066, 0.0831191
0.0714109, 0.00854468, 0.00875378, 0.0724795
0.063935, 0.0092773, 0.00749236, 0.0782288
0.0879174, 0.0076488, 0.00770937, 0.0549959
0.079926, 0.00886566, 0.00725912, 0.0717378
0.0652959, 0.00739839, 0.0071923, 0.0757025
0.0707052, 0.00779522, 0.00683349, 0.0838606
0.0657777, 0.00966768, 0.0087378, 0.0766561
0.0764312, 0.0097242, 0.00714548, 0.0783787
0.0846265, 0.008594, 0.00805268, 0.0903603
0.080575, 0.00967128, 0.00777938, 0.0673024
0.0716159, 0.00842517, 0.00720436, 0.0496168
0.0942496, 0.0105504, 0.00641346, 0.0960017
0.0799673, 0.00965972, 0.00658431, 0.0686572
0.0704902, 0.00944268, 0.00902879, 0.0842001
0.0769457, 0.00850969, 0.00776186, 0.0994133
0.0786655, 0.00916523, 0.00696729, 0.0735446
0.0800985, 0.00896509, 0.00803517, 0.0691338
0.0822031, 0.0101921, 0.00749862, 0.070081
0.0902566, 0.00994914, 0.00968947, 0.094848
0.0913871, 0.00951814, 0.0084583, 0.0797919
0.0750326, 0.00780408, 0.0088102, 0.0811965
0.070838, 0.00917084, 0.00956506, 0.0849523
0.0725758, 0.0103904, 0.00804221, 0.0892083
0.071611, 0.00789491, 0.00930928, 0.0826745
0.088984, 0.00727703, 0.00765098, 0.0839384
0.0857811, 0.00890707, 0.00726218, 0.0733917
0.103097, 0.0110916, 0.00710966, 0.0723971
0.104213, 0.0122887, 0.00646209, 0.0723583
0.106066, 0.0123864, 0.00722741, 0.0775106
0.0865475, 0.00936942, 0.00778046, 0.0797615
0.087948, 0.0116374, 0.0088016, 0.0701011
0.0595172, 0.0123984, 0.00923261, 0.088469
0.0731482, 0.0100558, 0.0127641, 0.0806958
0.0639792, 0.0111982, 0.0130248, 0.113492
0.0710587, 0.00859517, 0.0135551, 0.105405
0.066745, 0.00990267, 0.0140058, 0.0991671
0.0720685, 0.00844038, 0.0122979, 0.125592
0.0882023, 0.00811109, 0.0137432, 0.122976
0.0777587, 0.00990002, 0.0127995, 0.111023
0.0745328, 0.00725207, 0.0114192, 0.122066
0.0850763, 0.008578, 0.0108896, 0.10886
0.0607382, 0.0110776, 0.0103068, 0.112847
0.071316, 0.00880086, 0.0113253, 0.0950214
0.0678278, 0.00911894, 0.00933423, 0.0843031
0.0770288, 0.00917336, 0.0103092, 0.0765235
0.0849269, 0.0118939, 0.00846634, 0.101766
0.0978795, 0.00985182, 0.00736214, 0.0932306
0.0945893, 0.0108392, 0.0112543, 0.12037
0.0874201, 0.0124793, 0.0100733, 0.0978457
0.0818402, 0.00994797, 0.00972161, 0.0991894
0.0900684, 0.00992891, 0.0127058, 0.110368
0.0863809, 0.00978081, 0.012547, 0.137885
0.0874353, 0.0080265, 0.0125916, 0.121894
0.0835264, 0.00746801, 0.012031, 0.10965
0.0904473, 0.0122729, 0.0117115, 0.097962
0.0956846, 0.0113539, 0.0104208, 0.11354
0.101947, 0.0116942, 0.00975558, 0.0837509
0.0933091, 0.0114135, 0.0100366, 0.0986333
0.0876855, 0.00995503, 0.010005, 0.0767937
0.0817126, 0.00937385, 0.00746652, 0.081516
0.0636773, 0.0116597, 0.00967867, 0.0783625
0.083943, 0.00958084, 0.00962133, 0.0961656
0.103759, 0.00955494, 0.00901427, 0.0869064
0.0783658, 0.0114992, 0.00846014, 0.0662943
0.0768726, 0.0116527, 0.00861117, 0.0739675
0.0809094, 0.00906041, 0.00981591, 0.0947893
0.0911931, 0.00999769, 0.0100863, 0.0946923
0.0867811, 0.010533, 0.0119285, 0.0990416
0.0813316, 0.011249, 0.0106683, 0.0975736
0.0888622, 0.0103802, 0.0124012, 0.0953772
0.0967562, 0.0122036, 0.0123235, 0.10883
0.105999, 0.0104452, 0.00988093, 0.0996202
0.116893, 0.0142644, 0.0108598, 0.0841906
0.11494, 0.0117422, 0.0117243, 0.114429
0.102455, 0.0117935, 0.0124408, 0.118913
0.0893765, 0.0110517, 0.0116213, 0.13056
0.0955783, 0.00907529, 0.0119506, 0.120072
0.107924, 0.0113364, 0.0123866, 0.131454
0.103081, 0.0118505, 0.0162108, 0.111588
0.0981143, 0.0122738, 0.011244, 0.101075
0.101685, 0.0127143, 0.00876606, 0.0918312
0.117603, 0.0125424, 0.00948493, 0.0932829
0.132491, 0.0138104, 0.00773608, 0.107839
0.139499, 0.0142898, 0.00974123, 0.0927556
0.123893, 0.0128257, 0.0121952, 0.094932
0.125631, 0.0133452, 0.0102843, 0.117088
0.0987104, 0.0159469, 0.0108064, 0.102616
0.109168, 0.011113, 0.01055, 0.0878388
0.117965, 0.0110182, 0.00941939, 0.100184
0.104935, 0.0113493, 0.0104994, 0.114407
0.0792526, 0.0125923, 0.011908, 0.108918
0.096956, 0.0102181, 0.013481, 0.119141
0.102638, 0.0113121, 0.0119312, 0.135388
0.0824512, 0.0114124, 0.0120658, 0.133907
0.0934234, 0.00995432, 0.0124658, 0.134099
0.0810059, 0.0119556, 0.0134486, 0.132326
0.0935878, 0.0111903, 0.0128492, 0.111736
0.076948, 0.0118412, 0.0120367, 0.110743
0.0787563, 0.012047, 0.0143827, 0.132449
0.107968, 0.011972, 0.0120266, 0.130089
0.102939, 0.0111902, 0.0157159, 0.146028
0.0977978, 0.0100509, 0.0154492, 0.142256
0.107083, 0.0113088, 0.0148333, 0.120853
0.0932169, 0.0106973, 0.0154501, 0.130746
0.099399, 0.00990132, 0.0186671, 0.157645
0.0827143, 0.0118908, 0.0199279, 0.162333
0.0722201, 0.0120467, 0.0162737, 0.166319
0.0862996, 0.00996946, 0.0155667, 0.148146
0.0831149, 0.0125293, 0.018029, 0.151971
0.105763, 0.0120272, 0.0183588, 0.144768
0.0978129, 0.0106353, 0.0174532, 0.147707
0.0998418, 0.0124359, 0.0160988, 0.140363
0.109226, 0.0129624, 0.0157665, 0.16767
0.0892479, 0.012531, 0.0183403, 0.153696
0.081602, 0.0118298, 0.0158142, 0.15542
0.115735, 0.01023, 0.0159882, 0.160468
0.124758, 0.0134701, 0.0160658, 0.131421
0.098256, 0.012795, 0.0143984, 0.129591
0.0944716, 0.0107882, 0.0139729, 0.108343
0.0931078, 0.0136303, 0.0127553, 0.131768
0.112913, 0.0119434, 0.0145097, 0.148083
0.141042, 0.0147815, 0.0140506, 0.116345
0.151766, 0.0162723, 0.0129208, 0.128947
0.162749, 0.0170357, 0.0130485, 0.136382
0.153739, 0.0149883, 0.0153406, 0.11128
0.151219, 0.0175465, 0.0125258, 0.140069
0.14763, 0.0177186, 0.012819, 0.124366
0.120061, 0.0157785, 0.0138704, 0.132193
0.123184, 0.015724, 0.0144579, 0.133037
0.123541, 0.015766, 0.0162304, 0.121821
0.136945, 0.0165907, 0.0165461, 0.153591
0.125233, 0.015656, 0.0144397, 0.175857
0.111032, 0.0127746, 0.0162396, 0.133071
0.114054, 0.0129693, 0.0191971, 0.16017
0.129283, 0.0162535, 0.01757, 0.147946
0.114897, 0.0150038, 0.01747, 0.140632
0.112071, 0.0145884, 0.0176074, 0.145777
0.119729, 0.015375, 0.0190711, 0.142474
0.108314, 0.0141544, 0.0178813, 0.145833
0.122978, 0.0126844, 0.0144013, 0.16229
0.115128, 0.0121341, 0.0137286, 0.141752
0.13905, 0.0141096, 0.0123855, 0.138864
0.124683, 0.0140547, 0.0146645, 0.152054
0.137674, 0.0121168, 0.0169754, 0.160289
0.133264, 0.0179593, 0.0174957, 0.183224
0.120323, 0.0156018, 0.017947, 0.178289
0.120523, 0.013776, 0.0190076, 0.155971
0.123252, 0.0122593, 0.0200049, 0.151827
0.101915, 0.0147337, 0.0191803, 0.154339
0.0953419, 0.013074, 0.0186192, 0.158965
0.100048, 0.0130844, 0.019517, 0.169917
0.0915494, 0.0118412, 0.0183461, 0.164956
0.102764, 0.010466, 0.0167177, 0.14204
0.101477, 0.0127752, 0.0161218, 0.140158
0.101037, 0.0145866, 0.0163747, 0.13008
0.086201, 0.0125273, 0.0158367, 0.139225
0.0787055, 0.0109154, 0.0165394, 0.164917
0.0945725, 0.0105133, 0.0181492, 0.155497
0.0839254, 0.0113021, 0.014825, 0.110553
0.083037, 0.0115291, 0.0141055, 0.118034
0.0992854, 0.0125531, 0.0154221, 0.139585
0.0915167, 0.0109707, 0.0124175, 0.0908928
0.104915, 0.0124137, 0.0110416, 0.115553
0.105524, 0.0137624, 0.0120523, 0.128764
0.0933328, 0.0125944, 0.0124557, 0.114083
0.0945961, 0.0107214, 0.0119773, 0.106033
0.0790741, 0.0119533, 0.015513, 0.107143
0.0600359, 0.00904317, 0.0155144, 0.119609
0.0617832, 0.00852894, 0.0123778, 0.10796
0.0567367, 0.0084201, 0.00998995, 0.100159
0.0541057, 0.0129617, 0.0111807, 0.116665
0.0752347, 0.00983673, 0.0135548, 0.12313
0.0802376, 0.0106581, 0.0113473, 0.115351
0.0735122, 0.00962674, 0.0134129, 0.0994761
0.0963806, 0.0101574, 0.0119362, 0.125062
0.0646836, 0.0104579, 0.0130262, 0.128379
0.065812, 0.00828521, 0.015406, 0.137605
0.0603587, 0.00725135, 0.0150626, 0.133206
0.0646292, 0.00822296, 0.0148333, 0.143047
0.0609422, 0.0102544, 0.0134079, 0.13085
0.0763365, 0.00876438, 0.0139021, 0.112364
0.06759, 0.00862876, 0.0136145, 0.125715
0.0654373, 0.00949629, 0.0132795, 0.120308
0.0840129, 0.0100641, 0.0148625, 0.11865
0.0834357, 0.00878155, 0.016636, 0.129093
0.0979035, 0.00817844, 0.0128229, 0.118445
0.0815425, 0.0107632, 0.0131155, 0.133892
0.0890206, 0.0106578, 0.01387, 0.180493
0.0900471, 0.00979343, 0.0128063, 0.129567
0.0799284, 0.0117557, 0.0138947, 0.108378
0.0774908, 0.00949996, 0.0119075, 0.115766
0.068581, 0.0083162, 0.0124806, 0.113616
0.0647134, 0.00750442, 0.0120043, 0.121514
0.058383, 0.00784827, 0.0100092, 0.120824
0.073839, 0.00979692, 0.0108996, 0.129036
0.0893019, 0.010019, 0.0117697, 0.107922
0.102302, 0.00883607, 0.0118371, 0.0800449
0.0729816, 0.0120305, 0.0112051, 0.11449
0.0788365, 0.00881717, 0.0103291, 0.0963604
0.0757494, 0.00934477, 0.0107195, 0.0951048
0.0716885, 0.00918941, 0.0122343, 0.118799
0.0684949, 0.0100978, 0.0123358, 0.121576
0.0959502, 0.0114236, 0.0120946, 0.104732
0.085711, 0.0104553, 0.012755, 0.118444
0.0864866, 0.00951151, 0.011767, 0.0926661
0.0887874, 0.0103086, 0.00970253, 0.103052
0.0727279, 0.0102123, 0.0117674, 0.0947782
0.0682172, 0.0100045, 0.0104815, 0.110913
0.0792687, 0.0101529, 0.00982116, 0.115946
0.0736142, 0.01007, 0.0110426, 0.0996309
0.0759803, 0.00891868, 0.0108063, 0.0949627
0.0844313, 0.00925169, 0.010639, 0.0970435
0.0841911, 0.00918185, 0.011425, 0.0948815
0.0775161, 0.00872877, 0.0106981, 0.130501
0.0944812, 0.00891296, 0.0114168, 0.121847
0.0794022, 0.00995831, 0.00962367, 0.0978563
0.0796128, 0.00834139, 0.0103782, 0.0730834
0.0657775, 0.00858335, 0.00796292, 0.0973221
0.0748127, 0.00921978, 0.00849253, 0.0858085
0.0765179, 0.00949591, 0.0105197, 0.0819753
0.0704899, 0.00950664, 0.00893651, 0.0826421
0.0836644, 0.00873405, 0.00820626, 0.116362
0.0822783, 0.0082665, 0.00841255, 0.0965846
0.0655672, 0.00830639, 0.0100935, 0.076556
0.0678635, 0.00930495, 0.0083336, 0.0965587
0.0641886, 0.00876266, 0.0110822, 0.100949
0.0649063, 0.00831264, 0.00950781, 0.0839637
0.0843072, 0.0073821, 0.00883312, 0.0913035
0.0759057, 0.00858478, 0.00841103, 0.0768479
0.0862494, 0.011276, 0.0105658, 0.0771636
0.0933945, 0.0115335, 0.0116473, 0.0972163
0.0769105, 0.0105355, 0.00928442, 0.105369
0.0876358, 0.0100711, 0.0113662, 0.0931114
0.0888433, 0.011359, 0.0102829, 0.0936553
0.08222, 0.0111822, 0.0107372, 0.115675
0.0796087, 0.0118644, 0.0116948, 0.119085
0.0846662, 0.0104881, 0.00962287, 0.116311
0.075492, 0.00999502, 0.0144629, 0.0921305
0.0719172, 0.0126424, 0.0147289, 0.116349
0.0878878, 0.0107012, 0.0130194, 0.124338
0.0978722, 0.0124619, 0.0134332, 0.105414
0.0996864, 0.0127325, 0.0158248, 0.129787
0.0870059, 0.0129561, 0.0117989, 0.125459
0.0742072, 0.0119538, 0.0152266, 0.143253
0.0991212, 0.0121117, 0.0121231, 0.171855
0.0927704, 0.0125051, 0.0143093, 0.143299
0.0917195, 0.0145148, 0.0135071, 0.129876
0.0884699, 0.0107624, 0.0114548, 0.140104
0.0839216, 0.00918362, 0.0142761, 0.148663
0.0696985, 0.00907049, 0.0133097, 0.133717
0.0784831, 0.00960677, 0.0112699, 0.127719
0.0848384, 0.0112331, 0.0109936, 0.137674
0.0786693, 0.0103843, 0.0119952, 0.103213
0.085306, 0.00978745, 0.0106486, 0.100004
0.0623216, 0.00999297, 0.0105787, 0.106135
0.0767496, 0.00929044, 0.0087516, 0.106025
0.0888566, 0.0121905, 0.0103916, 0.0838196
0.112536, 0.0104454, 0.0087546, 0.098142
0.0909346, 0.0118499, 0.00857799, 0.0938346
0.0934321, 0.00865126, 0.00909515, 0.0859652
0.0861502, 0.00833342, 0.0094485, 0.101768
0.0719562, 0.0105501, 0.0107943, 0.0867043
0.0754155, 0.0107209, 0.00780349, 0.0953974
0.068134, 0.00845314, 0.0116819, 0.0901251
0.0758185, 0.00986164, 0.00865834, 0.0988026
0.082071, 0.00974035, 0.0108917, 0.10341
0.0714424, 0.00961549, 0.00891097, 0.0791008
0.0951473, 0.0101383, 0.00991854, 0.090874
0.0770183, 0.00963525, 0.00942173, 0.0713664
0.100125, 0.0123302, 0.0084056, 0.0710654
0.0926879, 0.0125683, 0.00711243, 0.0817511
0.0936116, 0.0121105, 0.0103661, 0.0753188
0.102186, 0.010846, 0.00716495, 0.0939853
0.0723189, 0.00910445, 0.00928777, 0.0854272
0.0716914, 0.00804694, 0.00843907, 0.0776149
0.0798365, 0.00867231, 0.0093344, 0.0812434
0.0662306, 0.00866156, 0.0103477, 0.0824791
0.0698977, 0.0108021, 0.0106063, 0.0808235
0.0655087, 0.0102702, 0.0111727, 0.103769
0.0564757, 0.00832012, 0.0109243, 0.0891111
0.0570613, 0.0101263, 0.0100363, 0.117748
0.0639966, 0.00876086, 0.0109345, 0.0814564
0.0701207, 0.0083073, 0.0100717, 0.0890859
0.067134, 0.00833444, 0.0109012, 0.0903383
0.0699721, 0.0111326, 0.00895963, 0.0792404
0.0868579, 0.00886592, 0.00709041, 0.0709114
0.102771, 0.0122576, 0.00757411, 0.0558201
0.124072, 0.0107593, 0.00800313, 0.0806147
0.108977, 0.00971983, 0.00747567, 0.0693916
0.100564, 0.00933571, 0.0100881, 0.0659445
0.10944, 0.0107771, 0.00876071, 0.0808983
0.102375, 0.0103135, 0.00719425, 0.0601984
0.100282, 0.0132376, 0.00714698, 0.0707654
0.122695, 0.0107645, 0.00709723, 0.0805669
0.0905155, 0.0141428, 0.00975818, 0.0913194
0.0851965, 0.0116498, 0.0102313, 0.0828234
0.0932247, 0.0106101, 0.00768856, 0.077643
0.0848883, 0.0122319, 0.0100951, 0.0873643
0.102305, 0.0100046, 0.0102324, 0.105428
0.0695809, 0.00945414, 0.0104658, 0.105354
0.0633273, 0.0088311, 0.0124308, 0.115444
0.0769407, 0.0105759, 0.0117603, 0.0965568
0.0725597, 0.0102014, 0.0125747, 0.116498
0.0775822, 0.00867123, 0.012326, 0.118805
0.088253, 0.00795137, 0.0108054, 0.118901
0.102322, 0.0125504, 0.0127374, 0.144608
0.078955, 0.0103239, 0.0115921, 0.118251
0.0884854, 0.0113272, 0.0125043, 0.138205
0.0782086, 0.0112393, 0.0127108, 0.113942
0.106585, 0.0112453, 0.0135614, 0.122726
0.105327, 0.00980198, 0.0130272, 0.117527
0.0986942, 0.0107564, 0.0129903, 0.12131
0.109598, 0.00932386, 0.010443, 0.106623
0.110777, 0.0115242, 0.00899749, 0.103248
0.115853, 0.0125159, 0.00964398, 0.0793339
0.111092, 0.0113568, 0.0104306, 0.0690012
0.0933216, 0.0127499, 0.00820874, 0.0828382
0.124929, 0.0134362, 0.00800028, 0.0697552
0.123159, 0.0129803, 0.0102289, 0.0942596
0.103379, 0.0119125, 0.0104924, 0.111116
0.0986717, 0.0145374, 0.0102136, 0.0952763
0.0987527, 0.0136768, 0.0115235, 0.0971787
0.0966069, 0.0121207, 0.0108592, 0.12251
0.103581, 0.0113876, 0.0119751, 0.0887193
0.088886, 0.0104433, 0.0114181, 0.101576
0.0858291, 0.0111162, 0.0128597, 0.104809
0.0840993, 0.0122664, 0.0134462, 0.129311
0.0709334, 0.0117469, 0.0136995, 0.145376
0.0789421, 0.0115212, 0.0158682, 0.134756
0.0906306, 0.00932577, 0.0132819, 0.151626
0.0628112, 0.0104206, 0.0142054, 0.159047
0.0657426, 0.00900776, 0.0141302, 0.157271
0.0736767, 0.00852476, 0.0153725, 0.155122
0.0648191, 0.00986404, 0.0150368, 0.137201
0.0652213, 0.00770959, 0.0154605, 0.179549
0.0805143, 0.00761419, 0.0138341, 0.149695
0.0615027, 0.00847115, 0.0165317, 0.142147
0.0695964, 0.00803322, 0.0141246, 0.140291
0.0817294, 0.00919647, 0.0133529, 0.127307
0.0683405, 0.00827411, 0.0137271, 0.155056
0.0562788, 0.00602258, 0.0147706, 0.106622
0.0603748, 0.00689253, 0.0146965, 0.146105
0.0688886, 0.00759253, 0.0118555, 0.136833
0.068021, 0.00792611, 0.0129846, 0.125238
0.066828, 0.00686922, 0.0134202, 0.15007
0.0655761, 0.00841565, 0.012581, 0.13594
0.0882692, 0.00865843, 0.0130399, 0.113983
0.0740376, 0.0111229, 0.0109678, 0.092148
0.0801688, 0.00857214, 0.0112317, 0.0944879
0.0945801, 0.0109595, 0.0119257, 0.120857
0.111362, 0.00957845, 0.0118294, 0.135568
0.0859251, 0.00971107, 0.0106691, 0.112174
0.0967611, 0.00894886, 0.0131919, 0.123971
0.0856428, 0.00957046, 0.0128665, 0.120192
0.0841693, 0.0102327, 0.0130977, 0.121435
0.0817086, 0.0106739, 0.0152297, 0.113287
0.0883221, 0.0100669, 0.012548, 0.117617
0.1044, 0.0128899, 0.011641, 0.1104
0.108354, 0.0125618, 0.00960167, 0.121735
0.0997093, 0.0128989, 0.0110894, 0.123013
0.147872, 0.0115334, 0.0126699, 0.0984343
0.128747, 0.0122681, 0.00974733, 0.101815
