alpha, beta, delta, gamma 
0.136632, 0.0186256, 0.0111047, 0.109931
0.154796, 0.0162095, 0.0089586, 0.0968039
0.149414, 0.0141024, 0.0139122, 0.12549
0.119846, 0.0149869, 0.0143917, 0.125011
0.131616, 0.0165779, 0.016816, 0.107855
0.132074, 0.0141007, 0.0138692, 0.117843
0.122263, 0.0170586, 0.0128035, 0.13258
0.153645, 0.0155797, 0.0136602, 0.134456
0.135249, 0.0156099, 0.0155233, 0.138052
0.127221, 0.0141548, 0.0149598, 0.122125
0.121367, 0.0143032, 0.0141517, 0.12057
0.141521, 0.0131532, 0.011964, 0.115847
0.151929, 0.0129797, 0.0115984, 0.117237
0.134882, 0.0167508, 0.0107193, 0.103643
0.131492, 0.0155635, 0.0110259, 0.117758
0.150847, 0.0183367, 0.0107634, 0.124427
0.159218, 0.0147886, 0.0112572, 0.114725
0.150436, 0.0130589, 0.0115172, 0.0957567
0.126294, 0.0156031, 0.0117931, 0.125211
0.144494, 0.0143917, 0.00834649, 0.122411
0.104797, 0.0111028, 0.00952264, 0.11223
0.111367, 0.0118012, 0.0120487, 0.104535
0.11295, 0.0116406, 0.0127566, 0.110075
0.110341, 0.0109051, 0.0134887, 0.102665
0.116171, 0.0132803, 0.0118271, 0.104757
0.108649, 0.0130374, 0.0132146, 0.119784
0.0940175, 0.0136472, 0.0134945, 0.121572
0.0867862, 0.0103375, 0.01479, 0.147759
0.0983331, 0.0120141, 0.0144493, 0.14054
0.101347, 0.0115261, 0.0131207, 0.137171
0.090013, 0.0104994, 0.015422, 0.135328
0.093292, 0.0110359, 0.0130301, 0.152307
0.0990389, 0.00961784, 0.0108334, 0.120187
0.108727, 0.0113234, 0.0105948, 0.150254
0.109592, 0.0108761, 0.0125608, 0.119522
0.108716, 0.0103668, 0.0139589, 0.128476
0.0941408, 0.0156813, 0.013345, 0.140039
0.104717, 0.0136352, 0.0122787, 0.12558
0.1208, 0.0118413, 0.012456, 0.129465
0.0971199, 0.0131688, 0.0103011, 0.14823
0.0829717, 0.00962419, 0.0125363, 0.113533
0.11809, 0.00927255, 0.0129606, 0.12472
0.122509, 0.0109031, 0.0111319, 0.122053
0.112112, 0.0113147, 0.0105903, 0.0980843
0.126935, 0.0139089, 0.0132735, 0.106798
0.128586, 0.0146862, 0.0105808, 0.141857
0.12881, 0.0152621, 0.0112443, 0.117508
0.146986, 0.0154169, 0.0118533, 0.121352
0.135002, 0.0133883, 0.0111628, 0.113969
0.125721, 0.0123483, 0.0116028, 0.136154
0.121414, 0.0129442, 0.0118582, 0.102982
0.129614, 0.013272, 0.0103926, 0.100822
0.16123, 0.0158323, 0.00792562, 0.0949267
0.138215, 0.0143733, 0.00869594, 0.0874056
0.137833, 0.0137047, 0.00923052, 0.0757698
0.157345, 0.0122886, 0.00839563, 0.0751774
0.125765, 0.0115419, 0.00966148, 0.094577
0.103053, 0.0097542, 0.0101107, 0.10419
0.0961913, 0.00913334, 0.0103013, 0.0957224
0.0878562, 0.0123022, 0.00871124, 0.0842336
0.103881, 0.0116219, 0.0094922, 0.0619392
0.100396, 0.01249, 0.00801082, 0.0581777
0.0942501, 0.012837, 0.00870123, 0.0704985
0.145006, 0.0138667, 0.00998994, 0.0796301
0.136374, 0.0133007, 0.00965776, 0.0708769
0.140422, 0.0148463, 0.00902305, 0.0763723
0.136302, 0.013387, 0.00642956, 0.0675696
0.123784, 0.0128262, 0.010391, 0.0644133
0.136713, 0.0111174, 0.00865104, 0.0667162
0.121774, 0.0119296, 0.0081057, 0.0813126
0.144952, 0.0137457, 0.00875761, 0.0581583
0.148338, 0.0161431, 0.00681445, 0.0668139
0.13278, 0.013314, 0.00875922, 0.0650672
0.127353, 0.0134397, 0.00839397, 0.0753557
0.115285, 0.0144856, 0.00858047, 0.0854954
0.0962771, 0.0118323, 0.00993124, 0.112035
0.111204, 0.0113271, 0.0104215, 0.0882501
0.113812, 0.012437, 0.0101747, 0.10015
0.105301, 0.0109339, 0.00999238, 0.0817971
0.109282, 0.0131845, 0.01174, 0.0915108
0.104772, 0.0121388, 0.0111777, 0.089611
0.116424, 0.013859, 0.00898527, 0.0914585
0.113099, 0.012058, 0.0121906, 0.101924
0.119834, 0.0120321, 0.0108173, 0.113573
0.120594, 0.0137615, 0.0103462, 0.0998686
0.124048, 0.0133483, 0.0111297, 0.0809021
0.0987084, 0.0135588, 0.0100037, 0.0898376
0.102135, 0.0125989, 0.0110885, 0.0741277
0.0993677, 0.00862246, 0.0118141, 0.0911207
0.077216, 0.0113206, 0.00979097, 0.0950247
0.0877156, 0.00984692, 0.0121934, 0.0958183
0.107942, 0.0109777, 0.0133881, 0.127013
0.0924951, 0.0106821, 0.0114687, 0.121426
0.103926, 0.011894, 0.014627, 0.128641
0.0960969, 0.0128301, 0.0137791, 0.116325
0.0907179, 0.0122453, 0.0139188, 0.134863
0.0890104, 0.0112685, 0.012903, 0.147669
0.0845938, 0.0113587, 0.0135856, 0.116503
0.0889071, 0.0117486, 0.0154375, 0.128238
0.0722682, 0.00928276, 0.0179698, 0.146057
0.0598708, 0.00989441, 0.0186051, 0.175465
0.0799525, 0.00876292, 0.0158293, 0.142758
0.070181, 0.0095413, 0.0149762, 0.136731
0.0677658, 0.00912923, 0.0153336, 0.136221
0.0702728, 0.00945792, 0.0153329, 0.0921978
0.0681916, 0.00983051, 0.0130631, 0.1227
0.0572636, 0.00771495, 0.011584, 0.115948
0.0556026, 0.00733507, 0.0130917, 0.113898
0.0630969, 0.00803759, 0.0119173, 0.110895
0.067177, 0.00966015, 0.0107465, 0.0898458
0.0644092, 0.00746029, 0.0112017, 0.0877716
0.0710433, 0.00855277, 0.0126178, 0.0942915
0.0893291, 0.00762031, 0.0100208, 0.0966537
0.0782506, 0.00957875, 0.00921134, 0.0941532
0.0774272, 0.00961931, 0.00967882, 0.0800871
0.0737926, 0.0092304, 0.0110644, 0.0752533
0.0731956, 0.00915913, 0.0105962, 0.0812389
0.0680699, 0.00845042, 0.0101842, 0.075256
0.0491883, 0.00834178, 0.00994536, 0.0791641
0.0602806, 0.00826884, 0.00975766, 0.0682577
0.0497254, 0.00655187, 0.0106594, 0.111081
0.0657473, 0.00627389, 0.0116994, 0.0943266
0.051833, 0.00754961, 0.0104378, 0.0879319
0.0697813, 0.00792075, 0.00904645, 0.0998683
0.0537495, 0.00811103, 0.00912633, 0.0826332
0.0818411, 0.00978221, 0.00867981, 0.0723547
0.0752007, 0.00908991, 0.00747198, 0.0756089
0.0797352, 0.00915869, 0.00817529, 0.0777941
0.0958558, 0.00983598, 0.00825228, 0.0791769
0.0800363, 0.00822985, 0.00887041, 0.0723495
0.070994, 0.00793252, 0.00960287, 0.0801583
0.0696349, 0.00921624, 0.0083115, 0.0613778
0.0798647, 0.0102873, 0.00826899, 0.066361
0.0995922, 0.00774525, 0.00859165, 0.068807
0.0700722, 0.0102923, 0.00762545, 0.0712909
0.0775607, 0.00835361, 0.0100139, 0.0700583
0.0631108, 0.00799022, 0.00990402, 0.0873671
0.0638764, 0.00721411, 0.00987296, 0.118506
0.0589782, 0.00948578, 0.00961532, 0.0929076
0.0702744, 0.00772137, 0.0111336, 0.0897424
0.0504901, 0.0104053, 0.0110791, 0.116452
0.0543001, 0.00617936, 0.00977483, 0.0912482
0.0682776, 0.0073484, 0.0129293, 0.0896382
0.0794624, 0.0075425, 0.0108374, 0.103085
0.0650884, 0.00854427, 0.0112044, 0.118019
0.0688032, 0.0101265, 0.00967272, 0.0987648
0.0845026, 0.00957832, 0.0122905, 0.0990629
0.0868533, 0.0118072, 0.0131736, 0.111754
0.0806095, 0.0104706, 0.0105664, 0.111912
0.0905399, 0.00988793, 0.0108355, 0.123186
0.0821433, 0.0131932, 0.0131841, 0.111813
0.0816871, 0.01163, 0.0105263, 0.0825944
0.0925986, 0.00919206, 0.011737, 0.072423
0.0851617, 0.0101385, 0.0100126, 0.0831327
0.0889271, 0.0103558, 0.00879906, 0.0755614
0.0798132, 0.0112549, 0.0101501, 0.097022
0.0855539, 0.0093594, 0.0102625, 0.100485
0.0652257, 0.0113039, 0.0118368, 0.0962556
0.0724156, 0.010178, 0.00847759, 0.086991
0.0987357, 0.00962681, 0.0108292, 0.117455
0.101737, 0.00993241, 0.0112007, 0.104639
0.0862279, 0.0094055, 0.00896785, 0.0735862
0.0956421, 0.0106402, 0.00736011, 0.0963658
0.0904329, 0.0108224, 0.0106763, 0.0841639
0.0840877, 0.0105137, 0.0103952, 0.105498
0.0783186, 0.00965563, 0.0106934, 0.0890989
0.0823002, 0.0104295, 0.0120278, 0.0895354
0.0935463, 0.00996582, 0.0114203, 0.102949
0.090266, 0.00993247, 0.0100479, 0.0924227
0.11661, 0.011754, 0.00989365, 0.0689873
0.128781, 0.0133817, 0.0102421, 0.0851139
0.125877, 0.0146961, 0.00914908, 0.077856
0.127676, 0.0148795, 0.00989565, 0.0839321
0.141227, 0.0133794, 0.00871545, 0.0739942
0.127914, 0.0192709, 0.0121165, 0.077673
0.126609, 0.0179752, 0.010858, 0.0965496
0.111841, 0.0131189, 0.00712996, 0.0939478
0.103732, 0.0157283, 0.0109954, 0.0850014
0.126072, 0.014935, 0.00925679, 0.0804538
0.124351, 0.0129622, 0.0124293, 0.0979154
0.119242, 0.0139547, 0.0137317, 0.106733
0.118732, 0.0128947, 0.0121463, 0.114078
0.121746, 0.0104486, 0.0146226, 0.134648
0.0873637, 0.0111126, 0.0143373, 0.150494
0.0712194, 0.0122665, 0.013353, 0.144752
0.096371, 0.00921976, 0.0142153, 0.131403
0.114286, 0.0105883, 0.0147684, 0.129197
0.0971802, 0.0118626, 0.0130106, 0.100925
0.0985912, 0.0121553, 0.0131416, 0.115615
0.103567, 0.011031, 0.011233, 0.106164
0.0815916, 0.00967694, 0.0131895, 0.109878
0.0805923, 0.0103532, 0.0121277, 0.108585
0.083834, 0.0106007, 0.0113575, 0.111335
0.088342, 0.0100832, 0.0149791, 0.119
0.0555436, 0.00959117, 0.0141957, 0.137707
0.066426, 0.00763058, 0.0172544, 0.124355
0.0569493, 0.00996689, 0.0153882, 0.159908
0.0634397, 0.00805802, 0.0154985, 0.16612
0.0748571, 0.00750136, 0.016025, 0.155065
0.0711253, 0.0082774, 0.0182709, 0.147578
0.0703284, 0.00830342, 0.0134146, 0.146319
0.0610931, 0.00952392, 0.0171676, 0.131676
0.0639439, 0.00912468, 0.0145368, 0.138581
0.0734482, 0.00946969, 0.0164034, 0.141359
0.079204, 0.00851119, 0.0152793, 0.135838
0.082315, 0.0107536, 0.0155439, 0.11249
0.0970694, 0.0111146, 0.0139533, 0.124133
0.0965104, 0.00943498, 0.015064, 0.107145
0.0808014, 0.0111569, 0.0132018, 0.11676
0.0914575, 0.00936544, 0.0128556, 0.12151
0.0776079, 0.0122376, 0.0115987, 0.103629
0.0856857, 0.0116134, 0.0118182, 0.115176
0.0681934, 0.0119518, 0.0111766, 0.0948795
0.0742823, 0.0126413, 0.0123511, 0.0988092
0.0845837, 0.00870206, 0.00996141, 0.100031
0.100941, 0.00917972, 0.0107833, 0.0889147
0.054991, 0.0071842, 0.00972306, 0.0875996
0.0749248, 0.0107167, 0.0120194, 0.0949825
0.0748115, 0.0105627, 0.00932032, 0.100495
0.0553042, 0.0109473, 0.0102709, 0.0857548
0.0653761, 0.00949545, 0.0113062, 0.0993846
0.0760485, 0.00892912, 0.0105019, 0.106878
0.0927254, 0.0108619, 0.0106118, 0.0859128
0.0749678, 0.0108396, 0.00921917, 0.0630601
0.0910772, 0.00761385, 0.0116602, 0.0883686
0.074473, 0.00672911, 0.00952106, 0.0891188
0.0613363, 0.00781046, 0.0115309, 0.0928727
0.0547181, 0.008873, 0.0110073, 0.065491
0.0489008, 0.0080101, 0.0111566, 0.0575548
0.0668016, 0.00746199, 0.0109325, 0.0987008
0.0686024, 0.00743332, 0.011227, 0.0867257
0.0544526, 0.00810208, 0.0095714, 0.106994
0.0615426, 0.007227, 0.0126363, 0.103152
0.0634349, 0.0078434, 0.0106413, 0.10433
0.0897721, 0.00785158, 0.010055, 0.0983752
0.0722373, 0.00871449, 0.0104595, 0.0999308
0.0745935, 0.00963792, 0.0104025, 0.107107
0.0689549, 0.00684937, 0.00985714, 0.110627
0.0616049, 0.009854, 0.0097916, 0.113075
0.0667235, 0.0080807, 0.0103823, 0.104107
0.0630453, 0.00908953, 0.0113084, 0.106334
0.0635545, 0.00789363, 0.00979339, 0.109591
0.0821785, 0.0101965, 0.0103228, 0.0965717
0.0703852, 0.00916552, 0.00982998, 0.0953724
0.0809551, 0.00859964, 0.0117741, 0.0882178
0.0796744, 0.00800266, 0.0108, 0.0958036
0.064411, 0.00817322, 0.0118457, 0.120071
0.0621174, 0.0080024, 0.0128779, 0.123425
0.062229, 0.00772385, 0.0118238, 0.141099
0.0609739, 0.00657916, 0.0128525, 0.123102
0.0633624, 0.00655566, 0.0104181, 0.111874
0.0703302, 0.00945485, 0.0141411, 0.116686
0.0657804, 0.00739264, 0.0100356, 0.12577
0.0591058, 0.00776035, 0.0110066, 0.0997009
0.0508805, 0.0101161, 0.00866789, 0.0923221
0.0743527, 0.0097402, 0.00789534, 0.121342
0.0771521, 0.00899249, 0.00752431, 0.0871013
0.0772887, 0.0111138, 0.00945943, 0.106567
0.0773433, 0.0088843, 0.0104236, 0.0831566
0.07533, 0.0104471, 0.0105032, 0.0888859
0.091619, 0.00905228, 0.00825329, 0.0869794
0.0922961, 0.00973682, 0.00813913, 0.099428
0.0935646, 0.00891115, 0.00936011, 0.0691265
0.0773697, 0.0126107, 0.00843995, 0.0699729
0.0728881, 0.010086, 0.010668, 0.0627089
0.0773625, 0.0107941, 0.00689011, 0.0680612
0.0823277, 0.00726127, 0.00896813, 0.081423
0.0559071, 0.00855104, 0.00850179, 0.0764715
0.0752034, 0.00703889, 0.00703359, 0.0685014
0.0859476, 0.00821407, 0.00800956, 0.0689371
0.0964278, 0.00993716, 0.00857339, 0.0763895
0.0747766, 0.0109076, 0.00683708, 0.0844561
0.0840913, 0.0104683, 0.00767571, 0.0967499
0.101638, 0.00917526, 0.00936647, 0.0767259
0.0920291, 0.0127898, 0.00912725, 0.109643
0.10032, 0.00796276, 0.0102545, 0.0800413
0.0979772, 0.0128034, 0.00854415, 0.0770241
0.103165, 0.00977196, 0.0091273, 0.0909824
0.085243, 0.0115796, 0.0110622, 0.0900449
0.0821869, 0.0115911, 0.0102933, 0.107595
0.0961659, 0.0135395, 0.0109802, 0.102476
0.109386, 0.0099241, 0.0112285, 0.10441
0.096958, 0.0122802, 0.0120671, 0.101011
0.0771128, 0.0129326, 0.0106907, 0.0903663
0.105321, 0.0138415, 0.0110723, 0.100173
0.0949107, 0.0119922, 0.0123057, 0.105487
0.0912142, 0.0115315, 0.011093, 0.115559
0.0942721, 0.0104599, 0.0126563, 0.106422
0.0811058, 0.0125059, 0.011032, 0.113259
0.0965071, 0.00879669, 0.0107045, 0.103281
0.101145, 0.0101026, 0.00996499, 0.0991655
0.0960399, 0.0121432, 0.0101706, 0.111315
0.10208, 0.0120116, 0.0109023, 0.108085
0.100851, 0.0133783, 0.0114726, 0.0947052
0.092909, 0.0134106, 0.0114289, 0.108197
0.0972478, 0.0135923, 0.0113049, 0.103107
0.104135, 0.0120034, 0.0125345, 0.100951
0.0987835, 0.0123917, 0.0120011, 0.109952
0.0939575, 0.0153714, 0.0121605, 0.106372
0.0827029, 0.0125858, 0.0118254, 0.123152
0.0706005, 0.00953707, 0.0111471, 0.14553
0.0945626, 0.0126764, 0.0134338, 0.117064
0.0962061, 0.011001, 0.0133559, 0.125743
0.0796936, 0.0110817, 0.0147193, 0.13625
0.0957606, 0.0122931, 0.0148818, 0.121015
0.0968306, 0.0116176, 0.0152315, 0.131463
0.109009, 0.0114367, 0.0153674, 0.115692
0.121553, 0.0125179, 0.0116833, 0.11498
0.107705, 0.012955, 0.00996764, 0.109983
0.130805, 0.0127711, 0.0110381, 0.115821
0.128138, 0.0136514, 0.0104889, 0.125009
0.127812, 0.0148735, 0.0117297, 0.124586
0.10885, 0.0125359, 0.0107981, 0.107554
0.0985171, 0.0113641, 0.0115225, 0.123711
0.0947056, 0.0100972, 0.0127213, 0.117174
0.108063, 0.013475, 0.0117986, 0.0961568
0.1192, 0.0126596, 0.0100494, 0.0809909
0.0988844, 0.0119741, 0.0100097, 0.0906559
0.0867294, 0.0160895, 0.0100584, 0.0845913
0.0661125, 0.012776, 0.00964348, 0.112103
0.0613853, 0.0125865, 0.012173, 0.121025
0.0679802, 0.0103416, 0.00999989, 0.148073
0.0612532, 0.00990181, 0.0104875, 0.144694
0.0896645, 0.00930411, 0.0136128, 0.109018
0.0857138, 0.010064, 0.0112899, 0.127274
0.0796999, 0.0118371, 0.0133101, 0.115327
0.0831833, 0.0105243, 0.012411, 0.132451
0.0880552, 0.0120865, 0.011272, 0.119537
0.0837097, 0.00996342, 0.00997218, 0.0984589
0.104964, 0.0114743, 0.00921059, 0.113776
0.0969223, 0.0115198, 0.00888802, 0.0751377
0.108604, 0.0137678, 0.00843137, 0.0791037
0.12718, 0.012341, 0.00906509, 0.0796901
0.112989, 0.0122372, 0.0106426, 0.0984699
0.108684, 0.0142964, 0.0117638, 0.0899217
0.108482, 0.0125042, 0.00900612, 0.0961604
0.0902036, 0.0135356, 0.0106604, 0.104073
0.0890378, 0.0109879, 0.00982284, 0.10386
0.0960133, 0.012257, 0.0106363, 0.119739
0.0845446, 0.0122633, 0.0108229, 0.108891
0.10448, 0.0118157, 0.0101764, 0.0976797
0.117528, 0.0121276, 0.0110837, 0.0888379
0.112927, 0.0121071, 0.0108106, 0.113831
0.0983473, 0.0117536, 0.00954889, 0.101901
0.112768, 0.010568, 0.00901513, 0.084882
0.101324, 0.0133505, 0.0105401, 0.0944499
0.116711, 0.0131059, 0.010432, 0.0948096
0.0854033, 0.0129506, 0.00999458, 0.0858951
0.0996437, 0.0123913, 0.00977066, 0.0872271
0.101107, 0.012588, 0.0108628, 0.0921169
0.0906591, 0.0122964, 0.00955405, 0.0907649
0.0986531, 0.0113681, 0.0110372, 0.119021
0.0857144, 0.0119717, 0.0114282, 0.0963593
0.100485, 0.00898702, 0.0128656, 0.121555
0.0842494, 0.011199, 0.012416, 0.119204
0.0986182, 0.0110289, 0.0126, 0.105311
0.107977, 0.0125262, 0.0142615, 0.105568
0.0950837, 0.0146411, 0.0113224, 0.111868
0.129081, 0.0122624, 0.0117254, 0.109175
0.119508, 0.0123944, 0.00969737, 0.102722
0.134134, 0.0136185, 0.00804742, 0.0664796
0.149702, 0.0129192, 0.00921031, 0.0706493
0.145011, 0.0136864, 0.00943437, 0.0824414
0.116952, 0.0147939, 0.00717589, 0.0993986
0.131188, 0.0140557, 0.00685461, 0.0746186
0.105246, 0.0178443, 0.00764051, 0.0676968
0.138582, 0.0144123, 0.00826242, 0.0788442
0.117811, 0.0154481, 0.00850576, 0.0931878
0.128698, 0.0144526, 0.00819444, 0.080871
0.135936, 0.0139017, 0.00824265, 0.0998933
0.113096, 0.0127932, 0.00978477, 0.102856
0.136352, 0.0137393, 0.0071058, 0.0810921
0.130689, 0.016025, 0.00894686, 0.086771
0.137664, 0.0178369, 0.0102991, 0.0810449
0.130279, 0.0151252, 0.0089499, 0.0840865
0.112583, 0.013127, 0.00859914, 0.100998
0.0996822, 0.0139462, 0.0101578, 0.104562
0.109547, 0.0127449, 0.00978697, 0.0839152
0.118523, 0.0133892, 0.00899982, 0.0747708
0.147663, 0.0121156, 0.00924119, 0.0871249
0.136233, 0.0132812, 0.00927223, 0.0783246
0.134442, 0.013348, 0.00871103, 0.0684784
0.158591, 0.0153501, 0.00931347, 0.093785
0.130206, 0.0146536, 0.00892206, 0.0967025
0.109656, 0.0151116, 0.0104027, 0.0846717
0.105111, 0.0159816, 0.00694223, 0.0980995
0.136672, 0.0156969, 0.00929325, 0.103359
0.111753, 0.0128601, 0.00838438, 0.068603
0.128726, 0.0116861, 0.00883288, 0.0656831
0.0975942, 0.0100699, 0.0103445, 0.0901726
0.0987161, 0.0142748, 0.0103181, 0.0988225
0.099206, 0.0137598, 0.0125811, 0.099708
0.108399, 0.0127294, 0.011749, 0.0991856
0.104102, 0.0125121, 0.0110537, 0.084737
0.103363, 0.0101648, 0.0111549, 0.0718058
0.096671, 0.0118524, 0.00950329, 0.0870463
0.0693701, 0.00892067, 0.00825782, 0.0972889
0.0749028, 0.0102074, 0.00795937, 0.0679821
0.0733728, 0.0103387, 0.00762631, 0.100599
0.0826201, 0.0112717, 0.0112324, 0.0990227
0.0885326, 0.0124154, 0.0107009, 0.105068
0.0803825, 0.00885423, 0.0116351, 0.122495
0.0924374, 0.00953765, 0.0116795, 0.120789
0.0893629, 0.00984046, 0.0108262, 0.0916858
0.0758762, 0.00948201, 0.0115123, 0.0928019
0.0904855, 0.0100848, 0.00886407, 0.106742
0.0750397, 0.011477, 0.0124048, 0.0968145
0.0852866, 0.0102717, 0.0124199, 0.109056
0.0795105, 0.0101453, 0.0117632, 0.108935
0.0953522, 0.00998138, 0.0104866, 0.103715
0.0914993, 0.0128973, 0.0113017, 0.124933
0.0768982, 0.0114412, 0.0151587, 0.128202
0.0944224, 0.0103913, 0.0134059, 0.117201
0.069439, 0.0128681, 0.0110963, 0.10233
0.10278, 0.0128835, 0.0124514, 0.087431
0.0969855, 0.0120561, 0.0101946, 0.103442
0.0871189, 0.0146015, 0.0111003, 0.109102
0.105242, 0.0119716, 0.00861156, 0.0912802
0.108694, 0.0141079, 0.00998689, 0.121013
0.103646, 0.0101417, 0.0108426, 0.0895471
0.1192, 0.0117391, 0.00894241, 0.105711
0.100187, 0.0139331, 0.00876893, 0.110021
0.101066, 0.0134967, 0.0110872, 0.108766
0.0883305, 0.0117087, 0.0127564, 0.106319
0.0830188, 0.0132952, 0.0115784, 0.0882629
0.0728903, 0.00936755, 0.0127803, 0.0910696
0.0609426, 0.00937142, 0.0113226, 0.115665
0.060342, 0.00863497, 0.0162619, 0.118397
0.0614149, 0.00923081, 0.0124954, 0.136953
0.0800045, 0.0128531, 0.0135365, 0.12357
0.0938977, 0.0100838, 0.0135601, 0.106172
0.0908218, 0.0100208, 0.0148018, 0.13519
0.0749522, 0.0119934, 0.0161556, 0.158185
0.0967205, 0.0114594, 0.0164424, 0.155315
0.0898977, 0.0108949, 0.0176905, 0.146425
0.100567, 0.0151613, 0.0147967, 0.150635
0.106775, 0.0129814, 0.0130643, 0.133144
0.105851, 0.012247, 0.0142657, 0.151713
0.0806037, 0.00939383, 0.0136922, 0.140014
0.0932587, 0.0089503, 0.0121673, 0.119008
0.0762899, 0.00923123, 0.0134395, 0.117007
0.078776, 0.00902334, 0.0120875, 0.119383
0.0781419, 0.0140723, 0.0117339, 0.116388
0.0654921, 0.0101002, 0.0107375, 0.111145
0.0833334, 0.0106568, 0.0104404, 0.0980808
0.0897674, 0.0134453, 0.0108712, 0.0891768
0.0953061, 0.0109539, 0.01377, 0.0923186
0.111048, 0.0112155, 0.0100688, 0.110559
0.091168, 0.0118296, 0.0106499, 0.101772
0.0781017, 0.0101926, 0.0106942, 0.110518
0.0963333, 0.0103058, 0.011702, 0.0938085
0.0946168, 0.00975877, 0.011055, 0.112113
0.0822777, 0.00963763, 0.0111041, 0.110652
0.0817216, 0.00781445, 0.0105114, 0.104807
0.067404, 0.00758814, 0.0131466, 0.114588
0.0618158, 0.00858236, 0.0135852, 0.148434
0.0677419, 0.00633575, 0.0133036, 0.144026
0.0761323, 0.00809812, 0.010833, 0.0968236
0.0831711, 0.00992489, 0.00857312, 0.0889798
0.0651799, 0.00834421, 0.00889491, 0.0806579
0.0874624, 0.00847306, 0.0109154, 0.10664
0.0697304, 0.00969278, 0.00834064, 0.0879756
0.0820261, 0.0084608, 0.00804928, 0.0698881
0.068293, 0.00878982, 0.00726837, 0.0880683
0.0639382, 0.0095316, 0.0074208, 0.0793236
0.0695183, 0.0110387, 0.00894663, 0.0788686
0.071546, 0.00965422, 0.00861593, 0.078731
0.0759224, 0.00928309, 0.011128, 0.0751026
0.0775202, 0.00836293, 0.00847105, 0.0833144
0.0522004, 0.00773401, 0.00849202, 0.0864337
0.0726189, 0.00961856, 0.00958832, 0.0868569
0.068584, 0.00959767, 0.0106816, 0.0914563
0.0789253, 0.00761632, 0.00843665, 0.0799833
0.0652153, 0.0104295, 0.00933427, 0.0831936
0.0911663, 0.00949864, 0.00857108, 0.0804901
0.0711744, 0.00983352, 0.00779691, 0.0864086
0.0849886, 0.00907691, 0.00894689, 0.091872
0.0840222, 0.00827207, 0.0112313, 0.0939252
0.0775115, 0.00985759, 0.00908117, 0.0893109
0.0747575, 0.0104235, 0.00977356, 0.0582372
0.0820137, 0.00893158, 0.00835267, 0.0706134
0.0760753, 0.00817091, 0.00900787, 0.0825813
0.0611357, 0.00722445, 0.00913004, 0.0752066
0.0637989, 0.00748643, 0.008766, 0.0885399
0.0748871, 0.00844741, 0.00992973, 0.0866352
0.0651149, 0.00791876, 0.0099268, 0.0767496
0.0423328, 0.00591453, 0.00744727, 0.0842313
0.0553384, 0.00836886, 0.00924583, 0.101062
0.0596896, 0.00780706, 0.0082711, 0.0969916
0.0777284, 0.00802422, 0.00836112, 0.0803998
0.0844671, 0.00910572, 0.00816251, 0.0901708
0.0730586, 0.0120291, 0.0100588, 0.0831927
0.0848716, 0.0113473, 0.0117848, 0.0831619
0.0927826, 0.0110135, 0.0119822, 0.0781232
0.0873554, 0.0123728, 0.0100921, 0.0860419
0.0888667, 0.00988622, 0.009667, 0.101465
0.0935907, 0.0102179, 0.0102003, 0.105122
0.0949866, 0.0100566, 0.00975375, 0.107462
0.0906389, 0.0102173, 0.0114719, 0.11342
0.0710379, 0.00873135, 0.0145628, 0.122019
0.0637919, 0.00949877, 0.0159401, 0.150619
0.0795135, 0.0073973, 0.016788, 0.168403
0.060263, 0.00721909, 0.0211883, 0.161453
0.0560544, 0.00719752, 0.0186207, 0.173612
0.0550524, 0.0102285, 0.016675, 0.159286
0.0587577, 0.00864651, 0.0170852, 0.183593
0.0453551, 0.00824777, 0.0174897, 0.168291
0.0470684, 0.0066783, 0.0179179, 0.175093
0.0485733, 0.00672134, 0.0197222, 0.163577
0.0499615, 0.00736311, 0.0166204, 0.15947
0.0638498, 0.00680455, 0.0173915, 0.151984
0.0576628, 0.00875402, 0.0146249, 0.133706
0.0689728, 0.0098195, 0.013718, 0.142079
0.0634856, 0.00904477, 0.0158473, 0.138873
0.0373906, 0.00825738, 0.0149938, 0.163272
0.047551, 0.00689241, 0.013598, 0.145645
0.045452, 0.00933188, 0.0165289, 0.131281
0.059669, 0.00895462, 0.0131407, 0.121593
0.0658649, 0.00651563, 0.0143202, 0.126487
0.065301, 0.00668806, 0.0141077, 0.113838
0.0761875, 0.0083095, 0.0117207, 0.136786
0.0706235, 0.00946362, 0.0111788, 0.0989628
0.0700626, 0.00806422, 0.0111929, 0.0883908
0.0680454, 0.00914118, 0.0127085, 0.117807
0.0777281, 0.00832063, 0.0102526, 0.105137
0.0582785, 0.00750409, 0.0108594, 0.115948
0.0703597, 0.00753961, 0.00954887, 0.10853
0.0732128, 0.00880791, 0.00974459, 0.120309
0.0728895, 0.0110153, 0.0107377, 0.0868532
0.0962161, 0.0100093, 0.0100543, 0.0915716
0.0846958, 0.00983997, 0.00878165, 0.0758511
0.097774, 0.0107566, 0.00933397, 0.0974963
0.092868, 0.012153, 0.00950491, 0.0845258
0.0939373, 0.0102449, 0.0126492, 0.102494
0.0956663, 0.0103021, 0.00865509, 0.103066
0.0737978, 0.0112165, 0.0115138, 0.0996071
0.110635, 0.0109254, 0.0101617, 0.0897968
0.118298, 0.0107267, 0.0103524, 0.0964004
0.101907, 0.0134381, 0.00856937, 0.105443
0.102713, 0.0111776, 0.0101051, 0.0950055
