alpha, beta, delta, gamma 
0.107964, 0.00803826, 0.00883441, 0.0640428
0.0804881, 0.00812601, 0.00634387, 0.0689747
0.0930337, 0.0104399, 0.00931895, 0.0743988
0.0847402, 0.0095322, 0.00957808, 0.0825766
0.0847585, 0.01105, 0.00863545, 0.0938622
0.0796585, 0.00834704, 0.0109351, 0.0845071
0.0831231, 0.00875121, 0.00900184, 0.0943328
0.0951678, 0.00895957, 0.00853295, 0.0791804
0.0592625, 0.00957115, 0.00794528, 0.0836611
0.078364, 0.00887671, 0.00928941, 0.102777
0.0686237, 0.0107485, 0.0103979, 0.0876555
0.0704135, 0.00875302, 0.0103006, 0.0807269
0.0804866, 0.0100246, 0.00959551, 0.0689518
0.058855, 0.00911, 0.00890349, 0.0876554
0.0737675, 0.00853677, 0.0114952, 0.076017
0.0651651, 0.00955128, 0.00896868, 0.0969519
0.0686167, 0.011735, 0.0100317, 0.0838561
0.0756689, 0.00972982, 0.00783649, 0.071953
0.0942212, 0.00872366, 0.0070544, 0.0588442
0.079641, 0.00951812, 0.0084064, 0.0871123
0.081098, 0.0123358, 0.00932641, 0.0901228
0.0628921, 0.0104987, 0.00868573, 0.0693657
0.0843569, 0.0103324, 0.00952358, 0.0665027
0.079963, 0.0134078, 0.0107443, 0.0622197
0.0830475, 0.0133865, 0.00739624, 0.0859795
0.108807, 0.012783, 0.0112559, 0.0960818
0.099622, 0.0127956, 0.0117739, 0.102735
0.10007, 0.0146298, 0.0129956, 0.120593
0.100134, 0.014253, 0.0156833, 0.121889
0.0817751, 0.0122387, 0.0139696, 0.134877
0.0874875, 0.0138344, 0.0130966, 0.137803
0.077353, 0.00957125, 0.0132889, 0.140685
0.0685646, 0.0104762, 0.0124187, 0.126574
0.0992508, 0.0119631, 0.0122813, 0.0975815
0.0868326, 0.010823, 0.0109501, 0.105699
0.0777088, 0.0118846, 0.0119578, 0.0993086
0.11218, 0.0110454, 0.0157615, 0.113483
0.101085, 0.012424, 0.0127215, 0.10303
0.104368, 0.0102204, 0.0106159, 0.0999843
0.0815228, 0.0103118, 0.0129094, 0.0976365
0.0717774, 0.00965067, 0.0113971, 0.10504
0.0838457, 0.0106326, 0.010709, 0.113305
0.0650668, 0.00969163, 0.0100006, 0.092935
0.0980085, 0.011596, 0.00967482, 0.107003
0.0878489, 0.0108725, 0.0121541, 0.0913938
0.0964862, 0.009874, 0.0120394, 0.0594861
0.107472, 0.01217, 0.00988162, 0.0755301
0.117157, 0.0132613, 0.00728567, 0.0745309
0.111552, 0.0109616, 0.00848601, 0.0889944
0.0908127, 0.00915183, 0.0093452, 0.0836
0.0825366, 0.0107133, 0.010421, 0.0989073
0.0716011, 0.0101208, 0.0100549, 0.0922237
0.0898076, 0.00783313, 0.0103176, 0.0730777
0.0812254, 0.0104448, 0.00693454, 0.0903607
0.0842317, 0.00935485, 0.00761098, 0.0722476
0.087077, 0.0118132, 0.00797697, 0.0711562
0.0988216, 0.0107982, 0.00730375, 0.0674143
0.110237, 0.00988934, 0.00837894, 0.0660757
0.0910931, 0.0102451, 0.00993098, 0.0716075
0.115531, 0.0127073, 0.00980729, 0.0775642
0.117037, 0.0140247, 0.0073909, 0.0650294
0.123281, 0.0126221, 0.00847058, 0.0616799
0.0986044, 0.012116, 0.00912561, 0.0639607
0.114628, 0.0112171, 0.00741662, 0.0668701
0.086032, 0.0107863, 0.00539781, 0.0478167
0.099978, 0.0115076, 0.00731993, 0.0491059
0.125147, 0.0141166, 0.00650585, 0.0727013
0.119836, 0.012953, 0.00829086, 0.061074
0.1133, 0.0138135, 0.0067657, 0.0794638
0.140706, 0.0119398, 0.00631175, 0.068921
0.138276, 0.0155769, 0.00611721, 0.0636636
0.171422, 0.0164261, 0.00597058, 0.0499622
0.162595, 0.0156949, 0.00826807, 0.0479712
0.160529, 0.0171993, 0.00618763, 0.0344887
0.151848, 0.0170069, 0.00791349, 0.0581896
0.177359, 0.0154973, 0.00692816, 0.0723261
0.136835, 0.0145704, 0.00960293, 0.0549525
0.149371, 0.0160099, 0.00784191, 0.0694511
0.122907, 0.0155201, 0.00830432, 0.0668689
0.12426, 0.0130578, 0.0065048, 0.0685259
0.108645, 0.0147329, 0.00886271, 0.0657775
0.127263, 0.0114381, 0.00711997, 0.0744684
0.125053, 0.0148013, 0.00746252, 0.054305
0.138175, 0.0140651, 0.00744787, 0.0710405
0.151997, 0.0141732, 0.00748383, 0.0654469
0.0921918, 0.0148504, 0.00986792, 0.0664368
0.150042, 0.0123743, 0.00854292, 0.082968
0.11328, 0.0134605, 0.00669127, 0.0649668
0.111568, 0.0131866, 0.00797244, 0.0777157
0.119049, 0.0156815, 0.00685267, 0.0697543
0.16221, 0.0182417, 0.00721262, 0.07142
0.130702, 0.0160519, 0.00863841, 0.0866721
0.137644, 0.0140353, 0.00888195, 0.0835795
0.127998, 0.0157633, 0.00973741, 0.0771157
0.115449, 0.0158867, 0.00963903, 0.0707638
0.147746, 0.0175154, 0.00711635, 0.0649352
0.118445, 0.0160869, 0.0069397, 0.0501643
0.163554, 0.0148928, 0.010252, 0.0774556
0.169401, 0.0137844, 0.008874, 0.0748326
0.138761, 0.0175245, 0.00907336, 0.0982889
0.135328, 0.0152611, 0.00992473, 0.0808517
0.153917, 0.0135491, 0.0106105, 0.0896002
0.147778, 0.0155762, 0.00788115, 0.0876705
0.150389, 0.0170481, 0.00993981, 0.0872675
0.144252, 0.0168028, 0.0123626, 0.103978
0.138646, 0.0141336, 0.00941322, 0.089837
0.142064, 0.0118326, 0.00806816, 0.0897357
0.116721, 0.0129748, 0.0104403, 0.0697196
0.143004, 0.0172653, 0.0115474, 0.085398
0.139704, 0.0148406, 0.00747096, 0.0900498
0.13041, 0.0160733, 0.00957944, 0.0856206
0.138028, 0.015489, 0.00739114, 0.0866167
0.122496, 0.0154113, 0.0117802, 0.0640064
0.123135, 0.0151758, 0.00966437, 0.0809618
0.105051, 0.0143442, 0.0107174, 0.0767212
0.115964, 0.0152343, 0.00929897, 0.0834916
0.104265, 0.0143397, 0.0105597, 0.0844415
0.0988685, 0.0130213, 0.0112879, 0.079776
0.113501, 0.0134855, 0.0121759, 0.0901991
0.119989, 0.0171545, 0.0105101, 0.102113
0.102112, 0.014366, 0.011071, 0.0816076
0.114183, 0.01485, 0.0104386, 0.0982722
0.117783, 0.014018, 0.0106436, 0.0952975
0.11805, 0.0130261, 0.00970677, 0.124899
0.116629, 0.0144581, 0.0108684, 0.0967404
0.120555, 0.0148245, 0.010115, 0.0781359
0.108966, 0.0173273, 0.0116233, 0.0839359
0.12746, 0.0133644, 0.00989438, 0.0868362
0.131697, 0.0125912, 0.00982302, 0.091613
0.126217, 0.016493, 0.0109782, 0.107575
0.107462, 0.0150533, 0.0103228, 0.135958
0.110896, 0.0140934, 0.0120242, 0.138274
0.0943198, 0.0121053, 0.0160778, 0.13644
0.105678, 0.0144257, 0.0158135, 0.0981327
0.131198, 0.0133309, 0.0107335, 0.107586
0.1087, 0.0138065, 0.0118815, 0.0998561
0.0873738, 0.0111077, 0.0115473, 0.102014
0.0899689, 0.0110148, 0.0104141, 0.0946276
0.08537, 0.0107702, 0.00843322, 0.0972073
0.0978552, 0.0117724, 0.0098837, 0.0880487
0.0904486, 0.0115216, 0.00949415, 0.0866965
0.101695, 0.0115865, 0.00856662, 0.0753687
0.0992021, 0.0135012, 0.00807734, 0.0600652
0.0837677, 0.0119655, 0.00642004, 0.0712088
0.0925116, 0.0105989, 0.00762091, 0.0665546
0.0884478, 0.0111193, 0.00908434, 0.0650528
0.0752129, 0.00950474, 0.00992426, 0.0637607
0.0912451, 0.00969314, 0.0116313, 0.0959069
0.0719599, 0.00926797, 0.0091061, 0.0998937
0.103746, 0.00958238, 0.0103476, 0.0862208
0.0689324, 0.010012, 0.00683593, 0.0907877
0.0610601, 0.00947491, 0.00851662, 0.0742929
0.0655522, 0.00677498, 0.0101483, 0.0612115
0.0599163, 0.0101076, 0.00822676, 0.0742726
0.068882, 0.00795702, 0.00895728, 0.0922681
0.0638915, 0.00760123, 0.010885, 0.0936875
0.0608234, 0.0071199, 0.00942488, 0.0776319
0.0706012, 0.0101795, 0.0101871, 0.0930725
0.0675617, 0.00975695, 0.0100204, 0.100204
0.072925, 0.00946069, 0.0101501, 0.0880932
0.0809859, 0.00822281, 0.0105277, 0.0969197
0.0573854, 0.00906421, 0.0113412, 0.10896
0.0907151, 0.00942023, 0.010555, 0.0919405
0.0958343, 0.0116132, 0.0109664, 0.111617
0.0750023, 0.0106555, 0.00806621, 0.0851938
0.0948549, 0.0101726, 0.00931366, 0.0852145
0.0845159, 0.0124665, 0.0101084, 0.0909872
0.0917339, 0.0101686, 0.0115341, 0.0950462
0.109909, 0.0111578, 0.0078327, 0.0767102
0.100335, 0.0122206, 0.00945449, 0.0951472
0.0950921, 0.0109674, 0.00913628, 0.0833464
0.11322, 0.0115916, 0.00985861, 0.0937013
0.107217, 0.0118371, 0.00965693, 0.0946145
0.124782, 0.0130168, 0.00715051, 0.0807267
0.137285, 0.013515, 0.00901063, 0.0767085
0.121478, 0.0145534, 0.00824002, 0.0639795
0.121289, 0.0162035, 0.00760542, 0.0924513
0.111471, 0.0136182, 0.0111684, 0.0747264
0.0830143, 0.0119013, 0.00793031, 0.0733114
0.103665, 0.012507, 0.00905893, 0.0783427
0.092504, 0.0143458, 0.0095386, 0.102731
0.105028, 0.0117262, 0.0111358, 0.116315
0.116493, 0.014752, 0.0103716, 0.109203
0.117399, 0.0129136, 0.0101229, 0.105862
0.108001, 0.014092, 0.00886741, 0.0900344
0.137619, 0.0138019, 0.00971213, 0.0831473
0.130325, 0.0145503, 0.0104134, 0.110965
0.132028, 0.0136065, 0.0109903, 0.0974866
0.110364, 0.0147962, 0.0101158, 0.116325
0.11876, 0.0138193, 0.00974939, 0.087394
0.0992946, 0.0152219, 0.00995462, 0.0837808
0.14188, 0.0127411, 0.00990647, 0.0877942
0.126569, 0.0136123, 0.007745, 0.0572451
0.11291, 0.0141124, 0.00941794, 0.0701199
0.128332, 0.0138435, 0.00767804, 0.0676398
0.147165, 0.0143177, 0.00734083, 0.0667955
0.136465, 0.0152048, 0.00695557, 0.0780903
0.136037, 0.0146556, 0.00778236, 0.0845074
0.121386, 0.0124461, 0.00750593, 0.0858976
0.125244, 0.0136992, 0.00612603, 0.0711579
0.120142, 0.0134561, 0.0070519, 0.0544042
0.103583, 0.0116132, 0.0056701, 0.0820863
0.101083, 0.0136027, 0.00807716, 0.0618424
0.0848831, 0.0118393, 0.0106348, 0.0709009
0.10101, 0.0137617, 0.00865836, 0.0845603
0.109856, 0.0125451, 0.0103189, 0.0891604
0.107651, 0.0141401, 0.0095378, 0.090489
0.0968098, 0.0115628, 0.0111409, 0.0967033
0.0907574, 0.0109415, 0.0106685, 0.0909765
0.0930207, 0.0131202, 0.00962519, 0.104661
0.0845577, 0.0119403, 0.00931144, 0.124673
0.0933742, 0.0104901, 0.0103372, 0.093374
0.0928116, 0.0114126, 0.00983578, 0.0773341
0.122265, 0.0116332, 0.00908141, 0.0772172
0.127464, 0.0126367, 0.00660603, 0.0762789
0.115821, 0.0132748, 0.00898478, 0.0541578
0.119939, 0.0117678, 0.00803446, 0.0803194
0.13733, 0.0123778, 0.00861039, 0.0772636
0.098192, 0.0112133, 0.0084891, 0.0820996
0.0939727, 0.0119025, 0.00811435, 0.0813741
0.0876225, 0.0117864, 0.00816108, 0.0704566
0.102339, 0.0117911, 0.00799629, 0.063837
0.0981956, 0.0118624, 0.00896515, 0.097509
0.110595, 0.0104313, 0.00953315, 0.0989153
0.114372, 0.0111086, 0.0123282, 0.097047
0.127784, 0.0130308, 0.0117783, 0.0979602
0.117171, 0.0115881, 0.0101677, 0.11364
0.101726, 0.0161359, 0.0104356, 0.114207
0.118083, 0.0133819, 0.0124161, 0.111566
0.112553, 0.0128601, 0.0144756, 0.123068
0.118419, 0.0125407, 0.0137507, 0.11459
0.0989892, 0.0135546, 0.0145631, 0.144458
0.115906, 0.0128397, 0.0161323, 0.164822
0.120293, 0.0126403, 0.0148056, 0.144006
0.108975, 0.0125961, 0.0127549, 0.134768
0.121604, 0.0132219, 0.0135552, 0.120191
0.142944, 0.0156958, 0.0121522, 0.112232
0.139089, 0.0123594, 0.0127529, 0.125274
0.139458, 0.0167837, 0.0121231, 0.130947
0.138132, 0.0156002, 0.0118449, 0.132822
0.154836, 0.0171903, 0.0101119, 0.138935
0.146508, 0.0183641, 0.0136731, 0.100015
0.151069, 0.0178787, 0.00996838, 0.110891
0.164371, 0.0172358, 0.0123074, 0.11314
0.163892, 0.0141126, 0.0105915, 0.0921826
0.132271, 0.0132715, 0.01024, 0.111552
0.127918, 0.014982, 0.0126512, 0.129952
0.153326, 0.0129741, 0.0126368, 0.118351
0.14429, 0.0128427, 0.0127188, 0.110165
0.127354, 0.0151984, 0.0112996, 0.13882
0.126668, 0.0141447, 0.0115004, 0.129453
0.113726, 0.0123134, 0.0131299, 0.134851
0.107634, 0.0120545, 0.0123908, 0.114397
0.124942, 0.0140379, 0.0104009, 0.110406
0.111847, 0.0135102, 0.00974782, 0.0734254
0.127838, 0.0145009, 0.0104486, 0.0941826
0.125777, 0.0111302, 0.00818892, 0.0882692
0.146324, 0.0123899, 0.00721858, 0.101633
0.10844, 0.0148111, 0.00882651, 0.0862993
0.124345, 0.0136777, 0.00873935, 0.0996435
0.107317, 0.0121794, 0.0107949, 0.114387
0.0963919, 0.0139965, 0.0129543, 0.110973
0.105393, 0.0120532, 0.0091001, 0.109238
0.0962799, 0.0116925, 0.0115842, 0.0826125
0.0952956, 0.00989668, 0.00925082, 0.0738114
0.0981276, 0.0123686, 0.00878444, 0.0821835
0.0961984, 0.011958, 0.00785564, 0.0957011
0.106558, 0.0126122, 0.00826089, 0.0643344
0.109779, 0.0126125, 0.0077655, 0.0637162
0.102342, 0.0103745, 0.00724043, 0.0849792
0.090485, 0.0115809, 0.0102767, 0.0955069
0.0743008, 0.00978651, 0.0102288, 0.113556
0.0725233, 0.00872487, 0.0103554, 0.108677
0.096038, 0.00939917, 0.0115784, 0.095405
0.0817892, 0.0128133, 0.0112882, 0.10505
0.107777, 0.00930365, 0.0108351, 0.0956214
0.070254, 0.00878936, 0.00920487, 0.102785
0.0737814, 0.00639053, 0.00970385, 0.0953095
0.0539829, 0.00648232, 0.0109185, 0.0962369
0.0526198, 0.00695331, 0.0111305, 0.0821906
0.0370432, 0.00552906, 0.00963293, 0.108924
0.0468767, 0.00572297, 0.00978697, 0.110514
0.0394932, 0.00683337, 0.0091452, 0.130063
0.0621207, 0.0062441, 0.00939155, 0.104083
0.0595729, 0.00794485, 0.00954001, 0.0807579
0.0403251, 0.00848155, 0.00993903, 0.0973993
0.0440707, 0.00629485, 0.0107309, 0.10664
0.0295166, 0.0072036, 0.0107081, 0.138295
0.0341994, 0.0056837, 0.014441, 0.127156
0.0305083, 0.00693697, 0.0141043, 0.153313
0.048416, 0.0071691, 0.0118454, 0.118494
0.0507741, 0.00516264, 0.0137401, 0.115555
0.0491635, 0.00758265, 0.0132186, 0.107858
0.0519431, 0.00722567, 0.0115524, 0.105457
0.0412883, 0.00593485, 0.010052, 0.0900763
0.0596382, 0.00566361, 0.0104601, 0.122318
0.0332038, 0.00543075, 0.00973366, 0.10048
0.0397922, 0.00535847, 0.0114906, 0.0989929
0.046609, 0.00465589, 0.00936481, 0.103898
0.0548827, 0.00585894, 0.0107888, 0.0711268
0.0473681, 0.00721105, 0.00829434, 0.0922162
0.0584553, 0.00585734, 0.00950488, 0.0609717
0.035979, 0.00715176, 0.00977058, 0.0711407
0.0466011, 0.00654152, 0.00946508, 0.089975
0.0522375, 0.00702156, 0.0101533, 0.0803433
0.0443067, 0.00680504, 0.00788826, 0.0759244
0.0434323, 0.00690299, 0.00901286, 0.0773203
0.0581781, 0.00711492, 0.00939881, 0.0801059
0.050314, 0.0069734, 0.00794179, 0.0903773
0.0684014, 0.00735167, 0.0102274, 0.0861395
0.0746728, 0.00831854, 0.00787903, 0.0862875
0.0775063, 0.00803044, 0.00905301, 0.0718966
0.0675648, 0.00729095, 0.00888186, 0.0890384
0.0627381, 0.00672077, 0.0107099, 0.0957589
0.0640403, 0.00829231, 0.00931987, 0.07787
0.0512512, 0.00756072, 0.00929653, 0.097867
0.0541761, 0.00580788, 0.0125832, 0.095307
0.0624948, 0.00660539, 0.0114849, 0.114817
0.0661803, 0.0086968, 0.0133335, 0.101315
0.0783744, 0.00665708, 0.0121448, 0.0971064
0.0630134, 0.00820818, 0.0107273, 0.0827653
0.0614202, 0.0111574, 0.0101546, 0.114989
0.0662091, 0.0112821, 0.00889025, 0.130893
0.0915325, 0.00927056, 0.010609, 0.0885247
0.0985893, 0.010763, 0.0126932, 0.0973908
0.0964039, 0.0119923, 0.00960782, 0.0979035
0.10636, 0.0137518, 0.00777299, 0.100961
0.101611, 0.0147429, 0.00971413, 0.10118
0.0994951, 0.0137836, 0.00853406, 0.100052
0.114951, 0.0128718, 0.00716632, 0.0867693
0.10877, 0.0100349, 0.0104116, 0.0885139
0.0907471, 0.0104583, 0.0118499, 0.0996286
0.105249, 0.0122887, 0.0116904, 0.0982719
0.113525, 0.0128192, 0.00963892, 0.0997401
0.11111, 0.0108214, 0.00878978, 0.0946732
0.103224, 0.0102775, 0.0103591, 0.105647
0.084752, 0.0096931, 0.00997613, 0.100775
0.144964, 0.0119137, 0.0108041, 0.122903
0.113301, 0.0135156, 0.0119568, 0.115825
0.127657, 0.0121588, 0.0131581, 0.111859
0.114049, 0.012976, 0.0109551, 0.0978718
0.101164, 0.0142908, 0.0104919, 0.116639
0.0890772, 0.0120573, 0.0111625, 0.0936607
0.118588, 0.0113013, 0.0117481, 0.110316
0.118011, 0.0133066, 0.00858136, 0.10726
0.0952347, 0.0136318, 0.00905141, 0.0730005
0.132403, 0.0135364, 0.00888497, 0.0920461
0.0927651, 0.0136685, 0.0115664, 0.104319
0.10718, 0.0147034, 0.0125764, 0.111622
0.0998234, 0.0127156, 0.0141589, 0.103526
0.09653, 0.0099634, 0.0124106, 0.115323
0.0952414, 0.0149838, 0.0131454, 0.123582
0.0937718, 0.013323, 0.0121609, 0.147586
0.0760031, 0.0130318, 0.0126594, 0.11577
0.117197, 0.0111494, 0.0118545, 0.123924
0.0940358, 0.0111427, 0.014296, 0.127721
0.0774732, 0.0127238, 0.0129511, 0.126104
0.0960031, 0.0131865, 0.0149633, 0.128737
0.131053, 0.0125116, 0.0144185, 0.101116
0.089992, 0.013003, 0.0119359, 0.0837114
0.0957923, 0.0118691, 0.0100209, 0.100785
0.0894302, 0.0106486, 0.0091657, 0.0865953
0.0715142, 0.0101518, 0.00984174, 0.0815602
0.0761451, 0.00915827, 0.0110103, 0.0940314
0.0805523, 0.0091316, 0.0100619, 0.0860823
0.0718732, 0.00922843, 0.0109521, 0.0839602
0.0796833, 0.010683, 0.0114846, 0.0867605
0.0933883, 0.0115993, 0.00932566, 0.0913835
0.0993738, 0.0105289, 0.0109383, 0.111682
0.0984366, 0.0117309, 0.0104177, 0.0916295
0.0739618, 0.0113739, 0.0109749, 0.103676
0.0869574, 0.0109485, 0.00960529, 0.0924385
0.0925744, 0.0105666, 0.0107817, 0.0721311
0.0931321, 0.0120229, 0.0123223, 0.108626
0.0512487, 0.00977779, 0.0105831, 0.099124
0.0593438, 0.0086637, 0.010329, 0.0923484
0.0692861, 0.0077664, 0.0107771, 0.0737136
0.0597763, 0.00752482, 0.00932902, 0.078068
0.0590805, 0.00756042, 0.00963395, 0.0912572
0.0689907, 0.00710531, 0.00901192, 0.0701754
0.0607936, 0.00872357, 0.0077673, 0.0977056
0.0640015, 0.00961599, 0.0100383, 0.0905658
0.0806644, 0.00886824, 0.0112603, 0.0904
0.0874305, 0.00831037, 0.011173, 0.0962326
0.0948423, 0.00897074, 0.0099107, 0.0858724
0.0840787, 0.0103091, 0.00950096, 0.0887402
0.0822083, 0.00768728, 0.0104264, 0.0833123
0.0919202, 0.00772027, 0.0127626, 0.0948674
0.0660096, 0.00966074, 0.0109538, 0.100757
0.0841682, 0.00950138, 0.0130968, 0.115015
0.0675068, 0.00795199, 0.0137189, 0.11956
0.0596722, 0.00811158, 0.0150836, 0.111797
0.0616948, 0.0108466, 0.0145559, 0.146616
0.0814863, 0.00753838, 0.0160615, 0.118518
0.0652183, 0.00953908, 0.0141504, 0.147611
0.0874501, 0.0103076, 0.012323, 0.118378
0.0877911, 0.0100311, 0.0107054, 0.121637
0.0937445, 0.00984536, 0.010759, 0.110767
0.095487, 0.00945097, 0.0112541, 0.115216
0.0904376, 0.0124266, 0.0146335, 0.124854
0.113828, 0.00982448, 0.0117738, 0.101624
0.101201, 0.0084066, 0.0131038, 0.129938
0.112681, 0.00953597, 0.0127383, 0.131173
0.0937163, 0.0102759, 0.0124115, 0.117699
0.105555, 0.00988529, 0.0121579, 0.120659
0.0974288, 0.0102463, 0.0120122, 0.10468
0.0965007, 0.0100648, 0.0112468, 0.117074
0.091385, 0.011291, 0.0144697, 0.126326
0.0824812, 0.0115378, 0.0154276, 0.147257
0.0856643, 0.0104026, 0.0158402, 0.133058
0.0885837, 0.00994242, 0.0161951, 0.116568
0.0925704, 0.0105307, 0.0143701, 0.117327
0.0918044, 0.0106749, 0.0133302, 0.126739
0.0927918, 0.0102245, 0.0135087, 0.113168
0.0656937, 0.0105652, 0.0124281, 0.121735
0.0773987, 0.00872711, 0.0125144, 0.11301
0.0822594, 0.0102088, 0.0101113, 0.111395
0.0831137, 0.00879982, 0.0114857, 0.101258
0.0944265, 0.0114188, 0.0119581, 0.110968
0.0883837, 0.00909947, 0.0107924, 0.0948609
0.0880428, 0.00910812, 0.0122914, 0.102935
0.0875178, 0.00969515, 0.010903, 0.0827386
0.110458, 0.0104877, 0.0106335, 0.0890995
0.0912018, 0.0110737, 0.00880864, 0.0948885
0.0948591, 0.0114574, 0.00852867, 0.102541
0.08917, 0.00965112, 0.0101927, 0.101929
0.0844416, 0.0105164, 0.0100028, 0.0938584
0.065147, 0.00888623, 0.0111088, 0.0972816
0.087625, 0.00863618, 0.0116892, 0.118619
0.0709461, 0.00926, 0.0110558, 0.109332
0.0830669, 0.00759968, 0.011982, 0.111365
0.0873094, 0.00887885, 0.0110026, 0.124975
0.0758936, 0.00946263, 0.0110995, 0.0841301
0.067853, 0.0113121, 0.00908465, 0.086787
0.0815381, 0.00806459, 0.00868957, 0.0797938
0.0889, 0.0094336, 0.00977848, 0.0837882
0.0855688, 0.00894, 0.00905582, 0.073204
0.0705001, 0.00947405, 0.00710149, 0.064101
0.0978516, 0.00913844, 0.00885911, 0.0785702
0.0759799, 0.0109533, 0.0103227, 0.0825233
0.0793377, 0.0104963, 0.00952387, 0.100491
0.0904445, 0.0104578, 0.0105782, 0.0950153
0.0968767, 0.0120716, 0.00999834, 0.0917066
0.114978, 0.0116207, 0.0103599, 0.0899458
0.109497, 0.0115788, 0.00735268, 0.0726334
0.0959328, 0.0113539, 0.00701703, 0.077373
0.0993322, 0.0110582, 0.0080919, 0.0825626
0.113433, 0.0115456, 0.0065894, 0.0623912
0.115743, 0.0126568, 0.00785447, 0.0734215
0.11997, 0.0117615, 0.00986049, 0.0867485
0.113838, 0.0127566, 0.00975568, 0.0971504
0.135669, 0.0126436, 0.0120814, 0.112978
0.0969445, 0.0137837, 0.0120853, 0.105712
0.110534, 0.0143646, 0.0129898, 0.110415
0.117342, 0.0145475, 0.0115854, 0.098831
0.102505, 0.0165848, 0.00975212, 0.129344
0.141985, 0.0161916, 0.0110247, 0.10992
0.135601, 0.0175195, 0.0121043, 0.103019
0.121597, 0.014586, 0.0119623, 0.11853
0.126775, 0.0184237, 0.0103517, 0.110682
0.120714, 0.014941, 0.0107957, 0.10207
0.129022, 0.0154908, 0.0102546, 0.0998425
0.127528, 0.0137003, 0.0106634, 0.0815886
0.131091, 0.0142628, 0.00880688, 0.0515948
0.150475, 0.0152544, 0.00631141, 0.0711088
0.11887, 0.0146275, 0.00679284, 0.0650199
0.112991, 0.0140883, 0.00645152, 0.0670535
0.130177, 0.0134925, 0.00692676, 0.0562879
0.11783, 0.0147635, 0.00932039, 0.0715364
0.114125, 0.0139444, 0.00735879, 0.0878888
0.109379, 0.0155595, 0.00977919, 0.0844146
0.107077, 0.010007, 0.0087814, 0.0785925
0.0798494, 0.0107559, 0.0107947, 0.0664259
0.0953642, 0.0119459, 0.0102367, 0.0955521
0.0783982, 0.0113376, 0.00959677, 0.0919635
0.104338, 0.0100801, 0.00844093, 0.0971477
0.0855747, 0.012494, 0.0104561, 0.0997668
0.0860171, 0.0110361, 0.0100831, 0.0908837
0.0837496, 0.00850252, 0.0107867, 0.114699
0.0836313, 0.0111913, 0.0125966, 0.0924465
0.0698681, 0.00904344, 0.00989954, 0.125369
0.0629165, 0.00643951, 0.0107791, 0.104028
0.0819719, 0.00761964, 0.0140081, 0.0974937
0.0666383, 0.00882295, 0.010856, 0.130308
0.068929, 0.00782442, 0.011598, 0.102179
0.0605604, 0.00867802, 0.0126056, 0.116653
0.0603685, 0.00736763, 0.0118268, 0.0986278
0.0813213, 0.00922478, 0.0119267, 0.112946
0.0807393, 0.00980368, 0.00911071, 0.129239
0.0761785, 0.0101041, 0.010492, 0.0984065
0.0792863, 0.0115592, 0.0105579, 0.103609
0.0797845, 0.0108464, 0.00830362, 0.0913314
0.0943149, 0.008467, 0.00803793, 0.0844795
0.0926665, 0.0112607, 0.0106526, 0.0677616
0.0730078, 0.011393, 0.0113354, 0.0945584
0.0783458, 0.00904931, 0.0104006, 0.117062
0.103935, 0.0094564, 0.0109104, 0.0912187
0.0711453, 0.00971206, 0.00859091, 0.0865435
0.0700373, 0.0116087, 0.0108069, 0.071452
0.0747155, 0.011799, 0.00888484, 0.0735494
0.0784998, 0.0100114, 0.00793121, 0.0660465
0.0778083, 0.0103656, 0.0107675, 0.0784251
0.0780309, 0.0118569, 0.00880675, 0.0890447
0.0673756, 0.0108426, 0.00876937, 0.0897425
0.0798434, 0.00920761, 0.00986398, 0.093249
0.0782953, 0.0116975, 0.0110443, 0.100707
0.066185, 0.01038, 0.0112575, 0.0865413
0.0865721, 0.00833475, 0.00967336, 0.0897046
0.0809081, 0.0100568, 0.0102066, 0.0781991
0.0932705, 0.0100075, 0.00815187, 0.0980144
0.0926157, 0.0118362, 0.0125486, 0.0844958
0.0856232, 0.0108643, 0.0103848, 0.0788568
0.0813709, 0.00851848, 0.0100655, 0.084488
0.077208, 0.0106566, 0.0125422, 0.107179
0.0669355, 0.0103829, 0.0127542, 0.107177
0.073507, 0.00826074, 0.0119792, 0.104799
0.0811071, 0.0128491, 0.0113651, 0.108684
0.10081, 0.0116144, 0.0124252, 0.126687
0.0828172, 0.00973185, 0.0119388, 0.121108
0.0973674, 0.0111979, 0.0129674, 0.145173
0.0979519, 0.0113399, 0.0133679, 0.143491
0.118064, 0.0104932, 0.014064, 0.150432
0.113096, 0.016563, 0.0137732, 0.144866
0.131599, 0.0140162, 0.013857, 0.1419
0.117882, 0.0137145, 0.0129858, 0.121501
0.10307, 0.0122106, 0.0143507, 0.131413
0.0972159, 0.0133223, 0.012262, 0.134254
0.113823, 0.0123834, 0.0110222, 0.122131
0.125904, 0.0121831, 0.0142572, 0.127227
0.142194, 0.0128742, 0.0157685, 0.141411
0.131192, 0.0176226, 0.0125838, 0.133723
0.151137, 0.0175289, 0.0146821, 0.132338
0.12228, 0.0146929, 0.0154193, 0.148022
0.118972, 0.0157156, 0.0180802, 0.125039
0.148984, 0.0133988, 0.0129857, 0.135707
0.0997352, 0.0145892, 0.0129831, 0.132236
0.140665, 0.0165937, 0.0154812, 0.11052
0.119506, 0.0155983, 0.0135738, 0.132121
0.125226, 0.0162444, 0.0131002, 0.147731
