alpha, beta, delta, gamma 
0.0899869, 0.00987454, 0.00852592, 0.083396
0.0838073, 0.0108621, 0.0094072, 0.0905316
0.100135, 0.0114724, 0.0112171, 0.0688076
0.0878134, 0.00949011, 0.00998325, 0.0863121
0.0793827, 0.0130638, 0.00900839, 0.089332
0.0955327, 0.0123468, 0.0101553, 0.0841964
0.0809598, 0.0123984, 0.0125044, 0.132291
0.0680937, 0.0110167, 0.0111234, 0.109902
0.0801172, 0.00963253, 0.0118669, 0.093758
0.0991507, 0.0095324, 0.011793, 0.121132
0.0795625, 0.0089254, 0.0106076, 0.0943655
0.0935296, 0.008661, 0.0127717, 0.116377
0.0990487, 0.00973709, 0.0132185, 0.103906
0.0733636, 0.0102552, 0.0128213, 0.0852991
0.0712998, 0.00930182, 0.0120774, 0.105299
0.0706455, 0.0101691, 0.0120349, 0.109798
0.0793168, 0.00910793, 0.0125132, 0.110388
0.0613426, 0.00667634, 0.0134036, 0.109832
0.056038, 0.00794825, 0.0113347, 0.127939
0.0407041, 0.00806096, 0.0111087, 0.110571
0.0622286, 0.00885797, 0.0115494, 0.104351
0.0612718, 0.00881664, 0.0108815, 0.087588
0.0541238, 0.00728253, 0.00844048, 0.0820668
0.0564606, 0.00838664, 0.0104942, 0.0922515
0.0594305, 0.0085051, 0.0092319, 0.091897
0.0569152, 0.00662273, 0.00961522, 0.0957841
0.0766734, 0.0064285, 0.00899532, 0.110822
0.0631822, 0.00684047, 0.0101818, 0.0940063
0.058132, 0.00814252, 0.010999, 0.0975645
0.0675107, 0.0105024, 0.0100115, 0.116513
0.0707878, 0.00935145, 0.0107894, 0.0843968
0.0735415, 0.00834987, 0.0108024, 0.116651
0.0757779, 0.00914157, 0.0104573, 0.0844601
0.078563, 0.00766784, 0.00930774, 0.0928867
0.0772762, 0.00670755, 0.0100071, 0.0940418
0.062378, 0.00826102, 0.0104588, 0.106231
0.0708823, 0.00805583, 0.0101937, 0.0745509
0.0843505, 0.00778358, 0.00831119, 0.101642
0.0705296, 0.0103164, 0.0092133, 0.103588
0.0890469, 0.00968532, 0.0126026, 0.0972167
0.0949409, 0.01053, 0.00960124, 0.106463
0.0840223, 0.00891827, 0.00955772, 0.095544
0.0830484, 0.0102732, 0.010961, 0.0924049
0.0793337, 0.0093554, 0.0110958, 0.122327
0.0733489, 0.00917198, 0.0119266, 0.104588
0.088921, 0.00821222, 0.0118315, 0.104148
0.0641383, 0.00924588, 0.010684, 0.113887
0.0704293, 0.00901768, 0.00904673, 0.107583
0.0839428, 0.00653543, 0.0097645, 0.0856596
0.0803984, 0.00863986, 0.00857026, 0.0947817
0.0836595, 0.00849759, 0.00919961, 0.0778833
0.0689467, 0.00801661, 0.00815668, 0.0919579
0.0785768, 0.00598218, 0.0116621, 0.0933456
0.0809585, 0.00626802, 0.00857111, 0.101234
0.0469973, 0.00762776, 0.00914791, 0.103114
0.0692012, 0.00743811, 0.011523, 0.0874966
0.0715362, 0.00850315, 0.00983591, 0.100005
0.0771018, 0.00963096, 0.00941901, 0.0958594
0.0858359, 0.00902011, 0.00805695, 0.101233
0.106431, 0.0104342, 0.00749046, 0.0926497
0.094946, 0.0107283, 0.00764891, 0.0703125
0.0892896, 0.00850437, 0.00885139, 0.0802602
0.0951811, 0.00874598, 0.00859314, 0.120908
0.0932572, 0.00980622, 0.00928471, 0.0935102
0.0915588, 0.0103647, 0.00788993, 0.0822347
0.0954069, 0.00929645, 0.00880278, 0.0897643
0.108848, 0.00917482, 0.00761348, 0.090215
0.0823684, 0.0106383, 0.00888778, 0.0877069
0.0828968, 0.0116763, 0.00905672, 0.0690134
0.08218, 0.0107367, 0.00985146, 0.0828183
0.079495, 0.0100858, 0.0110586, 0.0732059
0.0893849, 0.00872276, 0.00892006, 0.101974
0.0661068, 0.00811067, 0.0094597, 0.089461
0.0739466, 0.00747155, 0.00985411, 0.0858151
0.0724331, 0.00870649, 0.00971182, 0.0658979
0.0656913, 0.0104156, 0.00822319, 0.0922525
0.0786351, 0.0088626, 0.00832432, 0.0769063
0.0856136, 0.00825881, 0.00709559, 0.0809689
0.0690861, 0.00789706, 0.00971096, 0.0961177
0.0652508, 0.00696601, 0.00976088, 0.0899517
0.0597302, 0.00854855, 0.00969645, 0.101174
0.0670746, 0.00780427, 0.00958693, 0.0963083
0.0609298, 0.0101188, 0.0118007, 0.102504
0.0687953, 0.0103097, 0.00948551, 0.0829781
0.0842194, 0.0105905, 0.00917344, 0.114698
0.0708154, 0.00928731, 0.00833269, 0.0793789
0.0973666, 0.00897602, 0.00862135, 0.0927401
0.0844689, 0.00887248, 0.0098527, 0.101551
0.0717486, 0.00896893, 0.00890255, 0.0881125
0.0551393, 0.00935958, 0.0086097, 0.0845273
0.0699251, 0.0068248, 0.00812025, 0.0963762
0.0733868, 0.00822331, 0.00857577, 0.0971331
0.0645518, 0.0100329, 0.00897952, 0.0889081
0.0694627, 0.00945721, 0.0107076, 0.0952648
0.0665766, 0.00879855, 0.0125112, 0.0924129
0.0757069, 0.00755951, 0.010167, 0.103323
0.0709085, 0.00575876, 0.00931737, 0.100127
0.0506632, 0.00673254, 0.00884474, 0.113299
0.0518154, 0.00862951, 0.0101993, 0.110818
0.0645104, 0.00793043, 0.0120103, 0.11126
0.077034, 0.0078913, 0.0123954, 0.109291
0.0612302, 0.00917479, 0.012018, 0.0981274
0.0940287, 0.00882962, 0.0104554, 0.0997156
0.081133, 0.0091277, 0.0108913, 0.12239
0.0773245, 0.00831103, 0.0106758, 0.102791
0.0755554, 0.00857865, 0.0124496, 0.128151
0.0729881, 0.00773468, 0.0113232, 0.129165
0.0961852, 0.00820604, 0.012831, 0.0947336
0.0749442, 0.00878108, 0.0113528, 0.117496
0.0651385, 0.00917706, 0.0137035, 0.125951
0.0672685, 0.00845762, 0.0123113, 0.128533
0.0621725, 0.008114, 0.0131055, 0.119637
0.0822352, 0.00585449, 0.0102101, 0.122233
0.0634693, 0.00798531, 0.0109898, 0.106575
0.086491, 0.00998411, 0.0111897, 0.0988217
0.0727758, 0.00827122, 0.00934282, 0.0871853
0.0752314, 0.00889365, 0.0114674, 0.0997091
0.0712984, 0.0101121, 0.0104648, 0.0972504
0.0773662, 0.00805367, 0.0117611, 0.101064
0.0844576, 0.00903802, 0.00999764, 0.121482
0.0707184, 0.00650629, 0.0139247, 0.111399
0.0611986, 0.00683608, 0.0140141, 0.124117
0.0589666, 0.00734862, 0.0104586, 0.126477
0.0501781, 0.0079404, 0.0123942, 0.105537
0.0699547, 0.0083243, 0.0134641, 0.111617
0.062881, 0.00923678, 0.0126108, 0.12916
0.0852062, 0.00923652, 0.0101854, 0.11682
0.0891791, 0.00851295, 0.00938548, 0.0793932
0.0832276, 0.00977348, 0.0095718, 0.0781451
0.0974645, 0.0104873, 0.00949, 0.0938131
0.0871524, 0.00956453, 0.0103173, 0.0894147
0.0983372, 0.0106541, 0.010079, 0.0889662
0.0842329, 0.0108756, 0.00817708, 0.0713566
0.0760464, 0.0119725, 0.00716687, 0.0784764
0.0721152, 0.00841002, 0.00640664, 0.0572618
0.0930951, 0.00852145, 0.00868573, 0.0600535
0.0748038, 0.00680342, 0.0073893, 0.0656962
0.08343, 0.0103227, 0.00702632, 0.0691578
0.0891189, 0.00989337, 0.00528608, 0.0618655
0.106099, 0.00999971, 0.00685994, 0.0628713
0.0898528, 0.0121826, 0.00823034, 0.067665
0.0890112, 0.00949508, 0.00841657, 0.0732907
0.0653453, 0.00931435, 0.00845268, 0.0671728
0.0718927, 0.00965585, 0.00684093, 0.0841772
0.0801342, 0.00809058, 0.00858504, 0.0851123
0.0680346, 0.007474, 0.00862301, 0.0883445
0.0704802, 0.0102227, 0.00871042, 0.0941229
0.0596748, 0.00881703, 0.00708736, 0.0942103
0.0824143, 0.0118852, 0.00935582, 0.0790936
0.0952985, 0.0107335, 0.00789416, 0.0778068
0.0968264, 0.0130028, 0.0082293, 0.0800996
0.0974659, 0.010867, 0.00731263, 0.0697536
0.0954947, 0.0116416, 0.00709921, 0.0638255
0.0977134, 0.0107966, 0.00938677, 0.0881722
0.0885352, 0.0101097, 0.00829866, 0.0737132
0.0848052, 0.00984119, 0.00899313, 0.0780624
0.0730628, 0.0105573, 0.00932315, 0.0868666
0.0815984, 0.0117181, 0.00909245, 0.0922085
0.100686, 0.0117613, 0.0101217, 0.0743017
0.0753237, 0.00956803, 0.0102392, 0.111917
0.0958652, 0.00922102, 0.0093226, 0.113575
0.0711894, 0.00844143, 0.009599, 0.114054
0.0902596, 0.0091025, 0.0117269, 0.0859527
0.0922116, 0.0100227, 0.0113122, 0.0911108
0.0717665, 0.0106182, 0.0108451, 0.0743715
0.0809034, 0.00862519, 0.00899455, 0.0773438
0.0742573, 0.0104459, 0.0110143, 0.0614499
0.067413, 0.0118081, 0.00722821, 0.0690744
0.096047, 0.0115715, 0.00809974, 0.0753376
0.090942, 0.00956704, 0.00926881, 0.0688599
0.0824807, 0.0084998, 0.00927867, 0.0856964
0.0811044, 0.009384, 0.00878258, 0.0734269
0.072435, 0.0119751, 0.00939527, 0.0735164
0.0658197, 0.0100864, 0.0110153, 0.067009
0.0892875, 0.00933169, 0.011491, 0.0740511
0.0797452, 0.0124056, 0.00752243, 0.0815549
0.0948802, 0.00876035, 0.00774999, 0.0875945
0.0791443, 0.00965427, 0.00815936, 0.075864
0.0613719, 0.0105697, 0.00877786, 0.0831459
0.0777795, 0.0110608, 0.0103029, 0.0901853
0.0666853, 0.0112796, 0.00942818, 0.125132
0.0666909, 0.00991233, 0.012317, 0.0993269
0.0658756, 0.00963441, 0.0124804, 0.121348
0.0464331, 0.00825683, 0.0131118, 0.156289
0.0618641, 0.00829965, 0.0153425, 0.147757
0.0584366, 0.00787936, 0.0162237, 0.183409
0.0579638, 0.00733215, 0.0203146, 0.167843
0.043652, 0.00682264, 0.0190484, 0.201959
0.0615589, 0.00825494, 0.018599, 0.160037
0.0649455, 0.0105255, 0.0173761, 0.139266
0.0550728, 0.0105567, 0.0158413, 0.144087
0.0645989, 0.0103376, 0.0145049, 0.146516
0.0776304, 0.0109853, 0.0159654, 0.14164
0.0640401, 0.00787176, 0.0165579, 0.133833
0.0707194, 0.00820372, 0.0132007, 0.141676
0.0839057, 0.00882005, 0.0142576, 0.137391
0.0708472, 0.00928311, 0.0150869, 0.138635
0.0686134, 0.0126714, 0.012447, 0.10859
0.108317, 0.0134736, 0.0119827, 0.115226
0.104088, 0.0145243, 0.0148948, 0.11397
0.120765, 0.0135824, 0.0141005, 0.134581
0.119242, 0.0137416, 0.0137746, 0.148723
0.114263, 0.0132565, 0.0164381, 0.120127
0.0975993, 0.0125189, 0.0152745, 0.149426
0.0980277, 0.0127706, 0.0165058, 0.156121
0.0910174, 0.0104856, 0.0172441, 0.168496
0.0995687, 0.0113008, 0.0202542, 0.200973
0.0883236, 0.0115187, 0.0172825, 0.18301
0.116375, 0.010328, 0.0163096, 0.137002
0.101337, 0.0124485, 0.0145549, 0.137705
0.116943, 0.0147606, 0.013893, 0.163004
0.113011, 0.0110029, 0.0162164, 0.143214
0.0986718, 0.0117251, 0.018878, 0.150807
0.0937529, 0.0105392, 0.0165697, 0.178969
0.0844652, 0.0111613, 0.0178456, 0.178109
0.0883467, 0.0109846, 0.0158073, 0.138014
0.0971896, 0.0112595, 0.0157412, 0.146238
0.0984313, 0.0121097, 0.0129033, 0.160112
0.112802, 0.00928639, 0.0153758, 0.12539
0.0986307, 0.0121903, 0.0145342, 0.15634
0.0881312, 0.0127273, 0.0157645, 0.144951
0.0902296, 0.0117586, 0.0137007, 0.145592
0.100642, 0.0120082, 0.0152017, 0.133503
0.0979282, 0.0144821, 0.0131048, 0.122417
0.108106, 0.0109901, 0.0122102, 0.135116
0.0932914, 0.0117456, 0.0126618, 0.121336
0.11065, 0.0125281, 0.0141135, 0.141397
0.101886, 0.0113621, 0.0134334, 0.167675
0.0850755, 0.0112668, 0.0176621, 0.156872
0.106107, 0.0105238, 0.0153805, 0.164788
0.1145, 0.0112678, 0.0170479, 0.157134
0.0966565, 0.0111748, 0.0156245, 0.153604
0.08526, 0.0121716, 0.0146575, 0.140073
0.0869806, 0.00986727, 0.0153297, 0.146436
0.0946703, 0.00711661, 0.0122622, 0.130588
0.0894449, 0.0105519, 0.013973, 0.156017
0.100576, 0.00852147, 0.0155563, 0.158352
0.0815317, 0.0110422, 0.0128025, 0.14234
0.109577, 0.0111802, 0.0128165, 0.152412
0.114622, 0.0117771, 0.0133493, 0.120733
0.0998696, 0.0113767, 0.0122114, 0.111078
0.100938, 0.0120885, 0.0123162, 0.125408
0.106608, 0.0124129, 0.00914362, 0.127268
0.103152, 0.0120454, 0.00810203, 0.0983031
0.111569, 0.0122498, 0.0112233, 0.0911069
0.105012, 0.0116811, 0.00999182, 0.0858103
0.107943, 0.0105542, 0.0103941, 0.104576
0.127799, 0.0114167, 0.0100778, 0.111759
0.119066, 0.0104499, 0.00938185, 0.0842955
0.135382, 0.0130351, 0.00954681, 0.0895147
0.126244, 0.0142876, 0.00857002, 0.0668023
0.115557, 0.0144276, 0.00652157, 0.0795435
0.137502, 0.012789, 0.00589165, 0.0905562
0.137811, 0.0174736, 0.00751331, 0.0765017
0.14674, 0.0169736, 0.00846965, 0.067335
0.142127, 0.0191429, 0.00701342, 0.0930981
0.138627, 0.0155842, 0.00721073, 0.0783377
0.127271, 0.0171541, 0.00918344, 0.0850608
0.120059, 0.0155276, 0.00963313, 0.105999
0.127107, 0.0142407, 0.0100026, 0.0796236
0.164458, 0.0160607, 0.00900974, 0.108576
0.126304, 0.0155423, 0.009394, 0.0716189
0.1366, 0.0159078, 0.00824587, 0.0980177
0.1193, 0.0156092, 0.00914276, 0.0898611
0.125167, 0.0129668, 0.0101243, 0.0826674
0.12364, 0.0151753, 0.00782129, 0.114644
0.117992, 0.012952, 0.0106891, 0.0941841
0.124302, 0.0146089, 0.0125296, 0.0848067
0.111126, 0.0158646, 0.0103704, 0.114106
0.106409, 0.0166527, 0.011455, 0.106866
0.110199, 0.0145459, 0.0116765, 0.106745
0.109858, 0.0146231, 0.00887981, 0.12018
0.104572, 0.0138677, 0.0125506, 0.0813072
0.126314, 0.0155377, 0.0115135, 0.0990211
0.143855, 0.0145033, 0.0114606, 0.105712
0.124428, 0.0139694, 0.0104561, 0.129516
0.125418, 0.0132269, 0.0113053, 0.1184
0.127859, 0.0133337, 0.00930353, 0.108513
0.129923, 0.0134806, 0.0101515, 0.101282
0.106028, 0.0114091, 0.00958736, 0.0891511
0.0910358, 0.013274, 0.00880785, 0.0970936
0.10529, 0.0124346, 0.00994864, 0.0859399
0.120946, 0.0141833, 0.01162, 0.0896233
0.116143, 0.0148168, 0.0111287, 0.113353
0.130535, 0.0140941, 0.0129438, 0.129188
0.118512, 0.0128099, 0.0139917, 0.116255
0.116071, 0.0127423, 0.0116153, 0.117365
0.111234, 0.0141994, 0.0106751, 0.104972
0.114508, 0.0138163, 0.0109006, 0.0881643
0.117556, 0.0127181, 0.0120001, 0.1018
0.12045, 0.0127958, 0.0121781, 0.106267
0.101006, 0.0127051, 0.0110965, 0.105916
0.125915, 0.0124323, 0.0116619, 0.0971409
0.103298, 0.0111758, 0.00863163, 0.0839242
0.116825, 0.0128617, 0.00899648, 0.088064
0.106468, 0.0112131, 0.00782155, 0.0827574
0.0989293, 0.012457, 0.0109206, 0.0987937
0.0995355, 0.013872, 0.0115903, 0.102868
0.0957553, 0.0124864, 0.0147145, 0.123139
0.0767455, 0.0106526, 0.0117382, 0.122908
0.0943419, 0.0116743, 0.0115023, 0.141688
0.105591, 0.01298, 0.0135995, 0.154326
0.104187, 0.0115837, 0.0149611, 0.159881
0.0848921, 0.010213, 0.016147, 0.156532
0.0622853, 0.0106011, 0.0149564, 0.165293
0.0655449, 0.0107587, 0.015853, 0.141113
0.0784503, 0.0116235, 0.0149307, 0.127145
0.0800411, 0.00952523, 0.0143385, 0.111384
0.0707566, 0.0103716, 0.0132843, 0.120766
0.0746955, 0.010188, 0.0128599, 0.100205
0.0834154, 0.0105815, 0.0125329, 0.103734
0.0761276, 0.00863667, 0.0126092, 0.122501
0.0565891, 0.00839611, 0.0109459, 0.0969324
0.0566913, 0.00727531, 0.0101372, 0.089128
0.0810608, 0.00869517, 0.0118898, 0.103882
0.0559077, 0.00786649, 0.0107903, 0.081886
0.0840354, 0.0089416, 0.010341, 0.0925048
0.0590837, 0.00854514, 0.00823892, 0.0874308
0.0650263, 0.00800965, 0.0106214, 0.0992487
0.0534606, 0.00782694, 0.0104613, 0.0877016
0.0476262, 0.00830256, 0.0118532, 0.101849
0.0446412, 0.00926701, 0.00956419, 0.0873951
0.0429434, 0.00694171, 0.00974857, 0.121114
0.0501659, 0.0108882, 0.00988077, 0.110911
0.0553818, 0.00814676, 0.0102697, 0.096411
0.0627619, 0.00898333, 0.0090057, 0.0980875
0.064388, 0.00962129, 0.00984876, 0.090138
0.058659, 0.00853177, 0.00888277, 0.0723742
0.0623261, 0.00850549, 0.0080777, 0.0761233
0.0474183, 0.0102257, 0.00959539, 0.0806217
0.0663045, 0.00697109, 0.00965955, 0.086913
0.0670923, 0.00778885, 0.0104275, 0.102411
0.0527383, 0.00668428, 0.00877348, 0.102944
0.0678823, 0.00932024, 0.00799294, 0.0765016
0.0828426, 0.0108513, 0.00746533, 0.0842018
0.0723894, 0.00893125, 0.0108001, 0.0724226
0.0649248, 0.00982668, 0.00839578, 0.0835183
0.0827221, 0.00978453, 0.0107712, 0.0885333
0.0849873, 0.00860568, 0.0118939, 0.103502
0.0656668, 0.0105807, 0.00976052, 0.107976
0.0648983, 0.00837114, 0.0116647, 0.125249
0.074462, 0.00844237, 0.010872, 0.0896238
0.0696309, 0.0108503, 0.0118834, 0.118297
0.0690439, 0.00732167, 0.0103883, 0.105941
0.0810447, 0.0100548, 0.00939279, 0.0911022
0.084515, 0.00989297, 0.00959665, 0.104771
0.094509, 0.0122755, 0.010889, 0.106167
0.0994895, 0.0134943, 0.0113298, 0.0970108
0.111519, 0.0105636, 0.00953804, 0.0973402
0.0889078, 0.0134368, 0.00918033, 0.093373
0.092478, 0.0141914, 0.00848031, 0.0772585
0.108549, 0.0107049, 0.00881646, 0.103423
0.102513, 0.0118826, 0.00949871, 0.0943255
0.101844, 0.0114449, 0.00939544, 0.0851721
0.088876, 0.012174, 0.0068852, 0.0709762
0.0841752, 0.0116939, 0.00624845, 0.0680327
0.0694803, 0.0112232, 0.00813869, 0.0828968
0.0714262, 0.00878651, 0.00828497, 0.0701758
0.0800238, 0.00970907, 0.00807333, 0.0737379
0.0762603, 0.0112877, 0.00831079, 0.0696542
0.0988788, 0.0116767, 0.0104067, 0.0798725
0.0813453, 0.00941636, 0.0111998, 0.0981266
0.0744539, 0.00897762, 0.00809331, 0.0859125
0.0726409, 0.00904157, 0.00803938, 0.0868557
0.079265, 0.0112867, 0.00903771, 0.0856382
0.0659523, 0.0107229, 0.00843321, 0.0828157
0.0777751, 0.0105624, 0.00825312, 0.088583
0.0947856, 0.0102768, 0.00731114, 0.0722282
0.0773515, 0.0122355, 0.00950504, 0.0584418
0.0693572, 0.0082855, 0.00749748, 0.0769592
0.0725936, 0.00964563, 0.00818249, 0.0927373
0.0724001, 0.00979706, 0.00915278, 0.0785793
0.0770385, 0.00719586, 0.0102449, 0.0696567
0.0856301, 0.0107375, 0.00943179, 0.0906725
0.0678322, 0.00958212, 0.0104895, 0.0838124
0.0586185, 0.00941141, 0.00996788, 0.0866313
0.0583823, 0.00831841, 0.00928384, 0.100558
0.0671207, 0.00838211, 0.0099081, 0.0984007
0.0771076, 0.00826866, 0.010887, 0.0825381
0.0570616, 0.00763526, 0.00998632, 0.072056
0.0570233, 0.00826342, 0.00853387, 0.106274
0.0732802, 0.00793357, 0.010156, 0.0966069
0.0769709, 0.0102962, 0.0103043, 0.0818795
0.104411, 0.00948133, 0.00811433, 0.0900454
0.0808063, 0.00666586, 0.00989317, 0.095265
0.0638668, 0.00819403, 0.0081738, 0.104937
0.0662479, 0.00952798, 0.0110206, 0.0898635
0.0635456, 0.00641871, 0.0107194, 0.100565
0.0679549, 0.00852746, 0.0114252, 0.113998
0.066767, 0.00770527, 0.0109463, 0.128474
0.0642346, 0.00973887, 0.0108873, 0.0977303
0.0751528, 0.00879013, 0.0116654, 0.112011
0.0787018, 0.00829993, 0.0105424, 0.106702
0.0869108, 0.00990647, 0.012119, 0.0879025
0.093552, 0.011027, 0.00971579, 0.0991294
0.0935834, 0.0111191, 0.0104168, 0.0937278
0.11398, 0.0112917, 0.00974511, 0.0865107
0.100197, 0.0112775, 0.00853079, 0.0935342
0.0985311, 0.0122979, 0.0107413, 0.119942
0.104533, 0.0114745, 0.0134365, 0.121317
0.106653, 0.0112818, 0.0118666, 0.133396
0.0989181, 0.0102432, 0.0108422, 0.106091
0.105982, 0.0110068, 0.0135214, 0.125656
0.122255, 0.013493, 0.0137612, 0.116297
0.100481, 0.00893927, 0.0144175, 0.111403
0.0919169, 0.0102301, 0.0122569, 0.112775
0.0937621, 0.0116772, 0.0136795, 0.13048
0.0829974, 0.0102105, 0.011544, 0.120188
0.102537, 0.0104145, 0.0110846, 0.0992159
0.086427, 0.00859286, 0.0114651, 0.120025
0.100604, 0.00975416, 0.0114437, 0.107095
0.0831933, 0.0109271, 0.0112386, 0.117269
0.101736, 0.00997502, 0.0131821, 0.120232
0.0842449, 0.00958187, 0.0143322, 0.104212
0.0977374, 0.0103158, 0.0106572, 0.136821
0.10111, 0.0110871, 0.0110267, 0.109193
0.106578, 0.0113512, 0.00989822, 0.0813395
0.0783063, 0.0109642, 0.0105713, 0.0882915
0.101384, 0.01137, 0.0119228, 0.114759
0.105057, 0.00947225, 0.0117849, 0.122248
0.119052, 0.00928445, 0.0103939, 0.103851
0.108579, 0.010957, 0.0101283, 0.12787
0.12086, 0.0108787, 0.0117696, 0.115181
0.105593, 0.0110402, 0.00895385, 0.0876056
0.134855, 0.0125502, 0.00961461, 0.0780871
0.128363, 0.0123236, 0.00883211, 0.0847572
0.0909708, 0.0118119, 0.00860635, 0.0912635
0.102494, 0.0109391, 0.00770165, 0.0938589
0.0918868, 0.00982761, 0.0121141, 0.091929
0.0878352, 0.00905354, 0.0101642, 0.0764019
0.0952737, 0.00953639, 0.00972904, 0.0862181
0.0892036, 0.00915744, 0.00605163, 0.0718576
0.0953212, 0.0114973, 0.00796999, 0.0829151
0.103334, 0.0128905, 0.00839108, 0.0706114
0.106548, 0.0132227, 0.00690185, 0.0839694
0.125071, 0.0124964, 0.00706447, 0.0807995
0.11955, 0.0121139, 0.00905156, 0.0652769
0.108583, 0.0114108, 0.00992269, 0.0822073
0.0929698, 0.00966967, 0.0106127, 0.0845112
0.0895068, 0.0111238, 0.0107562, 0.106954
0.100542, 0.0106392, 0.011154, 0.109579
0.105771, 0.0093942, 0.0117588, 0.117688
0.103597, 0.0100895, 0.0119994, 0.13835
0.0839955, 0.00791204, 0.0115704, 0.108194
0.0853661, 0.00999312, 0.013097, 0.111742
0.0776885, 0.00933297, 0.0108319, 0.127015
0.0764116, 0.00960723, 0.0120232, 0.114711
0.0901028, 0.00997803, 0.0122689, 0.132646
0.0746059, 0.0115244, 0.0122, 0.114836
0.0868367, 0.0109407, 0.0116216, 0.130602
0.0677795, 0.0101805, 0.0133057, 0.11946
0.0800767, 0.00964152, 0.0120192, 0.14655
0.0878361, 0.00879921, 0.0160728, 0.14852
0.0851503, 0.0107918, 0.0136027, 0.137774
0.0714501, 0.00988512, 0.0138298, 0.141327
0.0723484, 0.00900737, 0.017352, 0.123347
0.0861845, 0.0100469, 0.0128975, 0.147366
0.0753403, 0.00920052, 0.013701, 0.124505
0.0808449, 0.00794498, 0.0136282, 0.129352
0.0645568, 0.00763457, 0.0141722, 0.13682
0.0700217, 0.00846852, 0.0145995, 0.127562
0.0661229, 0.00685175, 0.014241, 0.139126
0.0571152, 0.00743851, 0.0154239, 0.103728
0.0590957, 0.00842738, 0.0140038, 0.122054
0.0600941, 0.0102951, 0.0154451, 0.128778
0.0724457, 0.00667168, 0.014753, 0.144892
0.102056, 0.00800215, 0.0150694, 0.133423
0.0814898, 0.00894828, 0.0121001, 0.105936
0.0824526, 0.00908569, 0.011611, 0.107035
0.083807, 0.00910882, 0.010618, 0.111074
0.0960659, 0.00810058, 0.0114731, 0.0992112
0.107548, 0.0101022, 0.0126465, 0.107438
0.0993529, 0.0100427, 0.011735, 0.130975
0.080675, 0.00890397, 0.012194, 0.116808
0.0601693, 0.00956348, 0.0121837, 0.117789
0.0659416, 0.00907764, 0.0125416, 0.102822
0.0820261, 0.00886932, 0.0122239, 0.105341
0.0719932, 0.00925748, 0.0129749, 0.125029
0.0818425, 0.010508, 0.0103811, 0.101764
0.102193, 0.0114983, 0.0105478, 0.105012
0.0867125, 0.0116812, 0.0111271, 0.110167
0.0727061, 0.00894354, 0.0121276, 0.110832
0.0693244, 0.00995066, 0.0115325, 0.111146
0.0716088, 0.00841643, 0.00951018, 0.107225
0.0712567, 0.0107712, 0.011727, 0.101178
0.0787043, 0.0100777, 0.00990158, 0.116903
0.0766557, 0.010178, 0.0090943, 0.112704
0.0769003, 0.0105237, 0.0112701, 0.0865459
0.0816502, 0.00979644, 0.0101872, 0.0871457
0.0913481, 0.011599, 0.00856704, 0.10767
0.0742482, 0.00974018, 0.0104205, 0.0853572
0.0858288, 0.0128502, 0.00940669, 0.105996
0.1115, 0.0121577, 0.00946557, 0.0555099
0.0830105, 0.0112391, 0.00762246, 0.0771909
0.092805, 0.00999657, 0.00851563, 0.101763
0.100494, 0.0107444, 0.0082882, 0.0860869
0.117042, 0.01173, 0.0102599, 0.105287
0.0910895, 0.0115819, 0.00943454, 0.0792042
0.103433, 0.0142508, 0.00885587, 0.081922
0.0915582, 0.0114129, 0.00700823, 0.0882547
0.0952424, 0.00876511, 0.0107439, 0.0714358
0.0754464, 0.0100371, 0.00972697, 0.081618
0.0835515, 0.0101104, 0.00998314, 0.0960721
0.0821337, 0.00993955, 0.00980332, 0.0856442
0.0701004, 0.0105456, 0.0106829, 0.0970552
0.0742219, 0.0112122, 0.00898867, 0.0951158
0.0764616, 0.00943586, 0.00969656, 0.094495
0.0752964, 0.00899948, 0.00954912, 0.0918468
0.0929266, 0.0101194, 0.00916971, 0.0891612
0.0640389, 0.00965406, 0.00782081, 0.0790051
0.0820649, 0.0111038, 0.0091314, 0.0939447
0.0807722, 0.00912685, 0.00982116, 0.103207
0.0746553, 0.00875994, 0.0103769, 0.111624
0.0678932, 0.0088215, 0.0103138, 0.0954051
0.071465, 0.0103625, 0.0106928, 0.119382
0.0796962, 0.00952269, 0.01143, 0.10011
0.0696729, 0.00907645, 0.00966003, 0.112301
0.0741409, 0.0103237, 0.00970183, 0.105069
0.0711645, 0.0091003, 0.00903679, 0.0779882
0.076571, 0.00990599, 0.0117131, 0.101002
0.0744462, 0.00545199, 0.0132051, 0.088944
0.0496774, 0.0079336, 0.00869469, 0.0997238
0.053177, 0.00673004, 0.00863179, 0.0922115
0.0643945, 0.00688338, 0.0104791, 0.0796728
0.0477209, 0.00582744, 0.00830664, 0.0847637
0.0468191, 0.0071264, 0.00951962, 0.0773389
0.0522255, 0.00790914, 0.0105368, 0.0818982
0.0511004, 0.00721575, 0.0105545, 0.100624
0.0563935, 0.00723302, 0.0103837, 0.0907621
0.0646871, 0.00866732, 0.010594, 0.0897648
0.0559555, 0.00644221, 0.0128408, 0.0923355
0.0437298, 0.00876884, 0.0121942, 0.107099
0.0591032, 0.00999952, 0.00983486, 0.0987086
0.0798628, 0.00963985, 0.0116864, 0.0822984
0.0654488, 0.00705572, 0.00958872, 0.0944612
0.0435161, 0.00768897, 0.0109543, 0.0784271
0.0545026, 0.00609071, 0.0102313, 0.0962967
