alpha, beta, delta, gamma 
0.0473191, 0.00518278, 0.00773837, 0.0765628
0.0491223, 0.00792234, 0.0104865, 0.0827158
0.0473947, 0.00681005, 0.0088359, 0.0862094
0.0553619, 0.00711153, 0.00845918, 0.0969614
0.0434225, 0.00712967, 0.00843989, 0.0822358
0.0704404, 0.00803002, 0.00883017, 0.080182
0.0742831, 0.00758344, 0.0095522, 0.0942629
0.0716614, 0.00726044, 0.00915131, 0.0750492
0.0828893, 0.0118921, 0.00786586, 0.0764092
0.118736, 0.0112809, 0.00770481, 0.0756003
0.110352, 0.0111666, 0.00664526, 0.0687166
0.106939, 0.0105525, 0.0075151, 0.0750864
0.0996047, 0.0123387, 0.00809719, 0.0643773
0.105844, 0.00947295, 0.00909061, 0.0759882
0.0897907, 0.0112029, 0.00915785, 0.104081
0.127082, 0.00932796, 0.0117851, 0.0899
0.0965347, 0.0110661, 0.0131606, 0.0793318
0.107475, 0.0107843, 0.00875588, 0.0789503
0.118781, 0.0133665, 0.00830332, 0.0704334
0.13124, 0.0141025, 0.00952193, 0.0715321
0.123373, 0.015997, 0.00874477, 0.0838576
0.131186, 0.0142727, 0.0105699, 0.0867504
0.141701, 0.0148413, 0.010758, 0.104645
0.147004, 0.0174339, 0.0107775, 0.0969171
0.16448, 0.0135244, 0.0124097, 0.106586
0.126671, 0.0158096, 0.00941226, 0.104056
0.130847, 0.0168895, 0.0105433, 0.0871405
0.149306, 0.0163574, 0.0103667, 0.0854513
0.149787, 0.0161683, 0.00985851, 0.091028
0.148302, 0.0153427, 0.00930343, 0.105279
0.152366, 0.0157161, 0.0106428, 0.108875
0.146352, 0.015069, 0.0091783, 0.0903789
0.161744, 0.0171032, 0.00873555, 0.0734192
0.147297, 0.0158787, 0.007372, 0.055863
0.142103, 0.0183608, 0.00517257, 0.0702468
0.159528, 0.014414, 0.00846344, 0.0666204
0.137625, 0.015083, 0.00590864, 0.0756414
0.141631, 0.0141472, 0.00735154, 0.0708126
0.122453, 0.0177773, 0.00660615, 0.0788504
0.136149, 0.0166687, 0.00848024, 0.0757759
0.166615, 0.0147378, 0.0091893, 0.099032
0.145033, 0.0138698, 0.00919957, 0.0850938
0.134975, 0.0134707, 0.0111513, 0.0889895
0.132606, 0.0154929, 0.0105166, 0.111068
0.126027, 0.0131258, 0.0110605, 0.131292
0.154097, 0.0130824, 0.0121503, 0.138738
0.125965, 0.0151962, 0.011468, 0.0939186
0.130681, 0.0155509, 0.0121418, 0.10504
0.120808, 0.0142094, 0.0130048, 0.096956
0.122234, 0.0144167, 0.0128031, 0.10971
0.120842, 0.014468, 0.0103897, 0.107257
0.125372, 0.0126558, 0.00997751, 0.0923998
0.116046, 0.0139114, 0.00990969, 0.0959425
0.115021, 0.0113022, 0.00934107, 0.0917402
0.108628, 0.0137797, 0.00958118, 0.0773485
0.130371, 0.0112735, 0.00994894, 0.0835394
0.10854, 0.0145468, 0.0101097, 0.0857764
0.107385, 0.0135641, 0.00943425, 0.0806764
0.120087, 0.0114254, 0.00988663, 0.0944254
0.131891, 0.014121, 0.0118372, 0.098363
0.128085, 0.0172192, 0.0112667, 0.122461
0.141383, 0.0171854, 0.0141286, 0.100388
0.145849, 0.0159146, 0.0117542, 0.126552
0.130491, 0.0146445, 0.0119336, 0.115275
0.112989, 0.0140749, 0.0128406, 0.105731
0.139437, 0.0150657, 0.0144192, 0.132137
0.132443, 0.0163074, 0.0146419, 0.134361
0.136123, 0.0157161, 0.01721, 0.133116
0.140832, 0.0162047, 0.01504, 0.120868
0.160447, 0.0194256, 0.0153461, 0.148881
0.144837, 0.0188501, 0.0171836, 0.160552
0.175022, 0.0186068, 0.0151325, 0.188111
0.171132, 0.0167058, 0.0190401, 0.133885
0.147279, 0.0195768, 0.0166258, 0.155497
0.158632, 0.0197104, 0.0149566, 0.138139
0.169827, 0.017662, 0.0140757, 0.138905
0.152813, 0.0172581, 0.012971, 0.132077
0.138356, 0.0169452, 0.0133355, 0.157456
0.129214, 0.0172781, 0.0140843, 0.12782
0.156794, 0.0174295, 0.0133766, 0.125787
0.1536, 0.0155212, 0.00996504, 0.141378
0.128264, 0.0151904, 0.0159904, 0.149807
0.130241, 0.0159355, 0.0155088, 0.153137
0.138677, 0.0155275, 0.0145379, 0.124428
0.142484, 0.0149937, 0.0139557, 0.151332
0.11278, 0.0137409, 0.0177448, 0.152344
0.12129, 0.0138499, 0.0155833, 0.153983
0.141996, 0.0144223, 0.0138234, 0.170335
0.122488, 0.0157472, 0.0149165, 0.158641
0.13433, 0.013988, 0.0166399, 0.139579
0.118898, 0.0134108, 0.0168485, 0.147324
0.0859023, 0.0133236, 0.0170944, 0.134293
0.107135, 0.0131076, 0.0158237, 0.139552
0.124791, 0.0124346, 0.0151828, 0.125574
0.110093, 0.0134122, 0.0169354, 0.13661
0.10523, 0.013413, 0.0149938, 0.137848
0.111077, 0.0116354, 0.0135387, 0.128917
0.106395, 0.0107449, 0.0150178, 0.119015
0.112844, 0.0121076, 0.0122599, 0.145329
0.119075, 0.0100631, 0.0133861, 0.110668
0.0968182, 0.0117091, 0.0128646, 0.125822
0.0982264, 0.011833, 0.0144741, 0.133018
0.0885669, 0.0140765, 0.0139521, 0.146395
0.0943312, 0.0107662, 0.0168123, 0.155066
0.0795423, 0.00907198, 0.0138979, 0.140937
0.0740545, 0.00895304, 0.0126102, 0.13956
0.0898528, 0.00915524, 0.0132848, 0.142843
0.0728452, 0.00947482, 0.0155127, 0.141828
0.0841543, 0.00857653, 0.0164032, 0.148836
0.0594474, 0.00979164, 0.0124569, 0.157215
0.054717, 0.00830497, 0.0126545, 0.120308
0.067793, 0.00913427, 0.0124656, 0.12809
0.0714572, 0.00939588, 0.0121478, 0.103132
0.073687, 0.0111151, 0.0118735, 0.115353
0.0896171, 0.00979981, 0.0119619, 0.107441
0.072017, 0.0111817, 0.0100826, 0.113206
0.0929813, 0.0114935, 0.011082, 0.0912917
0.0943608, 0.0123679, 0.0086887, 0.111652
0.0850814, 0.0107535, 0.00929492, 0.0993009
0.126881, 0.0103563, 0.0135751, 0.10751
0.106277, 0.0112764, 0.0102651, 0.0964581
0.134964, 0.010962, 0.00887976, 0.110141
0.115016, 0.0113391, 0.00698218, 0.0894667
0.100968, 0.0117451, 0.00891889, 0.0622361
0.114832, 0.0133122, 0.00857389, 0.0939478
0.113444, 0.0129394, 0.00980559, 0.092348
0.108924, 0.0147367, 0.00864939, 0.0910495
0.146203, 0.013114, 0.00897886, 0.0916207
0.116374, 0.0140316, 0.0102741, 0.0837646
0.103481, 0.0126841, 0.0110114, 0.0760204
0.0954177, 0.0131994, 0.00849284, 0.0763449
0.105476, 0.012609, 0.00877223, 0.0811922
0.106028, 0.0112127, 0.00770327, 0.0755308
0.104669, 0.0110962, 0.00833386, 0.0753326
0.0813642, 0.0130968, 0.00829261, 0.0851742
0.100096, 0.0108683, 0.00927562, 0.0860275
0.0992993, 0.0103978, 0.00878281, 0.0701041
0.0822432, 0.0109887, 0.00978187, 0.0845151
0.0829561, 0.00989252, 0.0078125, 0.0668595
0.0788921, 0.00959124, 0.0108236, 0.082442
0.0850568, 0.0112956, 0.00911893, 0.110516
0.0968188, 0.0127015, 0.00952885, 0.0899399
0.0899092, 0.0117386, 0.00950974, 0.0962225
0.109257, 0.0114103, 0.0084176, 0.0981298
0.121215, 0.0123206, 0.00959906, 0.0783346
0.0938651, 0.0137142, 0.00937595, 0.0891669
0.0908754, 0.0144389, 0.0108731, 0.0615457
0.113157, 0.0134485, 0.00785487, 0.0693566
0.111134, 0.0132378, 0.00706116, 0.049314
0.134378, 0.0143302, 0.00735497, 0.0790507
0.101114, 0.0115192, 0.00832694, 0.0960922
0.116106, 0.0119794, 0.0101404, 0.0830901
0.104909, 0.0152905, 0.00992426, 0.0883872
0.12339, 0.0135069, 0.0096301, 0.0922364
0.124386, 0.0165949, 0.010198, 0.0925678
0.121988, 0.0131719, 0.0093352, 0.0833106
0.129949, 0.0149497, 0.00977371, 0.0880067
0.105106, 0.0156737, 0.0109498, 0.108051
0.119179, 0.0139374, 0.0118121, 0.112724
0.107038, 0.0110287, 0.01122, 0.11637
0.0896638, 0.0119184, 0.0137711, 0.109575
0.0863865, 0.011689, 0.0121551, 0.132311
0.0936702, 0.0115933, 0.0107541, 0.116765
0.1062, 0.0106108, 0.0131442, 0.0992415
0.105744, 0.0100746, 0.0142843, 0.127163
0.107405, 0.0120626, 0.0131701, 0.117995
0.0991484, 0.0118302, 0.0146504, 0.134362
0.0943969, 0.0121293, 0.0151213, 0.137626
0.0924259, 0.0113799, 0.0150203, 0.15222
0.0871915, 0.00961867, 0.0154135, 0.13847
0.0946161, 0.0100899, 0.0170877, 0.145159
0.0861715, 0.0109047, 0.0160722, 0.125522
0.104205, 0.0111944, 0.0137357, 0.145997
0.068262, 0.0115893, 0.0128828, 0.10826
0.0838878, 0.0107836, 0.0152072, 0.105292
0.0552041, 0.0108371, 0.0162197, 0.133915
0.0585812, 0.0105137, 0.0146264, 0.128363
0.0752759, 0.00950536, 0.0175415, 0.138485
0.0653415, 0.00682667, 0.0154649, 0.139824
0.065478, 0.00745668, 0.0182052, 0.111208
0.0501827, 0.0093379, 0.0149779, 0.126335
0.0519494, 0.00880271, 0.0170636, 0.153977
0.0495197, 0.00605602, 0.0157363, 0.142778
0.0529319, 0.00852386, 0.0125424, 0.132748
0.0537755, 0.00762351, 0.0138535, 0.131949
0.044589, 0.00744966, 0.0138812, 0.125419
0.0523251, 0.0100308, 0.0117959, 0.113021
0.0673507, 0.00965147, 0.0116306, 0.108307
0.0889088, 0.00925579, 0.0119036, 0.0893023
0.0922121, 0.0108985, 0.0124154, 0.127294
0.102216, 0.0111537, 0.0158305, 0.139638
0.075954, 0.00954229, 0.0170224, 0.171682
0.077718, 0.00968493, 0.0172136, 0.1373
0.0598052, 0.0100479, 0.0158059, 0.163902
0.0592124, 0.00708342, 0.0176944, 0.170927
0.0700185, 0.00992898, 0.0160029, 0.157085
0.053256, 0.0108506, 0.0156841, 0.121335
0.0523993, 0.0105825, 0.0153023, 0.11796
0.0608014, 0.0109055, 0.0149802, 0.138565
0.0752736, 0.0107521, 0.0139143, 0.0970264
0.072038, 0.0109784, 0.0116733, 0.0878677
0.0768472, 0.0116122, 0.0116641, 0.100664
0.0928581, 0.0116734, 0.0120313, 0.11172
0.0792234, 0.00948379, 0.0131384, 0.107469
0.0670612, 0.00936316, 0.0123448, 0.119778
0.0553441, 0.00806775, 0.0136014, 0.106975
0.0350534, 0.00872555, 0.0137125, 0.130835
0.0502003, 0.00687112, 0.0154251, 0.121784
0.0638784, 0.00761034, 0.0154635, 0.123078
0.0461118, 0.00685749, 0.0121424, 0.13485
0.054655, 0.00651906, 0.0143528, 0.124017
0.055861, 0.00883028, 0.0119765, 0.119893
0.0524126, 0.00722837, 0.00969913, 0.125412
0.0617072, 0.00976262, 0.0112819, 0.122104
0.0907199, 0.0100745, 0.0120619, 0.119849
0.0839137, 0.0106566, 0.0103756, 0.0943472
0.0700064, 0.0092239, 0.0103204, 0.0843458
0.0734514, 0.00786451, 0.00849228, 0.0652666
0.0765023, 0.0101972, 0.00913313, 0.076346
0.0719595, 0.0104428, 0.00840255, 0.0883081
0.059891, 0.00785404, 0.00843132, 0.0847542
0.0567474, 0.00738285, 0.0100064, 0.0997541
0.0566098, 0.00760582, 0.0104145, 0.0883058
0.0560009, 0.0089447, 0.00976947, 0.0805864
0.0744389, 0.00974071, 0.0100649, 0.105131
0.0703073, 0.00768993, 0.00804853, 0.0842165
0.0831112, 0.00974637, 0.00838021, 0.0679496
0.0900019, 0.00898694, 0.00876544, 0.0838579
0.0889538, 0.00978462, 0.00976804, 0.0808108
0.0903711, 0.0104794, 0.00978154, 0.0869973
0.0926341, 0.00980871, 0.00969993, 0.0801765
0.108936, 0.0110347, 0.00952842, 0.0912983
0.0956986, 0.0114248, 0.00998174, 0.0814493
0.102893, 0.0123319, 0.0092281, 0.0696772
0.107692, 0.0132088, 0.00811663, 0.0704468
0.115805, 0.0165012, 0.00888568, 0.080467
0.107412, 0.0126251, 0.00957298, 0.0957558
0.10509, 0.0132006, 0.00742499, 0.0656249
0.114235, 0.0126335, 0.00768849, 0.064807
0.101257, 0.0126858, 0.00777615, 0.0665493
0.112481, 0.015211, 0.00735621, 0.0706115
0.134797, 0.0144993, 0.00637575, 0.0674131
0.137347, 0.015838, 0.0085489, 0.0495027
0.129243, 0.0154112, 0.0082204, 0.0715711
0.117548, 0.0140554, 0.0102297, 0.0997324
0.0995461, 0.0125959, 0.012206, 0.114732
0.106395, 0.0112675, 0.0125299, 0.0957794
0.126931, 0.0116739, 0.0122694, 0.101545
0.116695, 0.0154542, 0.0121549, 0.0952547
0.0994818, 0.0108605, 0.0124499, 0.0969165
0.0964906, 0.00995884, 0.0115555, 0.110239
0.102225, 0.0128386, 0.011159, 0.109744
0.125248, 0.0109706, 0.0113329, 0.0985079
0.0974929, 0.0158662, 0.0111708, 0.128647
0.10696, 0.013946, 0.0119746, 0.0993284
0.144629, 0.0127119, 0.0113736, 0.104127
0.15048, 0.0145276, 0.0095588, 0.0809236
0.128768, 0.0134698, 0.00847658, 0.0682242
0.10253, 0.0123689, 0.00825555, 0.0890025
0.1279, 0.0131721, 0.0093606, 0.0760482
0.135378, 0.0156284, 0.00861758, 0.0733156
0.141874, 0.0159708, 0.00862609, 0.0727405
0.123887, 0.0155592, 0.00946486, 0.0720319
0.138837, 0.0135262, 0.010112, 0.0812938
0.128521, 0.0141577, 0.0141129, 0.0829625
0.119812, 0.0159247, 0.0120846, 0.111081
0.109642, 0.0141395, 0.0128375, 0.0972046
0.106543, 0.0114494, 0.0104785, 0.0928039
0.0933037, 0.00878237, 0.0128518, 0.0841393
0.0851081, 0.00830442, 0.0149527, 0.131717
0.0795925, 0.0116351, 0.0124294, 0.10592
0.0632726, 0.00906649, 0.0121876, 0.106292
0.0662561, 0.0105392, 0.0105166, 0.09069
0.0692819, 0.0108596, 0.00944766, 0.102015
0.0990239, 0.0109652, 0.0110145, 0.0980928
0.0913221, 0.0105782, 0.00971683, 0.097636
0.080642, 0.0114551, 0.011736, 0.0920886
0.0709109, 0.00904206, 0.0113675, 0.104569
0.0738587, 0.00875264, 0.0105232, 0.112506
0.0864054, 0.0108754, 0.011061, 0.101455
0.0915918, 0.0102292, 0.00942698, 0.10848
0.07888, 0.00955161, 0.0118175, 0.0977116
0.0746249, 0.00960642, 0.0125145, 0.102318
0.0712092, 0.0110829, 0.0115488, 0.105886
0.067549, 0.0101789, 0.00915764, 0.0953106
0.0723484, 0.00901345, 0.0115084, 0.0905781
0.0637455, 0.00941799, 0.0121023, 0.102716
0.0745006, 0.00919045, 0.0105026, 0.119134
0.0533455, 0.00830942, 0.0105885, 0.103339
0.0603743, 0.00764732, 0.00982232, 0.105028
0.0530128, 0.00873144, 0.00878629, 0.0849976
0.080423, 0.0109209, 0.00714386, 0.0791313
0.0808926, 0.0113907, 0.00922966, 0.097361
0.0817876, 0.00981573, 0.0111794, 0.107539
0.0684713, 0.0105012, 0.0108125, 0.0871647
0.0695318, 0.00972164, 0.0120023, 0.110804
0.0643103, 0.0102173, 0.00900225, 0.0972459
0.0624749, 0.0100435, 0.00912162, 0.0828558
0.0823679, 0.0101439, 0.0100646, 0.110271
0.0817818, 0.00799982, 0.010145, 0.09561
0.0675665, 0.0091539, 0.0109975, 0.088904
0.0620833, 0.00850551, 0.0107587, 0.104717
0.0555582, 0.0076077, 0.0105984, 0.0920438
0.0620444, 0.00664745, 0.00963662, 0.0983511
0.0559569, 0.00555034, 0.0107943, 0.0859871
0.0553475, 0.00653355, 0.010399, 0.0790923
0.0736669, 0.00697225, 0.0113952, 0.0828487
0.0530552, 0.0101209, 0.0105705, 0.0900206
0.0650935, 0.00976543, 0.0109123, 0.0739634
0.0456956, 0.00898132, 0.0101326, 0.0882901
0.0452708, 0.00999745, 0.0121429, 0.0998999
0.0524688, 0.00828084, 0.013289, 0.0964881
0.0789853, 0.0076271, 0.0133366, 0.114092
0.0758736, 0.00918232, 0.0117465, 0.103811
0.0687384, 0.00852631, 0.0116901, 0.120157
0.064237, 0.00747954, 0.0121041, 0.0853651
0.0631562, 0.00618032, 0.0118551, 0.09931
0.0527659, 0.00770561, 0.0128112, 0.124369
0.0592972, 0.00691647, 0.0117237, 0.107614
0.058901, 0.00763399, 0.0113891, 0.0952384
0.084732, 0.0102439, 0.0132178, 0.0989009
0.0695428, 0.0101512, 0.0100414, 0.115261
0.0782496, 0.0100333, 0.0124015, 0.116388
0.0708974, 0.0104977, 0.0137463, 0.0935399
0.0854512, 0.0101559, 0.0120389, 0.118931
0.0569231, 0.00983422, 0.0112362, 0.0954823
0.0676381, 0.00886224, 0.011472, 0.0918636
0.0848763, 0.00793305, 0.0123333, 0.0914374
0.0752408, 0.0109882, 0.0100361, 0.0826178
0.0791823, 0.0106877, 0.0111241, 0.0930751
0.0749433, 0.0103863, 0.00984655, 0.0910324
0.0988839, 0.0120478, 0.0105774, 0.0974494
0.0906295, 0.0104399, 0.0102484, 0.0982641
0.0812225, 0.0118767, 0.0091973, 0.0865121
0.0685028, 0.0088015, 0.00931086, 0.0943991
0.107122, 0.00885682, 0.010557, 0.0943638
0.0835985, 0.0107601, 0.00954378, 0.101631
0.0842072, 0.00817841, 0.0106638, 0.100083
0.0667887, 0.0120028, 0.0124952, 0.101684
0.0766477, 0.00789219, 0.0122085, 0.106225
0.0561019, 0.0072437, 0.0133099, 0.108389
0.0563653, 0.00832836, 0.0122263, 0.110009
0.0704072, 0.00904052, 0.0109857, 0.131617
0.0903816, 0.0107424, 0.0130767, 0.117414
0.0815528, 0.0091839, 0.0106597, 0.122933
0.0858807, 0.00851057, 0.0113295, 0.0950424
0.0903793, 0.00927805, 0.0100483, 0.100946
0.0879447, 0.0109626, 0.00897081, 0.114194
0.082287, 0.00985751, 0.0103809, 0.109453
0.0608603, 0.00980664, 0.0110189, 0.0991282
0.0712463, 0.00824898, 0.0126599, 0.133739
0.0760306, 0.00806474, 0.00983815, 0.114634
0.0659567, 0.00826031, 0.0129711, 0.110928
0.0729851, 0.00897946, 0.010393, 0.0864138
0.0821846, 0.00990449, 0.00992021, 0.108397
0.101797, 0.00766016, 0.0104312, 0.114706
0.0771695, 0.00958874, 0.0116899, 0.0915776
0.0661592, 0.00965989, 0.0108464, 0.107356
0.0821593, 0.00866246, 0.0104364, 0.120519
0.0792167, 0.00912601, 0.010714, 0.105601
0.0732406, 0.00910045, 0.0118686, 0.0961389
0.0633809, 0.00639671, 0.0107473, 0.124814
0.0692895, 0.00813124, 0.0132411, 0.164799
0.0590173, 0.00865195, 0.0118978, 0.108196
0.0701658, 0.00710089, 0.0115017, 0.131258
0.0896307, 0.00794214, 0.0123532, 0.110004
0.0862249, 0.0105812, 0.00956546, 0.100881
0.066301, 0.00895844, 0.00981561, 0.0881413
0.0734583, 0.0106961, 0.0112864, 0.0912734
0.0840882, 0.00942611, 0.0108717, 0.11245
0.0782886, 0.0101057, 0.0100793, 0.0946239
0.0827091, 0.0108745, 0.0109325, 0.0811118
0.0956034, 0.00973803, 0.0108019, 0.0866888
0.0974625, 0.0100839, 0.0083705, 0.0699291
0.0980488, 0.0133955, 0.00858571, 0.0595474
0.0838411, 0.0127854, 0.00709881, 0.0757118
0.0957294, 0.00933929, 0.00886729, 0.0795717
0.090306, 0.00907651, 0.00789039, 0.0744497
0.0700845, 0.00877095, 0.00587803, 0.0695986
0.0741282, 0.0111884, 0.00746948, 0.052574
0.103101, 0.0104206, 0.00628234, 0.0631744
0.0880306, 0.0102167, 0.00703986, 0.0514018
0.0930323, 0.00930394, 0.00753778, 0.0523807
0.0915136, 0.0104058, 0.00766809, 0.0808528
0.0791143, 0.0110731, 0.00832893, 0.0705838
0.0805415, 0.0117891, 0.00937916, 0.0657592
0.0870856, 0.00942666, 0.00833578, 0.0616981
0.0870504, 0.00891801, 0.00749716, 0.0465993
0.0946755, 0.0117878, 0.00627093, 0.0714551
0.0900243, 0.010951, 0.0069415, 0.0754091
0.0970432, 0.0123338, 0.00821389, 0.0793208
0.101827, 0.0131674, 0.00722921, 0.0736251
0.0933782, 0.00957352, 0.00723702, 0.0650417
0.0831788, 0.0106057, 0.00963022, 0.0714855
0.103809, 0.0095928, 0.00919971, 0.0847979
0.0913135, 0.00951928, 0.00782654, 0.0799223
0.0979717, 0.00909721, 0.009335, 0.0683477
0.105865, 0.00995143, 0.00918279, 0.0651585
0.0874266, 0.0115608, 0.00871466, 0.0770945
0.0744979, 0.0130703, 0.00955183, 0.0826323
0.080145, 0.0101479, 0.00885341, 0.085009
0.0884693, 0.00962328, 0.00947882, 0.0876707
0.069212, 0.0103326, 0.00877626, 0.0632287
0.074873, 0.0116275, 0.00790809, 0.0748293
0.0789851, 0.010732, 0.00785172, 0.0834769
0.0825522, 0.00911766, 0.00748179, 0.072233
0.0673152, 0.0111148, 0.00882912, 0.0860378
0.0702018, 0.0104976, 0.0102745, 0.0896495
0.0719197, 0.0102323, 0.00678829, 0.0932622
0.086184, 0.0101225, 0.00815814, 0.0779585
0.0882904, 0.0120731, 0.00879447, 0.073186
0.0989936, 0.0125978, 0.0091916, 0.0686841
0.0833717, 0.0122878, 0.00984215, 0.094002
0.092, 0.0105868, 0.0133766, 0.0994486
0.10604, 0.0125409, 0.0109756, 0.0901726
0.112384, 0.0140778, 0.0106589, 0.0996681
0.0923806, 0.015275, 0.0110746, 0.0862304
0.0960176, 0.0110526, 0.00919047, 0.0942052
0.107121, 0.0111554, 0.00883996, 0.0763693
0.0936803, 0.0111025, 0.00809096, 0.0864904
0.091359, 0.0119128, 0.00889298, 0.0797417
0.107062, 0.01229, 0.0101361, 0.0978711
0.0951497, 0.0111766, 0.0126207, 0.106947
0.0997368, 0.0125363, 0.0119148, 0.0959214
0.0897172, 0.011403, 0.00961277, 0.0754086
0.0830542, 0.0146353, 0.00978256, 0.093206
0.0913702, 0.0111875, 0.0100977, 0.0766611
0.0701961, 0.0116693, 0.0120049, 0.113985
0.0924337, 0.011132, 0.0111222, 0.104868
0.078515, 0.0138364, 0.0107666, 0.111663
0.085704, 0.0108338, 0.0119871, 0.110961
0.107566, 0.0110874, 0.0121592, 0.105076
0.0882518, 0.0101454, 0.0109428, 0.147211
0.0753362, 0.010848, 0.0135449, 0.129565
0.0707069, 0.00830336, 0.0129653, 0.127445
0.063688, 0.00788991, 0.0140243, 0.118884
0.0744044, 0.010066, 0.0152103, 0.144333
0.0773445, 0.0105461, 0.0147086, 0.112725
0.0776372, 0.00810898, 0.013003, 0.105814
0.0867719, 0.00902066, 0.00950027, 0.116431
0.0674253, 0.0104344, 0.0129703, 0.10868
0.0671888, 0.00928874, 0.012091, 0.118149
0.0753921, 0.0092071, 0.014478, 0.118179
0.0730261, 0.0100807, 0.00865804, 0.114873
0.091849, 0.00936163, 0.0106954, 0.0834626
0.0957518, 0.0101591, 0.0135452, 0.0812006
0.122673, 0.00963113, 0.011676, 0.100697
0.0842532, 0.0118136, 0.0108752, 0.0858359
0.0673451, 0.0112155, 0.010836, 0.104513
0.0766117, 0.0073381, 0.0128701, 0.109904
0.0652829, 0.00925271, 0.0120619, 0.110195
0.0716304, 0.00691735, 0.0124559, 0.0964491
0.0678713, 0.00904158, 0.011823, 0.107951
0.0616088, 0.00860106, 0.0122606, 0.128753
0.0655809, 0.00851028, 0.0105355, 0.128215
0.0753125, 0.00774773, 0.0127991, 0.105152
0.0640594, 0.00906642, 0.0112327, 0.102404
0.0761111, 0.00712732, 0.0122614, 0.12736
0.0590121, 0.00934884, 0.0104463, 0.122257
0.0707924, 0.0084977, 0.0106094, 0.0949801
0.0871633, 0.00969551, 0.0103612, 0.116299
0.0724462, 0.0085234, 0.00904021, 0.109027
0.0722415, 0.00939539, 0.0103699, 0.0999107
0.0758383, 0.00806042, 0.0108608, 0.0890845
0.102107, 0.00990071, 0.0110203, 0.0824445
0.0869242, 0.0113743, 0.00825465, 0.096482
0.0712523, 0.00881166, 0.010524, 0.102404
0.0583294, 0.0100935, 0.0135573, 0.117766
0.0793519, 0.00898755, 0.0126108, 0.112241
0.0842496, 0.00869634, 0.0155668, 0.120306
0.0855777, 0.00801247, 0.0119127, 0.134023
0.0800347, 0.0102642, 0.0124355, 0.149454
0.0994194, 0.00927794, 0.0161999, 0.148728
0.084819, 0.00880566, 0.0140979, 0.118014
0.0789551, 0.0101865, 0.0117488, 0.147967
0.0808596, 0.00942883, 0.015191, 0.146473
0.0934598, 0.0101289, 0.0126119, 0.141108
0.0940973, 0.0126184, 0.01595, 0.141002
0.0803669, 0.012506, 0.0140443, 0.146561
0.104035, 0.0122423, 0.0154756, 0.12913
0.117005, 0.0108032, 0.0168356, 0.175918
0.100184, 0.0108709, 0.0148985, 0.154555
0.0911768, 0.0108668, 0.0146891, 0.150555
0.0841661, 0.0107167, 0.0151276, 0.14072
0.0713475, 0.00966086, 0.013383, 0.197518
0.0807984, 0.0116387, 0.0159996, 0.140679
0.0795151, 0.00867831, 0.0128911, 0.145237
0.0899326, 0.0108193, 0.013445, 0.139961
0.107805, 0.0113148, 0.0112278, 0.126048
0.0986396, 0.0112918, 0.00942873, 0.0880007
0.0829461, 0.0106175, 0.0107093, 0.0953006
0.109131, 0.0111808, 0.00936967, 0.0864127
0.109359, 0.0121204, 0.00834046, 0.111657
0.100124, 0.0102266, 0.0113097, 0.0927755
0.0944117, 0.0114342, 0.0112247, 0.0944028
0.0861445, 0.011678, 0.0103031, 0.0993346
0.100497, 0.00963978, 0.0111957, 0.100244
0.0888847, 0.0113757, 0.0098544, 0.114371
0.100748, 0.01006, 0.0102235, 0.119619
0.0974473, 0.0115132, 0.00912576, 0.105019
0.124766, 0.0123026, 0.00994725, 0.0951959
0.138116, 0.0142906, 0.00925133, 0.0918483
0.142297, 0.0135282, 0.00953131, 0.0837388
0.12545, 0.0117691, 0.00998379, 0.0666595
0.108733, 0.0119676, 0.00859913, 0.0907253
0.120279, 0.01245, 0.0107144, 0.102767
0.121986, 0.0108231, 0.0134771, 0.115802
0.111909, 0.0141188, 0.0108586, 0.104388
0.107009, 0.0137884, 0.0096271, 0.0961052
0.108668, 0.0116642, 0.0102545, 0.0960924
0.115024, 0.0132567, 0.00980197, 0.104294
0.133679, 0.0118524, 0.0111982, 0.100415
0.103057, 0.0140774, 0.0127911, 0.119391
0.116635, 0.012779, 0.011008, 0.11165
0.111939, 0.0123798, 0.0106364, 0.111665
0.11677, 0.012891, 0.0123929, 0.101882
0.113442, 0.0123017, 0.0127381, 0.127467
0.114952, 0.0125215, 0.012699, 0.117026
0.118629, 0.0105019, 0.0126218, 0.11738
0.123891, 0.0127953, 0.010853, 0.101161
0.118756, 0.0122811, 0.0103293, 0.0949839
0.104255, 0.01143, 0.01186, 0.100232
0.0910987, 0.0111035, 0.00927259, 0.117838
0.0798576, 0.0100115, 0.00975246, 0.0992273
0.0713222, 0.00898194, 0.0104198, 0.0967074
0.0964806, 0.0111266, 0.0114329, 0.0845206
0.0935084, 0.0101294, 0.00775628, 0.0838264
0.125494, 0.0135786, 0.00996923, 0.0817422
0.123671, 0.0131007, 0.0117078, 0.080294
0.0890361, 0.010095, 0.00814438, 0.0890441
0.09872, 0.011212, 0.0106697, 0.0808491
0.100467, 0.01114, 0.0126827, 0.0963278
0.075345, 0.0114661, 0.0100801, 0.0892461
0.0803536, 0.0109934, 0.00969101, 0.115492
0.0723545, 0.0098845, 0.0114995, 0.0934024
0.0845182, 0.00991019, 0.0111349, 0.119108
0.0781237, 0.00904119, 0.0119626, 0.0986868
0.105784, 0.00917574, 0.0100707, 0.112498
0.093343, 0.0104955, 0.0114351, 0.0863363
0.072351, 0.0111118, 0.00903864, 0.0860314
