alpha, beta, delta, gamma 
0.0553263, 0.00827758, 0.0140325, 0.120138
0.0775891, 0.00699918, 0.0122922, 0.121767
0.0791427, 0.00962771, 0.0144423, 0.133511
0.0752372, 0.00843039, 0.0138284, 0.145817
0.0791452, 0.00962385, 0.0135521, 0.127031
0.0790475, 0.0108723, 0.0113525, 0.119997
0.084, 0.0106328, 0.0103006, 0.102814
0.0707215, 0.00918122, 0.0141419, 0.10008
0.0859391, 0.0105338, 0.0146693, 0.104672
0.0896765, 0.00880849, 0.0110935, 0.113741
0.0945609, 0.00996622, 0.0125784, 0.120957
0.0913346, 0.00984354, 0.01138, 0.130576
0.0856095, 0.0116391, 0.0121477, 0.0956802
0.07837, 0.010424, 0.0109984, 0.124534
0.0852479, 0.0109262, 0.0103271, 0.131832
0.0860325, 0.0140079, 0.0113103, 0.114358
0.104758, 0.0124666, 0.00976005, 0.0979949
0.113682, 0.0121907, 0.0115099, 0.0974276
0.105715, 0.0117863, 0.0120896, 0.117535
0.0953752, 0.00928753, 0.0135546, 0.1235
0.0871327, 0.00991049, 0.0121348, 0.121144
0.0742004, 0.00872995, 0.0123512, 0.11545
0.09526, 0.0105948, 0.0130652, 0.125031
0.0831357, 0.0120875, 0.012962, 0.114484
0.0835793, 0.0100915, 0.0149601, 0.106668
0.0819473, 0.0121683, 0.0149094, 0.130119
0.120428, 0.0136417, 0.0125671, 0.130418
0.0951915, 0.0119655, 0.0144346, 0.137931
0.0949895, 0.0105047, 0.015683, 0.148976
0.105078, 0.0121737, 0.0153334, 0.129715
0.106375, 0.0110982, 0.0151682, 0.141878
0.122399, 0.0123058, 0.0133787, 0.144021
0.101783, 0.0110492, 0.016899, 0.15326
0.0910087, 0.0131782, 0.0166142, 0.178987
0.0962814, 0.0124176, 0.015506, 0.177999
0.095091, 0.0127361, 0.0144079, 0.18022
0.104263, 0.0130367, 0.0189236, 0.145104
0.101163, 0.0120482, 0.0154598, 0.146214
0.0946556, 0.0116406, 0.017401, 0.162134
0.0755032, 0.00974164, 0.0154829, 0.148981
0.0681313, 0.00807276, 0.0196143, 0.171124
0.0525091, 0.00877779, 0.0186785, 0.17436
0.0644799, 0.00761833, 0.0198632, 0.225001
0.0600442, 0.0098353, 0.0205332, 0.190384
0.0621204, 0.00754379, 0.0194616, 0.196575
0.076972, 0.00804577, 0.0201874, 0.199942
0.0934469, 0.0101371, 0.0174572, 0.150006
0.114245, 0.0132712, 0.0156234, 0.174529
0.0999524, 0.0112429, 0.0182833, 0.159271
0.0955353, 0.0121845, 0.0158421, 0.189236
0.115811, 0.0136, 0.0172292, 0.149584
0.111807, 0.0144965, 0.0178782, 0.179859
0.12018, 0.0146212, 0.0158457, 0.14609
0.140818, 0.0159171, 0.0164306, 0.169943
0.118001, 0.0118845, 0.0185077, 0.160458
0.120824, 0.0146173, 0.022199, 0.171136
0.113667, 0.0110696, 0.0174841, 0.15703
0.0973794, 0.0120987, 0.0177912, 0.186624
0.0814025, 0.0107045, 0.0176553, 0.172986
0.103222, 0.00883821, 0.0148197, 0.163923
0.0841759, 0.01189, 0.0183862, 0.193495
0.0890281, 0.0118649, 0.0169993, 0.163194
0.0923979, 0.00851519, 0.0152348, 0.154181
0.0694157, 0.0106067, 0.015766, 0.153373
0.101657, 0.00871683, 0.0173687, 0.138702
0.0896916, 0.0106257, 0.0167268, 0.146535
0.0654549, 0.00960484, 0.0149835, 0.159217
0.0772843, 0.0109119, 0.0151739, 0.163703
0.0946883, 0.00877766, 0.0166873, 0.150991
0.0877092, 0.0103721, 0.0150118, 0.172407
0.0832407, 0.00957662, 0.0153785, 0.168228
0.0909988, 0.0110559, 0.0156821, 0.159417
0.081127, 0.0109002, 0.0171507, 0.142316
0.0740228, 0.0091643, 0.0163723, 0.156186
0.0646043, 0.00805741, 0.0178443, 0.138122
0.0752473, 0.0104686, 0.0176213, 0.15926
0.0498259, 0.00924297, 0.0159708, 0.178054
0.0363528, 0.00853996, 0.0174355, 0.160462
0.0439114, 0.00743233, 0.0154656, 0.157907
0.0468931, 0.00656021, 0.0166431, 0.164641
0.0621336, 0.00630826, 0.0165584, 0.171557
0.0466389, 0.00674018, 0.0202058, 0.154252
0.0357976, 0.00719304, 0.0176135, 0.156653
0.0427509, 0.00816551, 0.0176263, 0.141487
0.057212, 0.00940924, 0.0151603, 0.160112
0.0772511, 0.00748636, 0.0165418, 0.150763
0.0683818, 0.00868813, 0.0132732, 0.141744
0.0628923, 0.00865064, 0.0145708, 0.146508
0.0873214, 0.012748, 0.0151787, 0.120438
0.09384, 0.00839805, 0.0127703, 0.122816
0.0896287, 0.0115586, 0.0133863, 0.132084
0.0858343, 0.0116047, 0.012291, 0.128044
0.0946058, 0.011748, 0.0138662, 0.12573
0.0635568, 0.00991871, 0.0128872, 0.130667
0.0860828, 0.00993302, 0.0141912, 0.113042
0.0684138, 0.0104487, 0.0130265, 0.138832
0.0892122, 0.0103737, 0.0147873, 0.119911
0.0649226, 0.00910115, 0.0113628, 0.135147
0.0663554, 0.00834797, 0.0127903, 0.126801
0.0582794, 0.00810201, 0.0129068, 0.122954
0.0453142, 0.00713268, 0.0128456, 0.120572
0.0546343, 0.00807297, 0.0102602, 0.116388
0.06984, 0.00914595, 0.0134192, 0.139621
0.0596407, 0.00786951, 0.0133683, 0.123111
0.0484213, 0.00598189, 0.0133832, 0.107082
0.0477717, 0.00631791, 0.0124293, 0.122645
0.0616286, 0.00629544, 0.014545, 0.108436
0.0650727, 0.00653891, 0.0111547, 0.100326
0.0572719, 0.00622299, 0.0136374, 0.113644
0.0574531, 0.00889151, 0.0126027, 0.137333
0.0607132, 0.0104816, 0.0128101, 0.121267
0.0719424, 0.00833819, 0.0145118, 0.106302
0.0670839, 0.00887615, 0.0115668, 0.115071
0.0787955, 0.0104157, 0.0117859, 0.116097
0.0823788, 0.0115101, 0.0119569, 0.118956
0.0762857, 0.0104826, 0.0106573, 0.119627
0.0733383, 0.00831425, 0.0107073, 0.100058
0.0770632, 0.00852643, 0.0134811, 0.13528
0.0870665, 0.00881997, 0.0143239, 0.123563
0.0897276, 0.00732569, 0.0137537, 0.123304
0.0731989, 0.00864354, 0.0119526, 0.140008
0.0656182, 0.00828364, 0.0121845, 0.124778
0.0707552, 0.00958668, 0.0142738, 0.137501
0.0568068, 0.00883164, 0.0124573, 0.154079
0.0612615, 0.00745197, 0.0150737, 0.123068
0.0499111, 0.0069359, 0.0126498, 0.122211
0.0521739, 0.00723148, 0.0103892, 0.126085
0.0615555, 0.00763861, 0.0115583, 0.121013
0.0685541, 0.00846335, 0.0116613, 0.130526
0.0572304, 0.00710191, 0.0129261, 0.146725
0.0573814, 0.00706773, 0.0139106, 0.13652
0.0503782, 0.00700723, 0.0133233, 0.123936
0.0456045, 0.0061779, 0.0125437, 0.11536
0.0438886, 0.00598397, 0.0122417, 0.13605
0.04578, 0.00552936, 0.0138309, 0.102366
0.0591715, 0.00723381, 0.011827, 0.114534
0.0611275, 0.00802223, 0.0128499, 0.102944
0.0490763, 0.00697367, 0.0114342, 0.104155
0.0566759, 0.00783085, 0.0125704, 0.107656
0.0578252, 0.00891501, 0.010901, 0.0933503
0.0571855, 0.00940143, 0.00983395, 0.11576
0.0793905, 0.00725391, 0.0102888, 0.104341
0.0787696, 0.00671716, 0.0103333, 0.113529
0.0566889, 0.0090693, 0.0103758, 0.106077
0.0682284, 0.00882687, 0.012594, 0.0824395
0.0785449, 0.00943843, 0.0103141, 0.118925
0.0652745, 0.00813973, 0.0103607, 0.0809287
0.0662131, 0.01064, 0.0103455, 0.0954317
0.0773649, 0.00824534, 0.00952754, 0.0828515
0.0610733, 0.00779336, 0.00981847, 0.0745926
0.053159, 0.00959143, 0.00839102, 0.0918351
0.0721727, 0.00967458, 0.00948737, 0.0980942
0.0831187, 0.00995897, 0.0112515, 0.107244
0.0569552, 0.010318, 0.0101968, 0.0939011
0.0718671, 0.00837224, 0.0094521, 0.105357
0.0753542, 0.00949992, 0.010878, 0.0990115
0.0663087, 0.00902314, 0.0104581, 0.0900177
0.0674258, 0.00797521, 0.0100426, 0.102176
0.0791771, 0.00761306, 0.0102803, 0.109557
0.068758, 0.00833195, 0.00912135, 0.110781
0.0603266, 0.00802417, 0.0108568, 0.123131
0.0673526, 0.00730298, 0.00984225, 0.0988517
0.0827185, 0.00587236, 0.0115611, 0.0968423
0.0866812, 0.0108716, 0.0118793, 0.10089
0.125006, 0.0106271, 0.0114852, 0.111313
0.0954805, 0.00902592, 0.0104995, 0.0953064
0.0990722, 0.0102704, 0.00933613, 0.0917455
0.0751442, 0.00945774, 0.00969344, 0.110932
0.080752, 0.00876629, 0.0120297, 0.0856821
0.0777568, 0.0113938, 0.00922282, 0.0893515
0.0795537, 0.00991201, 0.0101724, 0.108007
0.0637923, 0.00914779, 0.00930693, 0.101213
0.0714551, 0.00973565, 0.0108587, 0.119411
0.0584841, 0.00835243, 0.00965732, 0.0817758
0.106215, 0.00897492, 0.00836292, 0.0840112
0.0970245, 0.0112803, 0.00940286, 0.0592865
0.0914483, 0.00933275, 0.00913695, 0.0929435
0.0797712, 0.00965198, 0.00957773, 0.0852499
0.0843059, 0.00971164, 0.0066, 0.0756
0.0766162, 0.0102447, 0.00641141, 0.0804363
0.084836, 0.00853969, 0.00659728, 0.0628908
0.0702701, 0.0100607, 0.00617163, 0.0781287
0.075051, 0.00809394, 0.00872509, 0.0697421
0.0777712, 0.0111069, 0.00794929, 0.0866422
0.0685207, 0.00939932, 0.00865981, 0.0747733
0.0853988, 0.0122666, 0.0082692, 0.0906323
0.089733, 0.0120613, 0.00875531, 0.0759514
0.0827381, 0.00775704, 0.00859383, 0.0835122
0.0810853, 0.00976747, 0.00834118, 0.086594
0.0617238, 0.00773887, 0.00720945, 0.0823629
0.0751486, 0.00721344, 0.00894416, 0.077494
0.0572055, 0.00916224, 0.00962622, 0.0864782
0.0619519, 0.00832982, 0.00857094, 0.0986401
0.0717321, 0.00930446, 0.0108219, 0.0927214
0.0787936, 0.00803202, 0.0113684, 0.0902389
0.0677082, 0.00801089, 0.0139416, 0.092794
0.0765834, 0.00803263, 0.0135377, 0.0852226
0.0852546, 0.00925719, 0.0106089, 0.123069
0.0739104, 0.00985715, 0.0150027, 0.10508
0.0765934, 0.00817772, 0.0117879, 0.101057
0.0916795, 0.00871444, 0.0119768, 0.106104
0.0897031, 0.00927418, 0.0124496, 0.12716
0.0910127, 0.0111919, 0.0133405, 0.143417
0.0858978, 0.011247, 0.01227, 0.124786
0.110481, 0.0110114, 0.0130438, 0.120228
0.105022, 0.0138428, 0.0106476, 0.103652
0.108846, 0.0150733, 0.0115876, 0.131947
0.10831, 0.0123011, 0.0132928, 0.105685
0.11229, 0.0124621, 0.0147399, 0.133346
0.117565, 0.0110707, 0.0138353, 0.140297
0.11659, 0.0124801, 0.0144812, 0.147881
0.121053, 0.0130296, 0.0113815, 0.145262
0.0926082, 0.0124891, 0.0139432, 0.13066
0.0957738, 0.0118231, 0.0149166, 0.116808
0.0960728, 0.0127021, 0.0149555, 0.123378
0.085937, 0.00937852, 0.0101823, 0.113213
0.0851496, 0.0104233, 0.0111828, 0.11166
0.074444, 0.0111604, 0.011014, 0.094807
0.122095, 0.0109086, 0.0114308, 0.105068
0.11738, 0.0116225, 0.0105522, 0.0974819
0.0971134, 0.0120015, 0.0101446, 0.106454
0.0957447, 0.011728, 0.0137038, 0.118361
0.0995027, 0.0107812, 0.0122164, 0.0962377
0.0842025, 0.00989113, 0.0126378, 0.128582
0.0890877, 0.00998698, 0.012069, 0.122023
0.107722, 0.0111311, 0.0123876, 0.129499
0.0821079, 0.0109722, 0.0131712, 0.0930573
0.0974125, 0.00939212, 0.0107424, 0.11196
0.0670573, 0.0103705, 0.0111774, 0.0966754
0.06059, 0.0109241, 0.0120561, 0.0954309
0.0827883, 0.0102395, 0.0107755, 0.122165
0.0784303, 0.0103164, 0.0127489, 0.108087
0.0851156, 0.00994712, 0.0143342, 0.129858
0.0895507, 0.00793504, 0.0136516, 0.139772
0.0918511, 0.00931264, 0.0119565, 0.141755
0.0789018, 0.0110986, 0.0119723, 0.107719
0.0687163, 0.0124662, 0.0122851, 0.117279
0.0901993, 0.0107143, 0.0124528, 0.116095
0.0890867, 0.0102234, 0.0132089, 0.100592
0.0631469, 0.0120496, 0.0140756, 0.138126
0.0887466, 0.0102188, 0.0113212, 0.113833
0.0892325, 0.00945991, 0.0133638, 0.116421
0.0716877, 0.0109656, 0.0127807, 0.12713
0.0724246, 0.00867312, 0.0132988, 0.0958917
0.0595134, 0.00666642, 0.0148678, 0.145487
0.0710809, 0.00756016, 0.0144891, 0.145543
0.07218, 0.00705235, 0.0128236, 0.123763
0.060337, 0.00739716, 0.0125483, 0.119193
0.0846345, 0.00956188, 0.0126836, 0.121775
0.094271, 0.00893893, 0.0115938, 0.108829
0.0842222, 0.00982299, 0.0132454, 0.125978
0.0751026, 0.0101952, 0.0102626, 0.128454
0.0961434, 0.0118469, 0.0113921, 0.105141
0.0859831, 0.0113504, 0.0104711, 0.0992936
0.0961768, 0.0114574, 0.0110703, 0.118897
0.113939, 0.0113658, 0.012457, 0.117837
0.121957, 0.0138028, 0.0116248, 0.103888
0.102523, 0.0129517, 0.010993, 0.113397
0.094864, 0.00964646, 0.0134301, 0.104454
0.093962, 0.0105211, 0.0109758, 0.119861
0.0834026, 0.00935115, 0.0114148, 0.121128
0.10367, 0.00964618, 0.012419, 0.110851
0.094582, 0.0102201, 0.0107213, 0.0939152
0.092983, 0.0111106, 0.00970136, 0.0829768
0.0763572, 0.0135205, 0.00820314, 0.0637071
0.11813, 0.0114295, 0.00845963, 0.0893906
0.0846564, 0.00929643, 0.00886102, 0.0820478
0.0634896, 0.00933291, 0.00993016, 0.0768099
0.0707508, 0.00815257, 0.0101629, 0.0910123
0.0781708, 0.00843802, 0.00947018, 0.0988453
0.0672568, 0.0075287, 0.0125404, 0.111871
0.0507372, 0.00757987, 0.0115034, 0.0954414
0.0452721, 0.00869129, 0.0121861, 0.0959114
0.0406192, 0.00644713, 0.012031, 0.0960954
0.052632, 0.00740244, 0.0105788, 0.0945181
0.04724, 0.00768084, 0.00858625, 0.0952653
0.0534904, 0.00672033, 0.0111501, 0.0921059
0.0659488, 0.00576929, 0.00949953, 0.115237
0.0512483, 0.00851659, 0.0105442, 0.100131
0.0561475, 0.00695984, 0.00956314, 0.0941416
0.0511346, 0.0059106, 0.0100859, 0.0982201
0.0525418, 0.00616819, 0.0109007, 0.0986672
0.0598452, 0.00756467, 0.0100519, 0.0667957
0.0635076, 0.00783258, 0.0072867, 0.0733312
0.0622261, 0.00756372, 0.00863405, 0.0917317
0.0561732, 0.00729636, 0.0101159, 0.0974337
0.0647354, 0.00761603, 0.00821272, 0.0960204
0.0685189, 0.00769456, 0.0101383, 0.0767112
0.064297, 0.00610947, 0.00815559, 0.0750822
0.0537829, 0.00725735, 0.0073545, 0.0963249
0.0668014, 0.00748815, 0.00971569, 0.0750828
0.0738373, 0.00746466, 0.00920088, 0.0783065
0.0570137, 0.00812082, 0.00742131, 0.0820246
0.0699677, 0.00710948, 0.00830131, 0.0891873
0.0499874, 0.00644848, 0.00957891, 0.104474
0.0609173, 0.00648236, 0.0103336, 0.104899
0.0470917, 0.00671506, 0.0115802, 0.114812
0.0426443, 0.00585455, 0.0108019, 0.0945466
0.0487516, 0.00581091, 0.0116838, 0.106192
0.0640532, 0.00724155, 0.0104891, 0.098925
0.0753609, 0.0100079, 0.01108, 0.0894544
0.0796364, 0.0115634, 0.0105437, 0.104693
0.0706601, 0.0130548, 0.00809966, 0.109303
0.0700028, 0.0110498, 0.0113365, 0.0976777
0.0755689, 0.011146, 0.00999918, 0.1324
0.0773932, 0.00859252, 0.0103022, 0.0960604
0.10752, 0.0113435, 0.00875819, 0.113554
0.0847461, 0.00997217, 0.0116897, 0.0905187
0.0720234, 0.00854118, 0.0122628, 0.102959
0.0813776, 0.0105285, 0.0119655, 0.111405
0.0642232, 0.0080955, 0.00982273, 0.0880629
0.0953806, 0.0109596, 0.00959661, 0.0921487
0.0794632, 0.0125594, 0.00975398, 0.0894243
0.0844437, 0.010845, 0.010566, 0.0777007
0.0804536, 0.00988131, 0.00790008, 0.0758086
0.08379, 0.0101839, 0.00738211, 0.0673934
0.0999378, 0.0106537, 0.00692993, 0.058037
0.0760537, 0.00986302, 0.00754981, 0.0630221
0.0710533, 0.0106238, 0.00661614, 0.0735142
0.078784, 0.0106888, 0.00730943, 0.0620053
0.0808056, 0.0107463, 0.00581988, 0.0534188
0.100124, 0.0103074, 0.00488203, 0.0468237
0.103386, 0.0132897, 0.00758651, 0.0569134
0.0621573, 0.00910641, 0.00575899, 0.0773174
0.0864105, 0.0116999, 0.00831583, 0.0607641
0.0873725, 0.0101781, 0.00667626, 0.060234
0.129549, 0.014012, 0.00741099, 0.0660384
0.104241, 0.0123659, 0.00694391, 0.0686692
0.0973384, 0.0121486, 0.00654478, 0.0702157
0.110434, 0.0130562, 0.010585, 0.0911796
0.119054, 0.0128424, 0.0119916, 0.0924968
0.103052, 0.0128042, 0.00863665, 0.0873679
0.0916998, 0.0144909, 0.00848517, 0.0966122
0.118963, 0.0114997, 0.0120192, 0.0954404
0.12376, 0.0144822, 0.0110865, 0.0947486
0.114101, 0.0146363, 0.0101417, 0.0979016
0.10009, 0.0155304, 0.0117484, 0.102856
0.122427, 0.0144648, 0.0109639, 0.0944353
0.122064, 0.0136515, 0.0118943, 0.0865635
0.108838, 0.0145006, 0.0113552, 0.0915117
0.139481, 0.0118083, 0.0119872, 0.0822794
0.129109, 0.0132834, 0.00896924, 0.0866536
0.120026, 0.0122186, 0.0101227, 0.095836
0.122103, 0.0126231, 0.0109308, 0.136284
0.12527, 0.0121652, 0.0132983, 0.106797
0.136864, 0.0146543, 0.00964596, 0.118642
0.121525, 0.0156167, 0.0101334, 0.0963321
0.144335, 0.0128962, 0.0118368, 0.0894513
0.111146, 0.0146879, 0.00845865, 0.0875918
0.135901, 0.0134306, 0.0127434, 0.112694
0.120044, 0.0133589, 0.015525, 0.130752
0.120712, 0.0133042, 0.0110256, 0.118819
0.135413, 0.0138497, 0.0131313, 0.125801
0.140646, 0.0153545, 0.0157773, 0.138622
0.130029, 0.0164775, 0.0131138, 0.114025
0.113419, 0.0134348, 0.0141105, 0.100974
0.134297, 0.0147034, 0.014323, 0.134219
0.100195, 0.0154232, 0.0147219, 0.136146
0.118938, 0.0142552, 0.0148062, 0.136826
0.12335, 0.0153568, 0.0124396, 0.116201
0.111031, 0.0131628, 0.0135991, 0.135967
0.10487, 0.0149163, 0.0130518, 0.144458
0.115331, 0.0148123, 0.0130256, 0.130724
0.117754, 0.0141486, 0.0112663, 0.112129
0.135916, 0.0157857, 0.00983063, 0.0998386
0.127986, 0.0145862, 0.0111811, 0.0981452
0.101945, 0.0125701, 0.0107866, 0.113925
0.102751, 0.0111482, 0.0122257, 0.100061
0.130815, 0.013261, 0.0108728, 0.109941
0.124654, 0.0122122, 0.0100419, 0.118633
0.119455, 0.0131054, 0.0108258, 0.108034
0.102371, 0.0137886, 0.0106609, 0.0995532
0.106997, 0.0112172, 0.0119507, 0.103584
0.124227, 0.014148, 0.0115328, 0.105619
0.10434, 0.0113847, 0.00959917, 0.0891077
0.0952551, 0.0121442, 0.0107849, 0.10161
0.101098, 0.00968747, 0.00952379, 0.0850055
0.0926699, 0.0108888, 0.00728052, 0.0823085
0.0931408, 0.009979, 0.00962866, 0.0730306
0.102165, 0.0111886, 0.00846162, 0.0822471
0.0892609, 0.0110897, 0.00874181, 0.0694978
0.0712579, 0.00985139, 0.00814495, 0.0803266
0.0727369, 0.00832468, 0.0103197, 0.0830724
0.0677614, 0.00707063, 0.0100203, 0.0987335
0.071964, 0.0071911, 0.0100329, 0.112533
0.0526109, 0.00909345, 0.00832658, 0.0946689
0.0595419, 0.00971648, 0.00987406, 0.0884646
0.0517215, 0.00702517, 0.0106862, 0.0930557
0.0547256, 0.00618755, 0.0131163, 0.101078
0.0579572, 0.0074682, 0.0107116, 0.0892896
0.0489542, 0.00788306, 0.0116402, 0.118483
0.0560301, 0.0105056, 0.00995794, 0.0951392
0.0569898, 0.00703717, 0.00749824, 0.109122
0.0673329, 0.00926259, 0.0125843, 0.0993132
0.0670888, 0.00954971, 0.0142436, 0.111394
0.0700683, 0.0089995, 0.0105845, 0.092905
0.0777411, 0.00817571, 0.0106824, 0.0966418
0.0657921, 0.0130004, 0.0102774, 0.106993
0.0720132, 0.0108697, 0.0103644, 0.098956
0.0714165, 0.00845412, 0.011195, 0.0963743
0.0739213, 0.00783506, 0.00924435, 0.0994243
0.0715301, 0.00991591, 0.0112672, 0.0745258
0.0573696, 0.00778109, 0.00973207, 0.0908314
0.066247, 0.00894037, 0.0109785, 0.105102
0.0795958, 0.00634026, 0.0094265, 0.100881
0.06741, 0.009151, 0.0130076, 0.0961039
0.0571717, 0.00963407, 0.0101342, 0.0945955
0.0756995, 0.00863949, 0.0108883, 0.0836113
0.0868939, 0.00915465, 0.00898472, 0.0781995
0.0992612, 0.0108881, 0.00892455, 0.0739693
0.117015, 0.00936607, 0.00866827, 0.0746355
0.0967902, 0.0109687, 0.00857551, 0.0673714
0.0980341, 0.0130208, 0.00765928, 0.072576
0.0994246, 0.0118575, 0.00868288, 0.0650242
0.0903834, 0.0113479, 0.00707197, 0.0869505
0.0901983, 0.0102671, 0.00854492, 0.0805741
0.0837698, 0.0115005, 0.00991448, 0.0738215
0.101272, 0.0121457, 0.0104237, 0.0856485
0.113952, 0.0112562, 0.00928497, 0.0842948
0.12272, 0.0130862, 0.00966873, 0.0854841
0.112148, 0.011323, 0.0112172, 0.0853591
0.112795, 0.013352, 0.0109058, 0.105242
0.115004, 0.0119126, 0.00932562, 0.106171
0.114308, 0.0108287, 0.0130753, 0.0905443
0.127441, 0.0116831, 0.0123172, 0.123366
0.121623, 0.0138738, 0.0132931, 0.118691
0.121525, 0.0153428, 0.0138509, 0.123189
0.123198, 0.0133125, 0.0126176, 0.128312
0.139444, 0.0141466, 0.0118748, 0.1191
0.145638, 0.0151078, 0.00917088, 0.105409
0.132955, 0.0196684, 0.00925413, 0.104004
0.130406, 0.0180269, 0.0121607, 0.0943496
0.118071, 0.01418, 0.0104507, 0.0804513
0.124955, 0.0133913, 0.00947689, 0.0881112
0.152582, 0.0158806, 0.00939443, 0.0833987
0.142424, 0.0163181, 0.00969199, 0.0903102
0.134981, 0.015948, 0.00923205, 0.0837834
0.129643, 0.0134234, 0.00886336, 0.0599114
0.14199, 0.0153237, 0.00735157, 0.0753397
0.162172, 0.0166782, 0.00637686, 0.0641201
0.155914, 0.0140136, 0.00862786, 0.074855
0.14457, 0.014818, 0.00905809, 0.0744069
0.15266, 0.016176, 0.0064908, 0.0639544
0.155085, 0.015899, 0.00711343, 0.0699178
0.142006, 0.0186434, 0.00793613, 0.0777656
0.172405, 0.019969, 0.00950227, 0.0858095
0.17671, 0.0192403, 0.0109165, 0.0859142
0.177578, 0.0188504, 0.0120212, 0.0959552
0.168585, 0.0189549, 0.0115391, 0.128671
0.193302, 0.0200034, 0.00931567, 0.109956
0.17034, 0.0199718, 0.0124788, 0.107473
0.179351, 0.0214963, 0.0109658, 0.103298
0.148007, 0.0185694, 0.00933339, 0.112382
0.162925, 0.0173174, 0.00786606, 0.101105
0.18686, 0.021609, 0.00909242, 0.100736
0.171564, 0.0196982, 0.0110725, 0.114396
0.156028, 0.0174906, 0.0113973, 0.0973554
0.140281, 0.0166085, 0.0106521, 0.103359
0.168279, 0.0155139, 0.00874258, 0.0876303
0.164715, 0.016327, 0.00833694, 0.103265
0.13352, 0.0183764, 0.00938922, 0.0999593
0.146438, 0.0151477, 0.00993377, 0.112845
0.129844, 0.0115883, 0.00989232, 0.103051
0.128192, 0.0129315, 0.00979273, 0.110911
0.132953, 0.0140515, 0.0111574, 0.0916716
0.124499, 0.01239, 0.0104046, 0.0925817
0.0992591, 0.0143219, 0.011775, 0.0982301
0.135656, 0.013424, 0.00906334, 0.0921718
0.112298, 0.0147449, 0.00852555, 0.0819837
0.124958, 0.014942, 0.00883415, 0.0870705
0.146061, 0.0150093, 0.00797426, 0.0765301
0.161499, 0.0164912, 0.00813643, 0.0722362
0.169438, 0.0189988, 0.010353, 0.0730578
0.19822, 0.0177819, 0.00789008, 0.0795644
0.147619, 0.0176367, 0.00954379, 0.0795085
0.148959, 0.0192596, 0.00926049, 0.0964711
0.129747, 0.0160389, 0.0101864, 0.104942
0.124695, 0.0145582, 0.0108261, 0.09918
0.114913, 0.0188696, 0.00901763, 0.0943178
0.151516, 0.0150969, 0.00944988, 0.0909438
0.152214, 0.0144968, 0.00840661, 0.0749667
0.142864, 0.0156003, 0.00828731, 0.0862574
0.136097, 0.0162762, 0.0073059, 0.0775539
0.122917, 0.0129435, 0.00872882, 0.0831925
0.12293, 0.0159859, 0.00976521, 0.0794744
0.139281, 0.0142122, 0.011777, 0.08829
0.120567, 0.0172792, 0.011357, 0.107692
0.134588, 0.0151577, 0.0104186, 0.109549
0.111568, 0.0160094, 0.00973172, 0.0928801
0.116688, 0.0138476, 0.0137715, 0.100626
0.134968, 0.0160666, 0.0131649, 0.119721
0.12794, 0.0142206, 0.0121179, 0.103776
0.115966, 0.0117725, 0.0105831, 0.0923215
0.121719, 0.0133716, 0.0120998, 0.0882313
0.109537, 0.0136422, 0.0110766, 0.0981866
0.101784, 0.0118637, 0.0112865, 0.0979111
0.0979527, 0.0136493, 0.0118148, 0.110763
0.0914729, 0.0111942, 0.0143504, 0.115904
0.0996967, 0.0135569, 0.0131077, 0.105032
0.0958693, 0.0123585, 0.0101616, 0.0836918
0.093896, 0.0113465, 0.0106789, 0.0805365
0.0821681, 0.0118781, 0.00968204, 0.0735382
0.0977643, 0.0120751, 0.0100673, 0.0832553
0.0965848, 0.0119466, 0.00996044, 0.0958179
0.0899525, 0.0137319, 0.0122378, 0.0833263
0.0935629, 0.0121887, 0.00904785, 0.0695528
0.0937577, 0.0124658, 0.0119714, 0.115044
0.0931068, 0.0124475, 0.0134183, 0.1197
0.119314, 0.0128808, 0.011885, 0.110575
0.101197, 0.0130118, 0.0145325, 0.114512
0.0974844, 0.012438, 0.0120729, 0.107719
0.0938651, 0.0120851, 0.0133203, 0.117619
0.0924852, 0.0117444, 0.0138066, 0.115723
0.107662, 0.0110928, 0.0142755, 0.112084
0.0906291, 0.0121634, 0.0126895, 0.122407
0.0764434, 0.01138, 0.0115536, 0.104437
0.106154, 0.0135231, 0.00958653, 0.113008
0.0787133, 0.0134387, 0.00810046, 0.0930429
0.0955714, 0.015638, 0.0103064, 0.0759628
0.122478, 0.0172475, 0.0107482, 0.0968759
0.0965447, 0.0146258, 0.0112366, 0.0773095
0.098012, 0.0137578, 0.00910299, 0.0889394
0.0945253, 0.0122367, 0.0106641, 0.114434
0.0968581, 0.0123764, 0.0121061, 0.11425
0.0978364, 0.0116964, 0.0132456, 0.106127
0.0933104, 0.012125, 0.0128288, 0.0945619
0.107131, 0.0131675, 0.00908518, 0.0872519
0.0929869, 0.0113109, 0.00862859, 0.0810173
0.114713, 0.0124094, 0.0103901, 0.101634
0.0790252, 0.00983535, 0.0111405, 0.0973751
0.0754542, 0.0145717, 0.0102729, 0.0887071
0.103911, 0.0171548, 0.0118439, 0.0934256
0.106143, 0.0115355, 0.0087715, 0.107489
0.118208, 0.0112463, 0.0115851, 0.13053
0.100721, 0.0140451, 0.0140283, 0.105557
0.110226, 0.0141631, 0.0124022, 0.106693
0.101928, 0.0131729, 0.0111432, 0.110442
0.0912557, 0.0131164, 0.01063, 0.0940357
0.0901623, 0.0129476, 0.00933072, 0.0852014
0.106531, 0.0129952, 0.00850242, 0.0761822
