alpha, beta, delta, gamma 
0.0904561, 0.0123713, 0.0131847, 0.101633
0.0958546, 0.0136092, 0.0119309, 0.120553
0.0975916, 0.0128631, 0.0121757, 0.10325
0.0979104, 0.0117308, 0.0112461, 0.144382
0.086574, 0.011554, 0.0157968, 0.116676
0.0884355, 0.0116216, 0.0137509, 0.112999
0.121718, 0.00987308, 0.0145276, 0.10459
0.10343, 0.013835, 0.012247, 0.119521
0.109305, 0.00877946, 0.0121894, 0.129562
0.0840952, 0.0100924, 0.0115532, 0.10422
0.0836275, 0.0104637, 0.0102159, 0.113055
0.071054, 0.0108363, 0.00962078, 0.0971812
0.0894509, 0.00937282, 0.00904561, 0.0864276
0.0902825, 0.0085684, 0.00806401, 0.0990009
0.086809, 0.0116854, 0.00994176, 0.0806797
0.0976969, 0.0086515, 0.00968057, 0.101903
0.0871142, 0.00977909, 0.0110177, 0.0853402
0.0981214, 0.0102184, 0.00793952, 0.106724
0.0946525, 0.012537, 0.0120022, 0.0857095
0.0825908, 0.0105439, 0.0106148, 0.0837795
0.0873517, 0.010619, 0.0125314, 0.12191
0.105925, 0.00975197, 0.0119879, 0.136193
0.101416, 0.0109976, 0.0102867, 0.109952
0.126816, 0.0101747, 0.0111134, 0.108618
0.129259, 0.0104936, 0.0111427, 0.0950507
0.114711, 0.0106386, 0.0140242, 0.101389
0.11309, 0.0126179, 0.0128302, 0.137953
0.115817, 0.0135872, 0.0117031, 0.136729
0.11778, 0.0135771, 0.0132064, 0.109203
0.109357, 0.0107663, 0.00960743, 0.128959
0.100926, 0.0135868, 0.00987353, 0.0904654
0.119445, 0.012551, 0.0108756, 0.110889
0.127459, 0.0148046, 0.011279, 0.102372
0.112611, 0.0108554, 0.0116977, 0.0838781
0.113374, 0.0120794, 0.0103611, 0.104713
0.0942586, 0.0133255, 0.00960256, 0.113762
0.0856431, 0.0112715, 0.00929118, 0.0939739
0.117227, 0.0117434, 0.00799403, 0.101776
0.102682, 0.0120865, 0.00857745, 0.0940347
0.10441, 0.0109931, 0.0101123, 0.0999997
0.0941158, 0.0114087, 0.00861526, 0.0913786
0.127604, 0.0123348, 0.00829415, 0.085915
0.12877, 0.0126979, 0.00796874, 0.0764626
0.125602, 0.0139384, 0.00786026, 0.08872
0.104805, 0.0133219, 0.00845703, 0.0977907
0.113395, 0.0112873, 0.00854021, 0.0761704
0.108937, 0.0101626, 0.00860361, 0.0850529
0.0950367, 0.0148433, 0.00953097, 0.0951545
0.0871862, 0.0118066, 0.00764028, 0.0819401
0.111873, 0.0107429, 0.00746785, 0.0815321
0.108495, 0.0123488, 0.00799186, 0.0842781
0.108272, 0.0113359, 0.00864655, 0.0875574
0.110947, 0.0123801, 0.0098583, 0.071265
0.100623, 0.011194, 0.00746246, 0.0757796
0.114786, 0.0129634, 0.00788044, 0.08687
0.112114, 0.0113703, 0.00674255, 0.0754988
0.135328, 0.0134913, 0.00815374, 0.0883375
0.135211, 0.0128042, 0.00838408, 0.0987414
0.10478, 0.014055, 0.00938527, 0.122914
0.110269, 0.0105926, 0.00881358, 0.0870113
0.110942, 0.0133426, 0.0100919, 0.0925602
0.110186, 0.0120785, 0.00940196, 0.100932
0.11654, 0.0128757, 0.0103041, 0.114995
0.14582, 0.0140712, 0.0100213, 0.103735
0.126038, 0.0124134, 0.00898796, 0.0924902
0.163701, 0.0132505, 0.00918536, 0.0973821
0.112809, 0.017662, 0.0137047, 0.106456
0.127128, 0.0133264, 0.0122628, 0.108989
0.108803, 0.0159326, 0.013389, 0.113588
0.130102, 0.0147059, 0.0109104, 0.148336
0.163669, 0.0131011, 0.0119648, 0.143371
0.180997, 0.015471, 0.011838, 0.133056
0.141959, 0.0154807, 0.011497, 0.104347
0.156062, 0.0182707, 0.0108709, 0.112793
0.162854, 0.0178609, 0.0116151, 0.107338
0.156569, 0.0198831, 0.0098749, 0.113746
0.184572, 0.0170455, 0.00918683, 0.0893029
0.172152, 0.0155235, 0.00873691, 0.0901716
0.151831, 0.0170701, 0.00958237, 0.107399
0.144034, 0.0180147, 0.00839573, 0.0853848
0.178846, 0.019602, 0.0104984, 0.0871583
0.150833, 0.0197778, 0.0107817, 0.0877261
0.177546, 0.0178962, 0.0083758, 0.0928073
0.173096, 0.0159375, 0.00987286, 0.0855778
0.165529, 0.0171013, 0.00967569, 0.0683074
0.174923, 0.0168375, 0.00816426, 0.0752954
0.152186, 0.0159692, 0.00947374, 0.0700037
0.176775, 0.0161306, 0.00963738, 0.064841
0.158395, 0.016496, 0.00669435, 0.0734092
0.147404, 0.0196396, 0.00678325, 0.0587528
0.181461, 0.0181088, 0.00988014, 0.078979
0.165903, 0.0191794, 0.0082622, 0.0907943
0.186507, 0.0195082, 0.00972463, 0.107373
0.188002, 0.0187052, 0.0100545, 0.0763395
0.192584, 0.0192929, 0.00913061, 0.0930673
0.15919, 0.0173546, 0.00993186, 0.0950924
0.153343, 0.0155823, 0.00990653, 0.0839098
0.128838, 0.0151322, 0.00947051, 0.0986853
0.184823, 0.0162009, 0.0107722, 0.0812159
0.128645, 0.0201475, 0.00959762, 0.096328
0.135432, 0.0161465, 0.00880076, 0.0753219
0.142386, 0.0147238, 0.0101073, 0.0802737
0.107288, 0.0142073, 0.0106508, 0.077862
0.114916, 0.0130618, 0.00916376, 0.0728125
0.119592, 0.0146476, 0.00858582, 0.0834292
0.125314, 0.0119584, 0.00795221, 0.0677396
0.128444, 0.0120357, 0.00842981, 0.0746128
0.111358, 0.0141945, 0.00962131, 0.110081
0.111143, 0.0151938, 0.0101935, 0.125815
0.105301, 0.0125844, 0.0112879, 0.104352
0.0920062, 0.0114002, 0.0117186, 0.111767
0.101288, 0.0128272, 0.0102552, 0.145597
0.102481, 0.0127649, 0.0124226, 0.121263
0.0915446, 0.0123737, 0.0134708, 0.13745
0.0844882, 0.0102108, 0.0140826, 0.136663
0.0997395, 0.0121941, 0.0136434, 0.126032
0.0949399, 0.0136149, 0.0123744, 0.104903
0.0904332, 0.0123202, 0.00860761, 0.0906734
0.104746, 0.0112301, 0.010005, 0.146778
0.102892, 0.0129921, 0.0137501, 0.121662
0.0971919, 0.0111701, 0.0140823, 0.143058
0.0787637, 0.0116576, 0.0158034, 0.143305
0.0720814, 0.00903897, 0.00982737, 0.151191
0.080107, 0.00944732, 0.0132763, 0.135114
0.0787878, 0.0104058, 0.014177, 0.149419
0.0855549, 0.0109354, 0.0119242, 0.143951
0.060764, 0.0100108, 0.0124479, 0.136409
0.0685111, 0.00936687, 0.0122632, 0.132565
0.0630475, 0.00926771, 0.0132363, 0.110761
0.066569, 0.0096919, 0.0114268, 0.0969964
0.0747169, 0.0102149, 0.0124993, 0.0911258
0.0578547, 0.00859959, 0.0109374, 0.112211
0.089769, 0.00766424, 0.0116431, 0.125922
0.0830108, 0.0106233, 0.00852008, 0.107411
0.0879178, 0.0105309, 0.0105541, 0.104631
0.0839335, 0.0106814, 0.00785937, 0.100335
0.0925028, 0.00760968, 0.00768304, 0.0940837
0.061748, 0.0114094, 0.00825234, 0.0890798
0.0725504, 0.0103652, 0.00934272, 0.0682922
0.0842704, 0.00982755, 0.00807309, 0.0868938
0.0724575, 0.0111915, 0.00933256, 0.0800252
0.078554, 0.00810636, 0.00990001, 0.0824816
0.0826644, 0.00860836, 0.00953335, 0.0895467
0.0800528, 0.00842233, 0.00913876, 0.117204
0.0698919, 0.00932528, 0.00872968, 0.10128
0.0660762, 0.00809865, 0.0108275, 0.0751577
0.0741215, 0.00877604, 0.0109822, 0.0925463
0.0620692, 0.00850956, 0.00994087, 0.100473
0.0823433, 0.00837804, 0.0109873, 0.0828364
0.0824632, 0.00776113, 0.0118311, 0.0916632
0.0589884, 0.010756, 0.0100278, 0.104031
0.0785245, 0.00913401, 0.00953979, 0.0881563
0.0758966, 0.00874901, 0.0116516, 0.0773776
0.0664116, 0.00876596, 0.00923631, 0.0940557
0.0929191, 0.00779588, 0.0106124, 0.0863751
0.0770472, 0.00954486, 0.00929472, 0.0822225
0.0739629, 0.0119846, 0.00934241, 0.0942261
0.0706632, 0.00798456, 0.00972777, 0.102389
0.0577739, 0.00711912, 0.00947532, 0.077358
0.061425, 0.00729422, 0.00967442, 0.0980861
0.0635132, 0.00717856, 0.0118634, 0.0920201
0.0587142, 0.00743115, 0.0108178, 0.0997867
0.0527206, 0.00643433, 0.0102058, 0.0757114
0.0572956, 0.00958953, 0.00878866, 0.0907889
0.0644605, 0.00682354, 0.00865571, 0.0775409
0.0550501, 0.00724713, 0.00800765, 0.0935401
0.0630219, 0.0086806, 0.00777339, 0.086046
0.056393, 0.00892218, 0.0117377, 0.106578
0.0646324, 0.00719027, 0.0115063, 0.105255
0.0660095, 0.00887333, 0.0102447, 0.0957051
0.061121, 0.00884085, 0.00995653, 0.0870596
0.0885261, 0.00783811, 0.00960161, 0.084678
0.0754189, 0.0111852, 0.00814022, 0.0797017
0.0726165, 0.0102687, 0.00786902, 0.0833668
0.0639699, 0.00908317, 0.00939681, 0.0896714
0.0592181, 0.00810764, 0.0101995, 0.101307
0.0542421, 0.00732299, 0.0108522, 0.102278
0.0653999, 0.00805127, 0.0106973, 0.106401
0.0706236, 0.00899631, 0.00992833, 0.102264
0.0596685, 0.00783124, 0.0101881, 0.0834084
0.0657163, 0.00664588, 0.0104859, 0.0874776
0.0680339, 0.00765004, 0.0092689, 0.096238
0.0536095, 0.00755151, 0.0103218, 0.0766592
0.0539368, 0.00868673, 0.0076081, 0.0721189
0.0732129, 0.00836172, 0.00847219, 0.0709733
0.0607372, 0.00738398, 0.0119117, 0.0812733
0.0618023, 0.0114765, 0.00831099, 0.0806861
0.0658836, 0.00972421, 0.00872375, 0.0893103
0.0595422, 0.00867821, 0.00975206, 0.0836561
0.0589144, 0.00846583, 0.00970392, 0.0904094
0.0592629, 0.00829605, 0.0095463, 0.0899458
0.0919636, 0.00987768, 0.00975309, 0.0797833
0.0666022, 0.00985735, 0.0090665, 0.0723375
0.0881441, 0.0093436, 0.0100413, 0.0771347
0.0793808, 0.0120421, 0.00894848, 0.0848232
0.0765089, 0.0104651, 0.0100395, 0.110492
0.0735544, 0.00726705, 0.0115943, 0.122761
0.0676824, 0.00558224, 0.0120763, 0.115117
0.0533186, 0.00696905, 0.0115595, 0.120757
0.056405, 0.00773011, 0.00995055, 0.0860814
0.0572374, 0.00690225, 0.0115714, 0.0926639
0.0586522, 0.00878036, 0.0107582, 0.100582
0.0579195, 0.00747796, 0.0134259, 0.0906922
0.0575142, 0.007238, 0.0128644, 0.103693
0.0642985, 0.00622304, 0.012453, 0.107198
0.065976, 0.00817204, 0.015494, 0.106731
0.0672674, 0.00950338, 0.0107296, 0.113215
0.0684861, 0.00746349, 0.0110403, 0.115024
0.0642927, 0.00827502, 0.0127481, 0.128676
0.0668697, 0.0080207, 0.0136297, 0.127613
0.0682044, 0.0102535, 0.0126599, 0.103723
0.0776724, 0.00831815, 0.0102995, 0.086217
0.08629, 0.0103708, 0.011504, 0.0973341
0.0890001, 0.00989982, 0.00844749, 0.107965
0.0772557, 0.0120087, 0.00899414, 0.0915336
0.0916561, 0.0112176, 0.00992497, 0.0784119
0.0995099, 0.0103407, 0.00979118, 0.0863248
0.0971, 0.00948572, 0.00906353, 0.0997868
0.0752367, 0.011936, 0.0082328, 0.103737
0.0968382, 0.0117157, 0.00857636, 0.0720671
0.102316, 0.0117826, 0.00889168, 0.069746
0.0594989, 0.0117024, 0.0102264, 0.0790909
0.0811886, 0.00908488, 0.0100685, 0.0975851
0.0876696, 0.0125781, 0.0106299, 0.0962412
0.0780422, 0.0104135, 0.0115317, 0.0975347
0.0858079, 0.0126939, 0.0125622, 0.106017
0.0927069, 0.00960831, 0.0118678, 0.112401
0.0697836, 0.00867248, 0.0110062, 0.102602
0.0757252, 0.00967443, 0.0138164, 0.120015
0.102514, 0.00825608, 0.0103799, 0.1075
0.103749, 0.010659, 0.0104008, 0.0949191
0.0915944, 0.0132792, 0.0102688, 0.0951033
0.110695, 0.0154558, 0.00889724, 0.101459
0.100494, 0.0143208, 0.0103409, 0.0830019
0.102427, 0.0112503, 0.00993981, 0.0994923
0.0966955, 0.0126303, 0.0119351, 0.0926233
0.118857, 0.0132074, 0.0114177, 0.117258
0.108213, 0.0121749, 0.0132248, 0.109683
0.101081, 0.0143144, 0.0119832, 0.126744
0.116619, 0.0158101, 0.0130756, 0.109697
0.127067, 0.0143286, 0.012791, 0.114119
0.132603, 0.014835, 0.0127912, 0.113639
0.132135, 0.015235, 0.0127446, 0.116099
0.121486, 0.0137934, 0.0116889, 0.103497
0.123629, 0.013949, 0.0123479, 0.116952
0.113104, 0.0116442, 0.0111465, 0.12707
0.101739, 0.0117004, 0.0133102, 0.129278
0.0823114, 0.0107793, 0.0146733, 0.147798
0.0950385, 0.00933471, 0.0130036, 0.124718
0.0928738, 0.00903798, 0.0131151, 0.14047
0.0854743, 0.00937025, 0.0130979, 0.132578
0.0975856, 0.0101958, 0.0161496, 0.148619
0.0882742, 0.0101473, 0.0135007, 0.14103
0.0986948, 0.0106602, 0.014607, 0.138914
0.0940206, 0.0109231, 0.0128031, 0.126177
0.113185, 0.0112941, 0.0124613, 0.117497
0.104343, 0.0103203, 0.0124462, 0.114585
0.0869499, 0.00992581, 0.0109932, 0.119745
0.0868616, 0.00973333, 0.0110501, 0.115085
0.0837, 0.00947509, 0.0110886, 0.1159
0.0749336, 0.00898961, 0.0118905, 0.118962
0.0720901, 0.00905415, 0.0128297, 0.109148
0.0828384, 0.00818331, 0.0165205, 0.131658
0.068115, 0.0101602, 0.0134544, 0.129417
0.0645649, 0.00768963, 0.0123609, 0.123273
0.0771205, 0.0101657, 0.0140543, 0.131558
0.0798621, 0.00763914, 0.0151536, 0.130442
0.0666083, 0.0100722, 0.0144446, 0.12038
0.0803888, 0.00952895, 0.0149676, 0.114926
0.0780747, 0.00785961, 0.0134018, 0.108111
0.0673001, 0.00833641, 0.0123993, 0.146244
0.0787007, 0.0096757, 0.0132149, 0.142738
0.081051, 0.0111349, 0.0168601, 0.128095
0.0876849, 0.0104482, 0.0102687, 0.12491
0.0948774, 0.0100884, 0.0133478, 0.114305
0.0668134, 0.00888494, 0.0136924, 0.11722
0.0860213, 0.00843996, 0.0107726, 0.132328
0.0597717, 0.00849479, 0.0145805, 0.131004
0.0608068, 0.00730987, 0.0127275, 0.130182
0.0542588, 0.00735164, 0.0124728, 0.120135
0.0582972, 0.00815109, 0.0134231, 0.096699
0.0711042, 0.00929843, 0.0143437, 0.127757
0.0790204, 0.00875915, 0.0126942, 0.147673
0.0782746, 0.00883195, 0.0157498, 0.139313
0.0759798, 0.00670081, 0.018153, 0.141263
0.0541035, 0.0085114, 0.0159682, 0.173477
0.0699617, 0.00759492, 0.0163343, 0.163351
0.0740195, 0.00831101, 0.0156888, 0.151681
0.0736214, 0.0102495, 0.0136986, 0.131506
0.087819, 0.0100074, 0.0119624, 0.122633
0.0683722, 0.0104022, 0.013921, 0.123396
0.0764873, 0.00859391, 0.0140107, 0.126472
0.0742979, 0.00918638, 0.014417, 0.131118
0.0896623, 0.00951522, 0.0140321, 0.126284
0.0724833, 0.00856849, 0.0124776, 0.142725
0.0840757, 0.00752887, 0.014251, 0.14341
0.0755382, 0.00765379, 0.0144202, 0.143347
0.0792205, 0.0103067, 0.015105, 0.152445
0.0695937, 0.00824282, 0.0175096, 0.13578
0.0702314, 0.00862013, 0.0145536, 0.156962
0.0713605, 0.00895447, 0.0160957, 0.15121
0.086044, 0.0107284, 0.0141687, 0.130475
0.0846775, 0.00902078, 0.0110311, 0.11159
0.0988881, 0.0084901, 0.0125381, 0.107437
0.0797766, 0.00806385, 0.0134344, 0.119055
0.0798677, 0.0101, 0.0137527, 0.127761
0.0705885, 0.0110373, 0.0140965, 0.138759
0.0873212, 0.00934582, 0.0124289, 0.137079
0.0911252, 0.0107336, 0.0151712, 0.140073
0.0994444, 0.0118899, 0.0137822, 0.132293
0.0817261, 0.00988998, 0.0149757, 0.146392
0.0797939, 0.0110213, 0.0193051, 0.161279
0.083547, 0.011381, 0.0192243, 0.162237
0.111169, 0.011482, 0.0148939, 0.17447
0.0836394, 0.0106194, 0.0163059, 0.155347
0.0923418, 0.0107973, 0.020443, 0.148021
0.0775418, 0.0115055, 0.0177545, 0.191818
0.0892885, 0.00878403, 0.0179548, 0.206887
0.0783759, 0.00913664, 0.0171965, 0.185045
0.0844729, 0.0102566, 0.0154532, 0.193765
0.0954127, 0.0100668, 0.0166222, 0.17332
0.0824118, 0.00944845, 0.0171434, 0.169422
0.108894, 0.00976959, 0.0172892, 0.133345
0.104129, 0.01042, 0.0162905, 0.139395
0.0911865, 0.0122115, 0.0139042, 0.150389
0.112695, 0.0119304, 0.0136882, 0.130813
0.105007, 0.0111037, 0.0135038, 0.149746
0.0991955, 0.0103903, 0.0129305, 0.134136
0.0872995, 0.0101686, 0.0150611, 0.13539
0.0858196, 0.0110065, 0.0140487, 0.147346
0.086967, 0.00995703, 0.0131411, 0.134917
0.0660313, 0.0108308, 0.0171317, 0.167013
0.080613, 0.0100792, 0.0172658, 0.171924
0.0760474, 0.00757346, 0.0170657, 0.15553
0.0618418, 0.00954617, 0.019272, 0.157052
0.0663693, 0.00854424, 0.015328, 0.165123
0.0563904, 0.00933854, 0.017313, 0.142424
0.0645695, 0.00883099, 0.0153993, 0.124996
0.0646784, 0.00905022, 0.0147027, 0.136105
0.0556163, 0.00796031, 0.0162054, 0.168976
0.0694845, 0.00862293, 0.0177154, 0.163242
0.0915071, 0.00966745, 0.0196387, 0.133182
0.0684779, 0.0102097, 0.0144317, 0.149175
0.0806694, 0.0118022, 0.0172099, 0.143634
0.0927908, 0.0116176, 0.0144596, 0.157367
0.0932631, 0.0128844, 0.0158127, 0.137173
0.0921993, 0.0117351, 0.0148516, 0.144174
0.0774197, 0.00911766, 0.0154688, 0.144553
0.0654846, 0.0094578, 0.0158335, 0.157974
0.0738904, 0.01093, 0.0187132, 0.161248
0.0878271, 0.0108972, 0.014857, 0.130918
0.10788, 0.0108493, 0.0146977, 0.128985
0.0961754, 0.0093685, 0.0117265, 0.118126
0.0793257, 0.0125849, 0.0117917, 0.0906514
0.0725893, 0.0123811, 0.0122866, 0.0889524
0.0773792, 0.0117343, 0.0102603, 0.13828
0.0899487, 0.00943458, 0.0151816, 0.127108
0.0805599, 0.00871629, 0.0107201, 0.121725
0.0722239, 0.00737468, 0.0127673, 0.10494
0.0723242, 0.00804989, 0.0124393, 0.138333
0.0479462, 0.0085808, 0.0112387, 0.126843
0.0761736, 0.00869789, 0.0143036, 0.0987454
0.0894114, 0.00832029, 0.00994583, 0.11694
0.098663, 0.00843354, 0.0148034, 0.103706
0.0658685, 0.00998233, 0.0138715, 0.115634
0.0729029, 0.00898553, 0.0128906, 0.102674
0.0815904, 0.00848184, 0.0110959, 0.10264
0.0866988, 0.00824337, 0.0105805, 0.102366
0.0917898, 0.00959034, 0.0108824, 0.0992881
0.0834052, 0.00943151, 0.011655, 0.126683
0.0679383, 0.0122922, 0.0116915, 0.105888
0.0805035, 0.010836, 0.0135221, 0.127384
0.0758174, 0.00914993, 0.0119699, 0.120695
0.0899233, 0.00978409, 0.0115784, 0.127745
0.0730095, 0.0114824, 0.0118492, 0.111033
0.0971237, 0.00949026, 0.0135569, 0.114949
0.0759567, 0.00861851, 0.0126261, 0.122188
0.0854613, 0.00907229, 0.0115538, 0.115534
0.0793394, 0.0102714, 0.0111778, 0.128635
0.0784466, 0.00832406, 0.0139958, 0.148635
0.0953246, 0.008662, 0.0141307, 0.14692
0.0628954, 0.00824154, 0.0173792, 0.144341
0.0471214, 0.00765994, 0.0184474, 0.136994
0.0506568, 0.00636475, 0.0180628, 0.176804
0.0425958, 0.00537245, 0.0167254, 0.148333
0.0377148, 0.0069657, 0.0148567, 0.141303
0.041097, 0.00488788, 0.0145585, 0.144014
0.0421024, 0.00580959, 0.016264, 0.149819
0.0450971, 0.00642041, 0.0178882, 0.168918
0.0457985, 0.00649727, 0.016637, 0.198764
0.06591, 0.00716867, 0.0157463, 0.153896
0.0589288, 0.00830045, 0.0170536, 0.145479
0.0553955, 0.00593183, 0.0146861, 0.143218
0.0492862, 0.00694625, 0.0135229, 0.125886
0.055053, 0.00849383, 0.0144554, 0.116326
0.0519707, 0.00858424, 0.0143593, 0.127589
0.0705038, 0.00916178, 0.0122613, 0.116634
0.0669609, 0.00989991, 0.0140369, 0.113247
0.0605068, 0.00977094, 0.0124545, 0.132789
0.0641505, 0.0091641, 0.0125587, 0.132536
0.0613679, 0.0100663, 0.0132638, 0.140538
0.0833657, 0.010791, 0.0143358, 0.107717
0.0787266, 0.0103818, 0.0136356, 0.112306
0.080735, 0.0116323, 0.0119253, 0.107283
0.069815, 0.00907102, 0.0128735, 0.115122
0.0763538, 0.0106362, 0.0119066, 0.128552
0.0554214, 0.0110909, 0.0140575, 0.115659
0.0698133, 0.00903928, 0.0117063, 0.123396
0.0727594, 0.0108808, 0.01212, 0.115227
0.0731641, 0.00900293, 0.0134714, 0.128819
0.0578416, 0.0104971, 0.0116611, 0.117426
0.074614, 0.00796401, 0.010878, 0.146339
0.0525771, 0.00709835, 0.0131089, 0.127537
0.0560614, 0.00625632, 0.0165175, 0.130458
0.0656975, 0.00634491, 0.0146414, 0.120964
0.0575717, 0.00759555, 0.0135729, 0.125354
0.0588394, 0.00774606, 0.0134762, 0.12696
0.0584322, 0.00789316, 0.0105771, 0.121391
0.0722057, 0.00663843, 0.0117849, 0.0873254
0.053914, 0.00686224, 0.0113093, 0.121319
0.0436643, 0.0068614, 0.0115096, 0.104892
0.0628857, 0.00889738, 0.0151644, 0.0956114
0.0652847, 0.00865768, 0.0124628, 0.109933
0.0576213, 0.00666401, 0.0129805, 0.114513
0.0492577, 0.00575684, 0.0129082, 0.131394
0.0405873, 0.00616928, 0.0149198, 0.115004
0.0494736, 0.00681154, 0.0162998, 0.11933
0.0487287, 0.00680854, 0.0145603, 0.127733
0.0601401, 0.00689905, 0.0110212, 0.113481
0.0558113, 0.00777869, 0.0145646, 0.116263
0.0557968, 0.00847143, 0.011779, 0.128192
0.0645068, 0.00689081, 0.0138617, 0.114668
0.0527817, 0.00757228, 0.0145302, 0.146344
0.0579398, 0.00736069, 0.0139773, 0.13063
0.057348, 0.00852228, 0.0135117, 0.15281
0.0637263, 0.00837216, 0.0150686, 0.154117
0.0712397, 0.00888807, 0.0148107, 0.18275
0.0685232, 0.00810713, 0.0171487, 0.147691
0.0659136, 0.00875992, 0.0172404, 0.168131
0.0673666, 0.00929172, 0.0160213, 0.131541
0.0766427, 0.0085571, 0.0161074, 0.131842
0.0741238, 0.010128, 0.0147988, 0.128612
0.0748458, 0.00972177, 0.0135239, 0.132054
0.089439, 0.00954464, 0.011735, 0.175648
0.11693, 0.00818491, 0.0138344, 0.150344
0.116959, 0.0120845, 0.0153845, 0.132423
0.112634, 0.0102276, 0.011197, 0.100728
0.111335, 0.0125051, 0.0119117, 0.109751
0.133057, 0.0118871, 0.0144371, 0.114939
0.0982121, 0.0121385, 0.0128038, 0.123879
0.0906209, 0.00990568, 0.0108175, 0.118121
0.0873016, 0.00927384, 0.0128995, 0.11936
0.0717559, 0.0102907, 0.0120566, 0.118145
0.0539057, 0.00950647, 0.0121054, 0.114127
0.0789578, 0.00931721, 0.0150918, 0.112233
0.0503655, 0.00868296, 0.014713, 0.137128
0.0571004, 0.00708663, 0.0123636, 0.127846
0.0723594, 0.0069958, 0.0104877, 0.11515
0.0719784, 0.0100811, 0.00972327, 0.10373
0.0910995, 0.00797265, 0.0108451, 0.098678
0.0677365, 0.00750007, 0.0112374, 0.0902722
0.0813449, 0.00815691, 0.0105811, 0.106639
0.0677075, 0.00840405, 0.0119015, 0.113739
0.0582319, 0.00831244, 0.0123234, 0.102793
0.056706, 0.00609821, 0.0148321, 0.123951
0.0533072, 0.00781817, 0.0128956, 0.134958
0.0451489, 0.00623892, 0.0132235, 0.0970366
0.0774482, 0.00796687, 0.0142475, 0.104828
0.0595397, 0.00802782, 0.0122135, 0.0916653
0.0794966, 0.0113769, 0.0114543, 0.108307
0.0927368, 0.00838416, 0.010958, 0.114029
0.0695316, 0.00997347, 0.0100779, 0.111205
0.0724091, 0.00776896, 0.0112973, 0.113202
0.0681687, 0.00730355, 0.0139927, 0.12219
0.0844596, 0.0080812, 0.0116416, 0.150201
0.086498, 0.00923815, 0.0132893, 0.131881
0.105017, 0.0107765, 0.0119807, 0.120869
0.0868607, 0.0080291, 0.011634, 0.113993
0.0735017, 0.0101274, 0.00919603, 0.108659
0.0850029, 0.00814251, 0.0108676, 0.112417
0.0761648, 0.00808842, 0.00826889, 0.0861377
0.0868752, 0.00936347, 0.00807326, 0.0914693
0.0766101, 0.0086501, 0.00954395, 0.104524
0.0854587, 0.00927653, 0.0105544, 0.0991067
0.07266, 0.0102881, 0.0103746, 0.0970549
0.0648734, 0.00857336, 0.0095684, 0.125407
0.0722151, 0.00816808, 0.0100472, 0.100198
0.0706914, 0.00967707, 0.0107654, 0.0961436
0.0955918, 0.0090574, 0.0105272, 0.108151
0.100954, 0.00902523, 0.00838656, 0.116297
0.0987687, 0.0103872, 0.00891698, 0.0972801
0.10435, 0.0107172, 0.00963465, 0.111189
0.0967589, 0.0119665, 0.0103518, 0.118725
0.0914744, 0.00877308, 0.00952283, 0.100821
0.106478, 0.00939663, 0.00770765, 0.0951123
0.0999363, 0.0124806, 0.007543, 0.102961
0.105717, 0.0122365, 0.00881486, 0.0834997
0.130781, 0.0101271, 0.00766052, 0.076663
0.126795, 0.012722, 0.00903975, 0.0883875
0.122677, 0.0145597, 0.00930351, 0.08998
0.137123, 0.0142839, 0.00768864, 0.0797342
0.129732, 0.0144153, 0.00849766, 0.093693
0.113794, 0.0136685, 0.00957068, 0.0943549
0.116729, 0.0127334, 0.0116254, 0.101226
0.133219, 0.0136036, 0.00976238, 0.091233
0.117943, 0.0156813, 0.00829927, 0.0918142
0.137335, 0.0158657, 0.00945375, 0.0871566
0.125106, 0.0171257, 0.00985053, 0.0862326
0.119531, 0.0141005, 0.0097488, 0.0883016
0.100454, 0.0152274, 0.00863837, 0.120469
0.109259, 0.0138403, 0.0103295, 0.0826785
0.0988777, 0.0123261, 0.0109598, 0.10026
0.0926218, 0.0112665, 0.0116301, 0.130356
0.0875714, 0.00929776, 0.0111832, 0.115716
0.0879867, 0.00896453, 0.01345, 0.127458
0.0839443, 0.00977085, 0.0148813, 0.148207
0.0612403, 0.00974065, 0.0128364, 0.126368
0.0603126, 0.00849018, 0.0117698, 0.122212
0.0735093, 0.00939959, 0.0114289, 0.120832
0.0608046, 0.00901013, 0.0122076, 0.137833
0.0543436, 0.00926137, 0.0138272, 0.125103
0.0644568, 0.00802178, 0.013293, 0.123763
0.0609016, 0.00730915, 0.0145464, 0.12106
0.0729523, 0.0101774, 0.0118489, 0.11206
0.0828679, 0.00915432, 0.0124154, 0.102218
0.0803605, 0.0101333, 0.0122558, 0.129008
0.0767133, 0.0133034, 0.0138923, 0.13741
0.079427, 0.00887206, 0.0115663, 0.13255
0.0903101, 0.00932796, 0.0096905, 0.1134
0.0788808, 0.00891875, 0.0119177, 0.125111
0.0679802, 0.0102489, 0.010634, 0.136557
0.0858599, 0.0105176, 0.0136217, 0.140008
0.0765932, 0.00946539, 0.0118648, 0.121817
0.0550571, 0.00919933, 0.012004, 0.109358
0.0680395, 0.00850576, 0.0122078, 0.116816
0.0758742, 0.00858422, 0.0120893, 0.132686
0.0458593, 0.0083116, 0.0129874, 0.116838
0.0535625, 0.00770593, 0.0142815, 0.147741
0.0448109, 0.00745245, 0.0141447, 0.129458
0.0641768, 0.00841609, 0.0122563, 0.148208
0.0819323, 0.00800575, 0.0145149, 0.138788
